Wavelength (nm)	Rel. spec. intensity (dB)
843.211	29.782
843.234	29.741
843.257	29.731
843.281	29.805
843.304	29.773
843.327	29.694
843.350	29.800
843.374	29.643
843.397	29.694
843.420	29.685
843.443	29.666
843.466	29.713
843.490	29.754
843.513	29.727
843.536	29.786
843.559	29.791
843.582	29.800
843.606	29.731
843.629	29.638
843.652	29.647
843.675	29.713
843.698	29.782
843.721	29.782
843.745	29.777
843.768	29.741
843.791	29.643
843.814	29.713
843.837	29.736
843.860	29.717
843.883	29.777
843.907	29.768
843.930	29.764
843.953	29.731
843.976	29.689
843.999	29.694
844.022	29.708
844.045	29.661
844.069	29.675
844.092	29.652
844.115	29.666
844.138	29.741
844.161	29.745
844.184	29.713
844.207	29.777
844.230	29.741
844.253	29.791
844.276	29.699
844.300	29.777
844.323	29.717
844.346	29.754
844.369	29.750
844.392	29.736
844.415	29.699
844.438	29.680
844.461	29.713
844.484	29.694
844.507	29.750
844.530	29.713
844.553	29.717
844.576	29.764
844.599	29.657
844.622	29.717
844.645	29.777
844.668	29.768
844.692	29.768
844.715	29.750
844.738	29.680
844.761	29.666
844.784	29.731
844.807	29.699
844.830	29.823
844.853	29.750
844.876	29.736
844.899	29.800
844.922	29.717
844.945	29.680
844.968	29.736
844.991	29.764
845.014	29.741
845.037	29.671
845.060	29.736
845.083	29.699
845.105	29.675
845.128	29.633
845.151	29.675
845.174	29.741
845.197	29.694
845.220	29.717
845.243	29.741
845.266	29.750
845.289	29.777
845.312	29.764
845.335	29.708
845.358	29.800
845.381	29.777
845.404	29.717
845.427	29.782
845.450	29.647
845.473	29.777
845.496	29.750
845.518	29.703
845.541	29.680
845.564	29.736
845.587	29.703
845.610	29.699
845.633	29.657
845.656	29.699
845.679	29.652
845.702	29.666
845.724	29.643
845.747	29.699
845.770	29.722
845.793	29.685
845.816	29.754
845.839	29.731
845.862	29.754
845.885	29.717
845.907	29.643
845.930	29.680
845.953	29.764
845.976	29.713
845.999	29.764
846.022	29.643
846.045	29.764
846.067	29.791
846.090	29.708
846.113	29.671
846.136	29.703
846.159	29.689
846.182	29.680
846.204	29.680
846.227	29.805
846.250	29.722
846.273	29.731
846.296	29.722
846.318	29.689
846.341	29.773
846.364	29.768
846.387	29.773
846.410	29.689
846.432	29.699
846.455	29.741
846.478	29.786
846.501	29.717
846.523	29.703
846.546	29.717
846.569	29.759
846.592	29.708
846.614	29.736
846.637	29.699
846.660	29.750
846.683	29.741
846.705	29.741
846.728	29.745
846.751	29.731
846.774	29.764
846.796	29.754
846.819	29.661
846.842	29.685
846.865	29.764
846.887	29.717
846.910	29.713
846.933	29.703
846.955	29.717
846.978	29.703
847.001	29.717
847.023	29.750
847.046	29.736
847.069	29.713
847.092	29.768
847.114	29.624
847.137	29.708
847.160	29.722
847.182	29.759
847.205	29.768
847.228	29.731
847.250	29.699
847.273	29.782
847.296	29.777
847.318	29.666
847.341	29.736
