Wavelength (nm)	Rel. spec. intensity (dB)
851.387	29.750
851.409	29.800
851.431	29.777
851.453	29.809
851.476	29.722
851.498	29.750
851.520	29.768
851.542	29.786
851.564	29.657
851.586	29.777
851.608	29.777
851.630	29.791
851.652	29.717
851.674	29.745
851.696	29.750
851.718	29.809
851.740	29.764
851.762	29.791
851.784	29.800
851.806	29.814
851.828	29.814
851.850	29.680
851.872	29.768
851.894	29.814
851.916	29.736
851.938	29.863
851.960	29.795
851.982	29.750
852.004	29.814
852.026	29.699
852.048	29.773
852.070	29.661
852.092	29.791
852.114	29.741
852.135	29.713
852.157	29.745
852.179	29.800
852.201	29.703
852.223	29.786
852.245	29.809
852.267	29.814
852.289	29.809
852.311	29.768
852.333	29.814
852.355	29.782
852.377	29.845
852.399	29.675
852.421	29.717
852.442	29.736
852.464	29.777
852.486	29.708
852.508	29.717
852.530	29.791
852.552	29.777
852.574	29.786
852.596	29.713
852.618	29.699
852.639	29.727
852.661	29.731
852.683	29.814
852.705	29.657
852.727	29.731
852.749	29.795
852.771	29.791
852.792	29.754
852.814	29.805
852.836	29.809
852.858	29.832
852.880	29.694
852.902	29.731
852.924	29.689
852.945	29.827
852.967	29.782
852.989	29.694
853.011	29.759
853.033	29.791
853.055	29.823
853.076	29.768
853.098	29.764
853.120	29.773
853.142	29.643
853.164	29.671
853.185	29.782
853.207	29.768
853.229	29.717
853.251	29.863
853.272	29.759
853.294	29.773
853.316	29.786
853.338	29.699
853.360	29.717
853.381	29.727
853.403	29.805
853.425	29.795
853.447	29.741
853.468	29.754
853.490	29.699
853.512	29.768
853.534	29.754
853.555	29.805
853.577	29.754
853.599	29.759
853.620	29.786
853.642	29.809
853.664	29.699
853.686	29.750
853.707	29.703
853.729	29.722
853.751	29.708
853.773	29.786
853.794	29.809
853.816	29.786
853.838	29.777
853.859	29.818
853.881	29.708
853.903	29.791
853.924	29.832
853.946	29.777
853.968	29.777
853.989	29.791
854.011	29.773
854.033	29.777
854.054	29.773
854.076	29.764
854.098	29.795
854.119	29.759
854.141	29.680
854.163	29.768
854.184	29.689
854.206	29.745
854.228	29.768
854.249	29.782
854.271	29.786
854.292	29.777
854.314	29.759
854.336	29.745
854.357	29.818
854.379	29.805
854.401	29.731
854.422	29.675
854.444	29.741
854.465	29.827
854.487	29.759
854.509	29.727
854.530	29.717
854.552	29.689
854.573	29.745
854.595	29.827
854.617	29.795
854.638	29.768
854.660	29.773
854.681	29.727
854.703	29.791
854.724	29.782
854.746	29.786
854.767	29.791
854.789	29.694
854.811	29.750
854.832	29.791
854.854	29.800
854.875	29.777
854.897	29.777
854.918	29.836
854.940	29.764
854.961	29.759
854.983	29.786
855.004	29.791
855.026	29.722
855.047	29.764
855.069	29.722
855.090	29.814
855.112	29.809
855.133	29.777
855.155	29.782
855.176	29.741
855.198	29.773
855.219	29.764
855.241	29.703
855.262	29.777
855.284	29.731
855.305	29.750
855.327	29.841
855.348	29.773
855.370	29.818
855.391	29.736
855.413	29.741
855.434	29.809
855.456	29.827
855.477	29.703
855.498	29.736
855.520	29.836
