Wavelength (nm)	Rel. spec. intensity (dB)
850.791	29.708
850.813	29.764
850.835	29.773
850.857	29.800
850.879	29.717
850.901	29.754
850.923	29.741
850.945	29.713
850.968	29.768
850.990	29.777
851.012	29.768
851.034	29.736
851.056	29.699
851.078	29.827
851.100	29.722
851.122	29.777
851.144	29.759
851.167	29.791
851.189	29.841
851.211	29.777
851.233	29.741
851.255	29.759
851.277	29.805
851.299	29.814
851.321	29.750
851.343	29.759
851.365	29.708
851.387	29.809
851.409	29.777
851.431	29.708
851.453	29.777
851.476	29.764
851.498	29.768
851.520	29.731
851.542	29.827
851.564	29.832
851.586	29.773
851.608	29.750
851.630	29.727
851.652	29.736
851.674	29.722
851.696	29.708
851.718	29.731
851.740	29.699
851.762	29.800
851.784	29.809
851.806	29.773
851.828	29.863
851.850	29.777
851.872	29.745
851.894	29.694
851.916	29.694
851.938	29.777
851.960	29.759
851.982	29.754
852.004	29.809
852.026	29.805
852.048	29.759
852.070	29.795
852.092	29.777
852.114	29.741
852.135	29.731
852.157	29.814
852.179	29.708
852.201	29.773
852.223	29.722
852.245	29.741
852.267	29.764
852.289	29.836
852.311	29.777
852.333	29.832
852.355	29.717
852.377	29.836
852.399	29.777
852.421	29.773
852.442	29.800
852.464	29.731
852.486	29.764
852.508	29.736
852.530	29.768
852.552	29.717
852.574	29.795
852.596	29.764
852.618	29.713
852.639	29.854
852.661	29.818
852.683	29.805
852.705	29.827
852.727	29.841
852.749	29.750
852.771	29.652
852.792	29.814
852.814	29.768
852.836	29.764
852.858	29.754
852.880	29.741
852.902	29.717
852.924	29.754
852.945	29.818
852.967	29.786
852.989	29.786
853.011	29.773
853.033	29.731
853.055	29.786
853.076	29.777
853.098	29.777
853.120	29.782
853.142	29.759
853.164	29.745
853.185	29.736
853.207	29.741
853.229	29.795
853.251	29.722
853.272	29.800
853.294	29.814
853.316	29.759
853.338	29.764
853.360	29.805
853.381	29.754
853.403	29.795
853.425	29.814
853.447	29.777
853.468	29.777
853.490	29.741
853.512	29.805
853.534	29.854
853.555	29.777
853.577	29.731
853.599	29.731
853.620	29.768
853.642	29.768
853.664	29.722
853.686	29.795
853.707	29.800
853.729	29.777
853.751	29.768
853.773	29.795
853.794	29.795
853.816	29.836
853.838	29.827
853.859	29.768
853.881	29.741
853.903	29.754
853.924	29.689
853.946	29.717
853.968	29.823
853.989	29.836
854.011	29.795
854.033	29.827
854.054	29.782
854.076	29.795
854.098	29.685
854.119	29.814
854.141	29.814
854.163	29.786
854.184	29.754
854.206	29.727
854.228	29.764
854.249	29.754
854.271	29.689
854.292	29.795
854.314	29.731
854.336	29.736
854.357	29.731
854.379	29.764
854.401	29.805
854.422	29.741
854.444	29.754
854.465	29.736
854.487	29.713
854.509	29.773
854.530	29.836
854.552	29.832
854.573	29.727
854.595	29.795
854.617	29.827
854.638	29.764
854.660	29.736
854.681	29.768
854.703	29.823
854.724	29.750
854.746	29.773
854.767	29.782
854.789	29.717
854.811	29.759
854.832	29.699
854.854	29.727
854.875	29.754
854.897	29.805
854.918	29.800
854.940	29.786
854.961	29.791
854.983	29.791
855.004	29.814
855.026	29.717
855.047	29.745
855.069	29.782
855.090	29.736
855.112	29.754
855.133	29.786
855.155	29.736
855.176	29.727
855.198	29.764
855.219	29.814
855.241	29.754
855.262	29.647
855.284	29.750
855.305	29.741
855.327	29.823
855.348	29.827
855.370	29.764
855.391	29.786
855.413	29.713
855.434	29.800
855.456	29.823
855.477	29.759
855.498	29.764
855.520	29.773
855.541	29.745
855.563	29.777
855.584	29.786
855.606	29.764
855.627	29.717
855.648	29.782
855.670	29.782
855.691	30.278
855.713	31.136
855.734	31.951
855.755	32.751
855.777	33.334
855.798	32.942
855.820	31.931
855.841	31.031
855.862	30.086
855.884	29.850
855.905	29.764
855.927	29.886
855.948	29.773
855.969	29.773
855.991	29.768
856.012	29.750
856.033	29.786
856.055	29.805
856.076	29.745
856.098	29.845
856.119	29.777
856.140	29.754
856.162	29.745
856.183	29.750
856.204	29.722
856.226	29.731
856.247	29.736
856.268	29.795
856.290	29.680
856.311	29.759
856.332	29.741
856.354	29.713
856.375	29.764
856.396	29.754
856.417	29.782
856.439	29.731
856.460	29.736
856.481	29.703
856.503	29.773
856.524	29.759
856.545	29.777
856.566	29.736
856.588	29.754
856.609	29.791
856.630	29.713
856.652	29.872
856.673	29.791
856.694	29.759
856.715	29.741
856.737	29.713
856.758	29.800
856.779	29.795
856.800	29.764
856.822	29.703
856.843	29.643
856.864	29.777
856.885	29.750
856.907	29.754
856.928	29.736
856.949	29.768
856.970	29.713
856.991	29.809
857.013	29.786
857.034	29.754
857.055	29.768
857.076	29.795
857.097	29.791
857.119	29.777
857.140	29.713
857.161	29.818
857.182	29.736
857.203	29.759
857.225	29.736
857.246	29.754
857.267	29.768
857.288	29.786
857.309	29.773
857.330	29.764
857.352	29.773
857.373	29.809
857.394	29.736
857.415	29.713
857.436	29.754
857.457	29.699
857.479	29.791
857.500	29.759
857.521	29.805
857.542	29.795
857.563	29.809
857.584	29.768
857.605	29.754
857.626	29.823
857.648	29.754
857.669	29.827
857.690	29.764
857.711	29.754
857.732	29.703
857.753	29.786
857.774	29.814
857.795	29.823
857.816	29.722
857.837	29.727
857.859	29.717
857.880	29.741
857.901	29.777
857.922	29.759
857.943	29.795
857.964	29.694
857.985	29.666
858.006	29.736
858.027	29.657
858.048	29.745
858.069	29.773
858.090	29.786
858.111	29.854
