Wavelength (nm)	Rel. spec. intensity (dB)
847.182	29.795
847.205	29.881
847.228	29.731
847.250	29.685
847.273	29.727
847.296	29.736
847.318	29.759
847.341	29.717
847.364	29.708
847.386	29.805
847.409	29.731
847.432	29.750
847.454	29.713
847.477	29.685
847.499	29.703
847.522	29.841
847.545	29.773
847.567	29.805
847.590	29.773
847.613	29.717
847.635	29.827
847.658	29.809
847.680	29.800
847.703	29.786
847.726	29.727
847.748	29.680
847.771	29.777
847.793	29.708
847.816	29.703
847.839	29.750
847.861	29.722
847.884	29.703
847.906	29.741
847.929	29.703
847.951	29.680
847.974	29.759
847.996	29.750
848.019	29.699
848.042	29.759
848.064	29.773
848.087	29.685
848.109	29.754
848.132	29.675
848.154	29.759
848.177	29.727
848.199	29.814
848.222	29.754
848.244	29.657
848.267	29.782
848.289	29.699
848.312	29.708
848.334	29.754
848.357	29.694
848.379	29.671
848.402	29.731
848.424	29.768
848.447	29.800
848.469	29.717
848.492	29.764
848.514	29.777
848.537	29.759
848.559	29.731
848.582	29.694
848.604	29.836
848.627	29.791
848.649	29.773
848.672	29.795
848.694	29.777
848.717	29.745
848.739	29.727
848.761	29.777
848.784	29.736
848.806	29.750
848.829	29.750
848.851	29.694
848.874	29.694
848.896	29.717
848.919	29.685
848.941	29.754
848.963	29.736
848.986	29.717
849.008	29.754
849.031	29.699
849.053	29.699
849.075	29.699
849.098	29.727
849.120	29.759
849.143	29.791
849.165	29.703
849.187	29.675
849.210	29.745
849.232	29.777
849.254	29.661
849.277	29.754
849.299	29.768
849.322	29.818
849.344	29.717
849.366	29.773
849.389	29.722
849.411	29.713
849.433	29.703
849.456	29.661
849.478	29.727
849.500	29.703
849.523	29.777
849.545	29.745
849.567	29.768
849.590	29.754
849.612	29.652
849.634	29.731
849.657	29.745
849.679	29.713
849.701	29.717
849.724	29.717
849.746	29.731
849.768	29.727
849.791	29.685
849.813	29.773
849.835	29.689
849.857	29.722
849.880	29.782
849.902	29.754
849.924	29.791
849.946	29.750
849.969	29.727
849.991	29.809
850.013	29.736
850.036	29.745
850.058	29.791
850.080	29.727
850.102	29.666
850.125	29.675
850.147	29.722
850.169	29.741
850.191	29.809
850.214	29.708
850.236	29.750
850.258	29.736
850.280	29.675
850.302	29.717
850.325	29.708
850.347	29.736
850.369	29.727
850.391	29.722
850.414	29.750
850.436	29.773
850.458	29.745
850.480	29.736
850.502	29.699
850.524	29.759
850.547	29.777
850.569	29.736
850.591	29.736
850.613	29.786
850.635	29.764
850.658	29.791
850.680	29.722
850.702	29.750
850.724	29.754
850.746	29.722
850.768	29.773
850.791	29.731
850.813	29.768
850.835	29.731
850.857	29.777
850.879	29.768
850.901	29.745
850.923	29.791
850.945	29.754
850.968	29.768
850.990	29.745
851.012	29.759
851.034	29.750
851.056	29.800
851.078	29.703
851.100	29.750
851.122	29.731
851.144	29.671
851.167	29.768
