Wavelength (nm)	Rel. spec. intensity (dB)
824.918	29.754
824.944	29.689
824.969	29.717
824.995	29.731
825.021	29.754
825.047	29.722
825.072	29.786
825.098	29.759
825.123	29.777
825.149	29.786
825.175	29.694
825.200	29.731
825.226	29.657
825.252	29.703
825.277	29.727
825.303	29.703
825.328	29.754
825.354	29.689
825.380	29.675
825.405	29.736
825.431	29.791
825.457	29.624
825.482	29.782
825.508	29.777
825.533	29.791
825.559	29.764
825.585	29.809
825.610	29.750
825.636	29.685
825.661	29.795
825.687	29.764
825.712	29.647
825.738	29.745
825.764	29.689
825.789	29.713
825.815	29.699
825.840	29.791
825.866	29.759
825.891	29.685
825.917	29.713
825.942	29.736
825.968	29.713
825.994	29.722
826.019	29.717
826.045	29.727
826.070	29.786
826.096	29.805
826.121	29.731
826.147	29.708
826.172	29.750
826.198	29.750
826.223	29.754
826.249	29.768
826.274	29.689
826.300	29.699
826.325	29.741
826.351	29.764
826.376	29.773
826.402	29.827
826.427	29.791
826.453	29.741
826.478	29.722
826.504	29.708
826.529	29.736
826.555	29.727
826.580	29.764
826.605	29.689
826.631	29.777
826.656	29.727
826.682	29.722
826.707	29.722
826.733	29.717
826.758	29.736
826.784	29.722
826.809	29.689
826.834	29.741
826.860	29.680
826.885	29.713
826.911	29.661
826.936	29.694
826.962	29.750
826.987	29.694
827.012	29.764
827.038	29.685
827.063	29.768
827.089	29.782
827.114	29.777
827.139	29.713
827.165	29.768
827.190	29.581
827.216	29.736
827.241	29.777
827.266	29.699
827.292	29.713
827.317	29.764
827.342	29.727
827.368	29.708
827.393	29.845
827.418	29.680
827.444	29.745
827.469	29.727
827.495	29.759
827.520	29.759
827.545	29.671
827.570	29.713
827.596	29.680
827.621	29.722
827.646	29.708
827.672	29.741
827.697	29.680
827.722	29.685
827.748	29.699
827.773	29.694
827.798	29.741
827.824	29.717
827.849	29.731
827.874	29.768
827.900	29.675
827.925	29.722
827.950	29.685
827.975	29.699
828.001	29.685
828.026	29.703
828.051	29.619
828.077	29.717
828.102	29.795
828.127	29.666
828.152	29.768
828.178	29.773
828.203	29.768
828.228	29.731
828.253	29.745
828.279	29.736
828.304	29.703
828.329	29.782
828.354	29.661
828.380	29.694
828.405	29.736
828.430	29.736
828.455	29.703
828.480	29.754
828.506	29.713
828.531	29.666
828.556	29.759
828.581	29.809
828.606	29.750
828.632	29.768
828.657	29.731
828.682	29.675
828.707	29.661
828.732	29.619
828.758	29.754
828.783	29.754
828.808	29.736
828.833	29.777
828.858	29.768
828.883	29.680
828.909	29.722
828.934	29.713
828.959	29.713
828.984	29.708
829.009	29.754
829.034	29.703
829.060	29.741
829.085	29.722
829.110	29.661
829.135	29.703
829.160	29.800
829.185	29.786
829.210	29.731
829.235	29.647
829.261	29.699
829.286	29.666
829.311	29.717
829.336	29.809
829.361	29.717
829.386	29.713
829.411	29.736
829.436	29.633
829.461	29.777
829.487	29.786
829.512	29.708
829.537	29.680
829.562	29.694
829.587	29.791
829.612	29.773
829.637	29.782
829.662	29.786
829.687	29.652
829.712	29.717
829.737	29.727
829.762	29.745
829.787	29.741
829.812	29.717
829.837	29.736
829.862	29.736
829.888	29.736
829.913	29.868
829.938	29.782
829.963	29.722
829.988	29.708
830.013	29.699
830.038	29.777
830.063	29.741
830.088	29.713
830.113	29.782
830.138	29.736
830.163	29.722
830.188	29.741
830.213	29.736
830.238	29.703
830.263	29.633
830.288	29.727
830.313	29.786
830.338	29.768
830.363	29.657
830.388	29.731
830.413	29.680
830.438	29.685
830.462	29.675
830.487	29.666
830.512	29.759
830.537	29.703
830.562	29.722
830.587	29.741
830.612	29.736
830.637	29.750
830.662	29.764
830.687	29.685
830.712	29.708
830.737	29.694
830.762	29.717
830.787	29.768
830.812	29.782
830.836	29.717
830.861	29.694
830.886	29.736
830.911	29.694
830.936	29.703
830.961	29.741
830.986	29.638
831.011	29.699
831.036	29.713
831.061	29.736
831.085	29.703
831.110	29.703
831.135	29.731
831.160	29.694
831.185	29.764
831.210	29.699
831.235	29.754
831.260	29.782
831.284	29.827
831.309	29.773
831.334	29.745
831.359	29.685
831.384	29.722
831.409	29.791
831.433	29.703
831.458	29.764
831.483	29.754
831.508	29.795
831.533	29.689
831.558	29.754
831.582	29.657
831.607	29.713
831.632	29.699
831.657	29.722
831.682	29.717
831.706	29.791
831.731	29.741
831.756	29.717
831.781	29.722
831.806	29.708
831.830	29.722
831.855	29.754
831.880	29.782
831.905	29.759
831.929	29.777
831.954	29.727
831.979	29.836
832.004	29.750
832.028	29.773
832.053	29.750
832.078	29.795
832.103	29.773
832.127	29.745
832.152	29.717
832.177	29.791
832.202	29.745
832.226	29.764
832.251	29.777
832.276	29.703
832.301	29.754
832.325	29.805
832.350	29.713
832.375	29.643
832.399	29.713
832.424	29.741
832.449	29.666
832.474	29.741
