Wavelength (nm)	Rel. spec. intensity (dB)
847.001	29.699
847.023	29.731
847.046	29.795
847.069	29.722
847.092	29.727
847.114	29.777
847.137	29.652
847.160	29.661
847.182	29.703
847.205	29.638
847.228	29.699
847.250	29.708
847.273	29.768
847.296	29.741
847.318	29.703
847.341	29.754
847.364	29.708
847.386	29.652
847.409	29.754
847.432	29.713
847.454	29.764
847.477	29.731
847.499	29.713
847.522	29.800
847.545	29.764
847.567	29.708
847.590	29.754
847.613	29.717
847.635	29.722
847.658	29.671
847.680	29.745
847.703	29.722
847.726	29.759
847.748	29.768
847.771	29.657
847.793	29.754
847.816	29.713
847.839	29.805
847.861	29.722
847.884	29.750
847.906	29.689
847.929	29.764
847.951	29.759
847.974	29.703
847.996	29.722
848.019	29.708
848.042	29.689
848.064	29.717
848.087	29.713
848.109	29.736
848.132	29.717
848.154	29.736
848.177	29.754
848.199	29.708
848.222	29.619
848.244	29.703
848.267	29.773
848.289	29.713
848.312	29.750
848.334	29.722
848.357	29.768
848.379	29.818
848.402	29.741
848.424	29.699
848.447	29.699
848.469	29.754
848.492	29.713
848.514	29.713
848.537	29.675
848.559	29.713
848.582	29.731
848.604	29.717
848.627	29.689
848.649	29.750
848.672	29.713
848.694	29.777
848.717	29.736
848.739	29.768
848.761	29.694
848.784	29.699
848.806	29.694
848.829	29.764
848.851	29.736
848.874	29.708
848.896	29.624
848.919	29.713
848.941	29.791
848.963	29.754
848.986	29.764
849.008	29.731
849.031	29.722
849.053	29.795
849.075	29.685
849.098	29.795
849.120	29.795
849.143	29.741
849.165	29.805
849.187	29.759
849.210	29.736
849.232	29.750
849.254	29.703
849.277	29.661
849.299	29.750
849.322	29.773
849.344	29.773
849.366	29.791
849.389	29.731
849.411	29.777
849.433	29.768
849.456	29.703
849.478	29.671
849.500	29.731
849.523	29.777
849.545	29.750
849.567	29.736
849.590	29.713
849.612	29.708
849.634	29.717
849.657	29.741
849.679	29.689
849.701	29.731
849.724	29.764
849.746	29.736
849.768	29.741
849.791	29.694
849.813	29.754
849.835	29.680
849.857	29.675
849.880	29.703
849.902	29.713
849.924	29.773
849.946	29.777
849.969	29.795
849.991	29.717
850.013	29.708
850.036	29.680
850.058	29.741
850.080	29.773
850.102	29.694
850.125	29.782
850.147	29.703
850.169	29.818
850.191	29.657
850.214	29.713
850.236	29.773
850.258	29.759
850.280	29.699
850.302	29.773
850.325	29.703
850.347	29.666
850.369	29.759
850.391	29.717
850.414	29.800
850.436	29.777
850.458	29.741
850.480	29.750
850.502	29.768
850.524	29.777
850.547	29.809
850.569	29.741
850.591	29.800
850.613	29.722
850.635	29.777
850.658	29.890
850.680	30.378
850.702	31.062
850.724	31.649
850.746	32.310
850.768	32.378
850.791	31.547
850.813	31.048
850.835	30.828
850.857	30.983
850.879	31.449
850.901	32.405
850.923	33.497
850.945	34.646
850.968	35.169
850.990	34.255
851.012	33.124
851.034	31.898
851.056	30.573
851.078	29.934
851.100	29.731
851.122	29.786
851.144	29.791
851.167	29.764
851.189	29.773
851.211	29.727
851.233	29.731
851.255	29.777
851.277	29.768
851.299	29.703
851.321	29.741
851.343	29.795
851.365	29.745
851.387	29.773
851.409	29.782
851.431	29.759
851.453	29.791
851.476	29.782
851.498	29.722
851.520	29.777
851.542	29.795
851.564	29.791
851.586	29.666
851.608	29.717
851.630	29.773
851.652	29.795
851.674	29.764
851.696	29.731
851.718	29.703
851.740	29.745
851.762	29.854
851.784	30.154
851.806	30.550
851.828	31.443
851.850	33.032
851.872	34.791
851.894	36.668
851.916	38.282
851.938	38.778
851.960	38.624
851.982	38.977
852.004	38.488
852.026	36.855
852.048	35.592
852.070	34.301
852.092	32.962
852.114	31.271
852.135	30.253
852.157	29.956
852.179	29.823
852.201	29.827
852.223	29.863
852.245	29.795
852.267	29.782
852.289	29.717
852.311	29.736
852.333	29.782
852.355	29.786
852.377	29.768
852.399	29.809
852.421	29.786
852.442	29.731
852.464	29.768
852.486	29.754
852.508	29.754
852.530	29.722
852.552	29.727
852.574	29.708
852.596	29.671
852.618	29.680
852.639	29.791
852.661	29.694
852.683	29.745
852.705	29.741
852.727	29.736
852.749	29.731
