Wavelength (nm)	Rel. spec. intensity (dB)
841.858	29.754
841.881	29.708
841.905	29.741
841.928	29.736
841.951	29.727
841.975	29.727
841.998	29.652
842.022	29.759
842.045	29.717
842.068	29.722
842.092	29.689
842.115	29.689
842.139	29.736
842.162	29.708
842.185	29.750
842.209	29.661
842.232	29.638
842.255	29.713
842.279	29.699
842.302	29.694
842.326	29.736
842.349	29.685
842.372	29.773
842.396	29.727
842.419	29.713
842.442	29.713
842.466	29.708
842.489	29.764
842.512	29.741
842.536	29.699
842.559	29.713
842.582	29.722
842.606	29.638
842.629	29.671
842.652	29.689
842.676	29.773
842.699	29.805
842.722	29.689
842.746	29.800
842.769	29.713
842.792	29.727
842.815	29.791
842.839	29.703
842.862	29.768
842.885	29.764
842.909	29.786
842.932	29.685
842.955	29.694
842.978	29.703
843.002	29.685
843.025	29.685
843.048	29.689
843.071	29.750
843.095	29.685
843.118	29.741
843.141	29.671
843.164	29.713
843.188	29.680
843.211	29.727
843.234	29.694
843.257	29.745
843.281	29.717
843.304	29.736
843.327	29.680
843.350	29.745
843.374	29.754
843.397	29.699
843.420	29.694
843.443	29.750
843.466	29.745
843.490	29.736
843.513	29.750
843.536	29.666
843.559	29.777
843.582	29.795
843.606	29.741
843.629	29.657
843.652	29.638
843.675	29.708
843.698	29.786
843.721	29.689
843.745	29.685
843.768	29.717
843.791	29.722
843.814	29.745
843.837	29.741
843.860	29.722
843.883	29.699
843.907	29.741
843.930	29.699
843.953	29.741
843.976	29.773
843.999	29.671
844.022	29.727
844.045	29.741
844.069	29.657
844.092	29.722
844.115	29.745
844.138	29.699
844.161	29.699
844.184	29.745
844.207	29.624
844.230	29.680
844.253	29.685
844.276	29.727
844.300	29.736
844.323	29.694
844.346	29.722
844.369	29.741
844.392	29.750
844.415	29.741
844.438	29.717
844.461	29.717
844.484	29.652
844.507	29.791
844.530	29.727
844.553	29.699
844.576	29.727
844.599	29.689
844.622	29.741
844.645	29.680
844.668	29.689
844.692	29.727
844.715	29.722
844.738	29.736
844.761	29.814
844.784	29.694
844.807	29.657
844.830	29.708
844.853	29.638
844.876	29.773
844.899	29.624
844.922	29.643
844.945	29.671
844.968	29.713
844.991	29.745
845.014	29.680
845.037	29.680
845.060	29.768
845.083	29.764
