Wavelength (nm)	Rel. spec. intensity (dB)
848.559	29.809
848.582	29.773
848.604	29.818
848.627	29.786
848.649	29.745
848.672	29.777
848.694	29.764
848.717	29.786
848.739	29.717
848.761	29.786
848.784	29.736
848.806	29.722
848.829	29.708
848.851	29.764
848.874	29.745
848.896	29.727
848.919	29.768
848.941	29.727
848.963	29.736
848.986	29.750
849.008	29.791
849.031	29.722
849.053	29.759
849.075	29.754
849.098	29.736
849.120	29.805
849.143	29.736
849.165	29.741
849.187	29.736
849.210	29.759
849.232	29.764
849.254	29.786
849.277	29.759
849.299	29.773
849.322	29.745
849.344	29.727
849.366	29.717
849.389	29.699
849.411	29.791
849.433	29.823
849.456	29.759
849.478	29.809
849.500	29.727
849.523	29.764
849.545	29.699
849.567	29.745
849.590	29.773
849.612	29.800
849.634	29.713
849.657	29.777
849.679	29.786
849.701	29.741
849.724	29.777
849.746	29.722
849.768	29.717
849.791	29.777
849.813	29.741
849.835	29.814
849.857	29.805
849.880	29.736
849.902	29.814
849.924	29.703
849.946	29.745
849.969	29.722
849.991	29.795
850.013	29.685
850.036	29.818
850.058	29.818
850.080	29.736
850.102	29.731
850.125	29.694
850.147	29.722
850.169	29.750
850.191	29.759
850.214	29.773
850.236	29.727
850.258	29.764
850.280	29.764
850.302	29.717
850.325	29.795
850.347	29.786
850.369	29.722
850.391	29.827
850.414	29.666
850.436	29.782
850.458	29.786
850.480	29.805
850.502	29.731
850.524	29.727
850.547	29.782
850.569	29.800
850.591	29.745
850.613	29.805
850.635	29.703
850.658	29.699
850.680	29.777
850.702	29.768
850.724	29.805
850.746	29.722
850.768	29.703
850.791	29.699
850.813	29.768
850.835	29.764
850.857	29.805
850.879	29.777
850.901	29.745
850.923	29.736
850.945	29.773
850.968	29.768
850.990	29.764
851.012	29.777
851.034	29.741
851.056	29.745
851.078	29.754
851.100	29.795
851.122	29.759
851.144	29.764
851.167	29.754
851.189	29.832
851.211	29.791
851.233	29.768
851.255	29.786
851.277	29.754
851.299	29.777
851.321	29.764
851.343	29.795
851.365	29.754
851.387	29.773
851.409	29.764
851.431	29.759
851.453	29.768
851.476	29.722
851.498	29.768
851.520	29.745
851.542	29.741
851.564	29.680
851.586	29.713
851.608	29.795
851.630	29.782
851.652	29.773
851.674	29.832
851.696	29.741
851.718	29.759
851.740	29.777
851.762	29.722
851.784	29.827
851.806	29.731
851.828	29.736
851.850	29.773
851.872	29.777
851.894	29.800
851.916	29.827
851.938	29.708
851.960	29.703
851.982	29.741
852.004	29.795
852.026	29.805
852.048	29.777
852.070	29.827
852.092	29.703
852.114	29.731
852.135	29.777
852.157	29.754
852.179	29.717
852.201	29.731
852.223	29.827
852.245	29.791
852.267	29.805
852.289	29.777
852.311	29.768
852.333	29.805
852.355	29.750
852.377	29.759
852.399	29.773
852.421	29.764
852.442	29.795
852.464	29.791
852.486	29.750
852.508	29.786
852.530	29.759
852.552	29.805
852.574	29.745
852.596	29.786
852.618	29.741
852.639	29.791
852.661	29.689
852.683	29.805
852.705	29.745
852.727	29.805
852.749	29.736
852.771	29.818
852.792	29.713
852.814	29.841
852.836	29.727
852.858	29.800
852.880	29.759
852.902	29.754
852.924	29.800
852.945	29.818
852.967	29.827
