Wavelength (nm)	Rel. spec. intensity (dB)
846.204	29.713
846.227	29.764
846.250	29.689
846.273	29.764
846.296	29.777
846.318	29.773
846.341	29.782
846.364	29.652
846.387	29.694
846.410	29.754
846.432	29.727
846.455	29.685
846.478	29.791
846.501	29.727
846.523	29.736
846.546	29.741
846.569	29.731
846.592	29.722
846.614	29.768
846.637	29.764
846.660	29.777
846.683	29.814
846.705	29.786
846.728	29.754
846.751	29.731
846.774	29.699
846.796	29.745
846.819	29.786
846.842	29.717
846.865	29.708
846.887	29.768
846.910	29.703
846.933	29.731
846.955	29.791
846.978	29.736
847.001	29.773
847.023	29.657
847.046	29.703
847.069	29.736
847.092	29.777
847.114	29.713
847.137	29.759
847.160	29.745
847.182	29.759
847.205	29.741
847.228	29.671
847.250	29.694
847.273	29.657
847.296	29.759
847.318	29.800
847.341	29.773
847.364	29.713
847.386	29.745
847.409	29.736
847.432	29.786
847.454	29.863
847.477	29.764
847.499	29.773
847.522	29.750
847.545	29.680
847.567	29.694
847.590	29.717
847.613	29.722
847.635	29.773
847.658	29.795
847.680	29.750
847.703	29.791
847.726	29.759
847.748	29.675
847.771	29.722
847.793	29.791
847.816	29.741
847.839	29.699
847.861	29.727
847.884	29.731
847.906	29.661
847.929	29.661
847.951	29.680
847.974	29.717
847.996	29.786
848.019	29.731
848.042	29.708
848.064	29.722
848.087	29.764
848.109	29.727
848.132	29.722
848.154	29.750
848.177	29.773
848.199	29.703
848.222	29.722
848.244	29.786
848.267	29.836
848.289	29.754
848.312	29.717
848.334	29.773
848.357	29.736
848.379	29.795
848.402	29.741
848.424	29.759
848.447	29.689
848.469	29.759
848.492	29.754
848.514	29.759
848.537	29.727
848.559	29.736
848.582	29.768
848.604	29.643
848.627	29.694
848.649	29.754
848.672	29.689
848.694	29.680
848.717	29.754
848.739	29.759
848.761	29.717
848.784	29.722
848.806	29.713
848.829	29.713
848.851	29.745
848.874	29.768
848.896	29.708
848.919	29.713
848.941	29.722
848.963	29.827
848.986	29.786
849.008	29.750
849.031	29.713
849.053	29.694
849.075	29.703
849.098	29.791
849.120	29.845
849.143	29.717
849.165	29.782
849.187	29.791
849.210	29.703
849.232	29.727
849.254	29.814
849.277	29.768
849.299	29.727
849.322	29.727
849.344	29.689
