Wavelength (nm)	Rel. spec. intensity (dB)
817.709	29.523
817.735	29.523
817.762	29.523
817.789	29.699
817.815	29.754
817.842	29.773
817.868	29.731
817.895	29.832
817.921	29.759
817.948	29.782
817.974	29.717
818.001	29.791
818.027	29.773
818.054	29.773
818.081	29.814
818.107	29.741
818.134	29.818
818.160	29.768
818.187	29.782
818.213	29.717
818.240	29.777
818.266	29.805
818.293	29.877
818.319	29.768
818.346	29.845
818.372	29.782
818.399	29.745
818.425	29.703
818.452	29.777
818.478	29.823
818.504	29.827
818.531	29.845
818.557	29.786
818.584	29.727
818.610	29.773
818.637	29.777
818.663	29.754
818.690	29.754
818.716	29.845
818.743	29.777
818.769	29.786
818.795	29.694
818.822	29.777
818.848	29.736
818.875	29.814
818.901	29.754
818.928	29.768
818.954	29.731
818.980	29.800
819.007	29.814
819.033	29.754
819.060	29.863
819.086	29.818
819.112	29.777
819.139	29.795
819.165	29.827
819.192	29.827
819.218	29.818
819.244	29.750
819.271	29.754
819.297	29.890
819.323	29.768
819.350	29.786
819.376	29.773
819.403	29.750
819.429	29.708
819.455	29.800
819.482	29.754
819.508	29.850
819.534	29.805
819.561	29.791
819.587	29.814
819.613	29.750
819.640	29.741
819.666	29.727
819.692	29.805
819.719	29.850
819.745	29.777
819.771	29.773
819.798	29.741
819.824	29.836
819.850	29.814
819.877	29.854
819.903	29.786
819.929	29.791
819.956	29.795
819.982	29.818
820.008	29.818
820.034	29.814
820.061	29.809
820.087	29.754
820.113	29.782
820.139	29.791
820.166	29.795
820.192	29.777
820.218	29.782
820.245	29.872
820.271	29.791
820.297	29.850
820.323	29.800
820.349	29.754
820.376	29.836
820.402	29.727
820.428	29.736
820.454	29.750
820.481	29.773
820.507	29.805
820.533	29.759
820.559	29.795
820.586	29.800
820.612	29.777
820.638	29.818
820.664	29.800
820.690	29.764
820.717	29.782
820.743	29.764
820.769	29.764
820.795	29.786
820.821	29.791
820.848	29.759
820.874	29.809
820.900	29.764
820.926	29.823
820.952	29.773
820.978	29.827
821.005	29.805
821.031	29.754
821.057	29.795
821.083	29.731
821.109	29.750
821.135	29.868
821.161	29.800
821.188	29.773
821.214	29.736
821.240	29.745
821.266	29.685
821.292	29.786
821.318	29.859
821.344	29.773
821.371	29.845
821.397	29.764
821.423	29.786
821.449	29.809
821.475	29.777
821.501	29.768
821.527	29.841
821.553	29.823
821.579	29.782
821.605	29.703
821.632	29.850
821.658	29.786
821.684	29.809
821.710	29.823
821.736	29.736
821.762	29.759
821.788	29.764
821.814	29.814
821.840	29.731
821.866	29.722
821.892	29.795
821.918	29.782
821.944	29.777
821.970	29.814
821.996	29.845
822.022	29.791
822.049	29.764
822.075	29.814
822.101	29.717
822.127	29.836
822.153	29.754
822.179	29.850
822.205	29.768
822.231	29.708
822.257	29.854
822.283	29.791
822.309	29.773
822.335	29.791
822.361	29.777
822.387	29.764
822.413	29.699
822.439	29.745
822.465	29.782
822.491	29.868
822.517	29.768
822.543	29.745
822.569	29.764
822.594	29.727
822.620	29.777
822.646	29.823
822.672	29.773
822.698	29.768
822.724	29.773
822.750	29.741
822.776	29.768
822.802	29.731
822.828	29.717
822.854	29.722
822.880	29.827
822.906	29.786
822.932	29.782
822.958	29.741
822.984	29.754
823.010	29.795
823.035	29.750
823.061	29.805
823.087	29.832
823.113	29.768
823.139	29.731
823.165	29.777
823.191	29.764
823.217	29.777
823.243	29.750
823.268	29.745
823.294	29.791
823.320	29.759
823.346	29.741
823.372	29.809
823.398	29.754
823.424	29.786
823.450	29.800
823.475	29.786
823.501	29.823
823.527	29.782
823.553	29.786
823.579	29.708
823.605	29.727
823.630	29.800
823.656	29.764
823.682	29.791
823.708	29.814
823.734	29.782
823.760	29.845
823.785	29.736
823.811	29.727
823.837	29.782
823.863	29.708
823.889	29.791
823.914	29.854
823.940	29.782
823.966	29.754
823.992	29.841
824.018	29.814
824.043	29.791
824.069	29.764
824.095	29.814
824.121	29.800
824.147	29.750
824.172	29.795
824.198	29.768
824.224	29.759
824.250	29.745
824.275	29.750
