Wavelength (nm)	Rel. spec. intensity (dB)
854.228	29.731
854.249	29.736
854.271	29.805
854.292	29.805
854.314	29.777
854.336	29.750
854.357	29.741
854.379	29.795
854.401	29.745
854.422	29.731
854.444	29.768
854.465	29.717
854.487	29.652
854.509	29.727
854.530	29.841
854.552	29.741
854.573	29.764
854.595	29.759
854.617	29.768
854.638	29.809
854.660	29.745
854.681	29.750
854.703	29.768
854.724	29.795
854.746	29.699
854.767	29.754
854.789	29.754
854.811	29.791
854.832	29.722
854.854	29.685
854.875	29.750
854.897	29.773
854.918	29.791
854.940	29.777
854.961	29.741
854.983	29.708
855.004	29.745
855.026	29.768
855.047	29.854
855.069	29.823
855.090	29.731
855.112	29.759
855.133	29.773
855.155	29.741
855.176	29.699
855.198	29.731
855.219	29.736
855.241	29.836
855.262	29.657
855.284	29.745
855.305	29.814
855.327	29.791
855.348	29.764
855.370	29.713
855.391	29.777
855.413	29.836
855.434	29.814
855.456	29.750
855.477	29.800
855.498	29.717
855.520	29.708
855.541	29.717
855.563	29.836
855.584	29.759
855.606	29.741
855.627	29.741
855.648	29.845
855.670	29.773
855.691	29.795
855.713	29.791
855.734	29.764
855.755	29.759
855.777	29.750
855.798	29.750
855.820	29.750
855.841	29.722
855.862	29.777
855.884	29.850
855.905	29.782
855.927	29.736
855.948	29.768
855.969	29.786
855.991	29.786
856.012	29.800
856.033	29.768
856.055	29.713
856.076	29.805
856.098	29.759
856.119	29.773
856.140	29.750
856.162	29.745
856.183	29.708
856.204	29.694
856.226	29.759
856.247	29.768
856.268	29.764
856.290	29.832
856.311	29.786
856.332	29.868
856.354	29.754
856.375	29.818
856.396	29.777
856.417	29.791
856.439	29.832
856.460	29.786
856.481	29.800
856.503	29.782
856.524	29.782
856.545	29.745
856.566	29.827
856.588	29.750
856.609	29.741
856.630	29.727
856.652	29.745
856.673	29.791
856.694	29.791
856.715	29.689
856.737	29.814
856.758	29.773
856.779	29.832
856.800	29.745
856.822	29.850
856.843	29.773
856.864	29.731
856.885	29.736
856.907	29.750
856.928	29.786
856.949	29.823
856.970	29.759
856.991	29.795
857.013	29.727
857.034	29.689
857.055	29.699
857.076	29.827
857.097	29.791
857.119	29.814
857.140	29.741
857.161	29.689
857.182	29.722
857.203	29.773
857.225	29.773
857.246	29.773
857.267	29.731
857.288	29.768
857.309	29.777
857.330	29.795
857.352	29.777
857.373	29.722
857.394	29.764
857.415	29.768
857.436	29.805
857.457	29.754
857.479	29.786
857.500	29.754
857.521	29.782
857.542	29.791
857.563	29.827
857.584	29.823
857.605	29.759
857.626	29.809
857.648	29.795
857.669	29.736
857.690	29.805
857.711	29.805
857.732	29.768
857.753	29.764
857.774	29.768
857.795	29.764
857.816	29.731
857.837	29.759
857.859	29.859
857.880	29.759
857.901	29.759
857.922	29.786
857.943	29.750
857.964	29.823
857.985	29.708
858.006	29.722
858.027	29.823
858.048	29.764
858.069	29.827
858.090	29.773
858.111	29.782
858.132	29.795
858.153	29.717
858.174	29.727
858.195	29.727
858.216	29.832
858.237	29.741
858.258	29.777
858.279	29.782
858.300	29.791
858.321	29.782
858.342	29.786
858.363	29.713
858.384	29.795
858.406	29.741
858.426	29.777
858.447	29.741
858.468	29.777
858.489	29.736
858.510	29.727
858.531	29.795
858.552	29.736
858.573	29.786
858.594	29.736
858.615	29.717
858.636	29.773
858.657	29.827
858.678	29.731
858.699	29.791
858.720	29.814
858.741	29.736
858.762	29.759
858.783	29.759
858.804	29.809
858.825	29.809
858.846	29.727
858.867	29.764
858.888	29.727
858.908	29.694
858.929	29.727
858.950	29.727
858.971	29.777
858.992	29.703
859.013	29.736
859.034	29.741
859.055	29.773
859.076	29.754
859.097	29.727
859.117	29.750
859.138	29.805
859.159	29.708
859.180	29.741
859.201	29.845
859.222	29.894
859.243	29.818
859.264	29.759
859.284	29.782
859.305	29.754
859.326	29.745
859.347	29.795
859.368	29.708
859.389	29.666
859.410	29.750
859.430	29.818
859.451	29.759
859.472	29.694
859.493	29.717
859.514	29.795
859.534	29.750
859.555	29.795
859.576	29.777
859.597	29.777
859.618	29.768
859.639	29.759
859.659	29.754
859.680	29.759
859.701	29.759
859.722	29.750
859.742	29.699
859.763	29.832
859.784	29.768
859.805	29.731
859.826	29.727
859.846	29.731
859.867	29.805
859.888	29.872
859.909	29.768
859.929	29.854
859.950	29.671
859.971	29.750
859.992	29.722
860.012	29.708
860.033	29.680
860.054	29.666
860.075	29.759
860.095	29.782
860.116	29.717
860.137	29.713
860.158	29.731
860.178	29.717
860.199	29.741
860.220	29.727
860.240	29.791
860.261	29.717
860.282	29.764
860.303	29.809
860.323	29.754
860.344	29.671
860.365	29.827
860.385	29.727
860.406	29.773
860.427	29.795
860.447	29.768
860.468	29.731
860.489	29.782
