Current (mA)	Voltage (V)	Power (mW)
22.00000	2.60598	5.67194
22.05000	2.60752	5.65190
22.10000	2.60899	5.63223
22.15000	2.61050	5.61077
22.20000	2.61203	5.59130
22.25000	2.61358	5.56999
22.30000	2.61512	5.54783
22.35000	2.61661	5.52692
22.40000	2.61816	5.50483
22.45000	2.61970	5.48229
22.50000	2.62117	5.45900
22.55000	2.62259	5.43571
22.60000	2.62418	5.41310
22.65000	2.62572	5.38901
22.70000	2.62716	5.36513
22.75000	2.62862	5.34041
22.80000	2.63011	5.31680
22.85000	2.63169	5.29077
22.90000	2.63310	5.26599
22.95000	2.63460	5.24012
23.00000	2.63612	5.21369
23.05000	2.63748	5.18764
23.10000	2.63908	5.16011
23.15000	2.64045	5.13320
23.20000	2.64192	5.10531
23.25000	2.64339	5.07683
23.30000	2.64486	5.04890
23.35000	2.64628	5.01888
23.40000	2.64774	4.99055
23.45000	2.64927	4.96064
23.50000	2.65058	4.93118
23.55000	2.65205	4.90012
23.60000	2.65361	4.86905
23.65000	2.65491	4.83866
23.70000	2.65632	4.80688
23.75000	2.65777	4.77443
23.80000	2.65917	4.74228
23.85000	2.66057	4.71107
23.90000	2.66201	4.67739
23.95000	2.66341	4.64345
24.00000	2.66482	4.61114
24.05000	2.66619	4.57615
24.10000	2.66762	4.54217
24.15000	2.66903	4.50680
24.20000	2.67033	4.47133
24.25000	2.67177	4.43570
24.30000	2.67316	4.39862
24.35000	2.67446	4.36217
24.40000	2.67590	4.32489
24.45000	2.67720	4.28740
24.50000	2.67863	4.24957
24.55000	2.67994	4.21136
24.60000	2.68124	4.17178
24.65000	2.68275	4.13233
24.70000	2.68400	4.09267
24.75000	2.68530	4.05151
24.80000	2.68664	4.01140
24.85000	2.68793	3.96939
24.90000	2.68926	3.92881
24.95000	2.69055	3.88620
25.00000	2.69187	3.84284
25.05000	2.69316	3.80052
25.10000	2.69448	3.75667
25.15000	2.69575	3.71316
25.20000	2.69705	3.66803
25.25000	2.69827	3.62388
25.30000	2.69964	3.57876
25.35000	2.70091	3.53311
25.40000	2.70217	3.48754
25.45000	2.70346	3.44048
25.50000	2.70466	3.39528
25.55000	2.70599	3.34882
25.60000	2.70726	3.30101
25.65000	2.70849	3.25308
25.70000	2.70980	3.20492
25.75000	2.71113	3.15970
25.80000	2.71230	3.11042
25.85000	2.71353	3.06186
25.90000	2.71476	3.01270
25.95000	2.71609	2.96261
26.00000	2.71715	2.91262
26.05000	2.71845	2.86111
26.10000	2.71970	2.81064
26.15000	2.72096	2.75887
26.20000	2.72206	2.70747
26.25000	2.72330	2.65430
26.30000	2.72452	2.60025
26.35000	2.72572	2.54746
26.40000	2.72691	2.49034
26.45000	2.72809	2.43700
26.50000	2.72923	2.38212
26.55000	2.73047	2.32732
26.60000	2.73167	2.27112
26.65000	2.73278	2.21647
26.70000	2.73397	2.16522
26.75000	2.73522	2.10955
26.80000	2.73633	2.05673
26.85000	2.73753	2.00141
26.90000	2.73870	1.94895
26.95000	2.73999	1.89580
27.00000	2.74110	1.84102
27.05000	2.74233	1.78701
27.10000	2.74347	1.72973
27.15000	2.74460	1.67445
27.20000	2.74586	1.61919
27.25000	2.74700	1.56895
27.30000	2.74820	1.51818
27.35000	2.74944	1.46709
27.40000	2.75062	1.41882
27.45000	2.75183	1.36902
27.50000	2.75301	1.32061
27.55000	2.75425	1.27086
27.60000	2.75534	1.22199
27.65000	2.75665	1.17254
27.70000	2.75792	1.12256
27.75000	2.75905	1.07448
27.80000	2.76025	1.02573
27.85000	2.76150	0.97866
27.90000	2.76272	0.92939
27.95000	2.76383	0.88161
28.00000	2.76506	0.83216
28.05000	2.76631	0.78247
28.10000	2.76749	0.73441
28.15000	2.76868	0.68419
28.20000	2.76991	0.63582
28.25000	2.77107	0.58622
28.30000	2.77221	0.53799
28.35000	2.77348	0.48782
28.40000	2.77469	0.43975
28.45000	2.77585	0.39223
28.50000	2.77714	0.34300
28.55000	2.77828	0.29256
28.60000	2.77956	0.23982
28.65000	2.78070	0.18688
28.70000	2.78187	0.13787
28.75000	2.78314	0.09847
28.80000	2.78458	0.07716
28.85000	2.78608	0.06532
28.90000	2.78768	0.05892
28.95000	2.78923	0.05424
29.00000	2.79083	0.05104
29.05000	2.79237	0.04816
29.10000	2.79410	0.04618
29.15000	2.79567	0.04457
29.20000	2.79734	0.04284
29.25000	2.79893	0.04113
29.30000	2.80043	0.04071
29.35000	2.80195	0.03993
29.40000	2.80109	0.03960
29.45000	2.80109	0.03975
29.50000	2.80103	0.04000
29.55000	2.80107	0.03963
29.60000	2.80104	0.04000
29.65000	2.80113	0.03948
29.70000	2.80098	0.03985
29.75000	2.80110	0.03982
29.80000	2.80109	0.03948
29.85000	2.80102	0.03944
29.90000	2.80110	0.03982
29.95000	2.80111	0.03948
30.00000	2.80104	0.03971
