Current (mA)	Voltage (V)	Power (mW)
7.05000	2.02082	1.67086
7.10000	2.02344	1.67198
7.15000	2.02597	1.67485
7.20000	2.02852	1.67688
7.25000	2.03097	1.67729
7.30000	2.03347	1.67931
7.35000	2.03599	1.68054
7.40000	2.03839	1.68024
7.45000	2.04099	1.68166
7.50000	2.04340	1.68151
7.55000	2.04586	1.68088
7.60000	2.04827	1.68155
7.65000	2.05069	1.68024
7.70000	2.05319	1.67844
7.75000	2.05554	1.67890
7.80000	2.05788	1.67635
7.85000	2.06032	1.67483
7.90000	2.06268	1.67251
7.95000	2.06505	1.66940
8.00000	2.06738	1.66723
8.05000	2.06970	1.66416
8.10000	2.07207	1.66084
8.15000	2.07430	1.65721
8.20000	2.07664	1.65341
8.25000	2.07884	1.64932
8.30000	2.08123	1.64439
8.35000	2.08344	1.63965
8.40000	2.08577	1.63489
8.45000	2.08804	1.62892
8.50000	2.09020	1.62435
8.55000	2.09252	1.61796
8.60000	2.09463	1.61131
8.65000	2.09697	1.60498
8.70000	2.09899	1.59800
8.75000	2.10121	1.59011
8.80000	2.10354	1.58368
8.85000	2.10560	1.57444
8.90000	2.10779	1.56634
8.95000	2.10997	1.55853
9.00000	2.11207	1.54903
9.05000	2.11408	1.54054
9.10000	2.11620	1.53139
9.15000	2.11844	1.52035
9.20000	2.12050	1.51082
9.25000	2.12256	1.50020
9.30000	2.12463	1.48926
9.35000	2.12673	1.47886
9.40000	2.12868	1.46712
9.45000	2.13079	1.45515
9.50000	2.13286	1.44338
9.55000	2.13483	1.43079
9.60000	2.13685	1.41770
9.65000	2.13891	1.40518
9.70000	2.14087	1.39123
9.75000	2.14279	1.37810
9.80000	2.14486	1.36380
9.85000	2.14673	1.34865
9.90000	2.14864	1.33441
9.95000	2.15060	1.31912
10.00000	2.15252	1.30312
10.05000	2.15443	1.28817
10.10000	2.15636	1.27176
10.15000	2.15822	1.25539
10.20000	2.16024	1.23792
10.25000	2.16205	1.22117
10.30000	2.16391	1.20323
10.35000	2.16573	1.18596
10.40000	2.16763	1.16746
10.45000	2.16954	1.14838
10.50000	2.17129	1.13030
10.55000	2.17310	1.11082
10.60000	2.17500	1.09235
10.65000	2.17681	1.07340
10.70000	2.17863	1.05467
10.75000	2.18039	1.03436
10.80000	2.18224	1.01534
10.85000	2.18391	0.99594
10.90000	2.18579	0.97501
10.95000	2.18753	0.95369
11.00000	2.18925	0.93138
11.05000	2.19101	0.90816
11.10000	2.19266	0.88543
11.15000	2.19451	0.86203
11.20000	2.19612	0.83829
11.25000	2.19785	0.81284
11.30000	2.19948	0.78873
11.35000	2.20116	0.76360
11.40000	2.20276	0.73867
11.45000	2.20443	0.71168
11.50000	2.20609	0.68364
11.55000	2.20772	0.65759
11.60000	2.20937	0.62947
11.65000	2.21094	0.60192
11.70000	2.21249	0.57328
11.75000	2.21408	0.54505
11.80000	2.21572	0.51601
11.85000	2.21729	0.48685
11.90000	2.21888	0.45720
11.95000	2.22041	0.42823
12.00000	2.22196	0.39982
12.05000	2.22353	0.37163
12.10000	2.22513	0.34303
12.15000	2.22675	0.31350
12.20000	2.22825	0.28379
12.25000	2.22972	0.25458
12.30000	2.23132	0.22386
12.35000	2.23280	0.19331
12.40000	2.23428	0.16273
12.45000	2.23587	0.13428
12.50000	2.23752	0.10607
12.55000	2.23894	0.08031
12.60000	2.24055	0.05900
12.65000	2.24219	0.04090
12.70000	2.24390	0.02961
12.75000	2.24573	0.02374
12.80000	2.24756	0.02142
12.85000	2.24939	0.01869
12.90000	2.25130	0.01769
12.95000	2.25314	0.01601
13.00000	2.25500	0.01518
13.05000	2.25675	0.01507
13.10000	2.25864	0.01455
13.15000	2.26062	0.01391
13.20000	2.26234	0.01380
13.25000	2.26424	0.01325
13.30000	2.26610	0.01306
13.35000	2.26794	0.01266
13.40000	2.26972	0.01205
13.45000	2.27153	0.01235
13.50000	2.27068	0.01205
13.55000	2.27065	0.01270
13.60000	2.27068	0.01209
13.65000	2.27064	0.01243
13.70000	2.27072	0.01266
13.75000	2.27071	0.01235
13.80000	2.27069	0.01262
13.85000	2.27064	0.01231
13.90000	2.27073	0.01243
13.95000	2.27075	0.01231
14.00000	2.27059	0.01199
14.05000	2.27061	0.01251
14.10000	2.27068	0.01270
14.15000	2.27068	0.01251
14.20000	2.27067	0.01220
14.25000	2.27068	0.01205
14.30000	2.27078	0.01239
14.35000	2.27061	0.01270
14.40000	2.27062	0.01191
14.45000	2.27063	0.01220
14.50000	2.27073	0.01251
14.55000	2.27074	0.01273
14.60000	2.27063	0.01224
14.65000	2.27063	0.01220
14.70000	2.27062	0.01209
14.75000	2.27073	0.01262
14.80000	2.27065	0.01295
14.85000	2.27065	0.01187
14.90000	2.27065	0.01270
14.95000	2.27074	0.01209
15.00000	2.27068	0.01258
15.05000	2.27066	0.01183
15.10000	2.27068	0.01258
15.15000	2.27068	0.01220
15.20000	2.27069	0.01266
15.25000	2.27068	0.01205
15.30000	2.27065	0.01202
15.35000	2.27061	0.01273
15.40000	2.27066	0.01247
15.45000	2.27071	0.01247
15.50000	2.27064	0.01247
15.55000	2.27061	0.01243
15.60000	2.27065	0.01220
15.65000	2.27071	0.01191
15.70000	2.27068	0.01231
15.75000	2.27069	0.01224
15.80000	2.27066	0.01270
15.85000	2.27073	0.01239
15.90000	2.27062	0.01231
15.95000	2.27058	0.01243
16.00000	2.27069	0.01235
16.05000	2.27068	0.01258
16.10000	2.27062	0.01172
16.15000	2.27061	0.01266
16.20000	2.27061	0.01228
16.25000	2.27058	0.01231
16.30000	2.27059	0.01243
16.35000	2.27066	0.01262
16.40000	2.27065	0.01280
16.45000	2.27064	0.01266
16.50000	2.27076	0.01262
16.55000	2.27059	0.01224
16.60000	2.27066	0.01231
16.65000	2.27068	0.01239
16.70000	2.27064	0.01199
16.75000	2.27064	0.01216
16.80000	2.27059	0.01287
16.85000	2.27065	0.01258
16.90000	2.27067	0.01224
16.95000	2.27065	0.01216
17.00000	2.27067	0.01224
17.05000	2.27074	0.01280
17.10000	2.27066	0.01247
17.15000	2.27061	0.01243
17.20000	2.27073	0.01258
17.25000	2.27063	0.01231
17.30000	2.27062	0.01216
17.35000	2.27061	0.01212
17.40000	2.27069	0.01224
17.45000	2.27063	0.01287
17.50000	2.27064	0.01266
17.55000	2.27071	0.01231
17.60000	2.27069	0.01251
17.65000	2.27064	0.01239
17.70000	2.27070	0.01216
17.75000	2.27071	0.01251
17.80000	2.27067	0.01220
17.85000	2.27063	0.01247
17.90000	2.27067	0.01258
17.95000	2.27068	0.01243
18.00000	2.27059	0.01235
18.05000	2.27062	0.01251
18.10000	2.27070	0.01251
18.15000	2.27073	0.01266
18.20000	2.27060	0.01216
18.25000	2.27061	0.01199
18.30000	2.27071	0.01254
18.35000	2.27067	0.01183
18.40000	2.27058	0.01228
18.45000	2.27066	0.01251
18.50000	2.27069	0.01224
18.55000	2.27068	0.01270
18.60000	2.27070	0.01212
18.65000	2.27070	0.01228
18.70000	2.27062	0.01216
18.75000	2.27058	0.01280
18.80000	2.27063	0.01270
18.85000	2.27064	0.01212
18.90000	2.27065	0.01258
18.95000	2.27065	0.01220
19.00000	2.27068	0.01216
19.05000	2.27070	0.01231
19.10000	2.27062	0.01239
19.15000	2.27068	0.01212
19.20000	2.27072	0.01258
19.25000	2.27063	0.01212
19.30000	2.27063	0.01239
19.35000	2.27068	0.01216
19.40000	2.27068	0.01262
19.45000	2.27070	0.01212
19.50000	2.27064	0.01258
19.55000	2.27069	0.01220
19.60000	2.27066	0.01262
19.65000	2.27067	0.01205
19.70000	2.27063	0.01247
19.75000	2.27063	0.01228
19.80000	2.27074	0.01231
19.85000	2.27069	0.01247
19.90000	2.27058	0.01258
19.95000	2.27063	0.01224
20.00000	2.27071	0.01247
20.05000	2.27069	0.01266
20.10000	2.27061	0.01224
20.15000	2.27064	0.01258
20.20000	2.27068	0.01262
20.25000	2.27061	0.01209
20.30000	2.27070	0.01183
20.35000	2.27069	0.01205
20.40000	2.27074	0.01209
20.45000	2.27069	0.01276
20.50000	2.27070	0.01247
20.55000	2.27067	0.01258
20.60000	2.27071	0.01247
20.65000	2.27062	0.01212
20.70000	2.27071	0.01231
20.75000	2.27068	0.01202
20.80000	2.27066	0.01220
20.85000	2.27061	0.01251
20.90000	2.27068	0.01243
20.95000	2.27063	0.01202
21.00000	2.27068	0.01243
21.05000	2.27068	0.01239
21.10000	2.27066	0.01239
21.15000	2.27063	0.01199
21.20000	2.27063	0.01276
21.25000	2.27067	0.01270
21.30000	2.27076	0.01205
21.35000	2.27063	0.01239
21.40000	2.27059	0.01266
21.45000	2.27066	0.01235
21.50000	2.27064	0.01254
21.55000	2.27063	0.01205
21.60000	2.27069	0.01202
21.65000	2.27063	0.01220
21.70000	2.27067	0.01220
21.75000	2.27063	0.01239
21.80000	2.27067	0.01220
21.85000	2.27063	0.01231
21.90000	2.27076	0.01199
21.95000	2.27071	0.01247
22.00000	2.27064	0.01239
22.05000	2.27063	0.01224
22.10000	2.27076	0.01220
22.15000	2.27067	0.01273
22.20000	2.27061	0.01216
22.25000	2.27065	0.01247
22.30000	2.27071	0.01247
22.35000	2.27066	0.01228
22.40000	2.27060	0.01231
22.45000	2.27072	0.01266
22.50000	2.27078	0.01224
22.55000	2.27066	0.01280
22.60000	2.27066	0.01239
22.65000	2.27069	0.01205
22.70000	2.27064	0.01235
22.75000	2.27063	0.01212
22.80000	2.27071	0.01243
22.85000	2.27065	0.01224
22.90000	2.27063	0.01247
22.95000	2.27071	0.01251
23.00000	2.27068	0.01228
23.05000	2.27062	0.01216
23.10000	2.27064	0.01231
23.15000	2.27061	0.01251
23.20000	2.27068	0.01270
23.25000	2.27064	0.01187
23.30000	2.27065	0.01231
23.35000	2.27069	0.01220
23.40000	2.27070	0.01216
23.45000	2.27062	0.01235
23.50000	2.27064	0.01258
23.55000	2.27062	0.01235
23.60000	2.27065	0.01235
23.65000	2.27061	0.01216
23.70000	2.27068	0.01235
23.75000	2.27058	0.01205
23.80000	2.27063	0.01228
23.85000	2.27063	0.01231
23.90000	2.27073	0.01209
23.95000	2.27060	0.01266
24.00000	2.27068	0.01270
24.05000	2.27068	0.01254
24.10000	2.27063	0.01228
24.15000	2.27061	0.01291
24.20000	2.27067	0.01243
24.25000	2.27069	0.01247
24.30000	2.27067	0.01195
24.35000	2.27058	0.01228
24.40000	2.27067	0.01220
24.45000	2.27066	0.01231
24.50000	2.27060	0.01216
24.55000	2.27070	0.01270
24.60000	2.27065	0.01231
24.65000	2.27073	0.01247
24.70000	2.27067	0.01199
24.75000	2.27063	0.01220
24.80000	2.27067	0.01209
24.85000	2.27063	0.01228
24.90000	2.27066	0.01270
24.95000	2.27070	0.01199
25.00000	2.27067	0.01266
25.05000	2.27066	0.01239
25.10000	2.27076	0.01239
25.15000	2.27058	0.01224
25.20000	2.27063	0.01224
25.25000	2.27067	0.01262
25.30000	2.27060	0.01231
25.35000	2.27068	0.01231
25.40000	2.27059	0.01243
25.45000	2.27076	0.01224
25.50000	2.27064	0.01295
25.55000	2.27058	0.01220
25.60000	2.27071	0.01220
25.65000	2.27066	0.01235
25.70000	2.27063	0.01235
25.75000	2.27060	0.01216
25.80000	2.27068	0.01212
25.85000	2.27066	0.01276
25.90000	2.27069	0.01251
25.95000	2.27073	0.01216
26.00000	2.27070	0.01212
26.05000	2.27061	0.01235
26.10000	2.27065	0.01228
26.15000	2.27071	0.01262
26.20000	2.27073	0.01228
26.25000	2.27061	0.01224
26.30000	2.27063	0.01220
26.35000	2.27062	0.01247
26.40000	2.27064	0.01228
26.45000	2.27061	0.01212
26.50000	2.27061	0.01220
26.55000	2.27064	0.01243
26.60000	2.27068	0.01235
26.65000	2.27065	0.01228
26.70000	2.27067	0.01270
26.75000	2.27063	0.01251
26.80000	2.27069	0.01254
26.85000	2.27067	0.01270
26.90000	2.27066	0.01247
26.95000	2.27071	0.01247
27.00000	2.27063	0.01220
27.05000	2.27067	0.01247
27.10000	2.27066	0.01220
27.15000	2.27066	0.01209
27.20000	2.27070	0.01251
27.25000	2.27068	0.01199
27.30000	2.27065	0.01235
27.35000	2.27070	0.01247
27.40000	2.27066	0.01247
27.45000	2.27056	0.01224
27.50000	2.27066	0.01262
27.55000	2.27068	0.01224
27.60000	2.27070	0.01258
27.65000	2.27066	0.01199
27.70000	2.27070	0.01220
27.75000	2.27070	0.01220
27.80000	2.27063	0.01247
27.85000	2.27072	0.01254
27.90000	2.27063	0.01199
27.95000	2.27072	0.01239
28.00000	2.27068	0.01258
28.05000	2.27072	0.01199
28.10000	2.27061	0.01216
28.15000	2.27068	0.01235
28.20000	2.27070	0.01251
28.25000	2.27069	0.01258
28.30000	2.27066	0.01209
28.35000	2.27057	0.01195
28.40000	2.27067	0.01247
28.45000	2.27069	0.01243
28.50000	2.27069	0.01199
28.55000	2.27064	0.01239
28.60000	2.27070	0.01270
28.65000	2.27067	0.01220
28.70000	2.27061	0.01220
28.75000	2.27063	0.01228
28.80000	2.27072	0.01228
28.85000	2.27066	0.01228
28.90000	2.27072	0.01199
28.95000	2.27073	0.01205
29.00000	2.27063	0.01247
29.05000	2.27066	0.01224
29.10000	2.27073	0.01216
29.15000	2.27068	0.01212
29.20000	2.27068	0.01220
29.25000	2.27065	0.01235
29.30000	2.27066	0.01243
29.35000	2.27067	0.01187
29.40000	2.27067	0.01209
29.45000	2.27063	0.01231
29.50000	2.27071	0.01287
29.55000	2.27066	0.01209
29.60000	2.27068	0.01235
29.65000	2.27066	0.01243
29.70000	2.27065	0.01212
29.75000	2.27069	0.01209
29.80000	2.27063	0.01202
29.85000	2.27067	0.01183
29.90000	2.27066	0.01228
29.95000	2.27074	0.01205
30.00000	2.27066	0.01251
