Current (mA)	Voltage (V)	Power (mW)
14.20000	2.56494	3.62007
14.25000	2.56675	3.60634
14.30000	2.56855	3.58979
14.35000	2.57037	3.57457
14.40000	2.57228	3.55824
14.45000	2.57406	3.54216
14.50000	2.57588	3.52612
14.55000	2.57776	3.50877
14.60000	2.57941	3.49211
14.65000	2.58122	3.47480
14.70000	2.58307	3.45745
14.75000	2.58485	3.43887
14.80000	2.58657	3.42145
14.85000	2.58835	3.40253
14.90000	2.59013	3.38388
14.95000	2.59187	3.36541
15.00000	2.59370	3.34519
15.05000	2.59531	3.32519
15.10000	2.59709	3.30429
15.15000	2.59873	3.28399
15.20000	2.60062	3.26287
15.25000	2.60221	3.24051
15.30000	2.60392	3.21955
15.35000	2.60561	3.19678
15.40000	2.60728	3.17457
15.45000	2.60893	3.15127
15.50000	2.61069	3.12799
15.55000	2.61226	3.10448
15.60000	2.61395	3.08033
15.65000	2.61567	3.05555
15.70000	2.61727	3.03075
15.75000	2.61886	3.00635
15.80000	2.62052	2.98032
15.85000	2.62218	2.95427
15.90000	2.62368	2.92840
15.95000	2.62533	2.90107
16.00000	2.62697	2.87439
16.05000	2.62864	2.84667
16.10000	2.63005	2.81943
16.15000	2.63172	2.79031
16.20000	2.63333	2.76160
16.25000	2.63482	2.73315
16.30000	2.63633	2.70234
16.35000	2.63793	2.67292
16.40000	2.63943	2.64324
16.45000	2.64100	2.61292
16.50000	2.64254	2.58119
16.55000	2.64400	2.55042
16.60000	2.64553	2.51875
16.65000	2.64699	2.48589
16.70000	2.64859	2.45289
16.75000	2.65001	2.41807
16.80000	2.65150	2.38544
16.85000	2.65295	2.35075
16.90000	2.65451	2.31542
16.95000	2.65587	2.28181
17.00000	2.65734	2.24547
17.05000	2.65876	2.21045
17.10000	2.66027	2.17393
17.15000	2.66157	2.13796
17.20000	2.66305	2.10065
17.25000	2.66451	2.06297
17.30000	2.66589	2.02573
17.35000	2.66726	1.98719
17.40000	2.66857	1.94888
17.45000	2.67009	1.91026
17.50000	2.67135	1.87168
17.55000	2.67280	1.83067
17.60000	2.67419	1.79056
17.65000	2.67553	1.75112
17.70000	2.67688	1.70952
17.75000	2.67822	1.66892
17.80000	2.67959	1.62660
17.85000	2.68097	1.58671
17.90000	2.68226	1.54356
17.95000	2.68367	1.50110
18.00000	2.68497	1.45968
18.05000	2.68633	1.41732
18.10000	2.68763	1.37605
18.15000	2.68899	1.33309
18.20000	2.69026	1.29036
18.25000	2.69166	1.24936
18.30000	2.69299	1.20621
18.35000	2.69427	1.16517
18.40000	2.69566	1.12226
18.45000	2.69693	1.08012
18.50000	2.69835	1.03736
18.55000	2.69967	0.99478
18.60000	2.70096	0.95186
18.65000	2.70226	0.90808
18.70000	2.70354	0.86614
18.75000	2.70496	0.82211
18.80000	2.70622	0.77878
18.85000	2.70757	0.73466
18.90000	2.70891	0.69037
18.95000	2.71023	0.64849
19.00000	2.71161	0.60521
19.05000	2.71288	0.56311
19.10000	2.71422	0.52012
19.15000	2.71556	0.47829
19.20000	2.71695	0.43533
19.25000	2.71821	0.39324
19.30000	2.71955	0.35324
19.35000	2.72100	0.31291
19.40000	2.72232	0.27473
19.45000	2.72381	0.23859
19.50000	2.72532	0.20644
19.55000	2.72684	0.17448
19.60000	2.72844	0.14382
19.65000	2.72988	0.11406
19.70000	2.73151	0.08371
19.75000	2.73311	0.05720
19.80000	2.73496	0.04135
19.85000	2.73684	0.03407
19.90000	2.73893	0.03040
19.95000	2.74104	0.02816
20.00000	2.74307	0.02639
20.05000	2.74525	0.02501
20.10000	2.74724	0.02363
20.15000	2.74951	0.02315
20.20000	2.75157	0.02255
20.25000	2.75367	0.02232
20.30000	2.75582	0.02135
20.35000	2.75787	0.02098
20.40000	2.76002	0.02019
20.45000	2.76211	0.01992
20.50000	2.76423	0.01904
20.55000	2.76633	0.01929
20.60000	2.76856	0.01892
20.65000	2.77063	0.01900
20.70000	2.77277	0.01798
20.75000	2.77499	0.01802
20.80000	2.77712	0.01787
20.85000	2.77931	0.01810
20.90000	2.78147	0.01746
20.95000	2.78352	0.01765
21.00000	2.78574	0.01720
21.05000	2.78785	0.01705
21.10000	2.79016	0.01653
21.15000	2.79221	0.01634
21.20000	2.79449	0.01679
21.25000	2.79658	0.01672
21.30000	2.79872	0.01641
21.35000	2.80096	0.01608
21.40000	2.80231	0.01637
21.45000	2.80118	0.01597
21.50000	2.80121	0.01612
21.55000	2.80110	0.01597
21.60000	2.80110	0.01637
21.65000	2.80111	0.01593
21.70000	2.80110	0.01616
21.75000	2.80106	0.01560
21.80000	2.80110	0.01585
21.85000	2.80112	0.01631
21.90000	2.80114	0.01637
21.95000	2.80113	0.01608
22.00000	2.80111	0.01570
22.05000	2.80118	0.01604
22.10000	2.80111	0.01589
22.15000	2.80108	0.01570
22.20000	2.80111	0.01604
22.25000	2.80110	0.01608
22.30000	2.80116	0.01616
22.35000	2.80115	0.01560
22.40000	2.80111	0.01585
22.45000	2.80117	0.01616
22.50000	2.80112	0.01574
22.55000	2.80122	0.01612
22.60000	2.80115	0.01597
22.65000	2.80107	0.01623
22.70000	2.80121	0.01634
22.75000	2.80120	0.01597
22.80000	2.80105	0.01566
22.85000	2.80108	0.01631
22.90000	2.80118	0.01627
22.95000	2.80111	0.01593
23.00000	2.80110	0.01556
23.05000	2.80118	0.01585
23.10000	2.80111	0.01608
23.15000	2.80105	0.01570
23.20000	2.80119	0.01623
23.25000	2.80112	0.01593
23.30000	2.80107	0.01582
23.35000	2.80117	0.01574
23.40000	2.80110	0.01593
23.45000	2.80111	0.01597
23.50000	2.80119	0.01637
23.55000	2.80113	0.01627
23.60000	2.80123	0.01604
23.65000	2.80121	0.01582
23.70000	2.80110	0.01556
23.75000	2.80120	0.01623
23.80000	2.80127	0.01560
23.85000	2.80119	0.01578
23.90000	2.80115	0.01664
23.95000	2.80111	0.01582
24.00000	2.80116	0.01578
24.05000	2.80111	0.01563
24.10000	2.80113	0.01608
24.15000	2.80118	0.01578
24.20000	2.80113	0.01585
24.25000	2.80116	0.01574
24.30000	2.80111	0.01593
24.35000	2.80119	0.01566
24.40000	2.80115	0.01582
24.45000	2.80115	0.01560
24.50000	2.80111	0.01570
24.55000	2.80111	0.01653
24.60000	2.80116	0.01627
24.65000	2.80117	0.01597
24.70000	2.80115	0.01585
24.75000	2.80114	0.01585
24.80000	2.80113	0.01623
24.85000	2.80112	0.01570
24.90000	2.80108	0.01552
24.95000	2.80115	0.01593
25.00000	2.80119	0.01589
25.05000	2.80111	0.01574
25.10000	2.80116	0.01570
25.15000	2.80111	0.01585
25.20000	2.80121	0.01641
25.25000	2.80125	0.01623
25.30000	2.80111	0.01608
25.35000	2.80120	0.01604
25.40000	2.80108	0.01627
25.45000	2.80117	0.01608
25.50000	2.80118	0.01608
25.55000	2.80110	0.01593
25.60000	2.80110	0.01641
25.65000	2.80115	0.01597
25.70000	2.80119	0.01616
25.75000	2.80113	0.01549
25.80000	2.80116	0.01631
25.85000	2.80116	0.01604
25.90000	2.80113	0.01612
25.95000	2.80106	0.01582
26.00000	2.80109	0.01616
26.05000	2.80123	0.01627
26.10000	2.80120	0.01585
26.15000	2.80116	0.01549
26.20000	2.80114	0.01601
26.25000	2.80116	0.01601
26.30000	2.80116	0.01612
26.35000	2.80109	0.01566
26.40000	2.80116	0.01578
26.45000	2.80112	0.01597
26.50000	2.80111	0.01631
26.55000	2.80121	0.01593
26.60000	2.80112	0.01601
26.65000	2.80111	0.01623
26.70000	2.80113	0.01645
26.75000	2.80121	0.01585
26.80000	2.80104	0.01585
26.85000	2.80115	0.01597
26.90000	2.80124	0.01623
26.95000	2.80112	0.01589
27.00000	2.80110	0.01545
27.05000	2.80114	0.01631
27.10000	2.80117	0.01593
27.15000	2.80127	0.01589
27.20000	2.80113	0.01593
27.25000	2.80114	0.01604
27.30000	2.80118	0.01597
27.35000	2.80113	0.01616
27.40000	2.80118	0.01582
27.45000	2.80114	0.01556
27.50000	2.80116	0.01589
27.55000	2.80121	0.01601
27.60000	2.80122	0.01589
27.65000	2.80112	0.01585
27.70000	2.80111	0.01623
27.75000	2.80120	0.01608
27.80000	2.80118	0.01570
27.85000	2.80113	0.01593
27.90000	2.80112	0.01637
27.95000	2.80118	0.01589
28.00000	2.80117	0.01585
28.05000	2.80113	0.01541
28.10000	2.80115	0.01570
28.15000	2.80121	0.01612
28.20000	2.80121	0.01601
28.25000	2.80113	0.01582
28.30000	2.80109	0.01608
28.35000	2.80123	0.01616
28.40000	2.80122	0.01604
28.45000	2.80119	0.01582
28.50000	2.80109	0.01560
28.55000	2.80117	0.01589
28.60000	2.80120	0.01582
28.65000	2.80123	0.01582
28.70000	2.80123	0.01570
28.75000	2.80111	0.01585
28.80000	2.80115	0.01620
28.85000	2.80115	0.01601
28.90000	2.80111	0.01556
28.95000	2.80109	0.01631
29.00000	2.80121	0.01570
29.05000	2.80111	0.01604
29.10000	2.80110	0.01556
29.15000	2.80116	0.01631
29.20000	2.80120	0.01597
29.25000	2.80111	0.01616
29.30000	2.80118	0.01549
29.35000	2.80120	0.01570
29.40000	2.80123	0.01627
29.45000	2.80119	0.01620
29.50000	2.80114	0.01589
29.55000	2.80113	0.01616
29.60000	2.80113	0.01601
29.65000	2.80118	0.01612
29.70000	2.80122	0.01582
29.75000	2.80113	0.01601
29.80000	2.80116	0.01585
29.85000	2.80123	0.01585
29.90000	2.80121	0.01597
29.95000	2.80114	0.01570
30.00000	2.80115	0.01601
