Wavelength (nm)	Rel. spec. intensity (dB)
843.443	29.741
843.466	29.722
843.490	29.773
843.513	29.717
843.536	29.791
843.559	29.764
843.582	29.661
843.606	29.722
843.629	29.741
843.652	29.694
843.675	29.759
843.698	29.750
843.721	29.708
843.745	29.745
843.768	29.689
843.791	29.685
843.814	29.750
843.837	29.768
843.860	29.727
843.883	29.731
843.907	29.768
843.930	29.708
843.953	29.689
843.976	29.675
843.999	29.717
844.022	29.731
844.045	29.694
844.069	29.717
844.092	29.731
844.115	29.722
844.138	29.809
844.161	29.722
844.184	29.759
844.207	29.703
844.230	29.685
844.253	29.699
844.276	29.741
844.300	29.759
844.323	29.805
844.346	29.741
844.369	29.750
844.392	29.685
844.415	29.703
844.438	29.638
844.461	29.685
844.484	29.703
844.507	29.694
844.530	29.675
844.553	29.694
844.576	29.694
844.599	29.703
844.622	29.657
844.645	29.666
844.668	29.713
844.692	29.717
844.715	29.657
844.738	29.745
844.761	29.736
844.784	29.703
844.807	29.685
844.830	29.768
844.853	29.731
844.876	29.741
844.899	29.754
844.922	29.795
844.945	29.713
844.968	29.786
844.991	29.759
845.014	29.708
845.037	29.699
845.060	29.800
845.083	29.782
845.105	29.731
845.128	29.731
845.151	29.666
845.174	29.713
845.197	29.708
845.220	29.768
845.243	29.685
845.266	29.671
845.289	29.731
845.312	29.680
845.335	29.717
845.358	29.736
845.381	29.773
845.404	29.699
845.427	29.699
845.450	29.768
845.473	29.736
845.496	29.759
845.518	29.722
845.541	29.768
845.564	29.722
845.587	29.809
845.610	29.713
845.633	29.717
845.656	29.661
845.679	29.661
845.702	29.722
845.724	29.731
845.747	29.713
845.770	29.680
845.793	29.689
845.816	29.661
845.839	29.694
845.862	29.657
845.885	29.722
845.907	29.832
845.930	29.731
845.953	29.703
845.976	29.675
845.999	29.791
846.022	29.886
846.045	29.666
846.067	29.731
846.090	29.703
846.113	29.727
846.136	29.782
846.159	29.722
846.182	29.727
846.204	29.777
846.227	29.713
846.250	29.722
846.273	29.754
846.296	29.643
846.318	29.685
846.341	29.703
846.364	29.759
846.387	29.731
846.410	29.652
846.432	29.777
846.455	29.773
846.478	29.768
