Wavelength (nm)	Rel. spec. intensity (dB)
848.357	29.685
848.379	29.782
848.402	29.809
848.424	29.694
848.447	29.708
848.469	29.773
848.492	29.827
848.514	29.717
848.537	29.872
848.559	29.800
848.582	29.741
848.604	29.809
848.627	29.764
848.649	29.791
848.672	29.717
848.694	29.741
848.717	29.791
848.739	29.666
848.761	29.773
848.784	29.768
848.806	29.727
848.829	29.809
848.851	29.782
848.874	29.754
848.896	29.750
848.919	29.750
848.941	29.708
848.963	29.773
848.986	29.768
849.008	29.731
849.031	29.773
849.053	29.750
849.075	29.800
849.098	29.722
849.120	29.759
849.143	29.731
849.165	29.768
849.187	29.800
849.210	29.841
849.232	29.795
849.254	29.754
849.277	29.759
849.299	29.814
849.322	29.666
849.344	29.727
849.366	29.827
849.389	29.750
849.411	29.708
849.433	29.823
849.456	29.823
849.478	29.773
849.500	29.809
849.523	29.791
849.545	29.759
849.567	29.741
849.590	29.791
849.612	29.823
849.634	29.736
849.657	29.736
849.679	29.727
849.701	29.750
849.724	29.754
849.746	29.764
849.768	29.741
849.791	29.750
849.813	29.827
849.835	29.731
849.857	29.773
849.880	29.708
849.902	29.750
849.924	29.666
849.946	29.722
849.969	29.722
849.991	29.750
850.013	29.699
850.036	29.773
850.058	29.703
850.080	29.717
850.102	29.777
850.125	29.827
850.147	29.741
850.169	29.741
850.191	29.754
850.214	29.832
850.236	29.750
850.258	29.805
850.280	29.795
850.302	29.731
850.325	29.731
850.347	29.750
850.369	29.805
850.391	29.759
850.414	29.823
850.436	29.759
850.458	29.773
850.480	29.786
850.502	29.777
850.524	29.841
850.547	29.736
850.569	29.759
850.591	29.736
850.613	29.768
850.635	29.809
850.658	29.764
850.680	29.731
850.702	29.773
850.724	29.768
850.746	29.741
850.768	29.736
850.791	29.773
850.813	29.773
850.835	29.759
850.857	29.777
850.879	29.786
850.901	29.708
850.923	29.814
850.945	29.809
850.968	29.832
850.990	29.791
851.012	29.795
851.034	29.736
851.056	29.759
851.078	29.782
851.100	29.764
851.122	29.731
851.144	29.745
851.167	29.800
851.189	29.699
851.211	29.694
851.233	29.777
851.255	29.754
851.277	29.764
851.299	29.764
851.321	29.814
851.343	29.791
851.365	29.777
851.387	29.754
851.409	29.736
851.431	29.717
851.453	29.750
851.476	29.754
851.498	29.741
851.520	29.759
851.542	29.736
851.564	29.782
851.586	29.868
851.608	29.827
851.630	29.722
851.652	29.764
851.674	29.800
851.696	29.671
851.718	29.777
851.740	29.731
851.762	29.782
851.784	29.805
851.806	29.764
851.828	29.800
851.850	29.764
851.872	29.699
851.894	29.859
851.916	29.786
851.938	29.786
851.960	29.777
851.982	29.768
852.004	29.800
852.026	29.754
852.048	29.741
852.070	29.722
852.092	29.708
852.114	29.777
852.135	29.750
852.157	29.754
852.179	29.777
852.201	29.764
