Wavelength (nm)	Rel. spec. intensity (dB)
848.672	29.713
848.694	29.708
848.717	29.713
848.739	29.736
848.761	29.795
848.784	29.773
848.806	29.727
848.829	29.731
848.851	29.675
848.874	29.680
848.896	29.736
848.919	29.741
848.941	29.727
848.963	29.777
848.986	29.717
849.008	29.754
849.031	29.741
849.053	29.782
849.075	29.722
849.098	29.717
849.120	29.841
849.143	29.795
849.165	29.713
849.187	29.727
849.210	29.809
849.232	29.850
849.254	29.750
849.277	29.773
849.299	29.768
849.322	29.800
849.344	29.759
849.366	29.754
849.389	29.731
849.411	29.750
849.433	29.782
849.456	29.782
849.478	29.827
849.500	29.750
849.523	29.832
849.545	29.717
849.567	29.685
849.590	29.800
849.612	29.841
849.634	29.795
849.657	29.777
849.679	29.800
849.701	29.731
849.724	29.703
849.746	29.708
849.768	29.703
849.791	29.764
849.813	29.759
849.835	29.703
849.857	29.727
849.880	29.768
849.902	29.708
849.924	29.736
849.946	29.750
849.969	29.717
849.991	29.823
850.013	29.795
850.036	29.731
850.058	29.741
850.080	29.745
850.102	29.731
850.125	29.675
850.147	29.717
850.169	29.713
850.191	29.699
850.214	29.777
850.236	29.791
850.258	29.863
850.280	29.741
850.302	29.777
850.325	29.750
850.347	29.736
850.369	29.713
850.391	29.759
850.414	29.768
850.436	29.713
850.458	29.675
850.480	29.759
850.502	29.689
850.524	29.699
850.547	29.786
850.569	29.768
850.591	29.754
850.613	29.736
850.635	29.731
850.658	29.736
850.680	29.791
850.702	29.727
850.724	29.661
850.746	29.671
850.768	29.689
850.791	29.773
850.813	29.795
850.835	29.689
850.857	29.717
850.879	29.814
850.901	29.708
850.923	29.814
850.945	29.754
850.968	29.782
850.990	29.736
851.012	29.736
851.034	29.777
851.056	29.731
851.078	29.694
851.100	29.768
851.122	29.661
851.144	29.777
851.167	29.750
851.189	29.759
851.211	29.689
851.233	29.745
851.255	29.795
851.277	29.741
851.299	29.703
851.321	29.741
851.343	29.759
851.365	29.773
851.387	29.745
851.409	29.713
851.431	29.736
851.453	29.736
851.476	29.722
851.498	29.731
851.520	29.703
851.542	29.754
851.564	29.791
851.586	29.689
851.608	29.759
851.630	29.795
851.652	29.727
851.674	29.777
851.696	29.782
851.718	29.754
851.740	29.694
851.762	29.699
851.784	29.666
851.806	29.727
851.828	29.708
851.850	29.791
851.872	29.759
851.894	29.717
851.916	29.805
851.938	29.713
851.960	29.703
851.982	29.759
852.004	29.754
852.026	29.745
852.048	29.754
852.070	29.768
852.092	29.832
852.114	29.800
852.135	29.727
852.157	29.731
852.179	29.759
852.201	29.731
852.223	29.754
852.245	29.731
852.267	29.786
852.289	29.786
852.311	29.773
852.333	29.708
852.355	29.722
852.377	29.717
852.399	29.764
852.421	29.722
852.442	29.708
852.464	29.791
852.486	29.795
852.508	29.745
852.530	29.685
852.552	29.727
852.574	29.777
852.596	29.814
852.618	29.750
852.639	29.768
852.661	29.666
852.683	29.777
852.705	29.717
852.727	29.754
852.749	29.773
852.771	29.708
852.792	29.791
852.814	29.759
852.836	29.731
852.858	29.754
852.880	29.675
852.902	29.731
852.924	29.727
852.945	29.791
852.967	29.795
852.989	29.768
853.011	29.741
853.033	29.699
853.055	29.745
853.076	29.759
853.098	29.782
853.120	29.713
853.142	29.754
853.164	29.754
853.185	29.759
853.207	29.741
853.229	29.764
853.251	29.805
853.272	29.773
853.294	29.671
853.316	29.717
853.338	29.727
853.360	29.727
853.381	29.768
853.403	29.868
853.425	29.741
853.447	29.741
853.468	29.750
853.490	29.708
853.512	29.782
853.534	30.103
853.555	30.959
