Wavelength (nm)	Rel. spec. intensity (dB)
845.335	29.859
845.358	29.903
845.381	29.827
845.404	29.741
845.427	29.791
845.450	29.886
845.473	29.894
845.496	29.777
845.518	29.863
845.541	29.805
845.564	29.791
845.587	29.818
845.610	29.745
845.633	29.818
845.656	29.786
845.679	29.881
845.702	29.934
845.724	29.827
845.747	29.845
845.770	29.868
845.793	29.832
845.816	29.912
845.839	29.768
845.862	29.823
845.885	29.809
845.907	29.841
845.930	29.859
845.953	29.841
845.976	29.809
845.999	29.881
846.022	29.791
846.045	29.832
846.067	29.800
846.090	29.823
846.113	29.841
846.136	29.809
846.159	29.859
846.182	29.759
846.204	29.773
846.227	29.814
846.250	29.868
846.273	29.782
846.296	29.845
846.318	29.872
846.341	29.836
846.364	29.814
846.387	29.832
846.410	29.868
846.432	29.859
846.455	29.814
846.478	29.782
846.501	29.800
846.523	29.800
846.546	29.791
846.569	29.809
846.592	29.899
846.614	29.814
846.637	29.791
846.660	29.782
846.683	29.863
846.705	29.791
846.728	29.836
846.751	29.717
846.774	29.786
846.796	29.859
846.819	29.845
846.842	29.863
846.865	29.827
846.887	29.881
846.910	29.890
846.933	29.877
846.955	29.805
846.978	29.903
847.001	29.899
847.023	29.859
847.046	29.818
847.069	29.854
847.092	29.868
847.114	29.903
847.137	29.877
847.160	29.841
847.182	29.850
847.205	29.791
847.228	29.832
847.250	29.754
847.273	29.791
847.296	29.791
847.318	29.836
847.341	29.877
847.364	29.832
847.386	29.841
847.409	29.921
847.432	29.881
847.454	29.795
847.477	29.814
847.499	29.805
847.522	29.809
847.545	29.827
847.567	29.868
847.590	29.917
847.613	29.845
847.635	29.795
847.658	29.877
847.680	29.805
847.703	29.827
847.726	29.894
847.748	29.917
847.771	29.850
847.793	29.845
847.816	29.859
847.839	29.800
847.861	29.827
847.884	29.841
847.906	29.863
847.929	29.827
847.951	29.827
847.974	29.800
847.996	29.827
848.019	29.881
848.042	29.836
848.064	29.894
848.087	29.832
848.109	29.832
848.132	29.818
848.154	29.836
848.177	29.832
848.199	29.773
848.222	29.773
848.244	29.850
848.267	29.863
848.289	29.845
848.312	29.795
848.334	29.841
848.357	29.731
848.379	29.845
848.402	29.791
848.424	29.814
848.447	29.768
848.469	29.836
848.492	29.841
848.514	29.926
848.537	29.832
848.559	29.814
848.582	29.823
848.604	29.859
848.627	29.832
848.649	29.868
848.672	29.791
848.694	29.782
848.717	29.841
848.739	29.818
848.761	29.859
848.784	29.854
848.806	29.809
848.829	29.903
848.851	29.868
848.874	29.859
848.896	29.881
848.919	29.809
848.941	29.863
848.963	29.841
848.986	29.791
849.008	29.795
849.031	29.868
849.053	29.886
849.075	29.800
849.098	29.818
849.120	29.818
849.143	29.827
849.165	29.809
849.187	29.845
849.210	29.832
849.232	29.786
849.254	29.863
849.277	29.881
849.299	29.764
849.322	29.795
849.344	29.791
849.366	29.845
849.389	29.795
849.411	29.795
849.433	29.809
849.456	29.845
849.478	29.859
849.500	29.872
849.523	29.961
849.545	29.886
849.567	29.850
849.590	30.004
849.612	30.370
849.634	30.652
849.657	31.268
849.679	31.682
849.701	30.913
849.724	30.191
849.746	29.912
849.768	29.854
849.791	29.854
849.813	29.890
849.835	29.899
849.857	29.886
849.880	29.823
849.902	29.868
849.924	29.818
849.946	29.836
849.969	29.859
849.991	29.868
850.013	29.841
850.036	29.886
850.058	29.917
850.080	29.868
850.102	29.841
850.125	29.786
850.147	29.934
850.169	30.233
850.191	31.159
850.214	32.529
850.236	34.242
850.258	35.937
