Current (mA)	Voltage (V)	Power (mW)
3.60000	1.85187	1.32331
3.65000	1.85553	1.34470
3.70000	1.85924	1.36683
3.75000	1.86284	1.38758
3.80000	1.86646	1.40758
3.85000	1.87010	1.42982
3.90000	1.87367	1.44952
3.95000	1.87720	1.47075
4.00000	1.88066	1.49117
4.05000	1.88417	1.51150
4.10000	1.88783	1.53285
4.15000	1.89116	1.55229
4.20000	1.89473	1.57221
4.25000	1.89803	1.59252
4.30000	1.90155	1.61259
4.35000	1.90486	1.63189
4.40000	1.90828	1.65214
4.45000	1.91178	1.67102
4.50000	1.91506	1.69064
4.55000	1.91843	1.71009
4.60000	1.92166	1.72893
4.65000	1.92507	1.74807
4.70000	1.92820	1.76635
4.75000	1.93159	1.78535
4.80000	1.93499	1.80358
4.85000	1.93817	1.82126
4.90000	1.94140	1.83992
4.95000	1.94464	1.85816
5.00000	1.94781	1.87652
5.05000	1.95092	1.89409
5.10000	1.95415	1.91196
5.15000	1.95732	1.92998
5.20000	1.96038	1.94725
5.25000	1.96351	1.96430
5.30000	1.96658	1.98138
5.35000	1.96970	1.99880
5.40000	1.97280	2.01588
5.45000	1.97586	2.03263
5.50000	1.97889	2.04916
5.55000	1.98187	2.06527
5.60000	1.98487	2.08224
5.65000	1.98786	2.09776
5.70000	1.99083	2.11368
5.75000	1.99388	2.13035
5.80000	1.99678	2.14508
5.85000	1.99975	2.16105
5.90000	2.00263	2.17592
5.95000	2.00553	2.19107
6.00000	2.00844	2.20610
6.05000	2.01133	2.22105
6.10000	2.01429	2.23521
6.15000	2.01703	2.24998
6.20000	2.01994	2.26381
6.25000	2.02270	2.27892
6.30000	2.02554	2.29297
6.35000	2.02827	2.30583
6.40000	2.03119	2.32056
6.45000	2.03397	2.33339
6.50000	2.03670	2.34714
6.55000	2.03946	2.36038
6.60000	2.04224	2.37264
6.65000	2.04500	2.38624
6.70000	2.04768	2.39914
6.75000	2.05045	2.41117
6.80000	2.05315	2.42442
6.85000	2.05579	2.43574
6.90000	2.05853	2.44800
6.95000	2.06117	2.45956
7.00000	2.06386	2.47171
7.05000	2.06644	2.48262
7.10000	2.06903	2.49395
7.15000	2.07172	2.50482
7.20000	2.07426	2.51555
7.25000	2.07691	2.52628
7.30000	2.07940	2.53626
7.35000	2.08200	2.54715
7.40000	2.08456	2.55630
7.45000	2.08715	2.56644
7.50000	2.08972	2.57611
7.55000	2.09221	2.58498
7.60000	2.09471	2.59458
7.65000	2.09721	2.60360
7.70000	2.09975	2.61264
7.75000	2.10225	2.62072
7.80000	2.10468	2.62943
7.85000	2.10724	2.63754
7.90000	2.10960	2.64673
7.95000	2.11214	2.65492
8.00000	2.11450	2.66247
8.05000	2.11698	2.67078
8.10000	2.11948	2.67874
8.15000	2.12186	2.68629
8.20000	2.12429	2.69354
8.25000	2.12669	2.70072
8.30000	2.12914	2.70811
8.35000	2.13145	2.71512
8.40000	2.13377	2.72113
8.45000	2.13623	2.72775
8.50000	2.13849	2.73362
8.55000	2.14086	2.73986
8.60000	2.14319	2.74566
8.65000	2.14556	2.75032
8.70000	2.14779	2.75011
8.75000	2.15014	2.75455
8.80000	2.15243	2.75848
8.85000	2.15467	2.76270
8.90000	2.15691	2.76629
8.95000	2.15919	2.76925
9.00000	2.16143	2.77347
9.05000	2.16367	2.77601
9.10000	2.16588	2.77821
9.15000	2.16820	2.78117
9.20000	2.17033	2.78337
9.25000	2.17247	2.78606
9.30000	2.17472	2.78804
9.35000	2.17688	2.78992
9.40000	2.17895	2.79205
9.45000	2.18120	2.79297
9.50000	2.18335	2.79440
9.55000	2.18549	2.79541
9.60000	2.18764	2.79608
9.65000	2.18977	2.79679
9.70000	2.19193	2.79620
9.75000	2.19386	2.79668
9.80000	2.19601	2.79589
9.85000	2.19811	2.79541
9.90000	2.20015	2.79433
9.95000	2.20222	2.79336
10.00000	2.20428	2.79216
10.05000	2.20629	2.79017
10.10000	2.20823	2.78797
10.15000	2.21037	2.78520
10.20000	2.21234	2.78247
10.25000	2.21427	2.78019
10.30000	2.21632	2.77650
10.35000	2.21819	2.77297
10.40000	2.22026	2.76928
10.45000	2.22215	2.76472
10.50000	2.22410	2.75978
10.55000	2.22600	2.75470
10.60000	2.22796	2.75003
10.65000	2.22986	2.74439
10.70000	2.23170	2.73802
10.75000	2.23364	2.73149
10.80000	2.23547	2.72539
10.85000	2.23734	2.71813
10.90000	2.23926	2.71137
10.95000	2.24103	2.70368
11.00000	2.24299	2.69615
11.05000	2.24471	2.68879
11.10000	2.24658	2.67986
11.15000	2.24841	2.67040
11.20000	2.25013	2.66184
11.25000	2.25198	2.65164
11.30000	2.25371	2.64270
11.35000	2.25554	2.63156
11.40000	2.25719	2.62120
11.45000	2.25910	2.61077
11.50000	2.26074	2.59882
11.55000	2.26250	2.58767
11.60000	2.26426	2.57567
11.65000	2.26593	2.56367
11.70000	2.26762	2.55093
11.75000	2.26931	2.53784
11.80000	2.27098	2.52471
11.85000	2.27272	2.51062
11.90000	2.27439	2.49724
11.95000	2.27601	2.48187
12.00000	2.27764	2.46749
12.05000	2.27926	2.45230
12.10000	2.28086	2.43712
12.15000	2.28251	2.42098
12.20000	2.28417	2.40397
12.25000	2.28572	2.38804
12.30000	2.28741	2.37100
12.35000	2.28897	2.35403
12.40000	2.29053	2.33526
12.45000	2.29203	2.31723
12.50000	2.29360	2.29915
12.55000	2.29522	2.27978
12.60000	2.29668	2.26011
12.65000	2.29820	2.24011
12.70000	2.29974	2.22093
12.75000	2.30127	2.19985
12.80000	2.30273	2.17959
12.85000	2.30419	2.15784
12.90000	2.30570	2.13581
12.95000	2.30725	2.11446
13.00000	2.30859	2.09162
13.05000	2.31008	2.06920
13.10000	2.31152	2.04576
13.15000	2.31300	2.02154
13.20000	2.31430	1.99812
13.25000	2.31579	1.97248
13.30000	2.31711	1.94804
13.35000	2.31865	1.92295
13.40000	2.31992	1.89771
13.45000	2.32130	1.87102
13.50000	2.32267	1.84381
13.55000	2.32410	1.81842
13.60000	2.32540	1.79017
13.65000	2.32674	1.76287
13.70000	2.32805	1.73435
13.75000	2.32940	1.70615
13.80000	2.33067	1.67648
13.85000	2.33202	1.64646
13.90000	2.33329	1.61760
13.95000	2.33459	1.58776
14.00000	2.33587	1.55879
14.05000	2.33721	1.52904
14.10000	2.33845	1.49931
14.15000	2.33970	1.46881
14.20000	2.34114	1.43804
14.25000	2.34229	1.40810
14.30000	2.34365	1.37708
14.35000	2.34481	1.34690
14.40000	2.34602	1.31587
14.45000	2.34724	1.28470
14.50000	2.34854	1.25239
14.55000	2.34982	1.21920
14.60000	2.35100	1.18724
14.65000	2.35221	1.15292
14.70000	2.35333	1.11964
14.75000	2.35451	1.08540
14.80000	2.35574	1.05183
14.85000	2.35689	1.01670
14.90000	2.35818	0.98148
14.95000	2.35923	0.94701
15.00000	2.36049	0.91213
15.05000	2.36161	0.87748
15.10000	2.36276	0.84095
15.15000	2.36385	0.80544
15.20000	2.36505	0.76917
15.25000	2.36621	0.73329
15.30000	2.36735	0.69788
15.35000	2.36850	0.66133
15.40000	2.36958	0.62584
15.45000	2.37075	0.58921
15.50000	2.37187	0.55325
15.55000	2.37306	0.51728
15.60000	2.37418	0.48094
15.65000	2.37530	0.44543
15.70000	2.37650	0.40741
15.75000	2.37753	0.37171
15.80000	2.37876	0.33452
15.85000	2.37986	0.29679
15.90000	2.38095	0.26098
15.95000	2.38205	0.22457
16.00000	2.38314	0.19200
16.05000	2.38444	0.16217
16.10000	2.38560	0.13447
16.15000	2.38678	0.10674
16.20000	2.38799	0.07889
16.25000	2.38930	0.05432
16.30000	2.39065	0.03743
16.35000	2.39214	0.03025
16.40000	2.39377	0.02547
16.45000	2.39536	0.02351
16.50000	2.39706	0.02209
16.55000	2.39874	0.02071
16.60000	2.40033	0.01971
16.65000	2.40200	0.01918
16.70000	2.40369	0.01829
16.75000	2.40519	0.01773
16.80000	2.40688	0.01727
16.85000	2.40856	0.01649
16.90000	2.41026	0.01679
16.95000	2.41189	0.01653
17.00000	2.41349	0.01616
17.05000	2.41517	0.01545
17.10000	2.41687	0.01533
17.15000	2.41848	0.01533
17.20000	2.42021	0.01489
17.25000	2.42188	0.01443
17.30000	2.42348	0.01495
17.35000	2.42527	0.01443
17.40000	2.42683	0.01459
17.45000	2.42855	0.01376
17.50000	2.43011	0.01387
17.55000	2.43183	0.01410
17.60000	2.43355	0.01387
17.65000	2.43522	0.01372
17.70000	2.43690	0.01357
17.75000	2.43852	0.01344
17.80000	2.44023	0.01341
17.85000	2.44183	0.01283
17.90000	2.44360	0.01303
17.95000	2.44530	0.01310
18.00000	2.44691	0.01291
18.05000	2.44863	0.01303
18.10000	2.45021	0.01262
18.15000	2.45195	0.01273
18.20000	2.45365	0.01276
18.25000	2.45537	0.01303
18.30000	2.45708	0.01228
18.35000	2.45868	0.01235
18.40000	2.46040	0.01243
18.45000	2.46204	0.01195
18.50000	2.46376	0.01216
18.55000	2.46551	0.01179
18.60000	2.46722	0.01205
18.65000	2.46886	0.01216
18.70000	2.47050	0.01195
18.75000	2.47228	0.01172
18.80000	2.47397	0.01191
18.85000	2.47561	0.01160
18.90000	2.47731	0.01179
18.95000	2.47903	0.01134
19.00000	2.48077	0.01153
19.05000	2.48242	0.01164
19.10000	2.48420	0.01138
19.15000	2.48577	0.01116
19.20000	2.48758	0.01127
19.25000	2.48930	0.01131
19.30000	2.49104	0.01160
19.35000	2.49278	0.01093
19.40000	2.49440	0.01124
19.45000	2.49614	0.01134
19.50000	2.49785	0.01112
19.55000	2.49961	0.01101
19.60000	2.50133	0.01131
19.65000	2.50085	0.01108
19.70000	2.50072	0.01105
19.75000	2.50067	0.01093
19.80000	2.50072	0.01074
19.85000	2.50085	0.01105
19.90000	2.50075	0.01120
19.95000	2.50079	0.01097
20.00000	2.50074	0.01131
20.05000	2.50071	0.01093
20.10000	2.50080	0.01108
20.15000	2.50082	0.01089
20.20000	2.50072	0.01086
20.25000	2.50076	0.01124
20.30000	2.50077	0.01097
20.35000	2.50087	0.01141
20.40000	2.50077	0.01037
20.45000	2.50070	0.01074
20.50000	2.50070	0.01082
20.55000	2.50075	0.01116
20.60000	2.50075	0.01053
20.65000	2.50073	0.01120
20.70000	2.50077	0.01124
20.75000	2.50080	0.01082
20.80000	2.50080	0.01086
20.85000	2.50072	0.01116
20.90000	2.50075	0.01105
20.95000	2.50077	0.01101
21.00000	2.50078	0.01124
21.05000	2.50077	0.01049
21.10000	2.50077	0.01120
21.15000	2.50080	0.01082
21.20000	2.50082	0.01082
21.25000	2.50077	0.01097
21.30000	2.50070	0.01108
21.35000	2.50077	0.01131
21.40000	2.50081	0.01082
21.45000	2.50079	0.01067
21.50000	2.50072	0.01086
21.55000	2.50078	0.01105
21.60000	2.50076	0.01097
21.65000	2.50074	0.01086
21.70000	2.50078	0.01112
21.75000	2.50081	0.01082
21.80000	2.50074	0.01120
21.85000	2.50076	0.01112
21.90000	2.50075	0.01078
21.95000	2.50076	0.01097
22.00000	2.50082	0.01134
22.05000	2.50079	0.01105
22.10000	2.50072	0.01097
22.15000	2.50078	0.01082
22.20000	2.50072	0.01070
22.25000	2.50079	0.01138
22.30000	2.50077	0.01056
22.35000	2.50072	0.01101
22.40000	2.50074	0.01112
22.45000	2.50079	0.01067
22.50000	2.50080	0.01089
22.55000	2.50070	0.01056
22.60000	2.50081	0.01112
22.65000	2.50080	0.01131
22.70000	2.50074	0.01082
22.75000	2.50074	0.01086
22.80000	2.50080	0.01112
22.85000	2.50077	0.01078
22.90000	2.50084	0.01074
22.95000	2.50080	0.01108
23.00000	2.50074	0.01078
23.05000	2.50080	0.01112
23.10000	2.50082	0.01063
23.15000	2.50075	0.01089
23.20000	2.50076	0.01060
23.25000	2.50075	0.01120
23.30000	2.50080	0.01078
23.35000	2.50075	0.01089
23.40000	2.50074	0.01093
23.45000	2.50074	0.01093
23.50000	2.50083	0.01063
23.55000	2.50079	0.01082
23.60000	2.50070	0.01124
23.65000	2.50077	0.01131
23.70000	2.50077	0.01101
23.75000	2.50081	0.01082
23.80000	2.50080	0.01053
23.85000	2.50077	0.01097
23.90000	2.50079	0.01105
23.95000	2.50070	0.01067
24.00000	2.50071	0.01078
24.05000	2.50075	0.01101
24.10000	2.50078	0.01086
24.15000	2.50081	0.01074
24.20000	2.50073	0.01089
24.25000	2.50071	0.01078
24.30000	2.50075	0.01097
24.35000	2.50075	0.01074
24.40000	2.50079	0.01097
24.45000	2.50075	0.01120
24.50000	2.50075	0.01086
24.55000	2.50076	0.01093
24.60000	2.50071	0.01093
24.65000	2.50068	0.01134
24.70000	2.50079	0.01097
24.75000	2.50074	0.01105
24.80000	2.50075	0.01067
24.85000	2.50072	0.01112
24.90000	2.50075	0.01127
24.95000	2.50081	0.01120
25.00000	2.50070	0.01074
25.05000	2.50073	0.01112
25.10000	2.50077	0.01124
25.15000	2.50077	0.01131
25.20000	2.50076	0.01108
25.25000	2.50078	0.01124
25.30000	2.50077	0.01093
25.35000	2.50070	0.01108
25.40000	2.50081	0.01086
25.45000	2.50070	0.01070
25.50000	2.50072	0.01101
25.55000	2.50075	0.01138
25.60000	2.50075	0.01116
25.65000	2.50067	0.01082
25.70000	2.50070	0.01116
25.75000	2.50079	0.01093
25.80000	2.50071	0.01070
25.85000	2.50072	0.01067
25.90000	2.50075	0.01089
25.95000	2.50085	0.01105
26.00000	2.50078	0.01131
26.05000	2.50071	0.01097
26.10000	2.50072	0.01116
26.15000	2.50072	0.01093
26.20000	2.50076	0.01105
26.25000	2.50073	0.01093
26.30000	2.50077	0.01120
26.35000	2.50072	0.01097
26.40000	2.50079	0.01105
26.45000	2.50079	0.01078
26.50000	2.50070	0.01063
26.55000	2.50072	0.01108
26.60000	2.50076	0.01097
26.65000	2.50077	0.01112
26.70000	2.50070	0.01082
26.75000	2.50073	0.01070
26.80000	2.50074	0.01120
26.85000	2.50077	0.01108
26.90000	2.50073	0.01056
26.95000	2.50070	0.01157
27.00000	2.50075	0.01101
27.05000	2.50082	0.01101
27.10000	2.50074	0.01074
27.15000	2.50070	0.01078
27.20000	2.50083	0.01127
27.25000	2.50075	0.01124
27.30000	2.50078	0.01101
27.35000	2.50070	0.01067
27.40000	2.50076	0.01116
27.45000	2.50075	0.01060
27.50000	2.50078	0.01078
27.55000	2.50079	0.01089
27.60000	2.50068	0.01141
27.65000	2.50070	0.01105
27.70000	2.50074	0.01112
27.75000	2.50077	0.01074
27.80000	2.50072	0.01060
27.85000	2.50080	0.01070
27.90000	2.50073	0.01112
27.95000	2.50077	0.01074
28.00000	2.50074	0.01082
28.05000	2.50079	0.01101
28.10000	2.50075	0.01078
28.15000	2.50077	0.01078
28.20000	2.50075	0.01093
28.25000	2.50080	0.01089
28.30000	2.50080	0.01131
28.35000	2.50080	0.01082
28.40000	2.50083	0.01089
28.45000	2.50076	0.01089
28.50000	2.50075	0.01124
28.55000	2.50072	0.01101
28.60000	2.50073	0.01086
28.65000	2.50070	0.01120
28.70000	2.50074	0.01116
28.75000	2.50080	0.01105
28.80000	2.50077	0.01070
28.85000	2.50071	0.01101
28.90000	2.50076	0.01112
28.95000	2.50076	0.01120
29.00000	2.50071	0.01070
29.05000	2.50077	0.01105
29.10000	2.50075	0.01120
29.15000	2.50077	0.01086
29.20000	2.50068	0.01053
29.25000	2.50080	0.01141
29.30000	2.50085	0.01105
29.35000	2.50076	0.01086
29.40000	2.50072	0.01056
29.45000	2.50082	0.01070
29.50000	2.50075	0.01112
29.55000	2.50077	0.01105
29.60000	2.50072	0.01101
29.65000	2.50075	0.01101
29.70000	2.50070	0.01105
29.75000	2.50075	0.01086
29.80000	2.50082	0.01097
29.85000	2.50073	0.01074
29.90000	2.50069	0.01112
29.95000	2.50078	0.01082
30.00000	2.50077	0.01112
