Wavelength (nm)	Rel. spec. intensity (dB)
850.391	29.731
850.414	29.727
850.436	29.795
850.458	29.727
850.480	29.795
850.502	29.694
850.524	29.657
850.547	29.708
850.569	29.661
850.591	29.685
850.613	29.736
850.635	29.741
850.658	29.731
850.680	29.791
850.702	29.777
850.724	29.708
850.746	29.713
850.768	29.745
850.791	29.741
850.813	29.736
850.835	29.773
850.857	29.731
850.879	29.741
850.901	29.759
850.923	29.745
850.945	29.731
850.968	29.827
850.990	29.777
851.012	29.800
851.034	29.768
851.056	29.722
851.078	29.703
851.100	29.773
851.122	29.773
851.144	29.741
851.167	29.689
851.189	29.750
851.211	29.717
851.233	29.717
851.255	29.713
851.277	29.741
851.299	29.800
851.321	29.795
851.343	29.759
851.365	29.741
851.387	29.791
851.409	29.854
851.431	29.759
851.453	29.745
851.476	29.745
851.498	29.782
851.520	29.731
851.542	29.827
851.564	29.666
851.586	29.717
851.608	29.741
851.630	29.759
851.652	29.782
851.674	29.736
851.696	29.717
851.718	29.741
851.740	29.717
851.762	29.809
851.784	29.745
851.806	29.717
851.828	29.689
851.850	29.791
851.872	29.827
851.894	29.809
851.916	29.773
851.938	29.694
851.960	29.722
851.982	29.731
852.004	29.741
852.026	29.764
852.048	29.827
852.070	29.736
852.092	29.685
852.114	29.736
852.135	29.764
852.157	29.759
852.179	29.708
852.201	29.731
852.223	29.661
852.245	29.745
852.267	29.759
852.289	29.708
852.311	29.786
852.333	29.750
852.355	29.694
852.377	29.736
852.399	29.745
852.421	29.736
852.442	29.703
852.464	29.671
852.486	29.671
852.508	29.745
852.530	29.782
852.552	29.786
852.574	29.859
852.596	29.795
852.618	29.754
852.639	29.713
852.661	29.754
852.683	29.741
852.705	29.786
852.727	29.800
852.749	29.745
852.771	29.717
852.792	29.782
852.814	29.768
852.836	29.731
852.858	29.731
852.880	29.800
852.902	29.703
852.924	29.750
852.945	29.717
852.967	29.759
852.989	29.768
853.011	29.759
853.033	29.731
853.055	29.689
853.076	29.652
853.098	29.764
853.120	29.745
853.142	29.791
853.164	29.809
853.185	29.754
853.207	29.750
853.229	29.699
853.251	29.694
853.272	29.675
853.294	29.745
853.316	29.722
853.338	29.717
853.360	29.685
853.381	29.841
853.403	29.814
853.425	29.731
853.447	29.750
853.468	29.736
853.490	29.795
853.512	29.764
853.534	29.741
853.555	29.764
853.577	29.750
853.599	29.754
853.620	29.764
853.642	29.736
853.664	29.750
853.686	29.827
853.707	29.750
853.729	29.713
853.751	29.754
853.773	29.745
853.794	29.745
853.816	29.745
853.838	29.633
853.859	29.782
853.881	29.727
853.903	29.777
853.924	29.741
853.946	29.731
853.968	29.809
853.989	29.750
854.011	29.703
854.033	29.800
854.054	29.680
854.076	29.773
854.098	29.759
854.119	29.782
854.141	29.736
854.163	29.759
854.184	29.868
854.206	29.722
854.228	29.722
854.249	29.759
854.271	29.731
854.292	29.713
854.314	29.708
854.336	29.777
854.357	29.741
854.379	29.791
854.401	29.764
854.422	29.731
854.444	29.754
854.465	29.741
854.487	29.736
854.509	29.845
854.530	29.814
854.552	29.731
854.573	29.717
854.595	29.717
854.617	29.717
854.638	29.768
854.660	29.850
854.681	29.800
854.703	29.671
854.724	29.791
854.746	29.727
854.767	29.795
854.789	29.805
854.811	29.694
854.832	29.745
854.854	29.759
854.875	29.764
854.897	29.759
854.918	29.736
854.940	29.759
854.961	29.845
854.983	29.759
855.004	29.791
855.026	29.736
855.047	29.703
855.069	29.754
855.090	29.814
855.112	29.795
855.133	29.773
855.155	29.805
855.176	29.768
855.198	29.717
855.219	29.786
855.241	29.818
855.262	29.996
855.284	30.496
855.305	31.326
855.327	32.465
855.348	33.497
855.370	34.294
855.391	34.473
855.413	33.877
855.434	33.062
855.456	31.827
855.477	30.484
855.498	29.978
855.520	29.818
855.541	29.809
855.563	29.736
855.584	29.795
855.606	29.750
855.627	29.741
855.648	29.731
855.670	29.795
855.691	29.750
855.713	29.736
855.734	29.750
855.755	29.786
855.777	29.773
855.798	29.768
855.820	29.841
855.841	29.750
855.862	29.782
855.884	29.722
855.905	29.717
855.927	29.689
855.948	29.652
855.969	29.699
855.991	29.717
856.012	29.745
856.033	29.745
856.055	29.680
856.076	29.754
856.098	29.791
856.119	29.741
856.140	29.717
856.162	29.713
856.183	29.764
856.204	29.736
856.226	29.823
856.247	29.754
856.268	29.764
856.290	29.717
856.311	29.685
856.332	29.689
856.354	29.745
856.375	29.768
856.396	29.850
856.417	29.727
856.439	29.741
856.460	29.689
856.481	29.809
856.503	29.741
856.524	29.741
856.545	29.727
856.566	29.708
856.588	29.675
856.609	29.722
856.630	29.782
856.652	29.643
856.673	29.754
856.694	29.750
856.715	29.675
856.737	29.708
856.758	29.745
856.779	29.777
856.800	29.745
856.822	29.722
856.843	29.759
856.864	29.689
856.885	29.777
856.907	29.782
856.928	29.731
856.949	29.754
856.970	29.745
856.991	29.722
857.013	29.750
857.034	29.786
857.055	29.754
857.076	29.754
857.097	29.717
857.119	29.699
857.140	29.768
857.161	29.722
857.182	29.713
857.203	29.736
857.225	29.736
857.246	29.773
857.267	29.657
857.288	29.764
857.309	29.717
857.330	29.786
857.352	29.795
857.373	29.731
857.394	29.745
857.415	29.791
857.436	29.713
857.457	29.717
857.479	29.727
857.500	29.782
857.521	29.764
857.542	29.773
857.563	29.717
857.584	29.786
857.605	29.768
857.626	29.827
857.648	29.777
857.669	29.800
857.690	29.741
857.711	29.703
857.732	29.643
857.753	29.722
857.774	29.666
857.795	29.694
857.816	29.666
857.837	29.791
857.859	29.699
857.880	29.786
857.901	29.768
857.922	29.805
857.943	29.722
857.964	29.741
857.985	29.754
858.006	29.814
858.027	29.768
858.048	29.823
858.069	29.713
858.090	29.800
858.111	29.750
858.132	29.736
858.153	29.777
858.174	29.703
858.195	29.685
858.216	29.713
858.237	29.680
858.258	29.741
858.279	29.777
858.300	29.727
858.321	29.703
858.342	29.773
858.363	29.717
858.384	29.689
858.406	29.773
858.426	29.777
858.447	29.745
858.468	29.736
858.489	29.713
858.510	29.713
858.531	29.731
858.552	29.699
858.573	29.661
858.594	29.750
858.615	29.745
858.636	29.768
858.657	29.768
858.678	29.782
858.699	29.782
858.720	29.633
858.741	29.666
858.762	29.717
858.783	29.777
858.804	29.731
858.825	29.731
858.846	29.773
858.867	29.694
858.888	29.850
858.908	29.836
858.929	29.754
858.950	29.795
858.971	29.863
858.992	29.786
859.013	29.814
859.034	29.750
859.055	29.777
859.076	29.666
859.097	29.722
859.117	29.759
859.138	29.777
859.159	29.657
859.180	29.754
859.201	29.823
859.222	29.764
859.243	29.731
859.264	29.661
859.284	29.764
859.305	29.736
859.326	29.745
859.347	29.722
859.368	29.782
859.389	29.768
859.410	29.717
859.430	29.717
859.451	29.759
859.472	29.722
859.493	29.727
859.514	29.666
859.534	29.731
859.555	29.759
859.576	29.750
859.597	29.722
859.618	29.708
859.639	29.731
859.659	29.777
859.680	29.805
859.701	29.750
859.722	29.722
859.742	29.750
859.763	29.722
859.784	29.731
859.805	29.699
859.826	29.708
859.846	29.750
859.867	29.773
859.888	29.795
859.909	29.727
859.929	29.713
859.950	29.736
859.971	29.750
859.992	29.689
860.012	29.750
860.033	29.736
860.054	29.703
860.075	29.791
860.095	29.773
860.116	29.754
860.137	29.805
860.158	29.713
860.178	29.754
860.199	29.731
860.220	29.805
860.240	29.671
860.261	29.731
860.282	29.745
860.303	29.800
860.323	29.694
860.344	29.731
860.365	29.666
860.385	29.703
