Current (mA)	Voltage (V)	Power (mW)
10.65000	2.07103	0.34719
10.70000	2.07110	0.34681
10.75000	2.07106	0.34733
10.80000	2.07099	0.34740
10.85000	2.07097	0.34715
10.90000	2.07104	0.34752
10.95000	2.07100	0.34719
11.00000	2.07098	0.34740
11.05000	2.07108	0.34786
11.10000	2.07101	0.34786
11.15000	2.07108	0.34715
11.20000	2.07106	0.34740
11.25000	2.07105	0.34779
11.30000	2.07104	0.34756
11.35000	2.07102	0.34708
11.40000	2.07100	0.34760
11.45000	2.07113	0.34708
11.50000	2.07108	0.34744
11.55000	2.07105	0.34725
11.60000	2.07097	0.34719
11.65000	2.07108	0.34711
11.70000	2.07104	0.34692
11.75000	2.07104	0.34708
11.80000	2.07106	0.34740
11.85000	2.07110	0.34719
11.90000	2.07105	0.34700
11.95000	2.07104	0.34740
12.00000	2.07109	0.34650
12.05000	2.07094	0.34700
12.10000	2.07105	0.34666
12.15000	2.07099	0.34708
12.20000	2.07108	0.34681
12.25000	2.07107	0.34721
12.30000	2.07110	0.34733
12.35000	2.07108	0.34721
12.40000	2.07101	0.34711
12.45000	2.07095	0.34733
12.50000	2.07115	0.34700
12.55000	2.07104	0.34692
12.60000	2.07108	0.34704
12.65000	2.07110	0.34669
12.70000	2.07101	0.34696
12.75000	2.07106	0.34721
12.80000	2.07108	0.34704
12.85000	2.07102	0.34692
12.90000	2.07103	0.34685
12.95000	2.07105	0.34763
13.00000	2.07098	0.34771
13.05000	2.07105	0.34721
13.10000	2.07104	0.34763
13.15000	2.07106	0.34752
13.20000	2.07100	0.34804
13.25000	2.07110	0.34752
13.30000	2.07103	0.34708
13.35000	2.07103	0.34744
13.40000	2.07106	0.34744
13.45000	2.07103	0.34715
13.50000	2.07107	0.34767
13.55000	2.07107	0.34760
13.60000	2.07107	0.34786
13.65000	2.07103	0.34650
13.70000	2.07106	0.34719
13.75000	2.07110	0.34725
13.80000	2.07110	0.34685
13.85000	2.07105	0.34666
13.90000	2.07113	0.34696
13.95000	2.07098	0.34677
14.00000	2.07100	0.34704
14.05000	2.07109	0.34725
14.10000	2.07095	0.34692
14.15000	2.07094	0.34725
14.20000	2.07106	0.34740
14.25000	2.07105	0.34733
14.30000	2.07098	0.34633
14.35000	2.07097	0.34688
14.40000	2.07112	0.34725
14.45000	2.07102	0.34721
14.50000	2.07098	0.34719
14.55000	2.07107	0.34737
14.60000	2.07105	0.34744
14.65000	2.07112	0.34729
14.70000	2.07104	0.34719
14.75000	2.07100	0.34725
14.80000	2.07103	0.34721
14.85000	2.07103	0.34711
14.90000	2.07107	0.34711
14.95000	2.07106	0.34688
15.00000	2.07103	0.34666
15.05000	2.07101	0.34725
15.10000	2.07103	0.34662
15.15000	2.07103	0.34658
15.20000	2.07100	0.34700
15.25000	2.07102	0.34669
15.30000	2.07112	0.34692
15.35000	2.07098	0.34658
15.40000	2.07105	0.34719
15.45000	2.07105	0.34708
15.50000	2.07101	0.34692
15.55000	2.07095	0.34666
15.60000	2.07098	0.34700
15.65000	2.07107	0.34685
15.70000	2.07108	0.34692
15.75000	2.07105	0.34692
15.80000	2.07100	0.34677
15.85000	2.07111	0.34654
15.90000	2.07103	0.34640
15.95000	2.07101	0.34644
16.00000	2.07112	0.34658
16.05000	2.07102	0.34636
16.10000	2.07105	0.34654
16.15000	2.07114	0.34733
16.20000	2.07112	0.34598
16.25000	2.07102	0.34640
16.30000	2.07110	0.34640
16.35000	2.07111	0.34583
16.40000	2.07103	0.34625
16.45000	2.07108	0.34700
16.50000	2.07103	0.34654
16.55000	2.07110	0.34629
16.60000	2.07099	0.34602
16.65000	2.07098	0.34629
16.70000	2.07108	0.34648
16.75000	2.07113	0.34650
16.80000	2.07108	0.34654
16.85000	2.07108	0.34688
16.90000	2.07105	0.34666
16.95000	2.07110	0.34629
17.00000	2.07106	0.34610
17.05000	2.07108	0.34579
17.10000	2.07092	0.34648
17.15000	2.07099	0.34648
17.20000	2.07108	0.34688
17.25000	2.07105	0.34610
17.30000	2.07101	0.34648
17.35000	2.07103	0.34666
17.40000	2.07102	0.34685
17.45000	2.07104	0.34677
17.50000	2.07112	0.34721
17.55000	2.07104	0.34685
17.60000	2.07103	0.34688
17.65000	2.07100	0.34650
17.70000	2.07098	0.34696
17.75000	2.07109	0.34633
17.80000	2.07103	0.34644
17.85000	2.07102	0.34640
17.90000	2.07100	0.34669
17.95000	2.07107	0.34677
18.00000	2.07098	0.34644
18.05000	2.07105	0.34700
18.10000	2.07099	0.34685
18.15000	2.07104	0.34677
18.20000	2.07100	0.34688
18.25000	2.07103	0.34677
18.30000	2.07106	0.34700
18.35000	2.07103	0.34688
18.40000	2.07100	0.34658
18.45000	2.07100	0.34662
18.50000	2.07096	0.34621
18.55000	2.07109	0.34677
18.60000	2.07108	0.34700
18.65000	2.07099	0.34673
18.70000	2.07102	0.34602
18.75000	2.07098	0.34669
18.80000	2.07109	0.34621
18.85000	2.07112	0.34696
18.90000	2.07097	0.34650
18.95000	2.07108	0.34633
19.00000	2.07109	0.34633
19.05000	2.07097	0.34673
19.10000	2.07103	0.34673
19.15000	2.07104	0.34640
19.20000	2.07096	0.34666
19.25000	2.07113	0.34610
19.30000	2.07105	0.34595
19.35000	2.07098	0.34633
19.40000	2.07098	0.34662
19.45000	2.07101	0.34636
19.50000	2.07109	0.34644
19.55000	2.07101	0.34595
19.60000	2.07103	0.34654
19.65000	2.07109	0.34621
19.70000	2.07100	0.34650
19.75000	2.07105	0.34666
19.80000	2.07100	0.34650
19.85000	2.07111	0.34629
19.90000	2.07103	0.34595
19.95000	2.07105	0.34650
20.00000	2.07099	0.34640
20.05000	2.07105	0.34640
20.10000	2.07103	0.34681
20.15000	2.07113	0.34640
20.20000	2.07107	0.34658
20.25000	2.07102	0.34662
20.30000	2.07109	0.34688
20.35000	2.07099	0.34644
20.40000	2.07105	0.34610
20.45000	2.07103	0.34669
20.50000	2.07110	0.34677
20.55000	2.07105	0.34677
20.60000	2.07107	0.34636
20.65000	2.07098	0.34696
20.70000	2.07108	0.34711
20.75000	2.07103	0.34696
20.80000	2.07098	0.34617
20.85000	2.07108	0.34633
20.90000	2.07110	0.34666
20.95000	2.07107	0.34666
21.00000	2.07105	0.34625
21.05000	2.07106	0.34662
21.10000	2.07105	0.34685
21.15000	2.07100	0.34677
21.20000	2.07098	0.34696
21.25000	2.07099	0.34708
21.30000	2.07102	0.34633
21.35000	2.07103	0.34650
21.40000	2.07102	0.34636
21.45000	2.07103	0.34625
21.50000	2.07093	0.34692
21.55000	2.07107	0.34658
21.60000	2.07105	0.34636
21.65000	2.07103	0.34621
21.70000	2.07101	0.34614
21.75000	2.07105	0.34577
21.80000	2.07103	0.34658
21.85000	2.07110	0.34579
21.90000	2.07104	0.34644
21.95000	2.07107	0.34650
22.00000	2.07105	0.34633
22.05000	2.07102	0.34633
22.10000	2.07105	0.34648
22.15000	2.07099	0.34614
22.20000	2.07108	0.34640
22.25000	2.07100	0.34625
22.30000	2.07105	0.34629
22.35000	2.07100	0.34677
22.40000	2.07110	0.34644
22.45000	2.07105	0.34669
22.50000	2.07100	0.34648
22.55000	2.07098	0.34673
22.60000	2.07102	0.34688
22.65000	2.07103	0.34696
22.70000	2.07100	0.34719
22.75000	2.07103	0.34748
22.80000	2.07103	0.34708
22.85000	2.07111	0.34677
22.90000	2.07101	0.34625
22.95000	2.07100	0.34648
23.00000	2.07101	0.34617
23.05000	2.07100	0.34681
23.10000	2.07107	0.34650
23.15000	2.07105	0.34673
23.20000	2.07104	0.34629
23.25000	2.07100	0.34662
23.30000	2.07103	0.34650
23.35000	2.07095	0.34625
23.40000	2.07103	0.34685
23.45000	2.07100	0.34704
23.50000	2.07099	0.34708
23.55000	2.07102	0.34640
23.60000	2.07103	0.34662
23.65000	2.07113	0.34666
23.70000	2.07101	0.34673
23.75000	2.07100	0.34640
23.80000	2.07104	0.34654
23.85000	2.07105	0.34700
23.90000	2.07102	0.34677
23.95000	2.07098	0.34650
24.00000	2.07095	0.34688
24.05000	2.07105	0.34658
24.10000	2.07104	0.34681
24.15000	2.07105	0.34669
24.20000	2.07101	0.34662
24.25000	2.07105	0.34644
24.30000	2.07100	0.34688
24.35000	2.07110	0.34621
24.40000	2.07108	0.34625
24.45000	2.07090	0.34700
24.50000	2.07101	0.34669
24.55000	2.07105	0.34673
24.60000	2.07097	0.34673
24.65000	2.07100	0.34669
24.70000	2.07105	0.34715
24.75000	2.07105	0.34696
24.80000	2.07096	0.34610
24.85000	2.07094	0.34673
24.90000	2.07107	0.34708
24.95000	2.07103	0.34704
25.00000	2.07098	0.34662
25.05000	2.07100	0.34688
25.10000	2.07103	0.34677
25.15000	2.07100	0.34685
25.20000	2.07100	0.34621
25.25000	2.07096	0.34617
25.30000	2.07100	0.34673
25.35000	2.07101	0.34677
25.40000	2.07105	0.34654
25.45000	2.07099	0.34636
25.50000	2.07102	0.34666
25.55000	2.07102	0.34677
25.60000	2.07102	0.34650
25.65000	2.07098	0.34636
25.70000	2.07101	0.34662
25.75000	2.07104	0.34662
25.80000	2.07106	0.34725
25.85000	2.07093	0.34677
25.90000	2.07106	0.34681
25.95000	2.07099	0.34636
26.00000	2.07104	0.34625
26.05000	2.07108	0.34587
26.10000	2.07100	0.34666
26.15000	2.07100	0.34677
26.20000	2.07101	0.34700
26.25000	2.07102	0.34673
26.30000	2.07101	0.34662
26.35000	2.07103	0.34648
26.40000	2.07097	0.34715
26.45000	2.07096	0.34658
26.50000	2.07103	0.34688
26.55000	2.07106	0.34733
26.60000	2.07102	0.34708
26.65000	2.07102	0.34640
26.70000	2.07096	0.34704
26.75000	2.07098	0.34733
26.80000	2.07108	0.34737
26.85000	2.07100	0.34752
26.90000	2.07103	0.34688
26.95000	2.07095	0.34681
27.00000	2.07106	0.34719
27.05000	2.07097	0.34681
27.10000	2.07104	0.34669
27.15000	2.07104	0.34740
27.20000	2.07105	0.34685
27.25000	2.07105	0.34662
27.30000	2.07104	0.34708
27.35000	2.07105	0.34677
27.40000	2.07105	0.34669
27.45000	2.07104	0.34685
27.50000	2.07099	0.34733
27.55000	2.07097	0.34666
27.60000	2.07100	0.34666
27.65000	2.07100	0.34696
27.70000	2.07104	0.34669
27.75000	2.07096	0.34677
27.80000	2.07098	0.34748
27.85000	2.07108	0.34715
27.90000	2.07107	0.34737
27.95000	2.07096	0.34685
28.00000	2.07108	0.34692
28.05000	2.07103	0.34729
28.10000	2.07106	0.34740
28.15000	2.07100	0.34696
28.20000	2.07107	0.34729
28.25000	2.07105	0.34692
28.30000	2.07101	0.34673
28.35000	2.07106	0.34704
28.40000	2.07104	0.34692
28.45000	2.07103	0.34700
28.50000	2.07105	0.34715
28.55000	2.07110	0.34708
28.60000	2.07110	0.34685
28.65000	2.07100	0.34704
28.70000	2.07106	0.34654
28.75000	2.07097	0.34740
28.80000	2.07107	0.34708
28.85000	2.07108	0.34721
28.90000	2.07110	0.34725
28.95000	2.07103	0.34744
29.00000	2.07100	0.34704
29.05000	2.07102	0.34763
29.10000	2.07105	0.34752
29.15000	2.07106	0.34779
29.20000	2.07095	0.34737
29.25000	2.07097	0.34748
29.30000	2.07107	0.34763
29.35000	2.07110	0.34721
29.40000	2.07103	0.34711
29.45000	2.07107	0.34700
29.50000	2.07100	0.34708
29.55000	2.07105	0.34733
29.60000	2.07110	0.34711
29.65000	2.07104	0.34677
29.70000	2.07095	0.34729
29.75000	2.07110	0.34763
29.80000	2.07109	0.34800
29.85000	2.07103	0.34721
29.90000	2.07105	0.34733
29.95000	2.07103	0.34725
30.00000	2.07109	0.34715
