Wavelength (nm)	Rel. spec. intensity (dB)
844.622	29.754
844.645	29.638
844.668	29.694
844.692	29.717
844.715	29.671
844.738	29.685
844.761	29.657
844.784	29.731
844.807	29.699
844.830	29.647
844.853	29.713
844.876	29.680
844.899	29.652
844.922	29.745
844.945	29.694
844.968	29.782
844.991	29.694
845.014	29.741
845.037	29.731
845.060	29.750
845.083	29.727
845.105	29.661
845.128	29.689
845.151	29.717
845.174	29.731
845.197	29.791
845.220	29.764
845.243	29.736
845.266	29.722
845.289	29.727
845.312	29.754
845.335	29.685
845.358	29.754
845.381	29.689
845.404	29.745
845.427	29.745
845.450	29.773
845.473	29.708
845.496	29.689
845.518	29.708
845.541	29.675
845.564	29.699
845.587	29.703
845.610	29.731
845.633	29.768
845.656	29.722
845.679	29.694
845.702	29.699
845.724	29.680
845.747	29.685
845.770	29.713
845.793	29.750
845.816	29.731
845.839	29.703
845.862	29.786
845.885	29.750
845.907	29.745
845.930	29.680
845.953	29.809
845.976	29.722
845.999	29.708
846.022	29.754
846.045	29.652
846.067	29.759
846.090	29.731
846.113	29.680
846.136	29.750
846.159	29.685
846.182	29.708
846.204	29.713
846.227	29.731
846.250	29.818
846.273	29.600
846.296	29.689
846.318	29.675
846.341	29.805
846.364	29.750
846.387	29.827
846.410	29.754
846.432	29.722
846.455	29.736
846.478	29.782
846.501	29.777
846.523	29.745
846.546	29.699
846.569	29.671
846.592	29.671
846.614	29.680
846.637	29.717
846.660	29.680
846.683	29.671
846.705	29.754
846.728	29.680
846.751	29.731
846.774	29.727
846.796	29.777
846.819	29.754
846.842	29.694
846.865	29.699
846.887	29.741
846.910	29.764
846.933	29.671
846.955	29.671
846.978	29.731
847.001	29.661
847.023	29.727
847.046	29.736
847.069	29.699
847.092	29.675
847.114	29.717
847.137	29.661
847.160	29.722
847.182	29.699
847.205	29.773
847.228	29.731
847.250	29.652
847.273	29.661
847.296	29.754
847.318	29.773
847.341	29.759
847.364	29.731
847.386	29.708
847.409	29.750
847.432	29.805
847.454	29.708
847.477	29.713
847.499	29.685
847.522	29.754
847.545	29.768
847.567	29.736
847.590	29.703
847.613	29.759
847.635	29.764
847.658	29.754
847.680	29.777
847.703	29.675
847.726	29.731
847.748	29.713
847.771	29.727
847.793	29.713
847.816	29.750
847.839	29.768
847.861	29.773
847.884	29.689
847.906	29.736
847.929	29.745
847.951	29.727
847.974	29.773
847.996	29.703
848.019	29.708
848.042	29.671
848.064	29.717
848.087	29.786
848.109	29.759
848.132	29.764
848.154	29.699
848.177	29.731
848.199	29.759
848.222	29.727
848.244	29.777
848.267	29.689
848.289	29.736
848.312	29.722
848.334	29.782
848.357	30.394
848.379	31.647
848.402	32.679
848.424	33.972
848.447	35.213
848.469	35.715
848.492	35.978
848.514	36.289
848.537	36.312
848.559	35.525
848.582	34.208
848.604	33.118
848.627	31.770
848.649	30.382
848.672	29.939
848.694	29.823
848.717	29.823
848.739	29.809
848.761	29.782
848.784	29.782
848.806	29.750
848.829	29.750
848.851	29.836
848.874	29.754
848.896	29.731
848.919	29.689
848.941	29.791
848.963	29.727
848.986	29.717
849.008	29.773
849.031	29.754
849.053	29.750
849.075	29.850
849.098	29.717
849.120	29.689
849.143	29.713
849.165	29.689
849.187	29.736
849.210	29.768
849.232	29.764
849.254	29.713
849.277	29.713
849.299	29.713
849.322	29.745
849.344	29.750
849.366	29.841
849.389	29.736
849.411	29.800
849.433	29.713
849.456	29.727
849.478	29.773
849.500	30.103
849.523	31.770
849.545	33.688
849.567	35.107
