Wavelength (nm)	Rel. spec. intensity (dB)
850.302	29.805
850.325	29.768
850.347	29.759
850.369	29.713
850.391	29.782
850.414	29.759
850.436	29.786
850.458	29.759
850.480	29.727
850.502	29.768
850.524	29.754
850.547	29.759
850.569	29.795
850.591	29.754
850.613	29.768
850.635	29.854
850.658	29.773
850.680	29.745
850.702	29.795
850.724	29.823
850.746	29.786
850.768	29.750
850.791	29.777
850.813	29.727
850.835	29.786
850.857	29.745
850.879	29.731
850.901	29.750
850.923	29.795
850.945	29.736
850.968	29.805
850.990	29.741
851.012	29.727
851.034	29.750
851.056	29.745
851.078	29.791
851.100	29.741
851.122	29.786
851.144	29.814
851.167	29.750
851.189	29.795
851.211	29.694
851.233	29.782
851.255	29.694
851.277	29.791
851.299	29.647
851.321	29.717
851.343	29.708
851.365	29.814
851.387	29.805
851.409	29.786
851.431	29.814
851.453	29.722
851.476	29.741
851.498	29.795
851.520	29.708
851.542	29.722
851.564	29.759
851.586	29.800
851.608	29.717
851.630	29.768
851.652	29.795
851.674	29.795
851.696	29.759
851.718	29.782
851.740	29.745
851.762	29.661
851.784	29.786
851.806	29.782
851.828	29.741
851.850	29.699
851.872	29.773
851.894	29.717
851.916	29.805
851.938	29.786
851.960	29.832
851.982	29.805
852.004	29.809
852.026	29.795
852.048	29.768
852.070	29.818
852.092	29.782
852.114	29.764
852.135	29.764
852.157	29.722
852.179	29.827
852.201	29.713
852.223	29.836
852.245	29.750
852.267	29.699
852.289	29.722
852.311	29.745
852.333	29.777
852.355	29.727
852.377	29.809
852.399	29.768
852.421	29.795
852.442	29.764
852.464	29.791
852.486	29.759
852.508	29.764
852.530	29.786
852.552	29.699
852.574	29.759
852.596	29.764
852.618	29.736
852.639	29.805
852.661	29.713
852.683	29.773
852.705	29.764
852.727	29.741
852.749	29.750
852.771	29.836
852.792	29.694
852.814	29.722
852.836	29.795
852.858	29.736
852.880	29.759
852.902	29.722
852.924	29.782
852.945	29.713
852.967	29.685
852.989	29.722
853.011	29.859
853.033	29.777
853.055	29.773
