	
X	Y
815,369445800781	386
815,498840332031	391
815,628295898438	393
815,757690429688	395
815,887084960938	403
816,016479492188	427
816,145874023438	426
816,275207519531	438
816,404602050781	428
816,533996582031	437
816,663330078125	445
816,792724609375	440
816,922058105469	467
817,051452636719	474
817,180786132813	463
817,310119628906	466
817,439453125	472
817,56884765625	491
817,698181152344	501
817,827514648438	509
817,956787109375	510
818,086120605469	497
818,215454101563	513
818,344787597656	512
818,474060058594	535
818,603393554688	533
818,732666015625	552
818,861999511719	557
818,991271972656	555
819,120544433594	563
819,249816894531	597
819,379089355469	588
819,508361816406	603
819,637634277344	593
819,766906738281	605
819,896179199219	612
820,025451660156	631
820,154724121094	615
820,283935546875	632
820,413208007813	640
820,542419433594	645
820,671630859375	652
820,800903320313	671
820,930114746094	667
821,059326171875	692
821,188537597656	708
821,317749023438	691
821,446960449219	717
821,576171875	711
821,705383300781	727
821,834594726563	728
821,963745117188	747
822,092956542969	778
822,222106933594	775
822,351318359375	775
822,48046875	786
822,609619140625	797
822,738830566406	818
822,867980957031	826
822,997131347656	826
823,126281738281	845
823,255432128906	848
823,384521484375	861
823,513671875	868
823,642822265625	870
823,77197265625	904
823,901062011719	882
824,030212402344	924
824,159301757813	940
824,288391113281	957
824,417541503906	962
824,546630859375	978
824,675720214844	1007
824,804809570313	1022
824,933898925781	1035
825,06298828125	1046
825,192016601563	1068
825,321105957031	1087
825,4501953125	1086
825,579223632813	1118
825,708312988281	1134
825,837341308594	1143
825,966430664063	1163
826,095458984375	1167
826,224487304688	1182
826,353515625	1229
826,482543945313	1233
826,611572265625	1272
826,740600585938	1294
826,86962890625	1306
826,998657226563	1288
827,127685546875	1358
827,256652832031	1356
827,385681152344	1360
827,5146484375	1401
827,643676757813	1397
827,772644042969	1435
827,901611328125	1443
828,030578613281	1471
828,159545898438	1497
828,288513183594	1527
828,41748046875	1514
828,546447753906	1521
828,675415039063	1535
828,804382324219	1581
828,933288574219	1555
829,062255859375	1590
829,191162109375	1601
829,320129394531	1598
829,449035644531	1628
829,577941894531	1625
829,706848144531	1636
829,835754394531	1649
829,964660644531	1613
830,093566894531	1665
830,222473144531	1667
830,351379394531	1677
830,480285644531	1670
830,609130859375	1671
830,738037109375	1676
830,866882324219	1688
830,995788574219	1687
831,124633789063	1682
831,253479003906	1696
831,382385253906	1689
831,51123046875	1718
831,640075683594	1707
831,768920898438	1707
831,897766113281	1724
832,026550292969	1721
832,155395507813	1732
832,284240722656	1751
832,413024902344	1765
832,541870117188	1749
832,670654296875	1756
832,799499511719	1785
832,928283691406	1790
833,057067871094	1808
833,185852050781	1815
833,314636230469	1811
833,443420410156	1842
833,572204589844	1868
833,700988769531	1879
833,829711914063	1902
833,95849609375	1923
834,087280273438	1937
834,216003417969	1943
834,3447265625	1970
834,473510742188	2021
834,602233886719	2049
834,73095703125	2093
834,859680175781	2104
834,988403320313	2110
835,117126464844	2165
835,245849609375	2191
835,374572753906	2215
835,503295898438	2245
835,631958007813	2297
835,760681152344	2315
835,889343261719	2392
836,01806640625	2406
836,146728515625	2435
836,275390625	2516
836,404052734375	2535
836,53271484375	2579
836,661376953125	2620
836,7900390625	2661
836,918701171875	2699
837,04736328125	2744
837,175964355469	2794
837,304626464844	2821
837,433288574219	2868
837,561889648438	2879
837,690490722656	2953
837,819152832031	2968
837,94775390625	2993
838,076354980469	3019
838,204956054688	3075
838,333557128906	3067
838,462158203125	3078
838,590759277344	3123
838,719299316406	3091
838,847900390625	3133
838,976440429688	3156
839,105041503906	3147
839,233581542969	3124
839,362182617188	3151
839,49072265625	3137
839,619262695313	3049
839,747802734375	3073
839,876342773438	3027
840,0048828125	3004
840,133422851563	2944
840,261962890625	2908
840,390441894531	2863
840,518981933594	2820
840,647521972656	2790
840,776000976563	2736
840,904479980469	2683
841,033020019531	2635
841,161499023438	2578
841,289978027344	2537
841,41845703125	2489
841,546936035156	2416
841,675415039063	2342
841,803894042969	2283
841,932312011719	2249
842,060791015625	2199
842,189208984375	2125
842,317687988281	2075
842,446105957031	2019
842,574584960938	1977
842,703002929688	1936
842,831420898438	1893
842,959838867188	1841
843,088256835938	1794
843,216674804688	1744
843,345092773438	1698
843,473510742188	1666
843,601867675781	1630
843,730285644531	1612
843,858642578125	1576
843,987060546875	1529
844,115417480469	1507
844,243774414063	1490
844,372131347656	1435
844,500549316406	1432
844,62890625	1409
844,757202148438	1366
844,885559082031	1341
845,013916015625	1309
845,142272949219	1309
845,270568847656	1267
845,39892578125	1246
845,527221679688	1247
845,655578613281	1226
845,783874511719	1178
845,912170410156	1171
846,040466308594	1165
846,168762207031	1172
846,297058105469	1119
846,425354003906	1127
846,553649902344	1113
846,681884765625	1099
846,810180664063	1111
846,9384765625	1099
847,066711425781	1064
847,194946289063	1069
847,3232421875	1056
847,451477050781	1028
847,579711914063	1021
847,707946777344	1033
847,836181640625	1010
847,964416503906	1016
848,092651367188	999
848,220825195313	1008
848,349060058594	995
848,477233886719	978
848,60546875	975
848,733642578125	1000
848,86181640625	977
848,990051269531	978
849,118225097656	967
849,246398925781	939
849,374572753906	955
849,502746582031	950
849,630859375	963
849,759033203125	948
849,88720703125	937
850,015319824219	924
850,143493652344	942
850,271606445313	935
850,399719238281	932
850,52783203125	931
850,656005859375	927
850,784118652344	925
850,912170410156	881
851,040283203125	919
851,168395996094	931
851,296508789063	915
851,424560546875	891
851,552673339844	910
851,680725097656	934
851,808837890625	919
851,936889648438	902
852,06494140625	915
852,192993164063	913
852,321044921875	904
852,449096679688	889
852,5771484375	902
852,705200195313	900
852,833190917969	901
852,961242675781	912
853,089233398438	879
853,21728515625	887
853,345275878906	883
853,473266601563	890
853,601257324219	904
853,729309082031	885
853,857238769531	884
853,985229492188	875
854,113220214844	887
854,2412109375	900
854,369201660156	877
854,497131347656	910
854,625122070313	882
854,753051757813	884
854,880981445313	882
855,008911132813	908
855,136901855469	882
855,264831542969	855
855,392761230469	878
855,520629882813	877
855,648559570313	869
855,776489257813	878
855,904357910156	893
856,032287597656	876
856,16015625	873
856,2880859375	874
856,415954589844	885
856,543823242188	874
856,671691894531	898
856,799560546875	854
856,927429199219	886
857,055297851563	881
857,183166503906	879
857,310974121094	869
857,438842773438	870
857,566650390625	879
857,694519042969	888
857,822326660156	855
857,950134277344	865
858,077941894531	885
858,205749511719	870
858,333557128906	865
858,461364746094	866
858,589172363281	840
858,716979980469	877
858,8447265625	880
858,972534179688	886
859,100280761719	864
859,228088378906	866
859,355834960938	871
859,483581542969	870
859,611328125	849
859,739074707031	851
859,866821289063	842
859,994567871094	857
860,122314453125	856
860,25	863
860,377746582031	857
860,505432128906	851
860,633178710938	856
860,760864257813	853
860,888549804688	859
861,016235351563	863
861,143920898438	848
861,271606445313	848
861,399291992188	839
861,526977539063	864
861,654602050781	861
861,782287597656	852
861,909912109375	830
862,03759765625	827
862,165222167969	848
862,292846679688	835
862,420532226563	847
862,548156738281	850
862,67578125	841
862,803344726563	840
862,930969238281	840
863,05859375	843
863,186157226563	829
863,313781738281	822
863,441345214844	828
863,568969726563	809
863,696533203125	834
863,824096679688	826
863,95166015625	831
864,079223632813	816
864,206787109375	806
864,334350585938	813
864,4619140625	793
864,589416503906	805
864,716979980469	799
864,844482421875	826
864,971984863281	821
865,099548339844	805
865,22705078125	825
865,354553222656	806
865,482055664063	805
865,609558105469	776
865,737060546875	803
865,864501953125	812
865,992004394531	806
866,119445800781	787
866,246948242188	784
866,374389648438	783
866,501892089844	795
866,629333496094	774
866,756774902344	770
866,884216308594	792
867,011657714844	797
867,139038085938	777
867,266479492188	769
867,393920898438	772
867,521301269531	764
867,648742675781	771
867,776123046875	779
867,903503417969	763
868,030944824219	770
868,158325195313	754
868,285705566406	760
868,4130859375	756
868,540405273438	746
868,667785644531	737
868,795166015625	740
868,922485351563	741
869,049865722656	719
869,177185058594	722
869,304504394531	736
869,431823730469	729
869,559204101563	706
869,6865234375	720
869,813781738281	712
869,941101074219	703
