Wavelength (nm)	Rel. spec. intensity (dB)
838.832	29.741
838.856	29.777
838.880	29.764
838.904	29.722
838.928	29.764
838.952	29.777
838.975	29.791
838.999	29.713
839.023	29.671
839.047	29.768
839.071	29.827
839.094	29.773
839.118	29.850
839.142	29.845
839.166	29.845
839.190	29.814
839.213	29.823
839.237	29.777
839.261	29.814
839.285	29.750
839.309	29.717
839.332	29.689
839.356	29.764
839.380	29.764
839.404	29.800
839.427	29.773
839.451	29.786
839.475	29.759
839.499	29.773
839.522	29.754
839.546	29.814
839.570	29.786
839.594	29.745
839.617	29.791
839.641	29.699
839.665	29.836
839.689	29.754
839.712	29.764
839.736	29.782
839.760	29.754
839.784	29.841
839.807	29.809
839.831	29.759
839.855	29.800
839.878	29.859
839.902	29.736
839.926	29.764
839.949	29.768
839.973	29.805
839.997	29.759
840.021	29.777
840.044	29.764
840.068	29.713
840.091	29.800
840.115	29.841
840.139	29.764
840.163	29.800
840.186	29.805
840.210	29.809
840.233	29.795
840.257	29.773
840.281	29.708
840.304	29.782
840.328	29.727
840.352	29.717
840.375	29.764
840.399	29.759
840.423	29.731
840.446	29.745
840.470	29.764
840.493	29.782
840.517	29.854
840.541	29.736
840.564	29.800
840.588	29.754
840.612	29.722
840.635	29.741
840.659	29.750
840.682	29.768
840.706	29.759
840.729	29.850
840.753	29.827
840.777	29.777
840.800	29.786
840.824	29.754
840.847	29.814
840.871	29.782
840.894	29.827
840.918	29.814
840.942	29.773
840.965	29.731
840.989	29.773
841.012	29.782
841.036	29.805
841.059	29.689
841.083	29.786
841.106	29.722
841.130	29.722
841.153	29.841
841.177	29.754
841.200	29.727
841.224	29.773
841.247	29.764
841.271	29.759
841.294	29.805
841.318	29.786
841.341	29.768
841.365	29.786
841.388	29.680
841.412	29.795
841.435	29.800
841.459	29.722
841.482	29.827
841.506	29.764
841.529	29.805
841.553	29.800
841.576	29.818
841.600	29.750
841.623	29.832
841.647	29.768
841.670	29.832
841.694	29.800
841.717	29.754
841.741	29.741
841.764	29.741
841.787	29.786
841.811	29.814
841.834	29.782
841.858	29.791
841.881	29.736
841.905	29.850
841.928	29.717
841.951	29.827
841.975	29.764
841.998	29.699
842.022	29.795
842.045	29.814
842.068	29.782
842.092	29.818
842.115	29.786
842.139	29.841
842.162	29.741
842.185	29.764
842.209	29.736
842.232	29.708
842.255	29.764
842.279	29.741
842.302	29.703
842.326	29.745
842.349	29.827
842.372	29.809
842.396	29.722
842.419	29.768
842.442	29.777
842.466	29.750
842.489	29.800
842.512	29.759
842.536	29.786
842.559	29.777
842.582	29.809
842.606	29.805
842.629	29.786
842.652	29.795
842.676	29.768
842.699	29.786
842.722	29.727
842.746	29.741
842.769	29.713
842.792	29.754
842.815	29.745
842.839	29.814
842.862	29.699
842.885	29.795
842.909	29.777
842.932	29.741
842.955	29.713
842.978	29.795
843.002	29.754
843.025	29.782
843.048	29.750
843.071	29.823
843.095	29.759
843.118	29.773
843.141	29.708
843.164	29.814
843.188	29.727
843.211	29.731
843.234	29.694
843.257	29.731
843.281	29.750
843.304	29.727
843.327	29.671
843.350	29.703
843.374	29.675
843.397	29.773
843.420	29.764
843.443	29.736
843.466	29.764
843.490	29.750
843.513	29.717
843.536	29.736
843.559	29.782
843.582	29.854
843.606	29.800
843.629	29.800
843.652	29.841
843.675	29.745
843.698	29.786
843.721	29.795
