Wavelength (nm)	Rel. spec. intensity (dB)
820.034	29.777
820.061	29.791
820.087	29.773
820.113	29.759
820.139	29.782
820.166	29.805
820.192	29.727
820.218	29.795
820.245	29.805
820.271	29.791
820.297	29.768
820.323	29.731
820.349	29.754
820.376	29.722
820.402	29.805
820.428	29.800
820.454	29.768
820.481	29.868
820.507	29.868
820.533	29.727
820.559	29.768
820.586	29.764
820.612	29.759
820.638	29.754
820.664	29.814
820.690	29.745
820.717	29.841
820.743	29.750
820.769	29.736
820.795	29.791
820.821	29.823
820.848	29.736
820.874	29.823
820.900	29.685
820.926	29.727
820.952	29.841
820.978	29.764
821.005	29.823
821.031	29.713
821.057	29.666
821.083	29.823
821.109	29.859
821.135	29.814
821.161	29.800
821.188	29.823
821.214	29.777
821.240	29.759
821.266	29.791
821.292	29.805
821.318	29.722
821.344	29.777
821.371	29.764
821.397	29.786
821.423	29.699
821.449	29.786
821.475	29.818
821.501	29.759
821.527	29.836
821.553	29.800
821.579	29.727
821.605	29.800
821.632	29.827
821.658	29.782
821.684	29.841
821.710	29.727
821.736	29.759
821.762	29.768
821.788	29.841
821.814	29.759
821.840	29.814
821.866	29.773
821.892	29.827
821.918	29.768
821.944	29.795
821.970	29.777
821.996	29.818
822.022	29.754
822.049	29.764
822.075	29.782
822.101	29.750
822.127	29.800
822.153	29.768
822.179	29.759
822.205	29.764
822.231	29.759
822.257	29.791
822.283	29.754
822.309	29.805
822.335	29.814
822.361	29.791
822.387	29.764
822.413	29.736
822.439	29.731
822.465	29.722
822.491	29.777
822.517	29.836
822.543	29.854
822.569	29.841
822.594	29.782
822.620	29.814
822.646	29.809
822.672	29.836
822.698	29.863
822.724	29.741
822.750	29.791
822.776	29.754
822.802	29.773
822.828	29.832
822.854	29.832
822.880	29.841
822.906	29.750
822.932	29.764
822.958	29.786
822.984	29.745
823.010	29.872
823.035	29.795
823.061	29.741
823.087	29.741
823.113	29.764
823.139	29.736
823.165	29.791
823.191	29.754
823.217	29.727
823.243	29.759
823.268	29.791
823.294	29.827
823.320	29.773
823.346	29.791
823.372	29.805
823.398	29.764
823.424	29.823
823.450	29.754
823.475	29.809
823.501	29.750
