Wavelength (nm)	Rel. spec. intensity (dB)
842.442	29.773
842.466	29.736
842.489	29.717
842.512	29.643
842.536	29.722
842.559	29.675
842.582	29.773
842.606	29.708
842.629	29.703
842.652	29.671
842.676	29.699
842.699	29.699
842.722	29.689
842.746	29.717
842.769	29.647
842.792	29.727
842.815	29.768
842.839	29.750
842.862	29.717
842.885	29.741
842.909	29.703
842.932	29.694
842.955	29.795
842.978	29.754
843.002	29.731
843.025	29.745
843.048	29.633
843.071	29.680
843.095	29.708
843.118	29.694
843.141	29.680
843.164	29.657
843.188	29.764
843.211	29.727
843.234	29.754
843.257	29.731
843.281	29.694
843.304	29.727
843.327	29.750
843.350	29.745
843.374	29.731
843.397	29.694
843.420	29.731
843.443	29.759
843.466	29.754
843.490	29.685
843.513	29.717
843.536	29.782
843.559	29.657
843.582	29.703
843.606	29.652
843.629	29.741
843.652	29.731
843.675	29.699
843.698	29.694
843.721	29.814
843.745	29.731
843.768	29.647
843.791	29.759
843.814	29.750
843.837	29.689
843.860	29.699
843.883	29.671
843.907	29.759
843.930	29.727
843.953	29.680
843.976	29.657
843.999	29.722
844.022	29.741
844.045	29.764
844.069	29.727
844.092	29.689
844.115	29.675
844.138	29.750
844.161	29.680
844.184	29.773
844.207	29.805
844.230	29.731
844.253	29.717
844.276	29.717
844.300	29.699
844.323	29.689
844.346	29.713
844.369	29.717
844.392	29.754
844.415	29.727
844.438	29.750
844.461	29.703
844.484	29.666
844.507	29.717
844.530	29.628
844.553	29.736
844.576	29.699
844.599	29.722
844.622	29.727
844.645	29.731
844.668	29.666
844.692	29.754
844.715	29.671
844.738	29.708
844.761	29.647
844.784	29.745
844.807	29.713
844.830	29.750
844.853	29.685
844.876	29.671
844.899	29.671
844.922	29.703
844.945	29.694
844.968	29.713
844.991	29.699
845.014	29.689
845.037	29.713
845.060	29.675
845.083	29.689
845.105	29.680
845.128	29.675
845.151	29.689
845.174	29.666
845.197	29.722
845.220	29.699
845.243	29.666
845.266	29.722
845.289	29.694
845.312	29.754
845.335	29.717
845.358	29.731
845.381	29.722
845.404	29.754
845.427	29.800
845.450	29.768
845.473	29.750
845.496	29.708
845.518	29.708
845.541	29.708
845.564	29.741
845.587	29.703
845.610	29.717
845.633	29.685
845.656	29.717
845.679	29.689
845.702	29.647
845.724	29.703
845.747	29.731
845.770	29.791
845.793	29.685
845.816	29.750
845.839	29.777
845.862	29.764
845.885	29.786
845.907	29.722
845.930	29.708
845.953	29.777
845.976	29.666
845.999	29.689
846.022	29.782
846.045	29.694
846.067	29.694
846.090	29.713
846.113	29.647
846.136	29.768
846.159	29.657
846.182	29.722
846.204	29.708
846.227	29.713
846.250	29.754
846.273	29.699
846.296	29.694
846.318	29.717
846.341	29.777
846.364	29.764
846.387	29.675
846.410	29.652
846.432	29.777
846.455	29.741
846.478	29.731
846.501	29.750
846.523	29.764
846.546	29.694
846.569	29.731
846.592	29.764
846.614	29.703
846.637	29.722
846.660	29.754
846.683	29.736
846.705	29.754
846.728	29.745
846.751	29.680
846.774	29.727
846.796	29.764
846.819	29.823
846.842	29.845
846.865	30.073
846.887	30.945
846.910	31.798
846.933	32.494
846.955	33.023
846.978	33.406
847.001	32.971
847.023	32.076
847.046	31.367
847.069	30.445
847.092	29.969
847.114	29.750
847.137	29.727
847.160	29.754
847.182	29.777
847.205	29.754
847.228	29.809
847.250	29.805
847.273	29.768
847.296	30.554
847.318	31.824
847.341	33.306
847.364	34.873
847.386	36.506
847.409	37.614
847.432	37.941
847.454	37.423
847.477	36.137
847.499	34.799
847.522	33.510
