Wavelength (nm)	Rel. spec. intensity (dB)
844.599	29.652
844.622	29.703
844.645	29.731
844.668	29.638
844.692	29.685
844.715	29.722
844.738	29.703
844.761	29.722
844.784	29.764
844.807	29.717
844.830	29.827
844.853	29.805
844.876	29.795
844.899	29.694
844.922	29.694
844.945	29.713
844.968	29.764
844.991	29.699
845.014	29.657
845.037	29.713
845.060	29.791
845.083	29.647
845.105	29.661
845.128	29.689
845.151	29.764
845.174	29.703
845.197	29.722
845.220	29.764
845.243	29.741
845.266	29.661
845.289	29.782
845.312	29.671
845.335	29.671
845.358	29.661
845.381	29.694
845.404	29.717
845.427	29.727
845.450	29.699
845.473	29.736
845.496	29.736
845.518	29.777
845.541	29.722
845.564	29.713
845.587	29.703
845.610	29.768
845.633	29.731
845.656	29.750
845.679	29.741
845.702	29.727
845.724	29.745
845.747	29.800
845.770	29.764
845.793	29.713
845.816	29.750
845.839	29.777
845.862	29.777
845.885	29.675
845.907	29.703
845.930	29.633
845.953	29.628
845.976	29.699
845.999	29.736
846.022	29.750
846.045	29.694
846.067	29.777
846.090	29.741
846.113	29.759
846.136	29.708
846.159	29.745
846.182	29.795
846.204	29.722
846.227	29.731
846.250	29.731
846.273	29.703
846.296	29.689
846.318	29.759
846.341	29.745
846.364	29.708
846.387	29.717
846.410	29.773
846.432	29.777
846.455	29.717
846.478	29.703
846.501	29.713
846.523	29.750
846.546	29.768
846.569	29.671
846.592	29.764
846.614	29.782
846.637	29.805
846.660	29.741
846.683	29.703
846.705	29.699
846.728	29.745
846.751	29.727
846.774	29.791
846.796	29.699
846.819	29.722
846.842	29.666
846.865	29.717
846.887	29.694
846.910	29.614
846.933	29.759
846.955	29.703
846.978	29.777
847.001	29.736
847.023	29.722
847.046	29.713
847.069	29.741
847.092	29.731
847.114	29.764
847.137	29.722
847.160	29.741
847.182	29.727
847.205	29.795
847.228	29.736
847.250	29.661
847.273	29.722
847.296	29.727
847.318	29.647
847.341	29.800
847.364	29.759
847.386	29.727
847.409	29.647
847.432	29.823
847.454	29.800
847.477	29.764
847.499	29.731
847.522	29.717
847.545	29.754
847.567	29.713
847.590	29.675
847.613	29.708
847.635	29.722
847.658	29.736
847.680	29.675
847.703	29.652
847.726	29.694
847.748	29.768
847.771	29.703
847.793	29.754
847.816	29.777
847.839	29.717
847.861	29.750
847.884	29.754
847.906	29.675
847.929	29.675
847.951	29.708
847.974	29.773
847.996	29.764
848.019	29.750
848.042	29.795
848.064	29.694
848.087	29.754
848.109	29.713
848.132	29.782
848.154	29.717
848.177	29.805
848.199	29.823
848.222	29.800
848.244	29.978
848.267	30.269
848.289	30.233
848.312	29.868
848.334	29.850
848.357	29.731
848.379	29.708
848.402	29.722
848.424	29.675
848.447	29.717
848.469	29.731
848.492	29.699
848.514	29.773
848.537	29.759
848.559	29.759
848.582	29.741
848.604	29.795
848.627	29.699
848.649	29.805
848.672	29.805
848.694	29.722
848.717	29.800
848.739	29.934
848.761	30.261
848.784	30.824
848.806	31.501
848.829	31.992
848.851	31.931
848.874	31.649
848.896	31.881
848.919	32.353
848.941	33.096
848.963	33.602
848.986	33.854
849.008	33.600
849.031	32.443
849.053	31.351
849.075	30.374
849.098	29.952
849.120	29.863
849.143	29.800
849.165	29.773
849.187	29.805
849.210	29.814
849.232	29.805
849.254	29.786
849.277	29.854
849.299	29.809
849.322	29.777
849.344	29.782
849.366	29.863
849.389	30.052
849.411	30.674
849.433	31.587
849.456	32.999
849.478	34.489
849.500	36.115
849.523	37.755
849.545	38.157
849.567	38.536
849.590	39.080
849.612	38.889
849.634	38.991
849.657	38.909
849.679	37.582
849.701	36.020
849.724	34.689
849.746	33.233
849.768	31.520
849.791	30.402
849.813	30.009
849.835	29.881
849.857	29.832
849.880	29.768
849.902	29.764
849.924	29.814
849.946	29.800
849.969	29.773
849.991	29.764
850.013	29.736
850.036	29.841
850.058	29.886
850.080	30.603
850.102	31.781
850.125	33.199
850.147	34.783
850.169	36.455
850.191	37.216
850.214	37.000
850.236	36.195
850.258	34.669
850.280	33.373
850.302	31.535
850.325	30.318
850.347	29.899
850.369	29.836
850.391	29.850
850.414	29.750
850.436	29.759
850.458	29.773
850.480	29.741
850.502	29.750
850.524	29.754
850.547	29.703
850.569	29.628
850.591	29.703
850.613	29.745
850.635	29.694
850.658	29.708
850.680	29.773
850.702	29.773
850.724	29.736
850.746	29.727
850.768	29.731
850.791	29.750
850.813	29.773
850.835	29.736
850.857	29.703
850.879	29.745
850.901	29.754
850.923	29.731
850.945	29.731
850.968	29.764
850.990	29.782
851.012	29.722
851.034	29.652
851.056	29.741
851.078	29.782
851.100	29.759
851.122	29.823
851.144	29.782
851.167	29.768
851.189	29.754
851.211	29.713
851.233	29.759
851.255	29.750
851.277	29.671
851.299	29.661
