Wavelength (nm)	Rel. spec. intensity (dB)
843.698	29.773
843.721	29.773
843.745	29.872
843.768	29.827
843.791	29.823
843.814	29.845
843.837	29.845
843.860	29.850
843.883	29.832
843.907	29.877
843.930	29.894
843.953	29.805
843.976	29.818
843.999	29.800
844.022	29.841
844.045	29.836
844.069	29.814
844.092	29.805
844.115	29.868
844.138	29.836
844.161	29.809
844.184	29.795
844.207	29.795
844.230	29.773
844.253	29.818
844.276	29.773
844.300	29.832
844.323	29.836
844.346	29.872
844.369	29.845
844.392	29.845
844.415	29.845
844.438	29.868
844.461	29.859
844.484	29.836
844.507	29.827
844.530	29.872
844.553	29.827
844.576	29.872
844.599	29.934
844.622	29.827
844.645	29.827
844.668	29.786
844.692	29.850
844.715	29.777
844.738	29.886
844.761	29.850
844.784	29.736
844.807	29.809
844.830	29.845
844.853	29.773
844.876	29.809
844.899	29.841
844.922	29.823
844.945	29.841
844.968	29.863
844.991	29.832
845.014	29.827
845.037	29.805
845.060	29.841
845.083	29.859
845.105	29.868
845.128	29.832
845.151	29.814
845.174	29.786
845.197	29.791
845.220	29.786
845.243	29.845
845.266	29.881
845.289	29.868
845.312	29.832
845.335	29.881
845.358	29.818
845.381	29.859
845.404	29.805
845.427	29.827
845.450	29.809
845.473	29.912
845.496	29.832
845.518	29.832
845.541	29.877
845.564	29.773
845.587	29.809
845.610	29.863
845.633	29.894
845.656	29.768
845.679	29.850
845.702	29.809
845.724	29.832
845.747	29.782
845.770	29.841
845.793	29.823
845.816	29.886
845.839	29.805
845.862	29.818
845.885	29.836
845.907	29.841
845.930	29.899
845.953	29.773
845.976	29.795
845.999	29.845
846.022	29.809
846.045	29.818
846.067	29.908
846.090	29.814
846.113	29.832
846.136	29.832
846.159	29.836
846.182	29.827
846.204	29.881
846.227	29.818
846.250	29.859
846.273	29.832
846.296	29.863
846.318	29.795
846.341	29.881
846.364	29.872
846.387	29.859
846.410	29.836
846.432	29.850
846.455	29.809
846.478	29.836
846.501	29.886
846.523	29.872
846.546	29.827
846.569	29.809
846.592	29.805
846.614	29.768
846.637	29.845
846.660	29.886
846.683	29.764
846.705	29.791
846.728	29.814
846.751	29.863
846.774	29.872
846.796	29.881
846.819	29.868
846.842	29.886
846.865	29.917
846.887	29.773
846.910	29.823
846.933	29.850
846.955	29.903
846.978	29.800
847.001	29.836
847.023	29.768
847.046	29.782
847.069	29.841
847.092	29.868
847.114	29.863
847.137	29.791
847.160	29.859
847.182	29.841
847.205	29.850
847.228	29.850
847.250	29.786
847.273	29.736
847.296	29.877
847.318	29.872
847.341	29.863
847.364	29.872
847.386	29.854
847.409	29.859
847.432	29.832
847.454	29.827
847.477	29.872
847.499	29.863
847.522	29.741
847.545	29.827
847.567	29.912
847.590	29.921
847.613	29.814
847.635	29.881
847.658	29.890
847.680	29.877
847.703	29.868
847.726	29.717
847.748	29.805
847.771	29.809
847.793	29.841
847.816	29.854
847.839	29.777
847.861	29.809
847.884	29.850
847.906	29.836
847.929	29.841
847.951	29.818
847.974	29.841
847.996	29.809
848.019	29.795
848.042	29.805
848.064	29.912
848.087	29.877
848.109	29.868
848.132	29.791
848.154	29.872
848.177	29.827
848.199	29.859
848.222	29.814
848.244	29.845
848.267	29.868
848.289	29.872
848.312	29.872
848.334	30.022
848.357	30.086
848.379	30.000
848.402	29.987
848.424	29.809
848.447	29.814
848.469	29.827
848.492	29.795
848.514	29.809
848.537	29.886
848.559	29.836
848.582	30.120
848.604	31.464
848.627	32.235
848.649	33.028
848.672	34.190
848.694	34.891
848.717	33.647
848.739	32.193
848.761	30.792
848.784	30.082
848.806	29.934
848.829	29.827
848.851	29.872
848.874	29.845
848.896	29.786
848.919	29.850
848.941	29.868
848.963	29.845
848.986	29.809
849.008	29.836
849.031	29.791
849.053	29.850
849.075	29.908
849.098	29.872
849.120	29.800
849.143	29.881
849.165	29.773
849.187	29.899
849.210	29.782
849.232	29.890
849.254	29.863
849.277	29.912
849.299	29.868
849.322	29.795
849.344	29.795
849.366	29.872
849.389	29.872
849.411	29.827
849.433	29.827
849.456	29.786
849.478	29.881
849.500	29.836
849.523	29.859
849.545	29.805
849.567	29.823
849.590	29.809
849.612	29.877
849.634	29.841
849.657	29.814
849.679	29.805
849.701	29.845
849.724	29.894
849.746	29.930
849.768	29.868
849.791	29.886
849.813	29.823
849.835	29.850
849.857	29.836
849.880	29.782
849.902	29.832
849.924	29.841
849.946	29.836
849.969	29.827
849.991	29.841
850.013	29.823
850.036	29.845
850.058	29.899
850.080	29.836
850.102	29.795
850.125	29.872
850.147	29.863
850.169	29.877
850.191	29.809
850.214	29.809
850.236	29.827
850.258	29.845
850.280	29.877
850.302	29.850
850.325	29.908
850.347	29.809
850.369	29.786
850.391	29.795
850.414	29.854
850.436	29.809
850.458	29.827
850.480	29.805
850.502	29.786
850.524	29.868
850.547	29.818
850.569	29.863
850.591	29.868
850.613	29.854
850.635	29.832
850.658	29.850
850.680	29.872
850.702	29.868
850.724	29.777
850.746	29.841
850.768	29.886
850.791	29.773
850.813	29.850
850.835	29.881
850.857	29.800
850.879	29.908
850.901	29.908
850.923	29.832
850.945	29.800
850.968	29.800
850.990	29.850
851.012	29.805
851.034	29.809
851.056	29.805
851.078	29.836
851.100	29.805
851.122	29.877
851.144	29.854
851.167	29.894
851.189	29.868
851.211	29.827
851.233	29.854
851.255	29.881
851.277	29.872
851.299	29.814
851.321	29.854
851.343	29.805
851.365	29.827
851.387	29.795
851.409	29.777
851.431	29.800
851.453	29.868
851.476	29.845
851.498	29.823
851.520	29.800
851.542	29.827
851.564	29.863
851.586	29.841
851.608	29.827
851.630	29.890
851.652	29.890
851.674	29.845
851.696	29.827
851.718	29.877
851.740	29.827
851.762	29.859
851.784	29.814
851.806	29.823
851.828	29.827
851.850	29.827
851.872	29.877
851.894	29.859
851.916	29.814
851.938	29.791
851.960	29.809
851.982	29.845
852.004	29.814
852.026	29.859
852.048	29.868
852.070	29.832
852.092	29.881
852.114	29.899
852.135	29.845
852.157	29.827
852.179	29.786
852.201	29.827
852.223	29.777
852.245	29.912
852.267	29.850
852.289	29.845
852.311	29.868
852.333	29.859
852.355	29.827
852.377	29.912
852.399	29.894
852.421	29.872
852.442	29.903
852.464	29.845
852.486	29.764
852.508	29.773
852.530	29.773
852.552	29.868
852.574	29.859
852.596	29.805
852.618	29.877
852.639	29.868
852.661	29.899
852.683	29.881
852.705	29.809
852.727	29.859
852.749	29.805
852.771	29.886
852.792	29.832
852.814	29.782
852.836	29.841
852.858	29.832
852.880	29.832
852.902	29.782
852.924	29.814
852.945	29.872
852.967	29.836
852.989	29.899
853.011	29.872
853.033	29.800
853.055	29.814
853.076	29.877
853.098	29.872
853.120	29.836
853.142	29.777
853.164	29.845
853.185	29.845
853.207	29.845
853.229	29.845
853.251	29.836
853.272	29.872
853.294	29.827
853.316	29.850
853.338	29.805
853.360	29.836
853.381	29.868
853.403	29.818
853.425	29.777
853.447	29.836
853.468	29.859
853.490	29.881
853.512	29.899
853.534	29.854
853.555	29.841
853.577	29.832
853.599	29.814
853.620	29.832
853.642	29.841
853.664	29.809
853.686	29.827
