Wavelength (nm)	Rel. spec. intensity (dB)
817.709	29.523
817.735	29.523
817.762	29.523
817.789	29.699
817.815	29.713
817.842	29.754
817.868	29.754
817.895	29.727
817.921	29.841
817.948	29.731
817.974	29.800
818.001	29.773
818.027	29.854
818.054	29.809
818.081	29.768
818.107	29.814
818.134	29.786
818.160	29.863
818.187	29.809
818.213	29.754
818.240	29.731
818.266	29.727
818.293	29.741
818.319	29.754
818.346	29.832
818.372	29.795
818.399	29.750
818.425	29.736
818.452	29.754
818.478	29.854
818.504	29.832
818.531	29.722
818.557	29.741
818.584	29.782
818.610	29.722
818.637	29.699
818.663	29.745
818.690	29.764
818.716	29.841
818.743	29.827
818.769	29.699
818.795	29.782
818.822	29.809
818.848	29.795
818.875	29.872
818.901	29.782
818.928	29.818
818.954	29.809
818.980	29.703
819.007	29.713
819.033	29.764
819.060	29.773
819.086	29.908
819.112	29.841
819.139	29.859
819.165	29.800
819.192	29.773
819.218	29.764
819.244	29.750
819.271	29.795
819.297	29.805
819.323	29.759
819.350	29.768
819.376	29.786
819.403	29.764
819.429	29.764
819.455	29.809
819.482	29.754
819.508	29.805
819.534	29.809
819.561	29.773
819.587	29.827
819.613	29.764
819.640	29.809
819.666	29.782
819.692	29.818
819.719	29.850
819.745	29.786
819.771	29.845
819.798	29.791
819.824	29.782
819.850	29.845
819.877	29.773
819.903	29.786
819.929	29.845
819.956	29.836
819.982	29.731
820.008	29.786
820.034	29.836
820.061	29.850
820.087	29.863
820.113	29.782
820.139	29.777
820.166	29.745
820.192	29.782
820.218	29.800
820.245	29.727
820.271	29.782
820.297	29.845
820.323	29.768
820.349	29.791
820.376	29.894
820.402	29.845
820.428	29.814
820.454	29.805
820.481	29.814
820.507	29.786
820.533	29.777
820.559	29.791
820.586	29.717
820.612	29.759
820.638	29.764
820.664	29.805
820.690	29.708
820.717	29.754
820.743	29.727
820.769	29.800
820.795	29.741
820.821	29.841
820.848	29.859
820.874	29.768
820.900	29.708
820.926	29.722
820.952	29.791
820.978	29.731
821.005	29.694
821.031	29.731
821.057	29.782
821.083	29.800
821.109	29.786
821.135	29.827
821.161	29.877
821.188	29.841
821.214	29.841
821.240	29.868
821.266	29.809
821.292	29.754
821.318	29.754
821.344	29.759
821.371	29.768
821.397	29.795
821.423	29.786
821.449	29.717
821.475	29.759
821.501	29.805
821.527	29.754
821.553	29.759
821.579	29.795
821.605	29.845
821.632	29.863
821.658	29.764
821.684	29.805
821.710	29.754
821.736	29.823
821.762	29.764
821.788	29.754
821.814	29.754
821.840	29.800
821.866	29.759
821.892	29.841
821.918	29.845
821.944	29.841
821.970	29.818
821.996	29.805
822.022	29.759
822.049	29.764
822.075	29.850
822.101	29.872
822.127	29.859
822.153	29.800
822.179	29.868
822.205	29.800
822.231	29.759
822.257	29.859
822.283	29.832
822.309	29.800
822.335	29.818
822.361	29.845
822.387	29.823
822.413	29.768
822.439	29.791
822.465	29.818
822.491	29.854
822.517	29.827
822.543	29.777
822.569	29.764
822.594	29.736
822.620	29.859
822.646	29.827
822.672	29.791
822.698	29.836
822.724	29.832
822.750	29.727
822.776	29.850
822.802	29.768
822.828	29.818
822.854	29.800
822.880	29.754
822.906	29.777
822.932	29.782
822.958	29.750
822.984	29.754
823.010	29.782
823.035	29.823
823.061	29.800
823.087	29.877
823.113	29.795
823.139	29.736
823.165	29.786
823.191	29.773
823.217	29.764
823.243	29.800
823.268	29.782
823.294	29.768
823.320	29.845
823.346	29.717
823.372	29.736
823.398	29.795
823.424	29.773
823.450	29.745
823.475	29.850
823.501	29.818
823.527	29.786
823.553	29.768
823.579	29.777
823.605	29.809
823.630	29.786
823.656	29.759
823.682	29.782
823.708	29.832
823.734	29.773
823.760	29.805
823.785	29.823
823.811	29.795
823.837	29.773
823.863	29.773
823.889	29.782
823.914	29.708
823.940	29.791
823.966	29.773
823.992	29.782
824.018	29.818
824.043	29.791
824.069	29.809
