Current (mA)	Voltage (V)	Power (mW)
5.25000	2.27064	0.65542
5.30000	2.27069	0.65553
5.35000	2.27074	0.65549
5.40000	2.27073	0.65482
5.45000	2.27066	0.65530
5.50000	2.27065	0.65507
5.55000	2.27075	0.65546
5.60000	2.27069	0.65504
5.65000	2.27072	0.65538
5.70000	2.27075	0.65515
5.75000	2.27071	0.65507
5.80000	2.27062	0.65492
5.85000	2.27060	0.65542
5.90000	2.27068	0.65504
5.95000	2.27068	0.65527
6.00000	2.27072	0.65492
6.05000	2.27063	0.65496
6.10000	2.27067	0.65504
6.15000	2.27065	0.65523
6.20000	2.27067	0.65500
6.25000	2.27068	0.65478
6.30000	2.27070	0.65500
6.35000	2.27069	0.65519
6.40000	2.27065	0.65511
6.45000	2.27065	0.65471
6.50000	2.27066	0.65542
6.55000	2.27065	0.65530
6.60000	2.27072	0.65504
6.65000	2.27065	0.65452
6.70000	2.27067	0.65507
6.75000	2.27072	0.65463
6.80000	2.27067	0.65557
6.85000	2.27061	0.65504
6.90000	2.27061	0.65538
6.95000	2.27073	0.65546
7.00000	2.27072	0.65534
7.05000	2.27065	0.65515
7.10000	2.27063	0.65511
7.15000	2.27068	0.65530
7.20000	2.27072	0.65575
7.25000	2.27077	0.65546
7.30000	2.27070	0.65523
7.35000	2.27062	0.65546
7.40000	2.27069	0.65504
7.45000	2.27075	0.65486
7.50000	2.27064	0.65546
7.55000	2.27062	0.65530
7.60000	2.27068	0.65523
7.65000	2.27070	0.65527
7.70000	2.27064	0.65459
7.75000	2.27057	0.65504
7.80000	2.27070	0.65527
7.85000	2.27067	0.65538
7.90000	2.27067	0.65500
7.95000	2.27065	0.65515
8.00000	2.27070	0.65496
8.05000	2.27073	0.65490
8.10000	2.27063	0.65455
8.15000	2.27067	0.65504
8.20000	2.27069	0.65527
8.25000	2.27066	0.65511
8.30000	2.27071	0.65440
8.35000	2.27072	0.65515
8.40000	2.27057	0.65490
8.45000	2.27063	0.65490
8.50000	2.27072	0.65546
8.55000	2.27067	0.65534
8.60000	2.27057	0.65549
8.65000	2.27066	0.65519
8.70000	2.27065	0.65542
8.75000	2.27059	0.65500
8.80000	2.27060	0.65586
8.85000	2.27070	0.65582
8.90000	2.27072	0.65553
8.95000	2.27066	0.65511
9.00000	2.27062	0.65563
9.05000	2.27067	0.65530
9.10000	2.27060	0.65523
9.15000	2.27064	0.65534
9.20000	2.27071	0.65490
9.25000	2.27066	0.65519
9.30000	2.27072	0.65519
9.35000	2.27067	0.65478
9.40000	2.27070	0.65492
9.45000	2.27060	0.65486
9.50000	2.27067	0.65511
9.55000	2.27067	0.65563
9.60000	2.27064	0.65455
9.65000	2.27070	0.65500
9.70000	2.27072	0.65571
9.75000	2.27067	0.65523
9.80000	2.27062	0.65523
9.85000	2.27067	0.65546
9.90000	2.27075	0.65500
9.95000	2.27067	0.65511
10.00000	2.27062	0.65492
10.05000	2.27064	0.65448
10.10000	2.27072	0.65511
10.15000	2.27073	0.65496
10.20000	2.27067	0.65475
10.25000	2.27067	0.65557
10.30000	2.27072	0.65515
10.35000	2.27067	0.65507
10.40000	2.27071	0.65571
10.45000	2.27070	0.65534
10.50000	2.27070	0.65563
10.55000	2.27069	0.65542
10.60000	2.27075	0.65582
10.65000	2.27067	0.65511
10.70000	2.27063	0.65571
10.75000	2.27075	0.65586
10.80000	2.27065	0.65553
10.85000	2.27066	0.65530
10.90000	2.27072	0.65582
10.95000	2.27073	0.65563
11.00000	2.27072	0.65605
11.05000	2.27065	0.65546
11.10000	2.27065	0.65561
11.15000	2.27077	0.65567
11.20000	2.27071	0.65534
11.25000	2.27066	0.65527
11.30000	2.27062	0.65542
11.35000	2.27070	0.65557
11.40000	2.27070	0.65557
11.45000	2.27071	0.65579
11.50000	2.27064	0.65542
11.55000	2.27064	0.65563
11.60000	2.27065	0.65613
11.65000	2.27062	0.65567
11.70000	2.27064	0.65561
11.75000	2.27065	0.65553
11.80000	2.27064	0.65575
11.85000	2.27072	0.65563
11.90000	2.27060	0.65534
11.95000	2.27070	0.65549
12.00000	2.27067	0.65575
12.05000	2.27074	0.65523
12.10000	2.27061	0.65549
12.15000	2.27064	0.65601
12.20000	2.27065	0.65563
12.25000	2.27066	0.65579
12.30000	2.27069	0.65538
12.35000	2.27064	0.65594
12.40000	2.27071	0.65575
12.45000	2.27061	0.65557
12.50000	2.27056	0.65579
12.55000	2.27067	0.65553
12.60000	2.27069	0.65546
12.65000	2.27064	0.65530
12.70000	2.27067	0.65534
12.75000	2.27062	0.65515
12.80000	2.27065	0.65530
12.85000	2.27074	0.65530
12.90000	2.27070	0.65575
12.95000	2.27066	0.65496
13.00000	2.27065	0.65530
13.05000	2.27067	0.65534
13.10000	2.27072	0.65542
13.15000	2.27066	0.65519
13.20000	2.27065	0.65527
13.25000	2.27062	0.65527
13.30000	2.27062	0.65496
13.35000	2.27063	0.65527
13.40000	2.27073	0.65486
13.45000	2.27069	0.65563
13.50000	2.27061	0.65553
13.55000	2.27064	0.65590
13.60000	2.27074	0.65496
13.65000	2.27061	0.65557
13.70000	2.27066	0.65582
13.75000	2.27071	0.65557
13.80000	2.27060	0.65563
13.85000	2.27068	0.65598
13.90000	2.27070	0.65620
13.95000	2.27068	0.65549
14.00000	2.27067	0.65467
14.05000	2.27067	0.65504
14.10000	2.27068	0.65586
14.15000	2.27070	0.65553
14.20000	2.27060	0.65527
14.25000	2.27072	0.65515
14.30000	2.27072	0.65478
14.35000	2.27067	0.65478
14.40000	2.27070	0.65507
14.45000	2.27065	0.65500
14.50000	2.27062	0.65492
14.55000	2.27070	0.65507
14.60000	2.27063	0.65511
14.65000	2.27065	0.65492
14.70000	2.27072	0.65507
14.75000	2.27067	0.65538
14.80000	2.27063	0.65563
14.85000	2.27061	0.65471
14.90000	2.27065	0.65538
14.95000	2.27070	0.65523
15.00000	2.27071	0.65519
15.05000	2.27070	0.65467
15.10000	2.27067	0.65515
15.15000	2.27075	0.65507
15.20000	2.27072	0.65527
15.25000	2.27072	0.65530
15.30000	2.27070	0.65527
15.35000	2.27074	0.65563
15.40000	2.27067	0.65511
15.45000	2.27067	0.65527
15.50000	2.27070	0.65500
15.55000	2.27070	0.65490
15.60000	2.27072	0.65534
15.65000	2.27067	0.65519
15.70000	2.27070	0.65519
15.75000	2.27069	0.65492
15.80000	2.27067	0.65500
15.85000	2.27062	0.65579
15.90000	2.27061	0.65504
15.95000	2.27064	0.65523
16.00000	2.27072	0.65561
16.05000	2.27072	0.65511
16.10000	2.27067	0.65482
16.15000	2.27060	0.65553
16.20000	2.27065	0.65561
16.25000	2.27071	0.65561
16.30000	2.27069	0.65527
16.35000	2.27067	0.65549
16.40000	2.27070	0.65542
16.45000	2.27072	0.65538
16.50000	2.27062	0.65527
16.55000	2.27065	0.65504
16.60000	2.27072	0.65478
16.65000	2.27067	0.65523
16.70000	2.27072	0.65515
16.75000	2.27069	0.65482
16.80000	2.27064	0.65542
16.85000	2.27068	0.65492
16.90000	2.27063	0.65492
16.95000	2.27068	0.65475
17.00000	2.27060	0.65492
17.05000	2.27075	0.65463
17.10000	2.27076	0.65482
17.15000	2.27072	0.65448
17.20000	2.27065	0.65463
17.25000	2.27074	0.65486
17.30000	2.27080	0.65448
17.35000	2.27067	0.65455
17.40000	2.27067	0.65475
17.45000	2.27075	0.65452
17.50000	2.27072	0.65492
17.55000	2.27065	0.65436
17.60000	2.27062	0.65504
17.65000	2.27070	0.65459
17.70000	2.27068	0.65500
17.75000	2.27068	0.65478
17.80000	2.27070	0.65459
17.85000	2.27069	0.65515
17.90000	2.27065	0.65523
17.95000	2.27077	0.65486
18.00000	2.27070	0.65448
18.05000	2.27062	0.65440
18.10000	2.27068	0.65463
18.15000	2.27076	0.65486
18.20000	2.27065	0.65455
18.25000	2.27071	0.65523
18.30000	2.27080	0.65523
18.35000	2.27074	0.65546
18.40000	2.27067	0.65440
18.45000	2.27079	0.65530
18.50000	2.27071	0.65519
18.55000	2.27070	0.65507
18.60000	2.27070	0.65486
18.65000	2.27076	0.65448
18.70000	2.27070	0.65523
18.75000	2.27074	0.65549
18.80000	2.27072	0.65475
18.85000	2.27067	0.65482
18.90000	2.27064	0.65542
18.95000	2.27070	0.65482
19.00000	2.27077	0.65496
19.05000	2.27067	0.65500
19.10000	2.27072	0.65553
19.15000	2.27067	0.65515
19.20000	2.27071	0.65523
19.25000	2.27073	0.65463
19.30000	2.27065	0.65511
19.35000	2.27076	0.65523
19.40000	2.27072	0.65482
19.45000	2.27069	0.65511
19.50000	2.27062	0.65601
19.55000	2.27072	0.65534
19.60000	2.27065	0.65561
19.65000	2.27071	0.65467
19.70000	2.27057	0.65500
19.75000	2.27069	0.65523
19.80000	2.27066	0.65478
19.85000	2.27071	0.65496
19.90000	2.27074	0.65482
19.95000	2.27072	0.65507
20.00000	2.27072	0.65527
20.05000	2.27071	0.65504
20.10000	2.27064	0.65475
20.15000	2.27067	0.65557
20.20000	2.27080	0.65527
20.25000	2.27072	0.65515
20.30000	2.27066	0.65482
20.35000	2.27078	0.65557
20.40000	2.27073	0.65538
20.45000	2.27068	0.65542
20.50000	2.27070	0.65482
20.55000	2.27068	0.65549
20.60000	2.27077	0.65496
20.65000	2.27070	0.65546
20.70000	2.27068	0.65504
20.75000	2.27066	0.65507
20.80000	2.27072	0.65542
20.85000	2.27070	0.65511
20.90000	2.27072	0.65534
20.95000	2.27071	0.65563
21.00000	2.27066	0.65549
21.05000	2.27067	0.65492
21.10000	2.27066	0.65475
21.15000	2.27066	0.65500
21.20000	2.27073	0.65538
21.25000	2.27074	0.65478
21.30000	2.27069	0.65507
21.35000	2.27067	0.65478
21.40000	2.27073	0.65444
21.45000	2.27072	0.65504
21.50000	2.27070	0.65519
21.55000	2.27069	0.65492
21.60000	2.27067	0.65478
21.65000	2.27075	0.65504
21.70000	2.27074	0.65507
21.75000	2.27069	0.65467
21.80000	2.27070	0.65452
21.85000	2.27077	0.65515
21.90000	2.27072	0.65452
21.95000	2.27070	0.65482
22.00000	2.27072	0.65482
22.05000	2.27064	0.65475
22.10000	2.27063	0.65490
22.15000	2.27070	0.65504
22.20000	2.27065	0.65459
22.25000	2.27070	0.65452
22.30000	2.27077	0.65496
22.35000	2.27077	0.65440
22.40000	2.27072	0.65504
22.45000	2.27065	0.65500
22.50000	2.27075	0.65523
22.55000	2.27069	0.65500
22.60000	2.27070	0.65471
22.65000	2.27067	0.65448
22.70000	2.27065	0.65482
22.75000	2.27067	0.65452
22.80000	2.27073	0.65486
22.85000	2.27075	0.65478
22.90000	2.27067	0.65482
22.95000	2.27069	0.65507
23.00000	2.27070	0.65511
23.05000	2.27067	0.65448
23.10000	2.27068	0.65452
23.15000	2.27073	0.65496
23.20000	2.27070	0.65504
23.25000	2.27074	0.65475
23.30000	2.27066	0.65504
23.35000	2.27077	0.65459
23.40000	2.27067	0.65452
23.45000	2.27069	0.65452
23.50000	2.27064	0.65496
23.55000	2.27072	0.65492
23.60000	2.27074	0.65504
23.65000	2.27068	0.65486
23.70000	2.27069	0.65530
23.75000	2.27075	0.65496
23.80000	2.27073	0.65534
23.85000	2.27070	0.65519
23.90000	2.27077	0.65534
23.95000	2.27081	0.65467
24.00000	2.27070	0.65538
24.05000	2.27071	0.65534
24.10000	2.27076	0.65452
24.15000	2.27067	0.65511
24.20000	2.27072	0.65519
24.25000	2.27073	0.65530
24.30000	2.27065	0.65504
24.35000	2.27069	0.65504
24.40000	2.27081	0.65500
24.45000	2.27069	0.65467
24.50000	2.27075	0.65478
24.55000	2.27069	0.65523
24.60000	2.27075	0.65490
24.65000	2.27068	0.65486
24.70000	2.27075	0.65392
24.75000	2.27072	0.65471
24.80000	2.27076	0.65500
24.85000	2.27072	0.65478
24.90000	2.27070	0.65490
24.95000	2.27070	0.65475
25.00000	2.27080	0.65486
25.05000	2.27074	0.65475
25.10000	2.27078	0.65436
25.15000	2.27082	0.65478
25.20000	2.27070	0.65482
25.25000	2.27075	0.65475
25.30000	2.27072	0.65440
25.35000	2.27067	0.65459
25.40000	2.27077	0.65448
25.45000	2.27074	0.65436
25.50000	2.27068	0.65504
25.55000	2.27069	0.65475
25.60000	2.27074	0.65490
25.65000	2.27083	0.65504
25.70000	2.27070	0.65452
25.75000	2.27075	0.65384
25.80000	2.27071	0.65475
25.85000	2.27077	0.65459
25.90000	2.27073	0.65463
25.95000	2.27072	0.65421
26.00000	2.27073	0.65400
26.05000	2.27067	0.65440
26.10000	2.27080	0.65471
26.15000	2.27075	0.65425
26.20000	2.27065	0.65411
26.25000	2.27069	0.65463
26.30000	2.27070	0.65433
26.35000	2.27070	0.65444
26.40000	2.27074	0.65429
26.45000	2.27074	0.65403
26.50000	2.27073	0.65419
26.55000	2.27076	0.65467
26.60000	2.27068	0.65444
26.65000	2.27070	0.65455
26.70000	2.27082	0.65436
26.75000	2.27073	0.65421
26.80000	2.27071	0.65433
26.85000	2.27076	0.65490
26.90000	2.27078	0.65486
26.95000	2.27074	0.65429
27.00000	2.27070	0.65471
27.05000	2.27070	0.65419
27.10000	2.27072	0.65448
27.15000	2.27070	0.65444
27.20000	2.27074	0.65467
27.25000	2.27073	0.65415
27.30000	2.27067	0.65429
27.35000	2.27075	0.65433
27.40000	2.27080	0.65444
27.45000	2.27066	0.65440
27.50000	2.27062	0.65459
27.55000	2.27072	0.65463
27.60000	2.27072	0.65490
27.65000	2.27075	0.65444
27.70000	2.27073	0.65467
27.75000	2.27074	0.65440
27.80000	2.27077	0.65433
27.85000	2.27072	0.65415
27.90000	2.27075	0.65455
27.95000	2.27074	0.65436
28.00000	2.27068	0.65482
28.05000	2.27060	0.65403
28.10000	2.27070	0.65448
28.15000	2.27072	0.65421
28.20000	2.27068	0.65436
28.25000	2.27077	0.65448
28.30000	2.27069	0.65396
28.35000	2.27072	0.65411
28.40000	2.27072	0.65429
28.45000	2.27071	0.65407
28.50000	2.27065	0.65415
28.55000	2.27072	0.65490
28.60000	2.27076	0.65459
28.65000	2.27075	0.65467
28.70000	2.27065	0.65452
28.75000	2.27070	0.65440
28.80000	2.27070	0.65436
28.85000	2.27066	0.65452
28.90000	2.27060	0.65407
28.95000	2.27070	0.65486
29.00000	2.27078	0.65492
29.05000	2.27062	0.65436
29.10000	2.27065	0.65429
29.15000	2.27075	0.65467
29.20000	2.27065	0.65482
29.25000	2.27069	0.65444
29.30000	2.27075	0.65448
29.35000	2.27062	0.65459
29.40000	2.27073	0.65467
29.45000	2.27077	0.65392
29.50000	2.27078	0.65419
29.55000	2.27068	0.65436
29.60000	2.27063	0.65467
29.65000	2.27069	0.65433
29.70000	2.27072	0.65459
29.75000	2.27071	0.65444
29.80000	2.27067	0.65496
29.85000	2.27074	0.65475
29.90000	2.27071	0.65455
29.95000	2.27078	0.65429
30.00000	2.27073	0.65444
