Wavelength (nm)	Rel. spec. intensity (dB)
848.806	29.777
848.829	29.750
848.851	29.741
848.874	29.773
848.896	29.731
848.919	29.845
848.941	29.795
848.963	29.764
848.986	29.759
849.008	29.754
849.031	29.736
849.053	29.764
849.075	29.791
849.098	29.795
849.120	29.859
849.143	29.754
849.165	29.713
849.187	29.773
849.210	29.836
849.232	29.745
849.254	29.832
849.277	29.872
849.299	29.768
849.322	29.768
849.344	29.759
849.366	29.818
849.389	29.782
849.411	29.836
849.433	29.832
849.456	29.805
849.478	29.750
849.500	29.750
849.523	29.814
849.545	29.708
849.567	29.736
849.590	29.717
849.612	29.754
849.634	29.741
849.657	29.750
849.679	29.722
849.701	29.754
849.724	29.741
849.746	29.764
849.768	29.754
849.791	29.791
849.813	29.795
849.835	29.791
849.857	29.823
849.880	29.759
849.902	29.764
849.924	29.805
849.946	29.768
849.969	29.713
849.991	29.731
850.013	29.745
850.036	29.786
850.058	29.736
850.080	29.727
850.102	29.764
850.125	29.736
850.147	29.754
850.169	29.782
850.191	29.750
850.214	29.717
850.236	29.713
850.258	29.800
850.280	29.675
850.302	29.717
850.325	29.777
850.347	29.818
850.369	29.773
850.391	29.777
850.414	29.764
850.436	29.791
850.458	29.759
850.480	29.805
850.502	29.736
850.524	29.814
850.547	29.759
850.569	29.722
850.591	29.736
850.613	29.731
850.635	29.782
850.658	29.850
850.680	29.777
850.702	29.786
850.724	29.750
850.746	29.727
850.768	29.703
850.791	29.850
850.813	29.759
850.835	29.777
850.857	29.713
850.879	29.782
850.901	29.791
850.923	29.773
850.945	29.699
850.968	29.759
850.990	29.764
851.012	29.717
851.034	29.759
851.056	29.754
851.078	29.750
851.100	29.750
851.122	29.745
851.144	29.727
851.167	29.782
851.189	29.845
851.211	29.800
851.233	29.795
851.255	29.773
851.277	29.764
851.299	29.741
851.321	29.809
851.343	29.764
851.365	29.717
851.387	29.827
851.409	29.759
851.431	29.764
851.453	29.773
851.476	29.805
851.498	29.759
851.520	29.777
851.542	29.768
851.564	29.827
851.586	29.800
851.608	29.773
851.630	29.841
851.652	29.741
851.674	29.800
851.696	29.814
851.718	29.736
851.740	29.661
851.762	29.754
851.784	29.661
851.806	29.768
851.828	29.818
851.850	29.754
851.872	29.773
851.894	29.800
851.916	29.731
851.938	29.823
851.960	29.722
851.982	29.699
852.004	29.754
852.026	29.759
852.048	29.759
852.070	29.805
852.092	29.764
852.114	29.786
852.135	29.818
852.157	29.764
852.179	29.773
852.201	29.823
852.223	29.754
852.245	29.713
852.267	29.745
852.289	29.841
852.311	29.800
852.333	29.764
852.355	29.717
852.377	29.745
852.399	29.759
852.421	29.722
852.442	29.795
852.464	29.777
852.486	29.745
852.508	29.754
852.530	29.750
852.552	29.754
852.574	29.754
852.596	29.745
852.618	29.736
852.639	29.782
852.661	29.782
852.683	29.731
852.705	29.750
852.727	29.854
852.749	29.722
852.771	29.689
852.792	29.759
852.814	29.671
852.836	29.773
852.858	29.759
852.880	29.731
852.902	29.745
852.924	29.768
