Wavelength (nm)	Rel. spec. intensity (dB)
847.092	29.868
847.114	29.912
847.137	29.868
847.160	29.823
847.182	29.823
847.205	29.777
847.228	29.836
847.250	29.854
847.273	29.832
847.296	29.782
847.318	29.786
847.341	29.773
847.364	29.845
847.386	29.868
847.409	29.850
847.432	29.791
847.454	29.894
847.477	29.832
847.499	29.845
847.522	29.786
847.545	29.759
847.567	29.850
847.590	29.805
847.613	29.809
847.635	29.877
847.658	29.850
847.680	29.836
847.703	29.903
847.726	29.872
847.748	29.881
847.771	29.854
847.793	29.823
847.816	29.782
847.839	29.886
847.861	29.868
847.884	29.881
847.906	29.823
847.929	29.823
847.951	29.805
847.974	29.818
847.996	29.809
848.019	29.800
848.042	29.827
848.064	29.823
848.087	29.832
848.109	29.854
848.132	29.800
848.154	29.809
848.177	29.795
848.199	29.845
848.222	29.777
848.244	29.859
848.267	29.845
848.289	29.877
848.312	29.823
848.334	29.841
848.357	29.791
848.379	29.809
848.402	29.800
848.424	29.805
848.447	29.854
848.469	29.809
848.492	29.827
848.514	29.854
848.537	29.886
848.559	29.877
848.582	29.921
848.604	29.868
848.627	29.877
848.649	29.886
848.672	29.814
848.694	29.832
848.717	29.841
848.739	29.823
848.761	29.832
848.784	29.859
848.806	29.809
848.829	29.908
848.851	29.854
848.874	29.859
848.896	29.777
848.919	29.836
848.941	29.845
848.963	29.836
848.986	29.768
849.008	29.818
849.031	29.863
849.053	29.908
849.075	29.814
849.098	29.868
849.120	29.872
849.143	29.823
849.165	29.791
849.187	29.886
849.210	29.845
849.232	29.809
849.254	29.832
849.277	29.881
849.299	29.832
849.322	29.841
849.344	29.841
849.366	29.814
849.389	29.850
849.411	29.868
849.433	29.805
849.456	29.899
849.478	29.795
849.500	29.877
849.523	29.872
849.545	29.832
849.567	29.868
849.590	29.841
849.612	29.850
849.634	29.881
849.657	29.850
849.679	29.809
849.701	29.894
849.724	29.886
849.746	29.814
849.768	29.845
849.791	29.859
849.813	29.877
849.835	29.908
849.857	29.921
849.880	29.863
849.902	29.850
849.924	29.814
849.946	29.814
849.969	29.850
849.991	29.854
850.013	29.818
850.036	29.836
850.058	29.881
850.080	29.952
850.102	29.894
850.125	29.841
850.147	29.863
850.169	29.786
850.191	29.841
850.214	29.845
850.236	29.859
850.258	29.823
850.280	29.836
850.302	29.836
850.325	29.917
850.347	29.868
850.369	29.845
850.391	29.926
850.414	29.809
850.436	29.894
850.458	29.786
850.480	29.868
850.502	29.859
850.524	29.814
850.547	29.773
850.569	29.850
850.591	29.827
850.613	29.859
850.635	29.845
850.658	29.859
850.680	29.795
850.702	29.750
850.724	29.836
850.746	29.894
850.768	29.841
850.791	29.917
850.813	29.791
850.835	29.832
850.857	29.943
850.879	30.073
850.901	30.488
850.923	30.983
850.945	31.581
850.968	32.025
850.990	31.664
851.012	30.573
851.034	30.065
851.056	29.899
851.078	29.863
851.100	29.805
851.122	29.791
851.144	29.859
851.167	29.845
851.189	29.841
851.211	29.859
851.233	29.934
851.255	29.948
851.277	30.056
851.299	30.286
851.321	30.748
851.343	31.339
851.365	31.995
851.387	32.911
851.409	33.627
851.431	33.808
851.453	34.108
851.476	33.985
851.498	34.703
851.520	35.680
851.542	36.596
851.564	36.671
851.586	36.557
851.608	35.649
851.630	33.988
851.652	32.658
851.674	31.159
851.696	30.298
851.718	30.060
851.740	29.987
851.762	29.987
851.784	29.899
851.806	29.930
851.828	29.868
851.850	29.921
851.872	29.969
851.894	30.290
851.916	30.752
851.938	31.461
851.960	32.589
851.982	34.002
852.004	35.647
852.026	37.148
852.048	37.950
852.070	38.279
852.092	38.570
852.114	38.090
852.135	37.803
852.157	36.359
852.179	34.700
852.201	33.128
852.223	31.374
852.245	30.261
852.267	30.077
852.289	29.899
852.311	29.854
852.333	29.877
852.355	29.948
852.377	29.854
852.399	29.800
852.421	29.872
852.442	29.921
852.464	29.863
852.486	30.183
852.508	30.842
852.530	31.676
852.552	32.413
852.574	33.318
852.596	33.911
852.618	33.302
852.639	31.694
852.661	30.414
852.683	29.956
852.705	29.863
852.727	29.832
852.749	29.912
852.771	29.868
852.792	29.917
852.814	29.845
852.836	29.890
852.858	29.841
852.880	29.836
852.902	29.872
852.924	29.863
852.945	29.877
852.967	29.773
852.989	29.805
853.011	29.818
853.033	29.854
853.055	29.805
853.076	29.877
853.098	29.854
853.120	29.859
853.142	29.841
853.164	29.805
853.185	29.841
853.207	29.854
853.229	29.800
853.251	29.836
853.272	29.877
853.294	29.859
853.316	29.795
853.338	29.868
853.360	29.886
853.381	29.841
853.403	29.773
853.425	29.827
853.447	29.814
853.468	29.836
853.490	29.886
853.512	29.850
853.534	29.823
853.555	29.814
853.577	29.827
853.599	29.832
853.620	29.791
853.642	29.903
853.664	29.827
853.686	29.823
853.707	29.886
853.729	29.917
853.751	29.823
853.773	29.809
853.794	29.832
853.816	29.800
853.838	29.899
853.859	29.881
853.881	29.868
853.903	29.845
853.924	29.868
853.946	29.872
853.968	29.930
853.989	29.863
854.011	29.868
854.033	29.832
854.054	29.881
854.076	29.827
854.098	29.845
854.119	29.841
854.141	29.850
854.163	29.881
854.184	29.877
854.206	29.832
854.228	29.795
854.249	29.795
854.271	29.926
854.292	29.899
854.314	29.827
854.336	29.854
854.357	29.823
854.379	29.868
854.401	29.754
854.422	29.745
854.444	29.845
854.465	29.832
854.487	29.850
854.509	29.863
854.530	29.814
854.552	29.795
854.573	29.827
854.595	29.836
854.617	29.805
854.638	29.899
854.660	29.777
854.681	29.850
854.703	29.823
854.724	29.859
854.746	29.854
854.767	29.827
854.789	29.800
854.811	29.795
854.832	29.809
854.854	29.854
854.875	29.886
854.897	29.832
854.918	29.841
854.940	29.836
854.961	29.850
854.983	29.850
855.004	29.773
855.026	29.832
855.047	29.859
855.069	29.827
855.090	29.836
855.112	29.814
855.133	29.836
855.155	29.930
855.176	29.890
855.198	29.805
855.219	29.841
855.241	29.868
855.262	29.863
855.284	29.881
855.305	29.800
855.327	29.845
855.348	29.886
855.370	29.814
855.391	29.881
855.413	29.809
855.434	29.777
855.456	29.800
855.477	29.863
855.498	29.791
855.520	29.890
855.541	29.805
855.563	29.899
855.584	29.845
855.606	29.832
855.627	29.845
855.648	29.836
855.670	29.814
855.691	29.795
855.713	29.877
855.734	29.930
855.755	29.899
855.777	29.836
855.798	29.832
855.820	29.899
855.841	29.890
855.862	29.782
855.884	29.832
855.905	29.809
855.927	29.823
855.948	29.832
855.969	29.881
855.991	29.841
856.012	29.818
856.033	29.832
856.055	29.827
856.076	29.863
856.098	29.903
856.119	29.832
856.140	29.809
856.162	29.777
856.183	29.845
856.204	29.750
856.226	29.836
856.247	29.818
856.268	29.881
856.290	29.921
856.311	29.881
856.332	29.854
856.354	29.827
856.375	29.832
856.396	29.777
856.417	29.805
856.439	29.836
856.460	29.791
856.481	29.818
856.503	29.868
856.524	29.777
856.545	29.750
856.566	29.786
856.588	29.863
856.609	29.877
856.630	29.859
856.652	29.782
856.673	29.800
856.694	29.809
856.715	29.877
856.737	29.863
856.758	29.841
856.779	29.890
856.800	29.872
856.822	29.859
856.843	29.850
856.864	29.809
856.885	29.805
856.907	29.786
856.928	29.827
856.949	29.845
856.970	29.863
856.991	29.868
857.013	29.850
857.034	29.795
857.055	29.859
857.076	29.872
