Wavelength (nm)	Rel. spec. intensity (dB)
845.014	29.859
845.037	29.868
845.060	29.800
845.083	29.841
845.105	29.836
845.128	29.930
845.151	29.903
845.174	29.832
845.197	29.809
845.220	29.777
845.243	29.850
845.266	29.841
845.289	29.903
845.312	29.850
845.335	29.863
845.358	29.814
845.381	29.859
845.404	29.805
845.427	29.841
845.450	29.827
845.473	29.845
845.496	29.832
845.518	29.832
845.541	29.845
845.564	29.868
845.587	29.777
845.610	29.845
845.633	29.827
845.656	29.854
845.679	29.800
845.702	29.827
845.724	29.818
845.747	29.832
845.770	29.832
845.793	29.841
845.816	29.791
845.839	29.850
845.862	29.881
845.885	29.845
845.907	29.818
845.930	29.823
845.953	29.800
845.976	29.823
845.999	29.791
846.022	29.827
846.045	29.890
846.067	29.832
846.090	29.800
846.113	29.841
846.136	29.890
846.159	29.850
846.182	29.800
846.204	29.863
846.227	29.814
846.250	29.886
846.273	29.832
846.296	29.795
846.318	29.795
846.341	29.863
846.364	29.823
846.387	29.845
846.410	29.832
846.432	29.823
846.455	29.845
846.478	29.764
846.501	29.782
846.523	29.809
846.546	29.782
846.569	29.868
846.592	29.886
846.614	29.854
846.637	29.854
846.660	29.841
846.683	29.777
846.705	29.850
846.728	29.777
846.751	29.859
846.774	29.908
846.796	29.836
846.819	29.814
846.842	29.809
846.865	29.818
846.887	29.791
846.910	29.859
846.933	29.952
846.955	29.854
846.978	29.832
847.001	29.750
847.023	29.832
847.046	29.841
847.069	29.872
847.092	29.768
847.114	29.832
847.137	29.832
847.160	29.805
847.182	29.881
847.205	29.827
847.228	29.809
847.250	29.795
847.273	29.863
847.296	29.859
847.318	29.805
847.341	29.841
847.364	29.814
847.386	29.845
847.409	29.823
847.432	29.872
847.454	29.859
847.477	29.859
847.499	29.845
847.522	29.903
847.545	29.814
847.567	29.841
847.590	29.795
847.613	29.827
847.635	29.845
847.658	29.841
847.680	29.850
847.703	29.809
847.726	29.823
847.748	29.894
847.771	29.782
847.793	29.809
847.816	29.791
847.839	29.850
847.861	29.800
847.884	29.877
847.906	29.823
847.929	29.818
847.951	29.850
847.974	29.777
847.996	29.868
848.019	29.850
848.042	29.827
848.064	29.818
848.087	29.814
848.109	29.863
848.132	29.795
