Wavelength (nm)	Rel. spec. intensity (dB)
848.402	29.741
848.424	29.809
848.447	29.736
848.469	29.764
848.492	29.754
848.514	29.791
848.537	29.745
848.559	29.773
848.582	29.791
848.604	29.805
848.627	29.764
848.649	29.768
848.672	29.782
848.694	29.759
848.717	29.764
848.739	29.722
848.761	29.694
848.784	29.795
848.806	29.713
848.829	29.814
848.851	29.764
848.874	29.750
848.896	29.759
848.919	29.800
848.941	29.689
848.963	29.773
848.986	29.759
849.008	29.809
849.031	29.823
849.053	29.809
849.075	29.736
849.098	29.777
849.120	29.773
849.143	29.800
849.165	29.754
849.187	29.841
849.210	29.768
849.232	29.773
849.254	29.777
849.277	29.773
849.299	29.722
849.322	29.717
849.344	29.685
849.366	29.764
849.389	29.741
849.411	29.800
849.433	29.795
849.456	29.827
849.478	29.764
849.500	29.736
849.523	29.754
849.545	29.741
849.567	29.786
849.590	29.841
849.612	29.754
849.634	29.736
849.657	29.741
849.679	29.764
849.701	29.768
849.724	29.750
849.746	29.773
849.768	29.777
849.791	29.731
849.813	29.786
849.835	29.800
849.857	29.800
849.880	29.782
849.902	29.809
849.924	29.713
849.946	29.750
849.969	29.782
849.991	29.809
850.013	29.836
850.036	29.773
850.058	29.800
850.080	29.768
850.102	29.750
850.125	29.731
850.147	29.809
850.169	29.791
850.191	29.786
850.214	29.827
850.236	29.805
850.258	29.722
850.280	29.791
850.302	29.722
850.325	29.736
850.347	29.731
850.369	29.768
850.391	29.791
850.414	29.764
850.436	29.745
850.458	29.745
850.480	29.689
850.502	29.754
850.524	29.768
850.547	29.736
850.569	29.782
850.591	29.777
850.613	29.823
850.635	29.768
850.658	29.768
850.680	29.841
850.702	29.671
850.724	29.727
850.746	29.814
850.768	29.786
850.791	29.850
850.813	29.708
850.835	29.736
850.857	29.782
850.879	29.717
850.901	29.786
850.923	29.836
850.945	29.717
850.968	29.764
850.990	29.805
851.012	29.795
851.034	29.782
851.056	29.759
851.078	29.777
851.100	29.782
851.122	29.777
851.144	29.791
851.167	29.689
851.189	29.777
851.211	29.750
851.233	29.750
851.255	29.800
851.277	29.736
851.299	29.800
851.321	29.782
851.343	29.786
851.365	29.777
851.387	29.689
851.409	29.777
851.431	29.827
851.453	29.736
851.476	29.777
851.498	29.791
851.520	29.764
851.542	29.764
851.564	29.759
851.586	29.759
851.608	29.832
851.630	29.782
851.652	29.800
851.674	29.754
851.696	29.754
851.718	29.759
851.740	29.727
851.762	29.814
851.784	29.768
851.806	29.818
851.828	29.800
851.850	29.777
851.872	29.759
851.894	29.754
851.916	29.786
851.938	29.736
851.960	29.764
851.982	29.727
852.004	29.722
852.026	29.731
852.048	29.754
852.070	29.782
852.092	29.786
852.114	29.764
852.135	29.736
852.157	29.859
852.179	29.823
852.201	29.805
852.223	29.791
852.245	29.768
852.267	29.791
852.289	29.782
852.311	29.736
852.333	29.773
852.355	29.800
852.377	29.823
852.399	29.795
852.421	29.750
852.442	29.768
852.464	29.736
852.486	29.727
852.508	29.768
852.530	29.777
852.552	29.768
852.574	29.773
852.596	29.717
852.618	29.768
852.639	29.764
852.661	29.786
852.683	29.703
852.705	29.768
