Wavelength (nm)	Rel. spec. intensity (dB)
844.207	29.741
844.230	29.694
844.253	29.680
844.276	29.628
844.300	29.647
844.323	29.750
844.346	29.722
844.369	29.675
844.392	29.657
844.415	29.675
844.438	29.768
844.461	29.777
844.484	29.657
844.507	29.708
844.530	29.764
844.553	29.736
844.576	29.768
844.599	29.741
844.622	29.773
844.645	29.680
844.668	29.717
844.692	29.754
844.715	29.727
844.738	29.685
844.761	29.850
844.784	29.708
844.807	29.666
844.830	29.736
844.853	29.685
844.876	29.759
844.899	29.764
844.922	29.764
844.945	29.694
844.968	29.832
844.991	29.764
845.014	29.731
845.037	29.689
845.060	29.754
845.083	29.750
845.105	29.699
845.128	29.657
845.151	29.727
845.174	29.680
845.197	29.699
845.220	29.680
845.243	29.731
845.266	29.708
845.289	29.708
845.312	29.800
845.335	29.754
845.358	29.685
845.381	29.727
845.404	29.699
845.427	29.731
845.450	29.689
845.473	29.703
845.496	29.600
845.518	29.759
845.541	29.750
845.564	29.643
845.587	29.791
845.610	29.745
845.633	29.773
845.656	29.624
845.679	29.736
845.702	29.694
845.724	29.694
845.747	29.671
845.770	29.689
845.793	29.764
845.816	29.694
845.839	29.638
845.862	29.647
845.885	29.619
845.907	29.722
845.930	29.671
845.953	29.708
845.976	29.703
845.999	29.685
846.022	29.782
846.045	29.708
846.067	29.671
846.090	29.647
846.113	29.708
846.136	29.680
846.159	29.805
846.182	29.745
846.204	29.694
846.227	29.717
846.250	29.680
846.273	29.699
846.296	29.671
846.318	29.713
846.341	29.717
846.364	29.713
846.387	29.717
846.410	29.671
846.432	29.741
846.455	29.754
846.478	29.795
846.501	29.800
846.523	29.759
846.546	29.652
846.569	29.717
846.592	29.708
846.614	29.750
846.637	29.731
846.660	29.647
846.683	29.628
846.705	29.722
846.728	29.708
846.751	29.680
846.774	29.773
846.796	29.736
846.819	29.717
846.842	29.694
846.865	29.685
846.887	29.764
846.910	29.708
846.933	29.727
846.955	29.745
846.978	29.745
847.001	29.777
847.023	29.713
847.046	29.699
847.069	29.750
847.092	29.736
847.114	29.685
847.137	29.703
847.160	29.694
847.182	29.703
847.205	29.717
847.228	29.722
847.250	29.759
847.273	29.685
847.296	29.666
847.318	29.736
847.341	29.750
847.364	29.741
847.386	29.731
847.409	29.731
847.432	29.713
847.454	29.750
847.477	29.773
847.499	29.768
847.522	29.708
847.545	29.750
847.567	29.661
847.590	29.699
847.613	29.741
847.635	29.708
847.658	29.786
847.680	29.809
847.703	29.741
847.726	29.777
847.748	29.699
847.771	29.736
847.793	29.722
847.816	29.786
847.839	29.722
847.861	29.703
847.884	29.764
847.906	29.675
847.929	29.782
847.951	29.675
847.974	29.750
847.996	29.795
848.019	29.886
848.042	30.374
848.064	31.166
848.087	31.992
848.109	32.945
848.132	33.782
848.154	33.473
848.177	32.403
848.199	31.245
848.222	30.350
848.244	29.930
848.267	29.894
848.289	29.773
848.312	29.791
848.334	29.754
848.357	29.777
848.379	29.809
848.402	29.930
848.424	30.542
848.447	31.489
848.469	32.418
848.492	33.644
848.514	34.685
848.537	35.024
848.559	35.088
848.582	34.757
848.604	34.409
848.627	34.713
848.649	35.521
848.672	36.132
848.694	36.224
848.717	35.827
848.739	34.689
848.761	33.539
848.784	32.355
848.806	31.176
848.829	30.245
848.851	30.000
848.874	29.926
848.896	29.832
848.919	29.859
848.941	29.832
848.963	29.930
848.986	30.212
849.008	30.864
