Current (mA)	Voltage (V)	Power (mW)
3.55000	1.72051	0.77101
3.60000	1.72316	0.78963
3.65000	1.72581	0.80738
3.70000	1.72848	0.82566
3.75000	1.73104	0.84468
3.80000	1.73360	0.86159
3.85000	1.73619	0.87994
3.90000	1.73877	0.89766
3.95000	1.74141	0.91489
4.00000	1.74394	0.93201
4.05000	1.74653	0.94940
4.10000	1.74911	0.96649
4.15000	1.75157	0.98365
4.20000	1.75420	1.00088
4.25000	1.75659	1.01726
4.30000	1.75920	1.03474
4.35000	1.76167	1.05085
4.40000	1.76423	1.06720
4.45000	1.76679	1.08367
4.50000	1.76921	1.10047
4.55000	1.77172	1.11613
4.60000	1.77416	1.13175
4.65000	1.77660	1.14855
4.70000	1.77905	1.16339
4.75000	1.78157	1.17949
4.80000	1.78402	1.19538
4.85000	1.78640	1.21034
4.90000	1.78889	1.22630
4.95000	1.79124	1.24170
5.00000	1.79373	1.25650
5.05000	1.79605	1.27113
5.10000	1.79852	1.28645
5.15000	1.80097	1.30136
5.20000	1.80327	1.31591
5.25000	1.80578	1.33120
5.30000	1.80801	1.34432
5.35000	1.81041	1.35983
5.40000	1.81294	1.37476
5.45000	1.81516	1.38746
5.50000	1.81755	1.40242
5.55000	1.81988	1.41647
5.60000	1.82217	1.43031
5.65000	1.82444	1.44522
5.70000	1.82685	1.45793
5.75000	1.82918	1.47221
5.80000	1.83148	1.48605
5.85000	1.83379	1.49958
5.90000	1.83612	1.51281
5.95000	1.83849	1.52753
6.00000	1.84068	1.54081
6.05000	1.84298	1.55502
6.10000	1.84524	1.56855
6.15000	1.84743	1.58237
6.20000	1.84977	1.59730
6.25000	1.85196	1.61076
6.30000	1.85422	1.62477
6.35000	1.85649	1.63797
6.40000	1.85866	1.65214
6.45000	1.86102	1.66529
6.50000	1.86323	1.67808
6.55000	1.86544	1.69187
6.60000	1.86764	1.70500
6.65000	1.86983	1.71721
6.70000	1.87199	1.73023
6.75000	1.87422	1.74209
6.80000	1.87640	1.75502
6.85000	1.87865	1.76739
6.90000	1.88077	1.77894
6.95000	1.88289	1.79030
7.00000	1.88508	1.80294
7.05000	1.88720	1.81349
7.10000	1.88947	1.82549
7.15000	1.89164	1.83643
7.20000	1.89371	1.84679
7.25000	1.89590	1.85898
7.30000	1.89796	1.86908
7.35000	1.90015	1.87931
7.40000	1.90222	1.88975
7.45000	1.90429	1.89973
7.50000	1.90645	1.91016
7.55000	1.90849	1.92033
7.60000	1.91068	1.92904
7.65000	1.91275	1.93883
7.70000	1.91486	1.94878
7.75000	1.91697	1.95737
7.80000	1.91901	1.96634
7.85000	1.92113	1.97550
7.90000	1.92311	1.98361
7.95000	1.92524	1.99281
8.00000	1.92726	1.99999
8.05000	1.92936	2.00826
8.10000	1.93137	2.01674
8.15000	1.93342	2.02440
8.20000	1.93543	2.03225
8.25000	1.93752	2.03988
8.30000	1.93951	2.04743
8.35000	1.94149	2.05438
8.40000	1.94357	2.06137
8.45000	1.94561	2.06776
8.50000	1.94749	2.07479
8.55000	1.94954	2.08126
8.60000	1.95150	2.08757
8.65000	1.95357	2.09352
8.70000	1.95546	2.09940
8.75000	1.95750	2.10537
8.80000	1.95946	2.11139
8.85000	1.96143	2.11517
8.90000	1.96340	2.12193
8.95000	1.96526	2.12583
9.00000	1.96732	2.13099
9.05000	1.96914	2.13510
9.10000	1.97115	2.13748
9.15000	1.97313	2.14343
9.20000	1.97500	2.14679
9.25000	1.97695	2.14886
9.30000	1.97877	2.15375
9.35000	1.98074	2.15708
9.40000	1.98268	2.15992
9.45000	1.98460	2.16201
9.50000	1.98645	2.16477
9.55000	1.98840	2.16702
9.60000	1.99018	2.16888
9.65000	1.99208	2.17065
9.70000	1.99400	2.17241
9.75000	1.99580	2.17341
9.80000	1.99780	2.17495
9.85000	1.99961	2.17543
9.90000	2.00150	2.17596
9.95000	2.00332	2.17648
10.00000	2.00505	2.17644
10.05000	2.00696	2.17621
10.10000	2.00871	2.17498
10.15000	2.01050	2.17405
10.20000	2.01247	2.17353
10.25000	2.01421	2.17285
10.30000	2.01609	2.17109
10.35000	2.01778	2.16945
10.40000	2.01963	2.16713
10.45000	2.02143	2.16489
10.50000	2.02324	2.16239
10.55000	2.02500	2.15961
10.60000	2.02672	2.15763
10.65000	2.02854	2.15312
10.70000	2.03026	2.14975
10.75000	2.03213	2.14604
10.80000	2.03379	2.14174
10.85000	2.03560	2.13760
10.90000	2.03732	2.13289
10.95000	2.03902	2.12750
11.00000	2.04089	2.12302
11.05000	2.04251	2.11688
11.10000	2.04432	2.11170
11.15000	2.04606	2.10552
11.20000	2.04770	2.09888
11.25000	2.04948	2.09255
11.30000	2.05113	2.08627
11.35000	2.05283	2.07917
11.40000	2.05448	2.07135
11.45000	2.05621	2.06452
11.50000	2.05790	2.05688
11.55000	2.05959	2.04851
11.60000	2.06130	2.03988
11.65000	2.06292	2.03225
11.70000	2.06465	2.02287
11.75000	2.06623	2.01427
11.80000	2.06799	2.00556
11.85000	2.06957	1.99509
11.90000	2.07119	1.98613
11.95000	2.07285	1.97611
12.00000	2.07440	1.96474
12.05000	2.07609	1.95472
12.10000	2.07777	1.94384
12.15000	2.07929	1.93173
12.20000	2.08094	1.92025
12.25000	2.08251	1.90825
12.30000	2.08416	1.89551
12.35000	2.08570	1.88399
12.40000	2.08732	1.87000
12.45000	2.08892	1.85729
12.50000	2.09053	1.84380
12.55000	2.09213	1.82925
12.60000	2.09368	1.81606
12.65000	2.09526	1.80073
12.70000	2.09671	1.78612
12.75000	2.09830	1.77086
12.80000	2.09977	1.75524
12.85000	2.10144	1.73875
12.90000	2.10294	1.72297
12.95000	2.10445	1.70675
13.00000	2.10601	1.68955
13.05000	2.10751	1.67195
13.10000	2.10903	1.65449
13.15000	2.11058	1.63659
13.20000	2.11198	1.61771
13.25000	2.11352	1.59905
13.30000	2.11502	1.58051
13.35000	2.11649	1.56114
13.40000	2.11796	1.54200
13.45000	2.11938	1.52054
13.50000	2.12092	1.50035
13.55000	2.12237	1.48088
13.60000	2.12387	1.45868
13.65000	2.12530	1.43816
13.70000	2.12672	1.41557
13.75000	2.12813	1.39415
13.80000	2.12967	1.37146
13.85000	2.13109	1.34810
13.90000	2.13245	1.32562
13.95000	2.13391	1.30286
14.00000	2.13527	1.27848
14.05000	2.13681	1.25358
14.10000	2.13811	1.22963
14.15000	2.13955	1.20450
14.20000	2.14097	1.17855
14.25000	2.14228	1.15299
14.30000	2.14372	1.12655
14.35000	2.14508	1.10012
14.40000	2.14642	1.07321
14.45000	2.14778	1.04709
14.50000	2.14925	1.01810
14.55000	2.15043	0.98989
14.60000	2.15183	0.96240
14.65000	2.15319	0.93217
14.70000	2.15448	0.90443
14.75000	2.15587	0.87392
14.80000	2.15709	0.84391
14.85000	2.15847	0.81418
14.90000	2.15984	0.78263
14.95000	2.16109	0.75264
15.00000	2.16242	0.72147
15.05000	2.16372	0.69026
15.10000	2.16500	0.65908
15.15000	2.16628	0.62849
15.20000	2.16753	0.59605
15.25000	2.16891	0.56484
15.30000	2.17016	0.53403
15.35000	2.17140	0.50251
15.40000	2.17269	0.47213
15.45000	2.17399	0.43982
15.50000	2.17526	0.40869
15.55000	2.17660	0.37742
15.60000	2.17772	0.34565
15.65000	2.17907	0.31458
15.70000	2.18028	0.28326
15.75000	2.18148	0.25141
15.80000	2.18290	0.22008
15.85000	2.18407	0.18920
15.90000	2.18534	0.16064
15.95000	2.18662	0.13399
16.00000	2.18780	0.10845
16.05000	2.18918	0.08482
16.10000	2.19048	0.06565
16.15000	2.19171	0.05171
16.20000	2.19317	0.04351
16.25000	2.19450	0.03791
16.30000	2.19594	0.03410
16.35000	2.19728	0.03223
16.40000	2.19865	0.02958
16.45000	2.20003	0.02789
16.50000	2.20152	0.02670
16.55000	2.20292	0.02568
16.60000	2.20429	0.02490
16.65000	2.20565	0.02393
16.70000	2.20701	0.02370
16.75000	2.20848	0.02259
16.80000	2.20979	0.02203
16.85000	2.21127	0.02121
16.90000	2.21276	0.02113
16.95000	2.21400	0.02079
17.00000	2.21556	0.02034
17.05000	2.21694	0.01992
17.10000	2.21828	0.01948
17.15000	2.21969	0.01944
17.20000	2.22110	0.01907
17.25000	2.22249	0.01866
17.30000	2.22381	0.01840
17.35000	2.22527	0.01821
17.40000	2.22661	0.01773
17.45000	2.22799	0.01779
17.50000	2.22945	0.01743
17.55000	2.23077	0.01724
17.60000	2.23213	0.01735
17.65000	2.23364	0.01691
17.70000	2.23498	0.01631
17.75000	2.23634	0.01668
17.80000	2.23787	0.01631
17.85000	2.23917	0.01616
17.90000	2.24057	0.01563
17.95000	2.24196	0.01604
18.00000	2.24333	0.01578
18.05000	2.24473	0.01582
18.10000	2.24609	0.01507
18.15000	2.24744	0.01526
18.20000	2.24888	0.01511
18.25000	2.25023	0.01526
18.30000	2.25168	0.01511
18.35000	2.25311	0.01526
18.40000	2.25443	0.01537
18.45000	2.25583	0.01503
18.50000	2.25719	0.01470
18.55000	2.25862	0.01443
18.60000	2.25997	0.01491
18.65000	2.26139	0.01481
18.70000	2.26275	0.01474
18.75000	2.26419	0.01414
18.80000	2.26546	0.01439
18.85000	2.26697	0.01420
18.90000	2.26827	0.01387
18.95000	2.26966	0.01428
19.00000	2.27108	0.01436
19.05000	2.27126	0.01376
19.10000	2.27073	0.01418
19.15000	2.27066	0.01372
19.20000	2.27071	0.01368
19.25000	2.27071	0.01418
19.30000	2.27073	0.01432
19.35000	2.27068	0.01368
19.40000	2.27068	0.01391
19.45000	2.27072	0.01418
19.50000	2.27070	0.01403
19.55000	2.27075	0.01410
19.60000	2.27069	0.01403
19.65000	2.27070	0.01410
19.70000	2.27073	0.01391
19.75000	2.27076	0.01380
19.80000	2.27068	0.01376
19.85000	2.27066	0.01414
19.90000	2.27073	0.01424
19.95000	2.27076	0.01439
20.00000	2.27077	0.01368
20.05000	2.27068	0.01414
20.10000	2.27076	0.01428
20.15000	2.27073	0.01424
20.20000	2.27073	0.01391
20.25000	2.27069	0.01399
20.30000	2.27078	0.01395
20.35000	2.27067	0.01407
20.40000	2.27067	0.01387
20.45000	2.27069	0.01372
20.50000	2.27073	0.01399
20.55000	2.27079	0.01410
20.60000	2.27074	0.01399
20.65000	2.27079	0.01410
20.70000	2.27076	0.01395
20.75000	2.27070	0.01391
20.80000	2.27071	0.01380
20.85000	2.27065	0.01391
20.90000	2.27077	0.01432
20.95000	2.27078	0.01407
21.00000	2.27076	0.01420
21.05000	2.27071	0.01391
21.10000	2.27073	0.01424
21.15000	2.27082	0.01399
21.20000	2.27075	0.01410
21.25000	2.27075	0.01387
21.30000	2.27071	0.01403
21.35000	2.27073	0.01387
21.40000	2.27070	0.01410
21.45000	2.27071	0.01365
21.50000	2.27077	0.01361
21.55000	2.27068	0.01387
21.60000	2.27079	0.01418
21.65000	2.27076	0.01399
21.70000	2.27071	0.01414
21.75000	2.27071	0.01424
21.80000	2.27077	0.01436
21.85000	2.27072	0.01391
21.90000	2.27071	0.01376
21.95000	2.27077	0.01432
22.00000	2.27075	0.01410
22.05000	2.27076	0.01418
22.10000	2.27073	0.01357
22.15000	2.27064	0.01403
22.20000	2.27078	0.01420
22.25000	2.27066	0.01447
22.30000	2.27067	0.01391
22.35000	2.27075	0.01424
22.40000	2.27085	0.01432
22.45000	2.27071	0.01384
22.50000	2.27076	0.01341
22.55000	2.27072	0.01376
22.60000	2.27071	0.01407
22.65000	2.27077	0.01380
22.70000	2.27078	0.01410
22.75000	2.27072	0.01399
22.80000	2.27069	0.01418
22.85000	2.27074	0.01391
22.90000	2.27076	0.01395
22.95000	2.27071	0.01391
23.00000	2.27070	0.01395
23.05000	2.27073	0.01384
23.10000	2.27072	0.01443
23.15000	2.27081	0.01361
23.20000	2.27071	0.01395
23.25000	2.27081	0.01418
23.30000	2.27066	0.01410
23.35000	2.27066	0.01420
23.40000	2.27071	0.01420
23.45000	2.27080	0.01407
23.50000	2.27068	0.01414
23.55000	2.27068	0.01418
23.60000	2.27074	0.01384
23.65000	2.27074	0.01407
23.70000	2.27073	0.01384
23.75000	2.27068	0.01368
23.80000	2.27067	0.01395
23.85000	2.27066	0.01407
23.90000	2.27068	0.01403
23.95000	2.27076	0.01410
24.00000	2.27073	0.01341
24.05000	2.27071	0.01439
24.10000	2.27076	0.01410
24.15000	2.27078	0.01407
24.20000	2.27078	0.01380
24.25000	2.27069	0.01372
24.30000	2.27074	0.01399
24.35000	2.27071	0.01428
24.40000	2.27071	0.01357
24.45000	2.27068	0.01410
24.50000	2.27067	0.01407
24.55000	2.27068	0.01403
24.60000	2.27075	0.01361
24.65000	2.27074	0.01399
24.70000	2.27063	0.01432
24.75000	2.27067	0.01418
24.80000	2.27073	0.01376
24.85000	2.27065	0.01361
24.90000	2.27071	0.01387
24.95000	2.27076	0.01410
25.00000	2.27072	0.01432
25.05000	2.27070	0.01384
25.10000	2.27066	0.01407
25.15000	2.27070	0.01410
25.20000	2.27079	0.01387
25.25000	2.27064	0.01347
25.30000	2.27065	0.01387
25.35000	2.27080	0.01407
25.40000	2.27070	0.01428
25.45000	2.27063	0.01361
25.50000	2.27067	0.01376
25.55000	2.27073	0.01424
25.60000	2.27063	0.01391
25.65000	2.27069	0.01420
25.70000	2.27068	0.01410
25.75000	2.27067	0.01407
25.80000	2.27068	0.01410
25.85000	2.27068	0.01372
25.90000	2.27070	0.01395
25.95000	2.27065	0.01372
26.00000	2.27067	0.01365
26.05000	2.27068	0.01403
26.10000	2.27073	0.01395
26.15000	2.27065	0.01391
26.20000	2.27066	0.01428
26.25000	2.27076	0.01357
26.30000	2.27065	0.01365
26.35000	2.27070	0.01428
26.40000	2.27074	0.01407
26.45000	2.27071	0.01407
26.50000	2.27068	0.01349
26.55000	2.27071	0.01368
26.60000	2.27079	0.01407
26.65000	2.27071	0.01387
26.70000	2.27072	0.01384
26.75000	2.27070	0.01436
26.80000	2.27075	0.01420
26.85000	2.27072	0.01391
26.90000	2.27071	0.01395
26.95000	2.27071	0.01410
27.00000	2.27073	0.01380
27.05000	2.27077	0.01384
27.10000	2.27071	0.01384
27.15000	2.27067	0.01344
27.20000	2.27069	0.01395
27.25000	2.27078	0.01420
27.30000	2.27067	0.01410
27.35000	2.27069	0.01384
27.40000	2.27067	0.01395
27.45000	2.27083	0.01410
27.50000	2.27068	0.01399
27.55000	2.27067	0.01380
27.60000	2.27076	0.01344
27.65000	2.27073	0.01395
27.70000	2.27076	0.01432
27.75000	2.27073	0.01403
27.80000	2.27073	0.01410
27.85000	2.27073	0.01376
27.90000	2.27068	0.01407
27.95000	2.27073	0.01414
28.00000	2.27064	0.01376
28.05000	2.27070	0.01410
28.10000	2.27069	0.01410
28.15000	2.27076	0.01384
28.20000	2.27072	0.01372
28.25000	2.27075	0.01407
28.30000	2.27070	0.01403
28.35000	2.27067	0.01414
28.40000	2.27069	0.01380
28.45000	2.27073	0.01403
28.50000	2.27081	0.01391
28.55000	2.27074	0.01407
28.60000	2.27073	0.01395
28.65000	2.27074	0.01376
28.70000	2.27078	0.01407
28.75000	2.27078	0.01387
28.80000	2.27075	0.01361
28.85000	2.27066	0.01333
28.90000	2.27072	0.01368
28.95000	2.27074	0.01380
29.00000	2.27073	0.01380
29.05000	2.27073	0.01361
29.10000	2.27074	0.01414
29.15000	2.27079	0.01414
29.20000	2.27071	0.01368
29.25000	2.27069	0.01384
29.30000	2.27073	0.01380
29.35000	2.27076	0.01410
29.40000	2.27076	0.01443
29.45000	2.27065	0.01372
29.50000	2.27074	0.01410
29.55000	2.27074	0.01428
29.60000	2.27073	0.01403
29.65000	2.27076	0.01333
29.70000	2.27069	0.01436
29.75000	2.27074	0.01368
29.80000	2.27079	0.01428
29.85000	2.27070	0.01391
29.90000	2.27071	0.01380
29.95000	2.27074	0.01372
30.00000	2.27065	0.01395
