Wavelength (nm)	Rel. spec. intensity (dB)
841.858	29.764
841.881	29.773
841.905	29.791
841.928	29.795
841.951	29.713
841.975	29.754
841.998	29.680
842.022	29.754
842.045	29.661
842.068	29.717
842.092	29.731
842.115	29.722
842.139	29.800
842.162	29.717
842.185	29.777
842.209	29.713
842.232	29.773
842.255	29.754
842.279	29.731
842.302	29.703
842.326	29.736
842.349	29.624
842.372	29.759
842.396	29.722
842.419	29.699
842.442	29.671
842.466	29.703
842.489	29.800
842.512	29.773
842.536	29.717
842.559	29.795
842.582	29.666
842.606	29.694
842.629	29.708
842.652	29.685
842.676	29.689
842.699	29.773
842.722	29.731
842.746	29.736
842.769	29.759
842.792	29.764
842.815	29.745
842.839	29.708
842.862	29.713
842.885	29.754
842.909	29.694
842.932	29.731
842.955	29.722
842.978	29.754
843.002	29.764
843.025	29.768
843.048	29.699
843.071	29.703
843.095	29.689
843.118	29.699
843.141	29.745
843.164	29.745
843.188	29.736
843.211	29.727
843.234	29.764
843.257	29.777
843.281	29.708
843.304	29.703
843.327	29.722
843.350	29.717
843.374	29.685
843.397	29.754
843.420	29.703
843.443	29.736
843.466	29.773
843.490	29.764
843.513	29.764
843.536	29.741
843.559	29.666
843.582	29.708
843.606	29.795
843.629	29.703
843.652	29.741
843.675	29.624
843.698	29.694
843.721	29.782
843.745	29.731
843.768	29.638
843.791	29.745
843.814	29.741
843.837	29.671
843.860	29.736
843.883	29.703
843.907	29.768
843.930	29.759
843.953	29.786
843.976	29.727
843.999	29.741
844.022	29.731
844.045	29.722
844.069	29.741
844.092	29.717
844.115	29.647
844.138	29.671
844.161	29.680
844.184	29.666
844.207	29.731
844.230	29.800
844.253	29.745
844.276	29.708
844.300	29.736
844.323	29.685
844.346	29.643
844.369	29.699
844.392	29.633
844.415	29.638
844.438	29.727
844.461	29.773
844.484	29.699
844.507	29.750
844.530	29.750
844.553	29.713
844.576	29.741
844.599	29.731
844.622	29.717
844.645	29.731
844.668	29.731
844.692	29.736
844.715	29.759
844.738	29.731
844.761	29.722
844.784	29.741
844.807	29.731
844.830	29.643
844.853	29.666
844.876	29.652
844.899	29.675
844.922	29.708
844.945	29.741
844.968	29.727
844.991	29.731
845.014	29.754
845.037	29.745
845.060	29.741
845.083	29.768
845.105	29.745
845.128	29.643
845.151	29.694
845.174	29.689
845.197	29.745
845.220	29.675
845.243	29.717
845.266	29.694
845.289	29.736
845.312	29.736
845.335	29.745
845.358	29.699
845.381	29.745
845.404	29.773
845.427	29.759
845.450	29.795
845.473	29.680
845.496	29.671
845.518	29.657
845.541	29.685
845.564	29.657
845.587	29.661
845.610	29.657
845.633	29.750
845.656	29.727
845.679	29.741
845.702	29.703
845.724	29.671
845.747	29.708
845.770	29.708
845.793	29.750
845.816	29.708
845.839	29.675
845.862	29.624
845.885	29.652
845.907	29.699
845.930	29.754
845.953	29.685
845.976	29.727
845.999	29.703
846.022	29.717
846.045	29.786
846.067	29.694
846.090	29.647
846.113	29.782
846.136	29.773
846.159	29.741
846.182	29.759
846.204	29.764
846.227	29.741
846.250	29.694
846.273	29.666
846.296	29.818
846.318	29.727
846.341	29.699
846.364	29.764
846.387	29.685
846.410	29.759
846.432	29.685
846.455	29.722
846.478	29.685
846.501	29.717
846.523	29.805
846.546	29.786
846.569	29.736
846.592	29.713
846.614	29.786
846.637	29.782
846.660	29.745
846.683	29.731
846.705	29.845
846.728	30.378
846.751	31.729
846.774	32.986
846.796	34.259
846.819	35.457
846.842	36.027
846.865	35.641
846.887	34.526
846.910	33.406
846.933	32.490
846.955	31.514
846.978	30.542
847.001	30.060
847.023	30.149
847.046	30.955
847.069	31.729
847.092	32.665
847.114	33.630
847.137	33.471
847.160	32.555
847.182	31.661
847.205	30.508
847.228	29.912
847.250	29.717
847.273	29.745
847.296	29.805
847.318	29.731
847.341	29.754
847.364	29.708
847.386	29.741
847.409	29.750
847.432	29.703
847.454	29.745
847.477	29.675
847.499	29.722
847.522	29.685
847.545	29.823
847.567	29.754
847.590	29.777
847.613	29.694
847.635	29.736
847.658	29.689
847.680	29.773
847.703	29.703
847.726	29.736
847.748	29.795
847.771	29.754
847.793	29.713
847.816	29.694
847.839	29.773
847.861	29.741
847.884	29.736
847.906	29.754
847.929	29.694
847.951	29.750
847.974	29.703
847.996	29.754
848.019	29.800
848.042	29.671
848.064	29.661
848.087	29.782
848.109	29.791
848.132	29.694
848.154	29.795
848.177	29.795
848.199	29.628
848.222	29.661
848.244	29.703
848.267	29.750
848.289	29.713
848.312	29.731
848.334	29.722
848.357	29.680
848.379	29.731
848.402	29.750
848.424	29.768
848.447	29.647
848.469	29.671
848.492	29.661
848.514	29.628
848.537	29.713
848.559	29.736
848.582	29.736
848.604	29.661
848.627	29.717
848.649	29.717
848.672	29.754
848.694	29.638
848.717	29.699
848.739	29.745
848.761	29.731
848.784	29.708
848.806	29.722
848.829	29.727
848.851	29.694
848.874	29.754
848.896	29.699
848.919	29.722
848.941	29.661
848.963	29.731
848.986	29.736
849.008	29.773
849.031	29.722
849.053	29.694
849.075	29.731
849.098	29.703
849.120	29.777
849.143	29.727
849.165	29.685
849.187	29.703
849.210	29.717
849.232	29.736
849.254	29.671
849.277	29.722
849.299	29.717
849.322	29.731
849.344	29.759
849.366	29.727
849.389	29.680
849.411	29.666
849.433	29.777
849.456	29.722
849.478	29.694
849.500	29.754
849.523	29.759
849.545	29.708
849.567	29.671
849.590	29.694
849.612	29.727
849.634	29.685
849.657	29.713
849.679	29.643
849.701	29.671
849.724	29.731
849.746	29.699
849.768	29.699
849.791	29.694
849.813	29.647
849.835	29.694
849.857	29.727
849.880	29.750
849.902	29.818
849.924	29.736
849.946	29.722
849.969	29.694
849.991	29.791
850.013	29.731
850.036	29.731
850.058	29.703
850.080	29.741
850.102	29.699
850.125	29.699
850.147	29.694
850.169	29.694
850.191	29.717
850.214	29.675
850.236	29.708
850.258	29.731
850.280	29.741
850.302	29.764
850.325	29.703
850.347	29.791
850.369	29.671
850.391	29.685
850.414	29.722
850.436	29.750
850.458	29.652
850.480	29.689
850.502	29.764
850.524	29.736
850.547	29.708
850.569	29.680
850.591	29.759
850.613	29.786
850.635	29.777
850.658	29.689
850.680	29.657
850.702	29.657
850.724	29.777
850.746	29.741
850.768	29.708
850.791	29.703
850.813	29.750
850.835	29.717
850.857	29.685
850.879	29.741
850.901	29.703
850.923	29.736
850.945	29.675
850.968	29.750
850.990	29.722
851.012	29.754
851.034	29.713
851.056	29.671
851.078	29.689
851.100	29.741
851.122	29.666
851.144	29.731
851.167	29.759
851.189	29.768
851.211	29.661
851.233	29.708
851.255	29.689
851.277	29.671
851.299	29.754
851.321	29.731
851.343	29.759
851.365	29.764
851.387	29.689
851.409	29.708
851.431	29.652
851.453	29.722
851.476	29.685
851.498	29.708
851.520	29.657
851.542	29.680
851.564	29.754
851.586	29.699
851.608	29.727
851.630	29.809
851.652	29.800
851.674	29.750
851.696	29.671
851.718	29.680
851.740	29.782
851.762	29.745
851.784	29.750
851.806	29.722
851.828	29.675
