Current (mA)	Voltage (V)	Power (mW)
6.55000	2.19951	0.89994
6.60000	2.20234	0.89026
6.65000	2.20515	0.87938
6.70000	2.20784	0.86779
6.75000	2.21067	0.85662
6.80000	2.21347	0.84424
6.85000	2.21622	0.83101
6.90000	2.21892	0.81856
6.95000	2.22150	0.80462
7.00000	2.22414	0.79086
7.05000	2.22679	0.77781
7.10000	2.22938	0.76297
7.15000	2.23203	0.74782
7.20000	2.23451	0.73291
7.25000	2.23706	0.71713
7.30000	2.23949	0.70095
7.35000	2.24204	0.68548
7.40000	2.24446	0.66816
7.45000	2.24704	0.65171
7.50000	2.24950	0.63545
7.55000	2.25188	0.61893
7.60000	2.25434	0.60233
7.65000	2.25675	0.58737
7.70000	2.25923	0.57134
7.75000	2.26180	0.55497
7.80000	2.26425	0.53889
7.85000	2.26659	0.52154
7.90000	2.26904	0.50610
7.95000	2.27143	0.49213
8.00000	2.27073	0.49466
8.05000	2.27066	0.49508
8.10000	2.27068	0.49508
8.15000	2.27063	0.49470
8.20000	2.27077	0.49501
8.25000	2.27066	0.49433
8.30000	2.27061	0.49437
8.35000	2.27065	0.49482
8.40000	2.27071	0.49518
8.45000	2.27066	0.49422
8.50000	2.27064	0.49430
8.55000	2.27063	0.49355
8.60000	2.27067	0.49328
8.65000	2.27061	0.49388
8.70000	2.27061	0.49373
8.75000	2.27063	0.49295
8.80000	2.27071	0.49426
8.85000	2.27061	0.49373
8.90000	2.27068	0.49422
8.95000	2.27064	0.49426
9.00000	2.27063	0.49407
9.05000	2.27061	0.49407
9.10000	2.27063	0.49440
9.15000	2.27059	0.49411
9.20000	2.27066	0.49384
9.25000	2.27061	0.49451
9.30000	2.27072	0.49414
9.35000	2.27062	0.49447
9.40000	2.27075	0.49422
9.45000	2.27073	0.49414
9.50000	2.27068	0.49369
9.55000	2.27065	0.49407
9.60000	2.27073	0.49321
9.65000	2.27062	0.49321
9.70000	2.27063	0.49351
9.75000	2.27065	0.49376
9.80000	2.27068	0.49347
9.85000	2.27068	0.49336
9.90000	2.27060	0.49317
9.95000	2.27065	0.49269
10.00000	2.27063	0.49284
10.05000	2.27067	0.49324
10.10000	2.27064	0.49324
10.15000	2.27063	0.49392
10.20000	2.27061	0.49395
10.25000	2.27068	0.49332
10.30000	2.27063	0.49366
10.35000	2.27065	0.49317
10.40000	2.27061	0.49313
10.45000	2.27073	0.49351
10.50000	2.27064	0.49384
10.55000	2.27064	0.49332
10.60000	2.27065	0.49392
10.65000	2.27071	0.49359
10.70000	2.27071	0.49414
10.75000	2.27063	0.49418
10.80000	2.27062	0.49489
10.85000	2.27073	0.49463
10.90000	2.27067	0.49395
10.95000	2.27066	0.49376
11.00000	2.27059	0.49411
11.05000	2.27061	0.49347
11.10000	2.27068	0.49332
11.15000	2.27066	0.49426
11.20000	2.27068	0.49373
11.25000	2.27063	0.49422
11.30000	2.27064	0.49451
11.35000	2.27077	0.49395
11.40000	2.27063	0.49395
11.45000	2.27065	0.49451
11.50000	2.27065	0.49440
11.55000	2.27073	0.49447
11.60000	2.27061	0.49433
11.65000	2.27068	0.49422
11.70000	2.27072	0.49489
11.75000	2.27063	0.49485
11.80000	2.27058	0.49403
11.85000	2.27071	0.49470
11.90000	2.27070	0.49444
11.95000	2.27074	0.49437
12.00000	2.27061	0.49430
12.05000	2.27063	0.49455
12.10000	2.27065	0.49451
12.15000	2.27066	0.49466
12.20000	2.27068	0.49489
12.25000	2.27063	0.49455
12.30000	2.27067	0.49414
12.35000	2.27071	0.49447
12.40000	2.27064	0.49537
12.45000	2.27061	0.49478
12.50000	2.27063	0.49437
12.55000	2.27063	0.49426
12.60000	2.27063	0.49489
12.65000	2.27067	0.49376
12.70000	2.27066	0.49447
12.75000	2.27069	0.49451
12.80000	2.27069	0.49447
12.85000	2.27060	0.49447
12.90000	2.27067	0.49482
12.95000	2.27067	0.49411
13.00000	2.27068	0.49447
13.05000	2.27058	0.49466
13.10000	2.27065	0.49451
13.15000	2.27076	0.49395
13.20000	2.27076	0.49463
13.25000	2.27068	0.49493
13.30000	2.27065	0.49485
13.35000	2.27068	0.49478
13.40000	2.27067	0.49515
13.45000	2.27061	0.49497
13.50000	2.27075	0.49522
13.55000	2.27066	0.49426
13.60000	2.27078	0.49518
13.65000	2.27063	0.49485
13.70000	2.27063	0.49470
13.75000	2.27067	0.49530
13.80000	2.27063	0.49504
13.85000	2.27061	0.49451
13.90000	2.27063	0.49482
13.95000	2.27066	0.49470
14.00000	2.27066	0.49411
14.05000	2.27069	0.49437
14.10000	2.27072	0.49444
14.15000	2.27058	0.49411
14.20000	2.27071	0.49455
14.25000	2.27070	0.49376
14.30000	2.27064	0.49384
14.35000	2.27067	0.49433
14.40000	2.27055	0.49451
14.45000	2.27069	0.49455
14.50000	2.27068	0.49422
14.55000	2.27063	0.49395
14.60000	2.27061	0.49422
14.65000	2.27063	0.49474
14.70000	2.27066	0.49474
14.75000	2.27064	0.49426
14.80000	2.27061	0.49485
14.85000	2.27075	0.49459
14.90000	2.27063	0.49426
14.95000	2.27070	0.49407
15.00000	2.27066	0.49407
15.05000	2.27073	0.49403
15.10000	2.27066	0.49407
15.15000	2.27068	0.49388
15.20000	2.27068	0.49392
15.25000	2.27067	0.49392
15.30000	2.27072	0.49407
15.35000	2.27071	0.49511
15.40000	2.27067	0.49474
15.45000	2.27062	0.49414
15.50000	2.27064	0.49418
15.55000	2.27067	0.49463
15.60000	2.27060	0.49399
15.65000	2.27061	0.49407
15.70000	2.27064	0.49447
15.75000	2.27068	0.49447
15.80000	2.27057	0.49407
15.85000	2.27072	0.49373
15.90000	2.27072	0.49414
15.95000	2.27068	0.49422
16.00000	2.27066	0.49332
16.05000	2.27063	0.49437
16.10000	2.27074	0.49403
16.15000	2.27070	0.49376
16.20000	2.27060	0.49392
16.25000	2.27061	0.49347
16.30000	2.27071	0.49403
16.35000	2.27073	0.49384
16.40000	2.27066	0.49437
16.45000	2.27061	0.49399
16.50000	2.27066	0.49395
16.55000	2.27065	0.49399
16.60000	2.27066	0.49366
16.65000	2.27058	0.49362
16.70000	2.27066	0.49403
16.75000	2.27076	0.49388
16.80000	2.27068	0.49455
16.85000	2.27058	0.49373
16.90000	2.27067	0.49466
16.95000	2.27070	0.49447
17.00000	2.27066	0.49478
17.05000	2.27066	0.49463
17.10000	2.27071	0.49430
17.15000	2.27062	0.49362
17.20000	2.27063	0.49328
17.25000	2.27063	0.49343
17.30000	2.27060	0.49317
17.35000	2.27068	0.49373
17.40000	2.27072	0.49418
17.45000	2.27066	0.49388
17.50000	2.27063	0.49411
17.55000	2.27066	0.49437
17.60000	2.27065	0.49440
17.65000	2.27064	0.49440
17.70000	2.27073	0.49399
17.75000	2.27061	0.49395
17.80000	2.27064	0.49411
17.85000	2.27071	0.49455
17.90000	2.27061	0.49392
17.95000	2.27063	0.49455
18.00000	2.27071	0.49388
18.05000	2.27073	0.49366
18.10000	2.27066	0.49395
18.15000	2.27058	0.49470
18.20000	2.27070	0.49459
18.25000	2.27061	0.49407
18.30000	2.27070	0.49414
18.35000	2.27063	0.49444
18.40000	2.27062	0.49478
18.45000	2.27069	0.49447
18.50000	2.27061	0.49455
18.55000	2.27072	0.49395
18.60000	2.27058	0.49418
18.65000	2.27059	0.49376
18.70000	2.27063	0.49437
18.75000	2.27056	0.49422
18.80000	2.27066	0.49418
18.85000	2.27066	0.49447
18.90000	2.27069	0.49411
18.95000	2.27066	0.49403
19.00000	2.27064	0.49411
19.05000	2.27073	0.49384
19.10000	2.27066	0.49418
19.15000	2.27063	0.49418
19.20000	2.27068	0.49444
19.25000	2.27069	0.49466
19.30000	2.27071	0.49392
19.35000	2.27065	0.49426
19.40000	2.27067	0.49463
19.45000	2.27064	0.49444
19.50000	2.27074	0.49440
19.55000	2.27069	0.49433
19.60000	2.27061	0.49395
19.65000	2.27067	0.49373
19.70000	2.27062	0.49414
19.75000	2.27066	0.49504
19.80000	2.27063	0.49407
19.85000	2.27071	0.49403
19.90000	2.27071	0.49466
19.95000	2.27068	0.49414
20.00000	2.27060	0.49430
20.05000	2.27074	0.49399
20.10000	2.27063	0.49407
20.15000	2.27067	0.49414
20.20000	2.27066	0.49392
20.25000	2.27064	0.49451
20.30000	2.27067	0.49392
20.35000	2.27079	0.49447
20.40000	2.27063	0.49444
20.45000	2.27071	0.49440
20.50000	2.27061	0.49433
20.55000	2.27064	0.49392
20.60000	2.27071	0.49426
20.65000	2.27063	0.49411
20.70000	2.27072	0.49426
20.75000	2.27071	0.49418
20.80000	2.27066	0.49433
20.85000	2.27063	0.49407
20.90000	2.27061	0.49451
20.95000	2.27067	0.49526
21.00000	2.27081	0.49501
21.05000	2.27063	0.49515
21.10000	2.27066	0.49564
21.15000	2.27072	0.49515
21.20000	2.27070	0.49501
21.25000	2.27066	0.49522
21.30000	2.27061	0.49545
21.35000	2.27063	0.49504
21.40000	2.27078	0.49466
21.45000	2.27069	0.49501
21.50000	2.27068	0.49463
21.55000	2.27068	0.49459
21.60000	2.27073	0.49451
21.65000	2.27071	0.49489
21.70000	2.27072	0.49433
21.75000	2.27068	0.49504
21.80000	2.27073	0.49485
21.85000	2.27069	0.49482
21.90000	2.27071	0.49478
21.95000	2.27065	0.49489
22.00000	2.27064	0.49478
22.05000	2.27068	0.49493
22.10000	2.27073	0.49485
22.15000	2.27071	0.49556
22.20000	2.27069	0.49501
22.25000	2.27074	0.49489
22.30000	2.27069	0.49485
22.35000	2.27063	0.49466
22.40000	2.27070	0.49433
22.45000	2.27066	0.49447
22.50000	2.27066	0.49478
22.55000	2.27063	0.49459
22.60000	2.27066	0.49437
22.65000	2.27071	0.49433
22.70000	2.27073	0.49485
22.75000	2.27070	0.49466
22.80000	2.27069	0.49478
22.85000	2.27066	0.49455
22.90000	2.27066	0.49455
22.95000	2.27071	0.49482
23.00000	2.27071	0.49508
23.05000	2.27072	0.49497
23.10000	2.27066	0.49518
23.15000	2.27069	0.49444
23.20000	2.27068	0.49489
23.25000	2.27072	0.49437
23.30000	2.27074	0.49418
23.35000	2.27065	0.49407
23.40000	2.27061	0.49455
23.45000	2.27065	0.49440
23.50000	2.27075	0.49414
23.55000	2.27066	0.49470
23.60000	2.27067	0.49482
23.65000	2.27063	0.49482
23.70000	2.27072	0.49518
23.75000	2.27066	0.49518
23.80000	2.27063	0.49497
23.85000	2.27063	0.49518
23.90000	2.27065	0.49518
23.95000	2.27068	0.49508
24.00000	2.27073	0.49504
24.05000	2.27068	0.49586
24.10000	2.27073	0.49545
24.15000	2.27072	0.49541
24.20000	2.27068	0.49451
24.25000	2.27067	0.49493
24.30000	2.27072	0.49485
24.35000	2.27066	0.49455
24.40000	2.27068	0.49501
24.45000	2.27063	0.49459
24.50000	2.27066	0.49497
24.55000	2.27070	0.49568
24.60000	2.27070	0.49537
24.65000	2.27064	0.49534
24.70000	2.27068	0.49556
24.75000	2.27075	0.49568
24.80000	2.27068	0.49575
24.85000	2.27067	0.49511
24.90000	2.27065	0.49545
24.95000	2.27081	0.49597
25.00000	2.27063	0.49568
25.05000	2.27062	0.49530
25.10000	2.27068	0.49627
25.15000	2.27066	0.49530
25.20000	2.27062	0.49511
25.25000	2.27063	0.49526
25.30000	2.27074	0.49526
25.35000	2.27074	0.49508
25.40000	2.27074	0.49470
25.45000	2.27076	0.49511
25.50000	2.27068	0.49478
25.55000	2.27065	0.49466
25.60000	2.27069	0.49518
25.65000	2.27066	0.49478
25.70000	2.27068	0.49508
25.75000	2.27071	0.49489
25.80000	2.27069	0.49455
25.85000	2.27068	0.49560
25.90000	2.27073	0.49459
25.95000	2.27058	0.49463
26.00000	2.27069	0.49508
26.05000	2.27070	0.49482
26.10000	2.27068	0.49451
26.15000	2.27061	0.49530
26.20000	2.27072	0.49518
26.25000	2.27074	0.49466
26.30000	2.27068	0.49493
26.35000	2.27071	0.49518
26.40000	2.27073	0.49459
26.45000	2.27066	0.49493
26.50000	2.27072	0.49440
26.55000	2.27066	0.49414
26.60000	2.27065	0.49395
26.65000	2.27066	0.49414
26.70000	2.27071	0.49422
26.75000	2.27073	0.49433
26.80000	2.27061	0.49430
26.85000	2.27070	0.49447
26.90000	2.27068	0.49414
26.95000	2.27076	0.49426
27.00000	2.27065	0.49459
27.05000	2.27076	0.49422
27.10000	2.27068	0.49459
27.15000	2.27071	0.49482
27.20000	2.27074	0.49508
27.25000	2.27068	0.49530
27.30000	2.27065	0.49518
27.35000	2.27064	0.49501
27.40000	2.27073	0.49501
27.45000	2.27071	0.49466
27.50000	2.27077	0.49515
27.55000	2.27072	0.49440
27.60000	2.27064	0.49437
27.65000	2.27063	0.49422
27.70000	2.27071	0.49411
27.75000	2.27066	0.49430
27.80000	2.27065	0.49440
27.85000	2.27066	0.49489
27.90000	2.27073	0.49433
27.95000	2.27071	0.49422
28.00000	2.27071	0.49399
28.05000	2.27066	0.49451
28.10000	2.27072	0.49392
28.15000	2.27073	0.49411
28.20000	2.27063	0.49414
28.25000	2.27066	0.49414
28.30000	2.27079	0.49433
28.35000	2.27063	0.49508
28.40000	2.27076	0.49515
28.45000	2.27068	0.49589
28.50000	2.27072	0.49511
28.55000	2.27076	0.49447
28.60000	2.27072	0.49497
28.65000	2.27072	0.49501
28.70000	2.27067	0.49508
28.75000	2.27064	0.49485
28.80000	2.27078	0.49553
28.85000	2.27073	0.49501
28.90000	2.27070	0.49459
28.95000	2.27077	0.49470
29.00000	2.27073	0.49474
29.05000	2.27073	0.49493
29.10000	2.27073	0.49522
29.15000	2.27076	0.49537
29.20000	2.27071	0.49537
29.25000	2.27066	0.49485
29.30000	2.27068	0.49447
29.35000	2.27078	0.49497
29.40000	2.27072	0.49504
29.45000	2.27070	0.49451
29.50000	2.27071	0.49530
29.55000	2.27070	0.49478
29.60000	2.27070	0.49478
29.65000	2.27078	0.49515
29.70000	2.27068	0.49572
29.75000	2.27068	0.49522
29.80000	2.27067	0.49568
29.85000	2.27069	0.49526
29.90000	2.27067	0.49444
29.95000	2.27070	0.49504
30.00000	2.27068	0.49474
