Wavelength (nm)	Rel. spec. intensity (dB)
850.391	29.773
850.414	29.773
850.436	29.814
850.458	29.764
850.480	29.777
850.502	29.727
850.524	29.750
850.547	29.708
850.569	29.727
850.591	29.703
850.613	29.689
850.635	29.764
850.658	29.773
850.680	29.727
850.702	29.699
850.724	29.754
850.746	29.845
850.768	29.708
850.791	29.694
850.813	29.727
850.835	29.750
850.857	29.741
850.879	29.722
850.901	29.773
850.923	29.722
850.945	29.773
850.968	29.791
850.990	29.703
851.012	29.717
851.034	29.750
851.056	29.754
851.078	29.643
851.100	29.777
851.122	29.764
851.144	29.745
851.167	29.731
851.189	29.777
851.211	29.745
851.233	29.731
851.255	29.727
851.277	29.741
851.299	29.675
851.321	29.777
851.343	29.832
851.365	29.745
851.387	29.638
851.409	29.741
851.431	29.717
851.453	29.754
851.476	29.717
851.498	29.759
851.520	29.741
851.542	29.759
851.564	29.782
851.586	29.722
851.608	29.736
851.630	29.764
851.652	29.727
851.674	29.750
851.696	29.703
851.718	29.754
851.740	29.759
851.762	29.836
851.784	29.805
851.806	29.823
851.828	29.786
851.850	29.764
851.872	29.722
851.894	29.675
851.916	29.713
851.938	29.750
851.960	29.647
851.982	29.609
852.004	29.628
852.026	29.736
852.048	29.741
852.070	29.694
852.092	29.717
852.114	29.713
852.135	29.713
852.157	29.741
852.179	29.764
852.201	29.703
852.223	29.750
852.245	29.786
852.267	29.759
852.289	29.741
852.311	29.745
852.333	29.708
852.355	29.727
852.377	29.768
852.399	29.791
852.421	29.745
852.442	29.764
852.464	29.736
852.486	29.708
852.508	29.764
852.530	29.731
852.552	29.777
852.574	29.750
852.596	29.777
852.618	29.768
852.639	29.703
852.661	29.773
852.683	29.809
852.705	29.773
852.727	29.727
852.749	29.786
852.771	29.722
852.792	29.809
852.814	29.759
852.836	29.736
852.858	29.809
852.880	29.745
852.902	29.764
852.924	29.805
852.945	29.786
852.967	29.703
852.989	29.717
853.011	29.750
853.033	29.703
853.055	29.759
853.076	29.694
853.098	29.717
853.120	29.699
853.142	29.759
853.164	29.745
853.185	29.731
853.207	29.795
853.229	29.786
853.251	29.731
853.272	29.773
853.294	29.777
853.316	29.741
853.338	29.773
853.360	29.717
853.381	29.786
853.403	29.768
853.425	29.750
853.447	29.647
853.468	29.754
853.490	29.773
853.512	29.823
853.534	29.768
853.555	29.791
853.577	29.703
853.599	29.764
853.620	29.736
853.642	29.736
853.664	29.685
853.686	29.699
853.707	29.717
853.729	29.685
853.751	29.694
853.773	29.689
853.794	29.750
853.816	29.809
853.838	29.773
853.859	29.717
853.881	29.731
853.903	29.708
853.924	29.661
853.946	29.736
853.968	29.795
853.989	29.731
854.011	29.768
854.033	29.841
854.054	29.832
854.076	29.717
854.098	29.722
854.119	29.768
854.141	29.675
854.163	29.657
854.184	29.745
854.206	29.800
854.228	29.782
854.249	29.736
854.271	29.791
854.292	29.754
854.314	29.736
854.336	29.713
854.357	29.708
854.379	29.759
854.401	29.731
854.422	29.759
854.444	29.754
854.465	29.773
854.487	29.832
854.509	29.845
854.530	29.759
854.552	29.703
854.573	29.786
854.595	29.786
854.617	29.671
854.638	29.736
854.660	29.722
854.681	29.694
854.703	29.786
854.724	29.768
854.746	29.782
854.767	29.773
854.789	29.727
854.811	29.773
854.832	29.827
854.854	29.768
854.875	29.786
854.897	29.759
854.918	29.703
854.940	29.809
854.961	29.795
854.983	29.777
855.004	29.717
855.026	29.773
855.047	29.800
855.069	29.814
855.090	29.768
855.112	29.777
855.133	29.791
855.155	29.727
855.176	29.713
855.198	29.717
855.219	29.881
855.241	29.850
855.262	30.124
855.284	30.496
855.305	31.146
855.327	32.235
855.348	33.216
855.370	34.185
855.391	34.433
855.413	34.069
855.434	33.253
855.456	32.330
855.477	31.335
855.498	30.334
855.520	30.026
855.541	29.859
855.563	29.773
855.584	29.782
855.606	29.736
855.627	29.736
855.648	29.722
855.670	29.689
855.691	29.777
855.713	29.750
855.734	29.741
855.755	29.759
855.777	29.805
855.798	29.741
855.820	29.717
855.841	29.764
855.862	29.809
855.884	29.786
855.905	29.777
855.927	29.786
855.948	29.795
855.969	29.773
855.991	29.782
856.012	29.754
856.033	29.717
856.055	29.708
856.076	29.768
856.098	29.800
856.119	29.750
856.140	29.689
856.162	29.699
856.183	29.777
856.204	29.731
856.226	29.717
856.247	29.759
856.268	29.764
856.290	29.777
856.311	29.795
856.332	29.791
856.354	29.773
856.375	29.764
856.396	29.736
856.417	29.754
856.439	29.745
856.460	29.786
856.481	29.741
856.503	29.741
856.524	29.805
856.545	29.791
856.566	29.805
856.588	29.759
856.609	29.786
856.630	29.675
856.652	29.745
856.673	29.759
856.694	29.727
856.715	29.777
856.737	29.731
856.758	29.699
856.779	29.764
856.800	29.727
856.822	29.722
856.843	29.727
856.864	29.795
856.885	29.768
856.907	29.823
856.928	29.717
856.949	29.741
856.970	29.800
856.991	29.717
857.013	29.759
857.034	29.731
857.055	29.754
857.076	29.754
857.097	29.741
857.119	29.768
857.140	29.768
857.161	29.727
857.182	29.689
857.203	29.768
857.225	29.694
857.246	29.750
857.267	29.727
857.288	29.768
857.309	29.638
857.330	29.741
857.352	29.736
857.373	29.717
857.394	29.754
857.415	29.713
857.436	29.800
857.457	29.722
857.479	29.791
857.500	29.722
857.521	29.727
857.542	29.694
857.563	29.699
857.584	29.685
857.605	29.708
857.626	29.703
857.648	29.791
857.669	29.800
857.690	29.791
857.711	29.713
857.732	29.736
857.753	29.699
857.774	29.768
857.795	29.736
857.816	29.736
857.837	29.773
857.859	29.717
857.880	29.727
857.901	29.727
857.922	29.713
857.943	29.666
857.964	29.717
857.985	29.722
858.006	29.736
858.027	29.736
858.048	29.777
858.069	29.736
858.090	29.713
858.111	29.671
858.132	29.731
858.153	29.745
858.174	29.754
858.195	29.791
858.216	29.708
858.237	29.661
858.258	29.800
858.279	29.745
858.300	29.717
858.321	29.736
858.342	29.782
858.363	29.800
858.384	29.791
858.406	29.727
858.426	29.791
858.447	29.727
858.468	29.699
858.489	29.773
858.510	29.759
858.531	29.759
858.552	29.661
858.573	29.759
858.594	29.786
858.615	29.736
858.636	29.759
858.657	29.768
858.678	29.717
858.699	29.699
858.720	29.713
858.741	29.750
858.762	29.741
858.783	29.754
858.804	29.736
858.825	29.823
858.846	29.675
858.867	29.786
858.888	29.750
858.908	29.713
858.929	29.791
858.950	29.731
858.971	29.786
858.992	29.795
859.013	29.764
859.034	29.786
859.055	29.759
859.076	29.722
859.097	29.795
859.117	29.768
859.138	29.713
859.159	29.722
859.180	29.754
859.201	29.782
859.222	29.754
859.243	29.722
859.264	29.699
859.284	29.745
859.305	29.759
859.326	29.708
859.347	29.675
859.368	29.736
859.389	29.805
859.410	29.703
859.430	29.759
859.451	29.722
859.472	29.800
859.493	29.791
859.514	29.713
859.534	29.782
859.555	29.773
859.576	29.841
859.597	29.795
859.618	29.750
859.639	29.741
859.659	29.727
859.680	29.699
859.701	29.764
859.722	29.777
859.742	29.703
859.763	29.717
859.784	29.741
859.805	29.750
859.826	29.722
859.846	29.750
859.867	29.773
859.888	29.703
859.909	29.694
859.929	29.731
859.950	29.671
859.971	29.741
859.992	29.731
