Wavelength (nm)	Rel. spec. intensity (dB)
817.709	29.523
817.735	29.523
817.762	29.523
817.789	29.689
817.815	29.647
817.842	29.722
817.868	29.741
817.895	29.782
817.921	29.741
817.948	29.759
817.974	29.814
818.001	29.699
818.027	29.703
818.054	29.722
818.081	29.717
818.107	29.703
818.134	29.699
818.160	29.731
818.187	29.703
818.213	29.731
818.240	29.809
818.266	29.727
818.293	29.736
818.319	29.759
818.346	29.731
818.372	29.666
818.399	29.741
818.425	29.773
818.452	29.759
818.478	29.759
818.504	29.736
818.531	29.736
818.557	29.731
818.584	29.685
818.610	29.768
818.637	29.777
818.663	29.708
818.690	29.675
818.716	29.708
818.743	29.786
818.769	29.791
818.795	29.750
818.822	29.727
818.848	29.713
818.875	29.666
818.901	29.736
818.928	29.759
818.954	29.708
818.980	29.759
819.007	29.703
819.033	29.699
819.060	29.727
819.086	29.741
819.112	29.782
819.139	29.750
819.165	29.685
819.192	29.759
819.218	29.722
819.244	29.768
819.271	29.795
819.297	29.745
819.323	29.800
819.350	29.722
819.376	29.727
819.403	29.736
819.429	29.745
819.455	29.699
819.482	29.722
819.508	29.741
819.534	29.764
819.561	29.699
819.587	29.754
819.613	29.786
819.640	29.671
819.666	29.708
819.692	29.675
819.719	29.713
819.745	29.782
819.771	29.703
819.798	29.782
819.824	29.694
819.850	29.727
819.877	29.750
819.903	29.773
819.929	29.764
819.956	29.754
819.982	29.773
820.008	29.685
820.034	29.722
820.061	29.661
820.087	29.745
820.113	29.764
820.139	29.624
820.166	29.727
820.192	29.782
820.218	29.745
820.245	29.671
820.271	29.708
820.297	29.754
820.323	29.671
820.349	29.745
820.376	29.741
820.402	29.786
820.428	29.782
820.454	29.694
820.481	29.727
820.507	29.754
820.533	29.750
820.559	29.759
820.586	29.745
820.612	29.722
820.638	29.675
820.664	29.717
820.690	29.675
820.717	29.768
820.743	29.764
820.769	29.791
820.795	29.754
820.821	29.731
820.848	29.731
820.874	29.685
820.900	29.713
820.926	29.768
820.952	29.731
820.978	29.694
821.005	29.657
821.031	29.741
821.057	29.768
821.083	29.754
821.109	29.750
821.135	29.768
821.161	29.741
821.188	29.694
821.214	29.694
821.240	29.713
821.266	29.736
821.292	29.754
821.318	29.713
821.344	29.741
821.371	29.727
821.397	29.717
821.423	29.727
821.449	29.773
821.475	29.773
821.501	29.736
821.527	29.745
821.553	29.782
821.579	29.722
821.605	29.694
821.632	29.827
821.658	29.736
821.684	29.736
821.710	29.754
821.736	29.727
821.762	29.699
821.788	29.736
821.814	29.671
821.840	29.689
821.866	29.741
821.892	29.703
821.918	29.786
821.944	29.786
821.970	29.741
821.996	29.717
822.022	29.694
822.049	29.786
822.075	29.666
822.101	29.836
822.127	29.699
822.153	29.750
822.179	29.768
822.205	29.717
822.231	29.717
822.257	29.759
822.283	29.832
822.309	29.777
822.335	29.827
822.361	29.800
822.387	29.727
822.413	29.764
822.439	29.754
822.465	29.764
822.491	29.727
822.517	29.773
822.543	29.886
822.569	29.759
822.594	29.722
822.620	29.713
822.646	29.731
822.672	29.731
822.698	29.773
822.724	29.786
822.750	29.727
822.776	29.717
822.802	29.708
822.828	29.741
822.854	29.731
822.880	29.731
822.906	29.741
822.932	29.759
822.958	29.832
822.984	29.750
823.010	29.689
823.035	29.741
823.061	29.694
823.087	29.680
823.113	29.736
823.139	29.731
823.165	29.727
823.191	29.782
823.217	29.713
823.243	29.736
823.268	29.708
823.294	29.727
823.320	29.786
823.346	29.773
823.372	29.736
823.398	29.836
823.424	29.795
823.450	29.727
823.475	29.764
823.501	29.703
823.527	29.795
823.553	29.694
823.579	29.773
823.605	29.736
823.630	29.708
823.656	29.643
823.682	29.795
823.708	29.689
823.734	29.699
823.760	29.805
823.785	29.814
823.811	29.782
823.837	29.717
823.863	29.786
823.889	29.736
823.914	29.736
823.940	29.731
823.966	29.741
823.992	29.809
824.018	29.680
824.043	29.675
824.069	29.727
824.095	29.727
824.121	29.782
824.147	29.741
824.172	29.764
824.198	29.782
824.224	29.777
824.250	29.777
824.275	29.741
824.301	29.759
824.327	29.643
824.353	29.699
824.378	29.680
824.404	29.764
824.430	29.827
824.456	29.703
824.481	29.713
824.507	29.805
824.533	29.731
