Current (mA)	Voltage (V)	Power (mW)
8.50000	2.53169	2.46863
8.55000	2.53407	2.45565
8.60000	2.53673	2.44870
8.65000	2.53955	2.44269
8.70000	2.54229	2.43592
8.75000	2.54497	2.42964
8.80000	2.54773	2.42168
8.85000	2.55031	2.41465
8.90000	2.55310	2.40732
8.95000	2.55570	2.39895
9.00000	2.55830	2.39008
9.05000	2.56095	2.38156
9.10000	2.56352	2.37334
9.15000	2.56620	2.36415
9.20000	2.56871	2.35446
9.25000	2.57133	2.34467
9.30000	2.57392	2.33507
9.35000	2.57642	2.32444
9.40000	2.57899	2.31432
9.45000	2.58142	2.30324
9.50000	2.58393	2.29161
9.55000	2.58621	2.28000
9.60000	2.58826	2.26370
9.65000	2.59046	2.24837
9.70000	2.59285	2.23524
9.75000	2.59526	2.22157
9.80000	2.59759	2.20788
9.85000	2.59991	2.19337
9.90000	2.60214	2.17932
9.95000	2.60448	2.16466
10.00000	2.60659	2.15080
10.05000	2.60892	2.13506
10.10000	2.61110	2.11988
10.15000	2.61343	2.10448
10.20000	2.61565	2.08818
10.25000	2.61767	2.07266
10.30000	2.61994	2.05528
10.35000	2.62209	2.03853
10.40000	2.62411	2.02168
10.45000	2.62631	2.00343
10.50000	2.62834	1.98542
10.55000	2.63053	1.96713
10.60000	2.63260	1.94937
10.65000	2.63462	1.92997
10.70000	2.63673	1.91102
10.75000	2.63877	1.89210
10.80000	2.64087	1.87221
10.85000	2.64287	1.85303
10.90000	2.64506	1.83307
10.95000	2.64693	1.81274
11.00000	2.64902	1.79176
11.05000	2.65088	1.77169
11.10000	2.65296	1.74911
11.15000	2.65486	1.72683
11.20000	2.65671	1.70496
11.25000	2.65867	1.68197
11.30000	2.66047	1.65917
11.35000	2.66235	1.63517
11.40000	2.66414	1.61154
11.45000	2.66604	1.58780
11.50000	2.66786	1.56245
11.55000	2.66964	1.53759
11.60000	2.67146	1.51258
11.65000	2.67316	1.48747
11.70000	2.67494	1.46133
11.75000	2.67668	1.43532
11.80000	2.67836	1.40795
11.85000	2.68024	1.38036
11.90000	2.68186	1.35366
11.95000	2.68364	1.32510
12.00000	2.68535	1.29789
12.05000	2.68707	1.26921
12.10000	2.68861	1.24103
12.15000	2.69034	1.21112
12.20000	2.69207	1.18155
12.25000	2.69369	1.15231
12.30000	2.69537	1.12193
12.35000	2.69701	1.09243
12.40000	2.69861	1.05945
12.45000	2.70024	1.02966
12.50000	2.70186	0.99672
12.55000	2.70348	0.96409
12.60000	2.70504	0.93317
12.65000	2.70679	0.90196
12.70000	2.70840	0.87078
12.75000	2.70991	0.83804
12.80000	2.71151	0.80465
12.85000	2.71308	0.77116
12.90000	2.71470	0.73848
12.95000	2.71622	0.70442
13.00000	2.71775	0.67130
13.05000	2.71918	0.63792
13.10000	2.72075	0.60349
13.15000	2.72244	0.56999
13.20000	2.72404	0.53833
13.25000	2.72560	0.51432
13.30000	2.72733	0.47717
13.35000	2.72924	0.44779
13.40000	2.73102	0.42293
13.45000	2.73311	0.39885
13.50000	2.73511	0.37384
13.55000	2.73684	0.34984
13.60000	2.73894	0.32655
13.65000	2.74084	0.30652
13.70000	2.74260	0.27343
13.75000	2.74427	0.24700
13.80000	2.74590	0.21429
13.85000	2.74753	0.18240
13.90000	2.74918	0.15018
13.95000	2.75068	0.11664
14.00000	2.75234	0.08303
14.05000	2.75387	0.04931
14.10000	2.75576	0.02632
14.15000	2.75844	0.01952
14.20000	2.76140	0.01724
14.25000	2.76431	0.01537
14.30000	2.76730	0.01481
14.35000	2.77011	0.01443
14.40000	2.77300	0.01391
14.45000	2.77591	0.01337
14.50000	2.77895	0.01258
14.55000	2.78191	0.01247
14.60000	2.78482	0.01247
14.65000	2.78783	0.01228
14.70000	2.79069	0.01202
14.75000	2.79373	0.01199
14.80000	2.79670	0.01176
14.85000	2.79964	0.01149
14.90000	2.80241	0.01074
14.95000	2.80120	0.01112
15.00000	2.80132	0.01120
15.05000	2.80127	0.01168
15.10000	2.80124	0.01089
15.15000	2.80131	0.01145
15.20000	2.80131	0.01141
15.25000	2.80138	0.01086
15.30000	2.80130	0.01116
15.35000	2.80130	0.01172
15.40000	2.80133	0.01112
15.45000	2.80130	0.01172
15.50000	2.80133	0.01108
15.55000	2.80133	0.01127
15.60000	2.80139	0.01124
15.65000	2.80139	0.01145
15.70000	2.80135	0.01149
15.75000	2.80130	0.01116
15.80000	2.80126	0.01127
15.85000	2.80127	0.01124
15.90000	2.80127	0.01074
15.95000	2.80132	0.01078
16.00000	2.80125	0.01153
16.05000	2.80133	0.01160
16.10000	2.80130	0.01145
16.15000	2.80129	0.01074
16.20000	2.80131	0.01127
16.25000	2.80133	0.01116
16.30000	2.80133	0.01131
16.35000	2.80127	0.01086
16.40000	2.80128	0.01172
16.45000	2.80131	0.01120
16.50000	2.80133	0.01127
16.55000	2.80135	0.01105
16.60000	2.80125	0.01124
16.65000	2.80137	0.01108
16.70000	2.80128	0.01138
16.75000	2.80133	0.01153
16.80000	2.80123	0.01108
16.85000	2.80124	0.01160
16.90000	2.80130	0.01127
16.95000	2.80130	0.01101
17.00000	2.80133	0.01074
17.05000	2.80121	0.01172
17.10000	2.80124	0.01149
17.15000	2.80122	0.01108
17.20000	2.80128	0.01078
17.25000	2.80124	0.01116
17.30000	2.80128	0.01097
17.35000	2.80129	0.01116
17.40000	2.80133	0.01141
17.45000	2.80128	0.01157
17.50000	2.80132	0.01120
17.55000	2.80128	0.01153
17.60000	2.80123	0.01070
17.65000	2.80123	0.01120
17.70000	2.80132	0.01112
17.75000	2.80134	0.01134
17.80000	2.80127	0.01105
17.85000	2.80126	0.01116
17.90000	2.80126	0.01164
17.95000	2.80128	0.01112
18.00000	2.80130	0.01127
18.05000	2.80125	0.01108
18.10000	2.80124	0.01120
18.15000	2.80138	0.01124
18.20000	2.80136	0.01134
18.25000	2.80131	0.01086
18.30000	2.80131	0.01124
18.35000	2.80138	0.01134
18.40000	2.80138	0.01108
18.45000	2.80128	0.01082
18.50000	2.80127	0.01124
18.55000	2.80133	0.01149
18.60000	2.80132	0.01131
18.65000	2.80134	0.01127
18.70000	2.80136	0.01112
18.75000	2.80128	0.01160
18.80000	2.80124	0.01127
18.85000	2.80131	0.01116
18.90000	2.80127	0.01108
18.95000	2.80130	0.01127
19.00000	2.80125	0.01116
19.05000	2.80131	0.01138
19.10000	2.80135	0.01078
19.15000	2.80126	0.01127
19.20000	2.80130	0.01116
19.25000	2.80138	0.01116
19.30000	2.80128	0.01089
19.35000	2.80128	0.01127
19.40000	2.80136	0.01157
19.45000	2.80130	0.01127
19.50000	2.80133	0.01108
19.55000	2.80123	0.01101
19.60000	2.80132	0.01127
19.65000	2.80135	0.01134
19.70000	2.80133	0.01089
19.75000	2.80134	0.01093
19.80000	2.80131	0.01124
19.85000	2.80122	0.01134
19.90000	2.80136	0.01124
19.95000	2.80133	0.01074
20.00000	2.80131	0.01134
20.05000	2.80138	0.01145
20.10000	2.80131	0.01105
20.15000	2.80137	0.01101
20.20000	2.80129	0.01131
20.25000	2.80132	0.01120
20.30000	2.80135	0.01131
20.35000	2.80127	0.01108
20.40000	2.80122	0.01141
20.45000	2.80145	0.01112
20.50000	2.80138	0.01134
20.55000	2.80124	0.01124
20.60000	2.80127	0.01112
20.65000	2.80128	0.01124
20.70000	2.80143	0.01108
20.75000	2.80130	0.01145
20.80000	2.80128	0.01108
20.85000	2.80134	0.01131
20.90000	2.80130	0.01127
20.95000	2.80128	0.01120
21.00000	2.80128	0.01074
21.05000	2.80124	0.01145
21.10000	2.80127	0.01097
21.15000	2.80128	0.01089
21.20000	2.80130	0.01074
21.25000	2.80128	0.01101
21.30000	2.80135	0.01127
21.35000	2.80134	0.01124
21.40000	2.80127	0.01101
21.45000	2.80131	0.01153
21.50000	2.80140	0.01157
21.55000	2.80131	0.01131
21.60000	2.80133	0.01108
21.65000	2.80123	0.01093
21.70000	2.80130	0.01141
21.75000	2.80127	0.01131
21.80000	2.80128	0.01105
21.85000	2.80130	0.01127
21.90000	2.80130	0.01116
21.95000	2.80131	0.01105
22.00000	2.80129	0.01116
22.05000	2.80132	0.01082
22.10000	2.80135	0.01149
22.15000	2.80133	0.01108
22.20000	2.80134	0.01120
22.25000	2.80126	0.01086
22.30000	2.80135	0.01120
22.35000	2.80133	0.01127
22.40000	2.80128	0.01160
22.45000	2.80125	0.01082
22.50000	2.80127	0.01097
22.55000	2.80136	0.01157
22.60000	2.80137	0.01101
22.65000	2.80130	0.01101
22.70000	2.80127	0.01101
22.75000	2.80131	0.01127
22.80000	2.80126	0.01145
22.85000	2.80132	0.01105
22.90000	2.80124	0.01086
22.95000	2.80133	0.01067
23.00000	2.80127	0.01112
23.05000	2.80128	0.01078
23.10000	2.80131	0.01070
23.15000	2.80129	0.01127
23.20000	2.80131	0.01141
23.25000	2.80127	0.01093
23.30000	2.80133	0.01078
23.35000	2.80132	0.01101
23.40000	2.80132	0.01101
23.45000	2.80133	0.01131
23.50000	2.80123	0.01089
23.55000	2.80128	0.01124
23.60000	2.80133	0.01138
23.65000	2.80138	0.01089
23.70000	2.80128	0.01105
23.75000	2.80127	0.01116
23.80000	2.80132	0.01138
23.85000	2.80136	0.01127
23.90000	2.80126	0.01101
23.95000	2.80125	0.01127
24.00000	2.80138	0.01112
24.05000	2.80127	0.01089
24.10000	2.80133	0.01116
24.15000	2.80128	0.01086
24.20000	2.80133	0.01105
24.25000	2.80129	0.01086
24.30000	2.80136	0.01105
24.35000	2.80126	0.01120
24.40000	2.80129	0.01108
24.45000	2.80130	0.01105
24.50000	2.80131	0.01127
24.55000	2.80128	0.01053
24.60000	2.80131	0.01124
24.65000	2.80138	0.01149
24.70000	2.80136	0.01157
24.75000	2.80133	0.01105
24.80000	2.80136	0.01082
24.85000	2.80131	0.01112
24.90000	2.80131	0.01120
24.95000	2.80127	0.01105
25.00000	2.80133	0.01093
25.05000	2.80133	0.01141
25.10000	2.80131	0.01082
25.15000	2.80135	0.01097
25.20000	2.80131	0.01108
25.25000	2.80128	0.01093
25.30000	2.80133	0.01112
25.35000	2.80129	0.01082
25.40000	2.80130	0.01108
25.45000	2.80128	0.01149
25.50000	2.80136	0.01124
25.55000	2.80124	0.01089
25.60000	2.80129	0.01105
25.65000	2.80135	0.01097
25.70000	2.80131	0.01127
25.75000	2.80139	0.01138
25.80000	2.80124	0.01086
25.85000	2.80119	0.01097
25.90000	2.80133	0.01127
25.95000	2.80137	0.01112
26.00000	2.80124	0.01093
26.05000	2.80127	0.01086
26.10000	2.80131	0.01127
26.15000	2.80136	0.01127
26.20000	2.80130	0.01138
26.25000	2.80133	0.01112
26.30000	2.80131	0.01101
26.35000	2.80137	0.01108
26.40000	2.80137	0.01131
26.45000	2.80127	0.01067
26.50000	2.80131	0.01093
26.55000	2.80134	0.01086
26.60000	2.80136	0.01078
26.65000	2.80131	0.01097
26.70000	2.80127	0.01124
26.75000	2.80133	0.01101
26.80000	2.80134	0.01101
26.85000	2.80135	0.01086
26.90000	2.80127	0.01070
26.95000	2.80135	0.01120
27.00000	2.80129	0.01120
27.05000	2.80124	0.01063
27.10000	2.80129	0.01101
27.15000	2.80132	0.01112
27.20000	2.80130	0.01120
27.25000	2.80134	0.01078
27.30000	2.80131	0.01093
27.35000	2.80134	0.01149
27.40000	2.80135	0.01105
27.45000	2.80131	0.01093
27.50000	2.80130	0.01089
27.55000	2.80127	0.01086
27.60000	2.80136	0.01124
27.65000	2.80134	0.01097
27.70000	2.80134	0.01089
27.75000	2.80128	0.01127
27.80000	2.80138	0.01078
27.85000	2.80132	0.01120
27.90000	2.80128	0.01074
27.95000	2.80124	0.01124
28.00000	2.80141	0.01141
28.05000	2.80126	0.01124
28.10000	2.80127	0.01127
28.15000	2.80128	0.01149
28.20000	2.80135	0.01097
28.25000	2.80135	0.01131
28.30000	2.80133	0.01112
28.35000	2.80129	0.01093
28.40000	2.80131	0.01097
28.45000	2.80134	0.01105
28.50000	2.80128	0.01120
28.55000	2.80137	0.01078
28.60000	2.80136	0.01086
28.65000	2.80133	0.01124
28.70000	2.80128	0.01127
28.75000	2.80131	0.01120
28.80000	2.80131	0.01112
28.85000	2.80133	0.01116
28.90000	2.80135	0.01086
28.95000	2.80128	0.01093
29.00000	2.80128	0.01131
29.05000	2.80138	0.01086
29.10000	2.80128	0.01124
29.15000	2.80126	0.01112
29.20000	2.80140	0.01097
29.25000	2.80126	0.01101
29.30000	2.80126	0.01093
29.35000	2.80141	0.01101
29.40000	2.80130	0.01078
29.45000	2.80133	0.01112
29.50000	2.80128	0.01116
29.55000	2.80128	0.01101
29.60000	2.80125	0.01053
29.65000	2.80127	0.01124
29.70000	2.80134	0.01089
29.75000	2.80139	0.01101
29.80000	2.80132	0.01067
29.85000	2.80133	0.01112
29.90000	2.80131	0.01097
29.95000	2.80133	0.01112
30.00000	2.80124	0.01060
