Wavelength (nm)	Rel. spec. intensity (dB)
847.771	29.703
847.793	29.791
847.816	29.832
847.839	29.745
847.861	29.782
847.884	29.764
847.906	29.703
847.929	29.764
847.951	29.768
847.974	29.754
847.996	29.754
848.019	29.727
848.042	29.750
848.064	29.699
848.087	29.795
848.109	29.768
848.132	29.741
848.154	29.713
848.177	29.750
848.199	29.708
848.222	29.777
848.244	29.814
848.267	29.791
848.289	29.759
848.312	29.694
848.334	29.699
848.357	29.741
848.379	29.745
848.402	29.685
848.424	29.727
848.447	29.791
848.469	29.754
848.492	29.703
848.514	29.745
848.537	29.685
848.559	29.703
848.582	29.708
848.604	29.823
848.627	29.786
848.649	29.717
848.672	29.750
848.694	29.703
848.717	29.722
848.739	29.809
848.761	29.773
848.784	29.814
848.806	29.713
848.829	29.731
848.851	29.703
848.874	29.759
848.896	29.777
848.919	29.717
848.941	29.671
848.963	29.722
848.986	29.764
849.008	29.727
849.031	29.685
849.053	29.764
849.075	29.750
849.098	29.791
849.120	29.759
849.143	29.736
849.165	29.759
849.187	29.786
849.210	29.722
849.232	29.703
849.254	29.713
849.277	29.699
849.299	29.671
849.322	29.722
849.344	29.754
849.366	29.680
849.389	29.823
849.411	29.800
849.433	29.708
849.456	29.764
849.478	29.741
849.500	29.773
849.523	29.727
849.545	29.750
849.567	29.827
849.590	29.736
849.612	29.791
849.634	29.722
849.657	29.759
849.679	29.759
849.701	29.764
849.724	29.759
849.746	29.741
849.768	29.795
849.791	29.764
849.813	29.764
849.835	29.722
849.857	29.764
849.880	29.809
849.902	29.805
849.924	29.754
849.946	29.768
849.969	29.731
849.991	29.791
850.013	29.727
850.036	29.731
850.058	29.782
850.080	29.754
850.102	29.800
850.125	29.736
850.147	29.722
850.169	29.741
850.191	29.727
850.214	29.722
850.236	29.708
850.258	29.708
850.280	29.666
850.302	29.754
850.325	29.786
850.347	29.791
850.369	29.868
850.391	29.795
850.414	29.745
850.436	29.773
850.458	29.708
850.480	29.671
850.502	29.717
850.524	29.759
850.547	29.717
850.569	29.717
850.591	29.666
850.613	29.722
850.635	29.777
850.658	29.717
850.680	29.768
850.702	29.750
850.724	29.759
850.746	29.708
850.768	29.773
850.791	29.680
850.813	29.754
850.835	29.754
850.857	29.722
850.879	29.708
850.901	29.722
850.923	29.736
850.945	29.750
850.968	29.759
850.990	29.759
851.012	29.764
851.034	29.699
851.056	29.736
851.078	29.713
851.100	29.754
851.122	29.727
851.144	29.773
851.167	29.736
851.189	29.827
851.211	29.727
851.233	29.795
851.255	29.782
851.277	29.666
851.299	29.786
851.321	29.731
851.343	29.764
851.365	29.708
851.387	29.717
851.409	29.680
851.431	29.638
851.453	29.722
851.476	29.750
851.498	29.773
851.520	29.694
851.542	29.736
851.564	29.708
851.586	29.717
851.608	29.773
851.630	29.741
851.652	29.836
851.674	29.926
851.696	29.841
851.718	29.754
851.740	29.694
851.762	29.731
851.784	29.764
851.806	29.800
851.828	29.805
851.850	29.768
851.872	29.713
851.894	29.694
851.916	29.713
851.938	29.713
851.960	29.727
851.982	29.759
852.004	29.773
852.026	29.727
852.048	29.713
852.070	29.741
852.092	29.827
852.114	29.703
852.135	29.836
852.157	29.791
852.179	29.689
852.201	29.713
852.223	29.764
852.245	29.694
852.267	29.694
852.289	29.777
852.311	29.694
852.333	29.782
852.355	29.694
852.377	29.805
852.399	29.736
852.421	29.699
852.442	29.773
852.464	29.750
852.486	29.800
852.508	29.666
852.530	29.694
852.552	29.800
852.574	29.736
852.596	29.764
852.618	29.717
852.639	30.216
852.661	31.749
852.683	33.564
852.705	35.181
852.727	36.619
852.749	37.327
852.771	36.529
852.792	35.034
852.814	33.974
852.836	32.688
852.858	31.206
852.880	30.220
852.902	29.832
852.924	29.868
852.945	29.786
852.967	29.786
852.989	29.768
853.011	29.773
853.033	29.836
853.055	29.832
853.076	29.764
853.098	29.800
853.120	29.777
853.142	29.809
853.164	29.768
853.185	29.731
853.207	29.717
853.229	29.768
853.251	29.841
853.272	29.786
853.294	29.773
853.316	29.809
853.338	29.722
853.360	29.773
853.381	29.791
853.403	29.759
853.425	29.800
853.447	29.773
853.468	29.708
853.490	29.727
853.512	29.741
853.534	29.764
853.555	29.768
853.577	29.791
853.599	29.731
853.620	29.703
853.642	29.717
853.664	29.782
853.686	29.675
853.707	29.795
853.729	29.727
853.751	29.786
853.773	29.827
853.794	29.759
853.816	29.786
853.838	29.717
853.859	29.741
853.881	29.782
853.903	29.768
853.924	29.722
853.946	29.694
853.968	29.727
853.989	29.689
854.011	29.741
854.033	29.745
854.054	29.777
854.076	29.708
854.098	29.675
854.119	29.764
854.141	29.741
854.163	29.750
854.184	29.759
854.206	29.736
854.228	29.689
854.249	29.736
854.271	29.773
854.292	29.736
854.314	29.795
854.336	29.764
854.357	29.736
854.379	29.750
854.401	29.713
854.422	29.689
854.444	29.759
854.465	29.750
854.487	29.685
854.509	29.694
854.530	29.699
854.552	29.680
854.573	29.736
854.595	29.699
854.617	29.727
854.638	29.717
854.660	29.741
854.681	29.791
854.703	29.703
854.724	29.722
854.746	29.708
854.767	29.773
854.789	29.814
854.811	29.805
854.832	29.727
854.854	29.805
854.875	29.786
854.897	29.764
854.918	29.713
854.940	29.731
854.961	29.750
854.983	29.791
855.004	29.836
855.026	29.754
855.047	29.680
855.069	29.754
855.090	29.786
855.112	29.736
855.133	29.745
855.155	29.745
855.176	29.694
855.198	29.768
855.219	29.727
855.241	29.699
855.262	29.731
855.284	29.754
855.305	29.745
855.327	29.782
855.348	29.666
855.370	29.699
855.391	29.764
855.413	29.675
855.434	29.782
855.456	29.745
855.477	29.764
855.498	29.671
855.520	29.689
855.541	29.694
855.563	29.722
855.584	29.722
855.606	29.727
855.627	29.768
855.648	29.713
855.670	29.750
855.691	29.754
855.713	29.768
855.734	29.791
855.755	29.713
855.777	29.689
855.798	29.745
855.820	29.661
855.841	29.731
855.862	29.750
855.884	29.736
855.905	29.731
855.927	29.713
855.948	29.671
855.969	29.727
855.991	29.741
856.012	29.754
856.033	29.759
856.055	29.754
856.076	29.754
856.098	29.703
856.119	29.703
856.140	29.694
856.162	29.708
856.183	29.741
856.204	29.736
856.226	29.786
856.247	29.736
856.268	29.661
856.290	29.722
856.311	29.754
856.332	29.777
856.354	29.731
856.375	29.782
856.396	29.741
856.417	29.694
856.439	29.731
856.460	29.782
856.481	29.786
856.503	29.736
856.524	29.731
856.545	29.777
856.566	29.741
856.588	29.722
856.609	29.699
856.630	29.722
856.652	29.764
856.673	29.703
856.694	29.713
856.715	29.708
856.737	29.699
856.758	29.759
856.779	29.736
856.800	29.764
856.822	29.703
856.843	29.754
856.864	29.814
856.885	29.713
856.907	29.722
856.928	29.768
856.949	29.759
856.970	29.657
856.991	29.671
857.013	29.786
857.034	29.703
857.055	29.754
857.076	29.731
857.097	29.805
857.119	29.814
857.140	29.713
857.161	29.727
857.182	29.703
857.203	29.731
857.225	29.731
857.246	29.666
857.267	29.773
857.288	29.713
857.309	29.768
857.330	29.736
857.352	29.731
857.373	29.731
857.394	29.836
857.415	29.722
857.436	29.722
857.457	29.647
857.479	29.680
857.500	29.741
857.521	29.717
857.542	29.791
857.563	29.773
857.584	29.836
857.605	29.759
857.626	29.717
857.648	29.750
857.669	29.777
857.690	29.722
857.711	29.741
857.732	29.750
