Wavelength (nm)	Rel. spec. intensity (dB)
845.564	29.671
845.587	29.717
845.610	29.689
845.633	29.741
845.656	29.754
845.679	29.759
845.702	29.768
845.724	29.736
845.747	29.694
845.770	29.773
845.793	29.768
845.816	29.754
845.839	29.768
845.862	29.754
845.885	29.754
845.907	29.689
845.930	29.754
845.953	29.717
845.976	29.731
845.999	29.800
846.022	29.699
846.045	29.699
846.067	29.689
846.090	29.727
846.113	29.685
846.136	29.782
846.159	29.795
846.182	29.703
846.204	29.736
846.227	29.671
846.250	29.703
846.273	29.657
846.296	29.736
846.318	29.703
846.341	29.736
846.364	29.652
846.387	29.657
846.410	29.694
846.432	29.741
846.455	29.768
846.478	29.731
846.501	29.750
846.523	29.764
846.546	29.722
846.569	29.643
846.592	29.666
846.614	29.694
846.637	29.782
846.660	29.731
846.683	29.736
846.705	29.708
846.728	29.727
846.751	29.652
846.774	29.717
846.796	29.736
846.819	29.614
846.842	29.694
846.865	29.809
846.887	29.694
846.910	29.717
846.933	29.777
846.955	29.741
846.978	29.759
847.001	29.685
847.023	29.768
847.046	29.694
847.069	29.699
847.092	29.699
847.114	29.736
847.137	29.741
847.160	29.694
847.182	29.694
847.205	29.722
847.228	29.675
847.250	29.713
847.273	29.800
847.296	29.708
847.318	29.717
847.341	29.773
847.364	29.717
847.386	29.764
847.409	29.713
847.432	29.699
847.454	29.661
847.477	29.773
847.499	29.764
847.522	29.750
847.545	29.727
847.567	29.717
847.590	29.722
847.613	29.689
847.635	29.727
847.658	29.777
847.680	29.694
847.703	29.795
847.726	29.736
847.748	29.736
847.771	29.657
847.793	29.741
847.816	29.694
847.839	29.750
847.861	29.736
847.884	29.786
847.906	29.736
847.929	29.777
847.951	29.754
847.974	29.703
847.996	29.703
848.019	29.727
848.042	29.754
848.064	29.736
848.087	29.722
848.109	29.777
848.132	29.689
848.154	29.750
848.177	29.773
848.199	29.759
848.222	29.736
848.244	29.764
848.267	29.727
848.289	29.717
848.312	29.717
848.334	29.722
848.357	29.694
848.379	29.750
848.402	29.722
848.424	29.750
848.447	29.777
848.469	29.777
848.492	29.773
848.514	29.657
848.537	29.708
848.559	29.750
848.582	29.685
848.604	29.717
848.627	29.777
848.649	29.731
848.672	29.782
848.694	29.759
848.717	29.727
848.739	29.722
848.761	29.768
848.784	29.731
848.806	29.703
848.829	29.750
848.851	29.786
848.874	29.736
848.896	29.675
848.919	29.680
848.941	29.638
848.963	29.786
848.986	29.759
849.008	29.773
849.031	29.777
849.053	29.745
849.075	29.661
