Wavelength (nm)	Rel. spec. intensity (dB)
843.629	29.845
843.652	29.814
843.675	29.868
843.698	29.881
843.721	29.809
843.745	29.777
843.768	29.859
843.791	29.881
843.814	29.836
843.837	29.894
843.860	29.841
843.883	29.841
843.907	29.845
843.930	29.823
843.953	29.845
843.976	29.850
843.999	29.881
844.022	29.854
844.045	29.845
844.069	29.836
844.092	29.791
844.115	29.818
844.138	29.764
844.161	29.845
844.184	29.814
844.207	29.841
844.230	29.921
844.253	29.877
844.276	29.773
844.300	29.791
844.323	29.850
844.346	29.782
844.369	29.868
844.392	29.877
844.415	29.854
844.438	29.809
844.461	29.859
844.484	29.827
844.507	29.886
844.530	29.845
844.553	29.872
844.576	29.899
844.599	29.841
844.622	29.899
844.645	29.854
844.668	29.827
844.692	29.782
844.715	29.786
844.738	29.750
844.761	29.773
844.784	29.863
844.807	29.863
844.830	29.868
844.853	29.872
844.876	29.872
844.899	29.845
844.922	29.814
844.945	29.773
844.968	29.845
844.991	29.854
845.014	29.818
845.037	29.832
845.060	29.827
845.083	29.881
845.105	29.886
845.128	29.809
845.151	29.903
845.174	29.917
845.197	29.841
845.220	29.827
845.243	29.773
845.266	29.777
845.289	29.795
845.312	29.899
845.335	29.863
845.358	29.863
845.381	29.872
845.404	29.841
845.427	29.917
845.450	29.845
845.473	29.750
845.496	29.777
845.518	29.818
845.541	29.809
845.564	29.818
845.587	29.800
845.610	29.863
845.633	29.890
845.656	29.886
845.679	29.961
845.702	29.894
845.724	29.850
845.747	29.791
845.770	29.854
845.793	29.814
845.816	29.868
845.839	29.841
845.862	29.754
845.885	29.722
845.907	29.782
845.930	29.850
845.953	29.827
845.976	29.827
845.999	29.782
846.022	29.908
846.045	29.894
846.067	29.921
846.090	29.814
846.113	29.782
846.136	29.841
846.159	29.809
846.182	29.777
846.204	29.841
846.227	29.805
846.250	29.930
846.273	29.890
846.296	29.886
846.318	29.899
846.341	29.881
846.364	29.894
846.387	29.773
846.410	29.827
846.432	29.850
846.455	29.809
846.478	29.841
846.501	29.841
846.523	29.899
846.546	29.890
846.569	29.795
846.592	29.868
846.614	29.841
846.637	29.836
846.660	29.894
846.683	29.890
846.705	29.854
846.728	29.894
846.751	29.903
846.774	29.890
846.796	29.786
846.819	29.805
846.842	29.877
846.865	29.823
846.887	29.818
846.910	29.872
846.933	29.805
846.955	29.795
846.978	29.791
847.001	29.786
847.023	29.731
847.046	29.814
847.069	29.814
847.092	29.805
847.114	29.841
847.137	29.832
847.160	29.859
847.182	29.836
847.205	29.854
847.228	29.777
847.250	29.863
847.273	29.868
847.296	29.827
