Current (mA)	Voltage (V)	Power (mW)
3.70000	1.78925	1.29715
3.75000	1.79244	1.31865
3.80000	1.79549	1.34066
3.85000	1.79852	1.36205
3.90000	1.80154	1.38332
3.95000	1.80467	1.40503
4.00000	1.80768	1.42627
4.05000	1.81073	1.44773
4.10000	1.81371	1.46908
4.15000	1.81668	1.48975
4.20000	1.81967	1.51150
4.25000	1.82268	1.53210
4.30000	1.82557	1.55277
4.35000	1.82852	1.57348
4.40000	1.83145	1.59415
4.45000	1.83441	1.61502
4.50000	1.83732	1.63498
4.55000	1.84021	1.65592
4.60000	1.84304	1.67603
4.65000	1.84598	1.69671
4.70000	1.84874	1.71603
4.75000	1.85161	1.73682
4.80000	1.85451	1.75727
4.85000	1.85726	1.77678
4.90000	1.86014	1.79727
4.95000	1.86290	1.81704
5.00000	1.86580	1.83715
5.05000	1.86840	1.85596
5.10000	1.87129	1.87547
5.15000	1.87410	1.89536
5.20000	1.87673	1.91487
5.25000	1.87950	1.93420
5.30000	1.88214	1.95326
5.35000	1.88494	1.97204
5.40000	1.88770	1.99173
5.45000	1.89026	2.01110
5.50000	1.89301	2.03024
5.55000	1.89564	2.04822
5.60000	1.89841	2.06822
5.65000	1.90108	2.08617
5.70000	1.90374	2.10594
5.75000	1.90636	2.12452
5.80000	1.90896	2.14373
5.85000	1.91166	2.16273
5.90000	1.91422	2.18049
5.95000	1.91688	2.19922
6.00000	1.91938	2.21637
6.05000	1.92201	2.23454
6.10000	1.92461	2.25368
6.15000	1.92717	2.27092
6.20000	1.92973	2.28972
6.25000	1.93229	2.30773
6.30000	1.93481	2.32557
6.35000	1.93737	2.34355
6.40000	1.93988	2.36131
6.45000	1.94245	2.37985
6.50000	1.94495	2.39697
6.55000	1.94750	2.41480
6.60000	1.94999	2.43189
6.65000	1.95248	2.45010
6.70000	1.95488	2.46678
6.75000	1.95747	2.48423
6.80000	1.95992	2.50131
6.85000	1.96239	2.51810
6.90000	1.96490	2.53559
6.95000	1.96719	2.55122
7.00000	1.96972	2.56826
7.05000	1.97207	2.58467
7.10000	1.97461	2.60083
7.15000	1.97700	2.61811
7.20000	1.97940	2.63358
7.25000	1.98176	2.64969
7.30000	1.98420	2.66527
7.35000	1.98662	2.68113
7.40000	1.98891	2.69683
7.45000	1.99135	2.71208
7.50000	1.99368	2.72790
7.55000	1.99600	2.74297
7.60000	1.99838	2.75806
7.65000	2.00075	2.77249
7.70000	2.00305	2.78790
7.75000	2.00539	2.80232
7.80000	2.00761	2.81683
7.85000	2.00997	2.83119
7.90000	2.01219	2.84535
7.95000	2.01452	2.85952
8.00000	2.01678	2.87361
8.05000	2.01907	2.88704
8.10000	2.02136	2.90113
8.15000	2.02355	2.91444
8.20000	2.02584	2.92741
8.25000	2.02807	2.94094
8.30000	2.03031	2.95369
8.35000	2.03254	2.96655
8.40000	2.03477	2.97926
8.45000	2.03701	2.99171
8.50000	2.03922	3.00398
8.55000	2.04141	3.01601
8.60000	2.04351	3.02745
8.65000	2.04579	3.03960
8.70000	2.04785	3.04999
8.75000	2.05007	3.06233
8.80000	2.05238	3.07340
8.85000	2.05437	3.08412
8.90000	2.05655	3.09504
8.95000	2.05873	3.10517
9.00000	2.06087	3.11635
9.05000	2.06291	3.12615
9.10000	2.06510	3.13609
9.15000	2.06716	3.14671
9.20000	2.06925	3.15639
9.25000	2.07138	3.16577
9.30000	2.07343	3.17516
9.35000	2.07553	3.18435
9.40000	2.07760	3.19322
9.45000	2.07963	3.20263
9.50000	2.08176	3.21090
9.55000	2.08373	3.21840
9.60000	2.08580	3.22771
9.65000	2.08779	3.23501
9.70000	2.08991	3.24312
9.75000	2.09185	3.25022
9.80000	2.09395	3.25800
9.85000	2.09595	3.26633
9.90000	2.09792	3.27182
9.95000	2.09996	3.27923
10.00000	2.10187	3.28656
10.05000	2.10390	3.29299
10.10000	2.10588	3.29979
10.15000	2.10791	3.30558
10.20000	2.10983	3.31161
10.25000	2.11181	3.31658
10.30000	2.11377	3.32219
10.35000	2.11563	3.32664
10.40000	2.11769	3.33205
10.45000	2.11957	3.33666
10.50000	2.12143	3.34121
10.55000	2.12339	3.34614
10.60000	2.12528	3.34914
10.65000	2.12724	3.35403
10.70000	2.12908	3.35785
10.75000	2.13103	3.36102
10.80000	2.13286	3.36532
10.85000	2.13481	3.36854
10.90000	2.13667	3.37131
10.95000	2.13854	3.37463
11.00000	2.14033	3.37635
11.05000	2.14225	3.37897
11.10000	2.14410	3.38043
11.15000	2.14593	3.38077
11.20000	2.14774	3.38223
11.25000	2.14959	3.38223
11.30000	2.15144	3.38305
11.35000	2.15324	3.38342
11.40000	2.15504	3.38357
11.45000	2.15680	3.38405
11.50000	2.15867	3.38357
11.55000	2.16046	3.38353
11.60000	2.16223	3.38282
11.65000	2.16393	3.38169
11.70000	2.16580	3.38054
11.75000	2.16752	3.37983
11.80000	2.16935	3.37751
11.85000	2.17103	3.37591
11.90000	2.17282	3.37411
11.95000	2.17463	3.37202
12.00000	2.17635	3.36962
12.05000	2.17804	3.36686
12.10000	2.17977	3.36417
12.15000	2.18156	3.36113
12.20000	2.18325	3.35758
12.25000	2.18490	3.35388
12.30000	2.18673	3.34973
12.35000	2.18837	3.34555
12.40000	2.19012	3.34144
12.45000	2.19179	3.33591
12.50000	2.19346	3.33138
12.55000	2.19518	3.32618
12.60000	2.19679	3.32042
12.65000	2.19854	3.31453
12.70000	2.20010	3.30869
12.75000	2.20180	3.30177
12.80000	2.20340	3.29605
12.85000	2.20510	3.28835
12.90000	2.20673	3.28099
12.95000	2.20834	3.27437
13.00000	2.20996	3.26581
13.05000	2.21153	3.25796
13.10000	2.21316	3.24948
13.15000	2.21490	3.24084
13.20000	2.21646	3.23216
13.25000	2.21798	3.22215
13.30000	2.21958	3.21265
13.35000	2.22114	3.20312
13.40000	2.22271	3.19243
13.45000	2.22431	3.18185
13.50000	2.22584	3.17119
13.55000	2.22751	3.15994
13.60000	2.22898	3.14873
13.65000	2.23051	3.13692
13.70000	2.23214	3.12446
13.75000	2.23355	3.11272
13.80000	2.23512	3.09915
13.85000	2.23661	3.08629
13.90000	2.23814	3.07321
13.95000	2.23962	3.05847
14.00000	2.24116	3.04502
14.05000	2.24266	3.03056
14.10000	2.24411	3.01632
14.15000	2.24570	3.00068
14.20000	2.24709	2.98484
14.25000	2.24855	2.96887
14.30000	2.25001	2.95306
14.35000	2.25144	2.93574
14.40000	2.25289	2.91929
14.45000	2.25434	2.90267
14.50000	2.25580	2.88420
14.55000	2.25723	2.86645
14.60000	2.25867	2.84775
14.65000	2.26010	2.82879
14.70000	2.26140	2.80980
14.75000	2.26286	2.78980
14.80000	2.26422	2.77032
14.85000	2.26560	2.75044
14.90000	2.26707	2.72875
14.95000	2.26844	2.70846
15.00000	2.26978	2.68577
15.05000	2.27105	2.66450
15.10000	2.27245	2.64225
15.15000	2.27385	2.61997
15.20000	2.27509	2.59619
15.25000	2.27650	2.57231
15.30000	2.27787	2.54887
15.35000	2.27917	2.52442
15.40000	2.28051	2.49989
15.45000	2.28170	2.47488
15.50000	2.28317	2.44943
15.55000	2.28434	2.42311
15.60000	2.28574	2.39668
15.65000	2.28690	2.37048
15.70000	2.28827	2.34322
15.75000	2.28946	2.31664
15.80000	2.29076	2.28830
15.85000	2.29210	2.25846
15.90000	2.29332	2.23118
15.95000	2.29452	2.20224
16.00000	2.29571	2.17356
16.05000	2.29698	2.14321
16.10000	2.29820	2.11454
16.15000	2.29946	2.08381
16.20000	2.30073	2.05304
16.25000	2.30189	2.02190
16.30000	2.30308	1.98994
16.35000	2.30431	1.95879
16.40000	2.30551	1.92597
16.45000	2.30661	1.89338
16.50000	2.30784	1.85973
16.55000	2.30903	1.82616
16.60000	2.31022	1.79203
16.65000	2.31132	1.75719
16.70000	2.31243	1.72260
16.75000	2.31365	1.68709
16.80000	2.31482	1.65162
16.85000	2.31589	1.61367
16.90000	2.31701	1.57423
16.95000	2.31812	1.53701
17.00000	2.31932	1.49864
17.05000	2.32039	1.46096
17.10000	2.32149	1.42182
17.15000	2.32254	1.38365
17.20000	2.32372	1.34458
17.25000	2.32483	1.30372
17.30000	2.32581	1.26402
17.35000	2.32691	1.22302
17.40000	2.32800	1.18294
17.45000	2.32904	1.14096
17.50000	2.33013	1.10121
17.55000	2.33117	1.05751
17.60000	2.33230	1.01535
17.65000	2.33323	0.97351
17.70000	2.33431	0.92963
17.75000	2.33536	0.88704
17.80000	2.33642	0.84525
17.85000	2.33740	0.80316
17.90000	2.33850	0.76114
17.95000	2.33960	0.71957
18.00000	2.34056	0.67945
18.05000	2.34162	0.63788
18.10000	2.34263	0.59774
18.15000	2.34368	0.55579
18.20000	2.34474	0.51332
18.25000	2.34577	0.47257
18.30000	2.34675	0.42940
18.35000	2.34778	0.38831
18.40000	2.34888	0.34550
18.45000	2.34982	0.30483
18.50000	2.35092	0.26494
18.55000	2.35196	0.22546
18.60000	2.35300	0.19047
18.65000	2.35413	0.15612
18.70000	2.35511	0.12292
18.75000	2.35621	0.09021
18.80000	2.35733	0.06393
18.85000	2.35866	0.04771
18.90000	2.36000	0.03960
18.95000	2.36136	0.03440
19.00000	2.36274	0.03148
19.05000	2.36408	0.02920
19.10000	2.36553	0.02789
19.15000	2.36690	0.02647
19.20000	2.36836	0.02501
19.25000	2.36971	0.02416
19.30000	2.37113	0.02330
19.35000	2.37257	0.02288
19.40000	2.37394	0.02203
19.45000	2.37535	0.02188
19.50000	2.37677	0.02109
19.55000	2.37826	0.02060
19.60000	2.37974	0.02019
19.65000	2.38102	0.01937
19.70000	2.38250	0.01959
19.75000	2.38381	0.01900
19.80000	2.38529	0.01847
19.85000	2.38671	0.01833
19.90000	2.38814	0.01866
19.95000	2.38951	0.01833
20.00000	2.39100	0.01791
20.05000	2.39240	0.01769
20.10000	2.39376	0.01765
20.15000	2.39521	0.01735
20.20000	2.39664	0.01712
20.25000	2.39804	0.01691
20.30000	2.39946	0.01675
20.35000	2.40089	0.01691
20.40000	2.40234	0.01620
20.45000	2.40371	0.01578
20.50000	2.40515	0.01656
20.55000	2.40660	0.01623
20.60000	2.40799	0.01601
20.65000	2.40942	0.01530
20.70000	2.41085	0.01549
20.75000	2.41227	0.01578
20.80000	2.41379	0.01570
20.85000	2.41516	0.01545
20.90000	2.41658	0.01545
20.95000	2.41807	0.01499
21.00000	2.41954	0.01507
21.05000	2.42085	0.01495
21.10000	2.42228	0.01466
21.15000	2.42379	0.01511
21.20000	2.42512	0.01489
21.25000	2.42663	0.01470
21.30000	2.42807	0.01410
21.35000	2.42947	0.01443
21.40000	2.43089	0.01432
21.45000	2.43233	0.01495
21.50000	2.43371	0.01420
21.55000	2.43518	0.01439
21.60000	2.43664	0.01424
21.65000	2.43804	0.01403
21.70000	2.43948	0.01380
21.75000	2.44095	0.01368
21.80000	2.44238	0.01372
21.85000	2.44378	0.01387
21.90000	2.44530	0.01365
21.95000	2.44673	0.01353
22.00000	2.44813	0.01365
22.05000	2.44961	0.01361
22.10000	2.45101	0.01353
22.15000	2.45251	0.01337
22.20000	2.45393	0.01365
22.25000	2.45537	0.01349
22.30000	2.45682	0.01325
22.35000	2.45828	0.01273
22.40000	2.45972	0.01349
22.45000	2.46110	0.01329
22.50000	2.46263	0.01306
22.55000	2.46408	0.01280
22.60000	2.46553	0.01262
22.65000	2.46702	0.01287
22.70000	2.46844	0.01291
22.75000	2.46992	0.01243
22.80000	2.47133	0.01283
22.85000	2.47288	0.01280
22.90000	2.47428	0.01283
22.95000	2.47573	0.01247
23.00000	2.47723	0.01243
23.05000	2.47862	0.01270
23.10000	2.48020	0.01266
23.15000	2.48159	0.01270
23.20000	2.48306	0.01254
23.25000	2.48454	0.01239
23.30000	2.48601	0.01235
23.35000	2.48751	0.01216
23.40000	2.48891	0.01199
23.45000	2.49043	0.01251
23.50000	2.49187	0.01179
23.55000	2.49343	0.01235
23.60000	2.49491	0.01202
23.65000	2.49635	0.01202
23.70000	2.49787	0.01243
23.75000	2.49928	0.01216
23.80000	2.50077	0.01183
23.85000	2.50168	0.01235
23.90000	2.50068	0.01228
23.95000	2.50078	0.01187
24.00000	2.50071	0.01187
24.05000	2.50071	0.01191
24.10000	2.50073	0.01216
24.15000	2.50065	0.01209
24.20000	2.50077	0.01199
24.25000	2.50068	0.01176
24.30000	2.50076	0.01176
24.35000	2.50066	0.01195
24.40000	2.50072	0.01195
24.45000	2.50066	0.01176
24.50000	2.50070	0.01220
24.55000	2.50065	0.01179
24.60000	2.50073	0.01195
24.65000	2.50070	0.01149
24.70000	2.50062	0.01179
24.75000	2.50075	0.01212
24.80000	2.50069	0.01239
24.85000	2.50072	0.01168
24.90000	2.50075	0.01172
24.95000	2.50075	0.01195
25.00000	2.50073	0.01205
25.05000	2.50070	0.01195
25.10000	2.50063	0.01251
25.15000	2.50075	0.01202
25.20000	2.50070	0.01202
25.25000	2.50071	0.01191
25.30000	2.50067	0.01168
25.35000	2.50066	0.01195
25.40000	2.50073	0.01212
25.45000	2.50072	0.01199
25.50000	2.50070	0.01172
25.55000	2.50074	0.01209
25.60000	2.50072	0.01202
25.65000	2.50070	0.01195
25.70000	2.50067	0.01149
25.75000	2.50064	0.01205
25.80000	2.50071	0.01191
25.85000	2.50071	0.01205
25.90000	2.50067	0.01160
25.95000	2.50066	0.01183
26.00000	2.50077	0.01228
26.05000	2.50072	0.01220
26.10000	2.50065	0.01172
26.15000	2.50068	0.01216
26.20000	2.50075	0.01216
26.25000	2.50070	0.01224
26.30000	2.50067	0.01187
26.35000	2.50065	0.01179
26.40000	2.50071	0.01220
26.45000	2.50072	0.01183
26.50000	2.50071	0.01209
26.55000	2.50069	0.01183
26.60000	2.50072	0.01202
26.65000	2.50070	0.01191
26.70000	2.50077	0.01187
26.75000	2.50067	0.01172
26.80000	2.50067	0.01239
26.85000	2.50075	0.01209
26.90000	2.50072	0.01224
26.95000	2.50067	0.01179
27.00000	2.50070	0.01179
27.05000	2.50075	0.01212
27.10000	2.50073	0.01220
27.15000	2.50072	0.01172
27.20000	2.50069	0.01191
27.25000	2.50075	0.01209
27.30000	2.50067	0.01183
27.35000	2.50070	0.01172
27.40000	2.50070	0.01160
27.45000	2.50067	0.01216
27.50000	2.50070	0.01191
27.55000	2.50074	0.01224
27.60000	2.50070	0.01187
27.65000	2.50070	0.01220
27.70000	2.50077	0.01216
27.75000	2.50075	0.01212
27.80000	2.50067	0.01187
27.85000	2.50069	0.01212
27.90000	2.50073	0.01179
27.95000	2.50070	0.01220
28.00000	2.50072	0.01168
28.05000	2.50071	0.01235
28.10000	2.50074	0.01202
28.15000	2.50072	0.01231
28.20000	2.50066	0.01187
28.25000	2.50070	0.01168
28.30000	2.50081	0.01183
28.35000	2.50071	0.01195
28.40000	2.50066	0.01195
28.45000	2.50068	0.01179
28.50000	2.50072	0.01202
28.55000	2.50072	0.01202
28.60000	2.50067	0.01202
28.65000	2.50070	0.01176
28.70000	2.50071	0.01209
28.75000	2.50082	0.01187
28.80000	2.50072	0.01228
28.85000	2.50067	0.01195
28.90000	2.50069	0.01205
28.95000	2.50071	0.01216
29.00000	2.50072	0.01205
29.05000	2.50070	0.01168
29.10000	2.50072	0.01231
29.15000	2.50076	0.01228
29.20000	2.50072	0.01216
29.25000	2.50068	0.01172
29.30000	2.50073	0.01187
29.35000	2.50076	0.01199
29.40000	2.50070	0.01179
29.45000	2.50068	0.01202
29.50000	2.50072	0.01224
29.55000	2.50072	0.01195
29.60000	2.50068	0.01228
29.65000	2.50068	0.01168
29.70000	2.50074	0.01205
29.75000	2.50067	0.01209
29.80000	2.50075	0.01212
29.85000	2.50077	0.01183
29.90000	2.50072	0.01172
29.95000	2.50072	0.01199
30.00000	2.50070	0.01199
