Wavelength (nm)	Rel. spec. intensity (dB)
842.978	29.805
843.002	29.727
843.025	29.786
843.048	29.764
843.071	29.777
843.095	29.694
843.118	29.750
843.141	29.699
843.164	29.745
843.188	29.741
843.211	29.689
843.234	29.764
843.257	29.736
843.281	29.731
843.304	29.741
843.327	29.836
843.350	29.675
843.374	29.680
843.397	29.713
843.420	29.652
843.443	29.689
843.466	29.750
843.490	29.680
843.513	29.643
843.536	29.827
843.559	29.708
843.582	29.818
843.606	29.717
843.629	29.671
843.652	29.666
843.675	29.671
843.698	29.795
843.721	29.713
843.745	29.731
843.768	29.694
843.791	29.736
843.814	29.759
843.837	29.666
843.860	29.713
843.883	29.685
843.907	29.727
843.930	29.727
843.953	29.768
843.976	29.777
843.999	29.754
844.022	29.773
844.045	29.661
844.069	29.713
844.092	29.731
844.115	29.657
844.138	29.657
844.161	29.647
844.184	29.699
844.207	29.694
844.230	29.741
844.253	29.680
844.276	29.609
844.300	29.661
844.323	29.619
844.346	29.638
844.369	29.754
844.392	29.694
844.415	29.666
844.438	29.708
844.461	29.754
844.484	29.699
844.507	29.741
844.530	29.754
844.553	29.759
844.576	29.689
844.599	29.717
844.622	29.703
844.645	29.768
844.668	29.675
844.692	29.722
844.715	29.694
844.738	29.689
844.761	29.671
844.784	29.657
844.807	29.731
844.830	29.680
844.853	29.722
844.876	29.694
844.899	29.708
844.922	29.694
844.945	29.680
844.968	29.661
844.991	29.741
845.014	29.717
845.037	29.671
845.060	29.773
845.083	29.717
845.105	29.703
845.128	29.768
845.151	29.708
845.174	29.713
845.197	29.689
845.220	29.699
845.243	29.736
845.266	29.731
845.289	29.836
845.312	29.768
845.335	29.694
845.358	29.661
845.381	29.713
845.404	29.689
845.427	29.703
845.450	29.717
845.473	29.741
845.496	29.722
845.518	29.717
845.541	29.750
845.564	29.791
845.587	29.768
845.610	29.759
845.633	29.675
845.656	29.731
845.679	29.699
845.702	29.680
845.724	29.809
845.747	29.727
845.770	29.699
845.793	29.727
845.816	29.661
845.839	29.689
845.862	29.703
845.885	29.754
845.907	29.777
845.930	29.736
845.953	29.736
845.976	29.750
845.999	29.768
846.022	29.759
846.045	29.731
846.067	29.764
846.090	29.727
846.113	29.689
846.136	29.703
846.159	29.680
846.182	29.717
846.204	29.566
846.227	29.647
846.250	29.722
846.273	29.713
846.296	29.657
846.318	29.713
846.341	29.699
846.364	29.731
846.387	29.754
846.410	29.685
846.432	29.685
846.455	29.805
846.478	29.741
846.501	29.754
846.523	29.717
846.546	29.703
846.569	29.768
