Current (mA)	Voltage (V)	Power (mW)
4.30000	1.79547	1.10801
4.35000	1.79825	1.12316
4.40000	1.80119	1.14122
4.45000	1.80390	1.15560
4.50000	1.80663	1.17059
4.55000	1.80951	1.18835
4.60000	1.81220	1.20072
4.65000	1.81497	1.21650
4.70000	1.81771	1.23389
4.75000	1.82047	1.24592
4.80000	1.82321	1.26270
4.85000	1.82586	1.27669
4.90000	1.82861	1.28936
4.95000	1.83125	1.30607
5.00000	1.83398	1.31990
5.05000	1.83672	1.33165
5.10000	1.83938	1.34843
5.15000	1.84211	1.36117
5.20000	1.84471	1.37411
5.25000	1.84737	1.38925
5.30000	1.84994	1.40110
5.35000	1.85264	1.41392
5.40000	1.85529	1.42883
5.45000	1.85788	1.44046
5.50000	1.86050	1.45298
5.55000	1.86300	1.46588
5.60000	1.86570	1.47803
5.65000	1.86823	1.48955
5.70000	1.87085	1.50260
5.75000	1.87339	1.51423
5.80000	1.87593	1.52584
5.85000	1.87850	1.53815
5.90000	1.88095	1.54928
5.95000	1.88351	1.55980
6.00000	1.88601	1.57224
6.05000	1.88853	1.58342
6.10000	1.89108	1.59337
6.15000	1.89354	1.60521
6.20000	1.89610	1.61587
6.25000	1.89847	1.62469
6.30000	1.90096	1.63755
6.35000	1.90337	1.64679
6.40000	1.90593	1.65554
6.45000	1.90832	1.66802
6.50000	1.91082	1.67554
6.55000	1.91332	1.68439
6.60000	1.91558	1.69628
6.65000	1.91803	1.70293
6.70000	1.92043	1.71236
6.75000	1.92285	1.72253
6.80000	1.92537	1.72821
6.85000	1.92769	1.73864
6.90000	1.93012	1.74798
6.95000	1.93245	1.75307
7.00000	1.93477	1.76357
7.05000	1.93710	1.77034
7.10000	1.93946	1.77654
7.15000	1.94184	1.78637
7.20000	1.94410	1.79232
7.25000	1.94654	1.79819
7.30000	1.94877	1.80810
7.35000	1.95107	1.81321
7.40000	1.95337	1.81968
7.45000	1.95577	1.82787
7.50000	1.95799	1.83273
7.55000	1.96023	1.83935
7.60000	1.96254	1.84551
7.65000	1.96473	1.85052
7.70000	1.96710	1.85718
7.75000	1.96934	1.86342
7.80000	1.97159	1.86791
7.85000	1.97381	1.87359
7.90000	1.97604	1.87912
7.95000	1.97829	1.88440
8.00000	1.98050	1.88881
8.05000	1.98269	1.89426
8.10000	1.98496	1.89943
8.15000	1.98711	1.90219
8.20000	1.98938	1.90728
8.25000	1.99144	1.91183
8.30000	1.99374	1.91396
8.35000	1.99580	1.91960
8.40000	1.99799	1.92215
8.45000	2.00015	1.92383
8.50000	2.00233	1.92874
8.55000	2.00444	1.92899
8.60000	2.00653	1.93068
8.65000	2.00871	1.93527
8.70000	2.01079	1.93438
8.75000	2.01293	1.93647
8.80000	2.01504	1.93857
8.85000	2.01712	1.93647
8.90000	2.01924	1.93912
8.95000	2.02122	1.94039
9.00000	2.02336	1.93830
9.05000	2.02537	1.94018
9.10000	2.02757	1.93924
9.15000	2.02968	1.93763
9.20000	2.03163	1.93912
9.25000	2.03367	1.93598
9.30000	2.03566	1.93404
9.35000	2.03774	1.93467
9.40000	2.03969	1.93104
9.45000	2.04180	1.92874
9.50000	2.04378	1.92682
9.55000	2.04579	1.92279
9.60000	2.04779	1.91924
9.65000	2.04977	1.91640
9.70000	2.05168	1.91206
9.75000	2.05374	1.90851
9.80000	2.05564	1.90335
9.85000	2.05767	1.89897
9.90000	2.05950	1.89329
9.95000	2.06149	1.88816
10.00000	2.06334	1.88283
10.05000	2.06532	1.87639
10.10000	2.06723	1.86996
10.15000	2.06920	1.86373
10.20000	2.07117	1.85546
10.25000	2.07299	1.84948
10.30000	2.07486	1.84096
10.35000	2.07677	1.83258
10.40000	2.07865	1.82574
10.45000	2.08044	1.81576
10.50000	2.08228	1.80622
10.55000	2.08419	1.79819
10.60000	2.08592	1.78630
10.65000	2.08786	1.77714
10.70000	2.08970	1.76825
10.75000	2.09142	1.75501
10.80000	2.09330	1.74514
10.85000	2.09505	1.73453
10.90000	2.09690	1.72073
10.95000	2.09861	1.71045
11.00000	2.10049	1.69800
11.05000	2.10222	1.68428
11.10000	2.10408	1.67266
11.15000	2.10578	1.65773
11.20000	2.10752	1.64398
11.25000	2.10934	1.63149
11.30000	2.11100	1.61564
11.35000	2.11278	1.60051
11.40000	2.11446	1.58711
11.45000	2.11619	1.57007
11.50000	2.11794	1.55423
11.55000	2.11960	1.53849
11.60000	2.12132	1.52016
11.65000	2.12306	1.50297
11.70000	2.12468	1.48559
11.75000	2.12637	1.46805
11.80000	2.12809	1.44941
11.85000	2.12973	1.43083
11.90000	2.13136	1.41157
11.95000	2.13304	1.39150
12.00000	2.13468	1.37269
12.05000	2.13628	1.35194
12.10000	2.13790	1.33186
12.15000	2.13951	1.31086
12.20000	2.14115	1.28861
12.25000	2.14276	1.26750
12.30000	2.14429	1.24683
12.35000	2.14591	1.22469
12.40000	2.14752	1.20226
12.45000	2.14901	1.18114
12.50000	2.15070	1.15855
12.55000	2.15226	1.13456
12.60000	2.15384	1.11317
12.65000	2.15538	1.08865
12.70000	2.15690	1.06603
12.75000	2.15846	1.04166
12.80000	2.15998	1.01717
12.85000	2.16154	0.99298
12.90000	2.16305	0.96768
12.95000	2.16455	0.94248
13.00000	2.16614	0.91668
13.05000	2.16755	0.89138
13.10000	2.16912	0.86457
13.15000	2.17064	0.83777
13.20000	2.17205	0.81111
13.25000	2.17363	0.78251
13.30000	2.17502	0.75552
13.35000	2.17656	0.72752
13.40000	2.17800	0.69941
13.45000	2.17943	0.67007
13.50000	2.18085	0.64064
13.55000	2.18233	0.61216
13.60000	2.18377	0.58188
13.65000	2.18526	0.55223
13.70000	2.18663	0.52121
13.75000	2.18811	0.49148
13.80000	2.18950	0.46004
13.85000	2.19092	0.42779
13.90000	2.19224	0.39656
13.95000	2.19369	0.36449
14.00000	2.19500	0.33302
14.05000	2.19641	0.29990
14.10000	2.19783	0.26790
14.15000	2.19920	0.23544
14.20000	2.20057	0.20442
14.25000	2.20194	0.17574
14.30000	2.20340	0.14827
14.35000	2.20470	0.12378
14.40000	2.20617	0.09937
14.45000	2.20755	0.07553
14.50000	2.20898	0.05413
14.55000	2.21047	0.04008
14.60000	2.21196	0.03261
14.65000	2.21362	0.02800
14.70000	2.21517	0.02554
14.75000	2.21676	0.02378
14.80000	2.21833	0.02263
14.85000	2.21986	0.02131
14.90000	2.22150	0.01971
14.95000	2.22311	0.01933
15.00000	2.22469	0.01885
15.05000	2.22624	0.01844
15.10000	2.22786	0.01791
15.15000	2.22944	0.01687
15.20000	2.23097	0.01769
15.25000	2.23265	0.01634
15.30000	2.23416	0.01627
15.35000	2.23573	0.01545
15.40000	2.23731	0.01589
15.45000	2.23894	0.01563
15.50000	2.24046	0.01511
15.55000	2.24209	0.01466
15.60000	2.24369	0.01455
15.65000	2.24521	0.01466
15.70000	2.24689	0.01447
15.75000	2.24835	0.01418
15.80000	2.24997	0.01387
15.85000	2.25153	0.01407
15.90000	2.25315	0.01391
15.95000	2.25473	0.01353
16.00000	2.25628	0.01357
16.05000	2.25785	0.01349
16.10000	2.25939	0.01347
16.15000	2.26111	0.01295
16.20000	2.26262	0.01310
16.25000	2.26415	0.01303
16.30000	2.26581	0.01295
16.35000	2.26727	0.01314
16.40000	2.26882	0.01266
16.45000	2.27040	0.01295
16.50000	2.27182	0.01254
16.55000	2.27058	0.01262
16.60000	2.27053	0.01239
16.65000	2.27056	0.01266
16.70000	2.27061	0.01283
16.75000	2.27059	0.01291
16.80000	2.27063	0.01262
16.85000	2.27052	0.01280
16.90000	2.27053	0.01270
16.95000	2.27058	0.01276
17.00000	2.27061	0.01212
17.05000	2.27061	0.01251
17.10000	2.27056	0.01270
17.15000	2.27060	0.01266
17.20000	2.27055	0.01273
17.25000	2.27063	0.01254
17.30000	2.27049	0.01276
17.35000	2.27065	0.01273
17.40000	2.27052	0.01291
17.45000	2.27058	0.01220
17.50000	2.27049	0.01216
17.55000	2.27059	0.01276
17.60000	2.27063	0.01239
17.65000	2.27052	0.01262
17.70000	2.27053	0.01283
17.75000	2.27065	0.01243
17.80000	2.27063	0.01262
17.85000	2.27051	0.01231
17.90000	2.27062	0.01235
17.95000	2.27058	0.01224
18.00000	2.27056	0.01266
18.05000	2.27058	0.01291
18.10000	2.27060	0.01247
18.15000	2.27051	0.01258
18.20000	2.27058	0.01243
18.25000	2.27059	0.01216
18.30000	2.27055	0.01195
18.35000	2.27052	0.01303
18.40000	2.27060	0.01270
18.45000	2.27067	0.01276
18.50000	2.27055	0.01228
18.55000	2.27053	0.01258
18.60000	2.27061	0.01273
18.65000	2.27062	0.01258
18.70000	2.27053	0.01243
18.75000	2.27056	0.01273
18.80000	2.27058	0.01266
18.85000	2.27056	0.01276
18.90000	2.27054	0.01228
18.95000	2.27057	0.01235
19.00000	2.27066	0.01231
19.05000	2.27058	0.01318
19.10000	2.27053	0.01258
19.15000	2.27051	0.01224
19.20000	2.27061	0.01247
19.25000	2.27056	0.01231
19.30000	2.27046	0.01254
19.35000	2.27049	0.01266
19.40000	2.27059	0.01287
19.45000	2.27057	0.01287
19.50000	2.27059	0.01270
19.55000	2.27061	0.01195
19.60000	2.27056	0.01266
19.65000	2.27056	0.01291
19.70000	2.27054	0.01283
19.75000	2.27046	0.01235
19.80000	2.27051	0.01266
19.85000	2.27062	0.01273
19.90000	2.27053	0.01287
19.95000	2.27054	0.01212
20.00000	2.27056	0.01276
20.05000	2.27056	0.01283
20.10000	2.27051	0.01258
20.15000	2.27053	0.01262
20.20000	2.27051	0.01220
20.25000	2.27061	0.01258
20.30000	2.27056	0.01270
20.35000	2.27058	0.01273
20.40000	2.27050	0.01224
20.45000	2.27053	0.01262
20.50000	2.27055	0.01273
20.55000	2.27057	0.01258
20.60000	2.27051	0.01251
20.65000	2.27057	0.01270
20.70000	2.27059	0.01228
20.75000	2.27060	0.01291
20.80000	2.27053	0.01235
20.85000	2.27058	0.01273
20.90000	2.27053	0.01251
20.95000	2.27061	0.01258
21.00000	2.27048	0.01205
21.05000	2.27053	0.01299
21.10000	2.27057	0.01251
21.15000	2.27054	0.01220
21.20000	2.27058	0.01258
21.25000	2.27046	0.01231
21.30000	2.27054	0.01235
21.35000	2.27057	0.01235
21.40000	2.27056	0.01266
21.45000	2.27061	0.01220
21.50000	2.27050	0.01280
21.55000	2.27054	0.01220
21.60000	2.27061	0.01254
21.65000	2.27053	0.01216
21.70000	2.27060	0.01299
21.75000	2.27063	0.01280
21.80000	2.27054	0.01299
21.85000	2.27052	0.01231
21.90000	2.27058	0.01224
21.95000	2.27055	0.01247
22.00000	2.27063	0.01270
22.05000	2.27053	0.01258
22.10000	2.27051	0.01262
22.15000	2.27058	0.01247
22.20000	2.27056	0.01287
22.25000	2.27058	0.01228
22.30000	2.27049	0.01228
22.35000	2.27051	0.01291
22.40000	2.27055	0.01247
22.45000	2.27053	0.01291
22.50000	2.27056	0.01224
22.55000	2.27047	0.01251
22.60000	2.27051	0.01262
22.65000	2.27060	0.01273
22.70000	2.27058	0.01258
22.75000	2.27056	0.01262
22.80000	2.27062	0.01262
22.85000	2.27063	0.01243
22.90000	2.27063	0.01216
22.95000	2.27059	0.01258
23.00000	2.27063	0.01276
23.05000	2.27056	0.01291
23.10000	2.27046	0.01243
23.15000	2.27053	0.01247
23.20000	2.27057	0.01247
23.25000	2.27057	0.01231
23.30000	2.27058	0.01205
23.35000	2.27061	0.01231
23.40000	2.27061	0.01276
23.45000	2.27061	0.01254
23.50000	2.27058	0.01280
23.55000	2.27055	0.01220
23.60000	2.27054	0.01239
23.65000	2.27053	0.01243
23.70000	2.27055	0.01276
23.75000	2.27055	0.01199
23.80000	2.27052	0.01273
23.85000	2.27058	0.01270
23.90000	2.27058	0.01231
23.95000	2.27055	0.01235
24.00000	2.27051	0.01280
24.05000	2.27056	0.01270
24.10000	2.27061	0.01303
24.15000	2.27061	0.01247
24.20000	2.27051	0.01262
24.25000	2.27054	0.01276
24.30000	2.27061	0.01262
24.35000	2.27046	0.01228
24.40000	2.27053	0.01231
24.45000	2.27054	0.01262
24.50000	2.27053	0.01216
24.55000	2.27058	0.01231
24.60000	2.27049	0.01216
24.65000	2.27048	0.01276
24.70000	2.27049	0.01283
24.75000	2.27061	0.01318
24.80000	2.27048	0.01247
24.85000	2.27055	0.01295
24.90000	2.27061	0.01266
24.95000	2.27052	0.01254
25.00000	2.27053	0.01247
25.05000	2.27052	0.01266
25.10000	2.27063	0.01287
25.15000	2.27058	0.01235
25.20000	2.27051	0.01258
25.25000	2.27054	0.01291
25.30000	2.27059	0.01235
25.35000	2.27055	0.01251
25.40000	2.27057	0.01273
25.45000	2.27053	0.01247
25.50000	2.27063	0.01299
25.55000	2.27059	0.01273
25.60000	2.27067	0.01254
25.65000	2.27057	0.01247
25.70000	2.27054	0.01247
25.75000	2.27061	0.01266
25.80000	2.27061	0.01254
25.85000	2.27051	0.01247
25.90000	2.27057	0.01235
25.95000	2.27056	0.01258
26.00000	2.27058	0.01270
26.05000	2.27056	0.01231
26.10000	2.27047	0.01251
26.15000	2.27060	0.01270
26.20000	2.27051	0.01258
26.25000	2.27056	0.01254
26.30000	2.27053	0.01216
26.35000	2.27055	0.01212
26.40000	2.27059	0.01258
26.45000	2.27052	0.01251
26.50000	2.27053	0.01258
26.55000	2.27053	0.01266
26.60000	2.27056	0.01239
26.65000	2.27061	0.01243
26.70000	2.27061	0.01235
26.75000	2.27056	0.01291
26.80000	2.27057	0.01266
26.85000	2.27055	0.01231
26.90000	2.27062	0.01231
26.95000	2.27054	0.01273
27.00000	2.27063	0.01299
27.05000	2.27059	0.01287
27.10000	2.27056	0.01228
27.15000	2.27054	0.01280
27.20000	2.27056	0.01276
27.25000	2.27061	0.01254
27.30000	2.27054	0.01262
27.35000	2.27060	0.01251
27.40000	2.27062	0.01247
27.45000	2.27064	0.01239
27.50000	2.27058	0.01262
27.55000	2.27061	0.01280
27.60000	2.27053	0.01295
27.65000	2.27054	0.01228
27.70000	2.27058	0.01224
27.75000	2.27057	0.01251
27.80000	2.27050	0.01243
27.85000	2.27059	0.01228
27.90000	2.27061	0.01258
27.95000	2.27057	0.01247
28.00000	2.27058	0.01262
28.05000	2.27068	0.01270
28.10000	2.27063	0.01235
28.15000	2.27058	0.01212
28.20000	2.27054	0.01239
28.25000	2.27066	0.01228
28.30000	2.27056	0.01251
28.35000	2.27053	0.01228
28.40000	2.27057	0.01299
28.45000	2.27058	0.01262
28.50000	2.27061	0.01270
28.55000	2.27061	0.01251
28.60000	2.27058	0.01276
28.65000	2.27059	0.01266
28.70000	2.27054	0.01251
28.75000	2.27055	0.01306
28.80000	2.27062	0.01228
28.85000	2.27049	0.01273
28.90000	2.27062	0.01266
28.95000	2.27053	0.01235
29.00000	2.27058	0.01247
29.05000	2.27058	0.01239
29.10000	2.27060	0.01262
29.15000	2.27061	0.01270
29.20000	2.27048	0.01212
29.25000	2.27053	0.01287
29.30000	2.27057	0.01287
29.35000	2.27059	0.01266
29.40000	2.27057	0.01262
29.45000	2.27051	0.01276
29.50000	2.27062	0.01273
29.55000	2.27064	0.01283
29.60000	2.27060	0.01220
29.65000	2.27063	0.01280
29.70000	2.27055	0.01254
29.75000	2.27054	0.01220
29.80000	2.27056	0.01276
29.85000	2.27056	0.01266
29.90000	2.27058	0.01280
29.95000	2.27053	0.01247
30.00000	2.27055	0.01258
