Wavelength (nm)	Rel. spec. intensity (dB)
851.365	29.832
851.387	29.827
851.409	29.759
851.431	29.791
851.453	29.708
851.476	29.736
851.498	29.768
851.520	29.750
851.542	29.759
851.564	29.764
851.586	29.731
851.608	29.773
851.630	29.754
851.652	29.800
851.674	29.703
851.696	29.699
851.718	29.680
851.740	29.750
851.762	29.777
851.784	29.727
851.806	29.809
851.828	29.722
851.850	29.773
851.872	29.759
851.894	29.814
851.916	29.782
851.938	29.768
851.960	29.717
851.982	29.782
852.004	29.741
852.026	29.845
852.048	29.832
852.070	29.717
852.092	29.764
852.114	29.850
852.135	29.764
852.157	29.741
852.179	29.777
852.201	29.777
852.223	29.786
852.245	29.786
852.267	29.764
852.289	29.759
852.311	29.750
852.333	29.791
852.355	29.736
852.377	29.791
852.399	29.764
852.421	29.814
852.442	29.750
852.464	29.800
852.486	29.759
852.508	29.845
852.530	29.841
852.552	29.782
852.574	29.713
852.596	29.754
852.618	29.777
852.639	29.764
852.661	29.661
852.683	29.694
852.705	29.754
852.727	29.699
852.749	29.768
852.771	29.782
852.792	29.741
852.814	29.782
852.836	29.731
852.858	29.768
852.880	29.809
852.902	29.731
852.924	29.736
852.945	29.736
852.967	29.736
852.989	29.750
853.011	29.750
853.033	29.727
853.055	29.795
853.076	29.832
853.098	29.800
853.120	29.750
853.142	29.731
853.164	29.708
853.185	29.854
853.207	29.791
853.229	29.814
853.251	29.805
853.272	29.791
853.294	29.777
853.316	29.750
853.338	29.805
853.360	29.791
853.381	29.800
853.403	29.717
853.425	29.717
853.447	29.741
853.468	29.786
853.490	29.764
853.512	29.795
853.534	29.786
853.555	29.768
853.577	29.713
853.599	29.768
853.620	29.805
853.642	29.832
853.664	29.814
853.686	29.777
853.707	29.791
853.729	29.773
853.751	29.764
853.773	29.768
853.794	29.845
853.816	29.832
853.838	29.800
853.859	29.759
853.881	29.759
853.903	29.809
853.924	29.750
853.946	29.741
853.968	29.754
853.989	29.773
854.011	29.699
854.033	29.754
854.054	29.741
854.076	29.841
854.098	29.814
854.119	29.722
854.141	29.773
854.163	29.764
854.184	29.782
854.206	29.768
854.228	29.736
854.249	29.809
854.271	29.727
854.292	29.795
854.314	29.754
854.336	29.795
854.357	29.768
854.379	29.777
854.401	29.759
854.422	29.795
854.444	29.764
854.465	29.872
854.487	29.795
854.509	29.773
854.530	29.717
854.552	29.827
854.573	29.805
854.595	29.731
854.617	29.773
854.638	29.782
854.660	29.795
854.681	29.786
854.703	29.814
854.724	29.727
854.746	29.800
854.767	29.759
854.789	29.750
854.811	29.768
854.832	29.791
854.854	29.768
854.875	29.685
854.897	29.768
854.918	29.805
854.940	29.814
854.961	29.731
854.983	29.736
855.004	29.754
855.026	29.823
855.047	29.782
855.069	29.745
855.090	29.750
855.112	29.786
855.133	29.694
855.155	29.754
855.176	29.647
855.198	29.741
855.219	29.722
855.241	29.731
855.262	29.736
855.284	29.741
855.305	29.805
855.327	29.782
855.348	29.736
855.370	29.800
855.391	29.791
855.413	29.754
855.434	29.782
855.456	29.731
855.477	29.764
855.498	29.754
855.520	29.750
855.541	29.708
855.563	29.713
855.584	29.731
855.606	29.727
855.627	29.786
855.648	29.786
855.670	29.731
855.691	29.717
855.713	29.836
855.734	29.841
855.755	29.805
855.777	29.841
855.798	29.773
855.820	29.717
855.841	29.703
855.862	29.827
855.884	29.809
855.905	29.827
855.927	29.823
855.948	29.795
855.969	29.832
855.991	29.791
856.012	29.671
856.033	29.754
856.055	29.768
856.076	29.759
856.098	29.805
856.119	29.759
856.140	29.800
856.162	29.759
856.183	29.764
856.204	29.786
856.226	29.750
856.247	29.750
856.268	29.836
856.290	29.886
856.311	29.961
856.332	30.298
856.354	30.596
856.375	30.592
856.396	30.350
856.417	29.987
856.439	29.850
856.460	29.791
856.481	29.809
856.503	29.809
856.524	29.777
856.545	29.782
856.566	29.823
856.588	29.854
856.609	29.777
