Wavelength (nm)	Rel. spec. intensity (dB)
817.709	28.854
817.735	28.854
817.762	28.854
817.789	29.768
817.815	29.854
817.842	29.850
817.868	29.809
817.895	29.841
817.921	29.894
817.948	29.832
817.974	29.850
818.001	29.777
818.027	29.908
818.054	29.791
818.081	29.877
818.107	29.777
818.134	29.795
818.160	29.805
818.187	29.863
818.213	29.827
818.240	29.872
818.266	29.827
818.293	29.890
818.319	29.872
818.346	29.877
818.372	29.863
818.399	29.881
818.425	29.795
818.452	29.773
818.478	29.841
818.504	29.850
818.531	29.832
818.557	29.836
818.584	29.845
818.610	29.943
818.637	29.791
818.663	29.877
818.690	29.863
818.716	29.877
818.743	29.845
818.769	29.934
818.795	29.791
818.822	29.800
818.848	29.872
818.875	29.818
818.901	29.930
818.928	29.841
818.954	29.921
818.980	29.899
819.007	29.836
819.033	29.791
819.060	29.805
819.086	29.872
819.112	29.886
819.139	29.877
819.165	29.934
819.192	29.868
819.218	29.903
819.244	29.877
819.271	29.845
819.297	29.917
819.323	29.903
819.350	29.841
819.376	29.943
819.403	29.894
819.429	29.863
819.455	29.823
819.482	29.845
819.508	29.894
819.534	29.912
819.561	29.845
819.587	29.832
819.613	29.827
819.640	29.917
819.666	29.881
819.692	29.850
819.719	29.868
819.745	29.841
819.771	29.917
819.798	29.854
819.824	29.859
819.850	29.863
819.877	29.863
819.903	29.934
819.929	29.814
819.956	29.764
819.982	29.814
820.008	29.832
820.034	29.814
820.061	29.881
820.087	29.854
820.113	29.795
820.139	29.827
820.166	29.872
820.192	29.863
820.218	29.863
820.245	29.877
820.271	29.832
820.297	29.899
820.323	29.850
820.349	29.868
820.376	29.859
820.402	29.863
820.428	29.841
820.454	29.899
820.481	29.818
820.507	29.868
820.533	29.859
820.559	29.930
820.586	29.917
820.612	29.845
820.638	29.854
820.664	29.974
820.690	29.886
820.717	29.930
820.743	29.886
820.769	29.863
820.795	29.903
820.821	29.872
820.848	29.814
820.874	29.868
820.900	29.872
820.926	29.894
820.952	29.881
820.978	29.943
821.005	29.872
821.031	29.926
821.057	29.908
821.083	29.809
821.109	29.872
821.135	29.912
821.161	29.881
821.188	29.836
821.214	29.795
821.240	29.823
821.266	29.854
821.292	29.836
821.318	29.845
821.344	29.872
821.371	29.823
821.397	29.863
821.423	29.836
821.449	29.881
821.475	29.868
821.501	29.903
821.527	29.836
821.553	29.877
821.579	29.912
821.605	29.881
821.632	29.859
821.658	29.903
821.684	29.868
821.710	29.868
821.736	29.863
821.762	29.832
821.788	29.877
821.814	29.845
821.840	29.800
821.866	29.800
821.892	29.863
821.918	29.872
821.944	29.868
821.970	29.791
821.996	29.850
822.022	29.841
822.049	29.786
822.075	29.823
822.101	29.845
822.127	29.890
822.153	29.903
822.179	29.894
822.205	29.827
822.231	29.827
822.257	29.899
822.283	29.939
822.309	29.939
822.335	29.948
822.361	29.854
822.387	29.863
822.413	29.894
822.439	29.836
822.465	29.908
822.491	29.943
822.517	29.890
822.543	29.921
822.569	29.859
822.594	29.868
822.620	29.881
822.646	29.823
822.672	29.863
822.698	29.903
822.724	29.809
822.750	29.872
822.776	29.903
822.802	29.863
822.828	29.872
822.854	29.827
822.880	29.850
822.906	29.881
822.932	29.854
822.958	29.881
822.984	29.872
823.010	29.903
823.035	29.881
823.061	29.836
823.087	29.912
823.113	29.827
823.139	29.836
823.165	29.805
823.191	29.877
823.217	29.921
823.243	29.800
823.268	29.868
823.294	29.917
823.320	29.917
823.346	29.868
823.372	29.814
823.398	29.863
823.424	29.777
823.450	29.773
823.475	29.859
823.501	29.859
823.527	29.841
823.553	29.881
823.579	29.818
823.605	29.886
823.630	29.877
823.656	29.908
823.682	29.809
823.708	29.791
823.734	29.845
823.760	29.795
823.785	29.868
823.811	29.814
823.837	29.836
823.863	29.814
823.889	29.877
823.914	29.850
823.940	29.930
823.966	29.894
823.992	29.903
824.018	29.921
824.043	29.805
824.069	29.814
824.095	29.795
824.121	29.823
824.147	29.832
824.172	29.754
824.198	29.886
824.224	29.841
824.250	29.886
824.275	29.921
824.301	29.881
824.327	29.818
824.353	29.814
824.378	29.872
824.404	29.836
824.430	29.818
824.456	29.881
824.481	29.850
824.507	29.886
824.533	29.832
824.558	29.850
824.584	29.827
824.610	29.863
824.636	29.881
824.661	29.899
824.687	29.832
824.713	29.877
824.738	29.899
824.764	29.872
824.790	29.934
824.815	29.939
824.841	29.899
824.867	29.872
824.892	29.845
824.918	29.832
824.944	29.908
824.969	29.890
824.995	29.827
825.021	29.886
825.047	29.841
825.072	29.823
825.098	29.850
825.123	29.890
825.149	29.800
825.175	29.881
825.200	29.818
825.226	29.786
825.252	29.841
825.277	29.809
825.303	29.859
825.328	29.850
825.354	29.881
825.380	29.845
825.405	29.805
825.431	29.814
825.457	29.786
825.482	29.859
825.508	29.823
825.533	29.921
825.559	29.836
825.585	29.863
825.610	29.863
825.636	29.912
825.661	29.805
