Wavelength (nm)	Rel. spec. intensity (dB)
830.188	29.827
830.213	29.903
830.238	29.814
830.263	29.823
830.288	29.850
830.313	29.903
830.338	29.827
830.363	29.854
830.388	29.872
830.413	29.854
830.438	29.809
830.462	29.805
830.487	29.832
830.512	29.921
830.537	29.836
830.562	29.854
830.587	29.836
830.612	29.854
830.637	29.800
830.662	29.877
830.687	29.886
830.712	29.832
830.737	29.836
830.762	29.912
830.787	29.939
830.812	29.832
830.836	29.800
830.861	29.872
830.886	29.868
830.911	29.872
830.936	29.832
830.961	29.836
830.986	29.777
831.011	29.768
831.036	29.795
831.061	29.886
831.085	29.908
831.110	29.863
831.135	29.881
831.160	29.845
831.185	29.845
831.210	29.845
831.235	29.818
831.260	29.814
831.284	29.845
831.309	29.872
831.334	29.912
831.359	29.872
831.384	29.854
831.409	29.903
831.433	29.832
831.458	29.841
831.483	29.850
831.508	29.827
831.533	29.859
831.558	29.917
831.582	29.863
831.607	29.850
831.632	29.845
831.657	29.841
831.682	29.872
831.706	29.836
831.731	29.845
831.756	29.868
831.781	29.886
831.806	29.809
831.830	29.814
831.855	29.863
831.880	29.823
831.905	29.899
831.929	29.845
831.954	29.818
831.979	29.912
832.004	29.886
832.028	29.850
832.053	29.903
832.078	29.859
832.103	29.894
832.127	29.814
832.152	29.823
832.177	29.854
832.202	29.795
832.226	29.845
832.251	29.868
832.276	29.877
832.301	29.877
832.325	29.886
832.350	29.836
832.375	29.827
832.399	29.863
832.424	29.868
832.449	29.818
832.474	29.877
832.498	29.908
832.523	29.863
832.548	29.814
832.572	29.795
832.597	29.863
832.622	29.859
832.646	29.841
832.671	29.773
832.696	29.777
832.720	29.795
832.745	29.800
832.770	29.845
832.794	29.800
832.819	29.818
832.844	29.827
832.868	29.823
832.893	29.877
832.918	29.872
832.942	29.868
832.967	29.786
832.991	29.872
833.016	29.841
833.041	29.795
833.065	29.827
833.090	29.894
833.115	29.836
833.139	29.800
833.164	29.818
833.188	29.854
833.213	29.818
833.238	29.881
833.262	29.845
833.287	29.872
833.311	29.863
833.336	29.917
833.361	29.845
833.385	29.881
833.410	29.877
833.434	29.854
833.459	29.809
833.483	29.823
833.508	29.809
833.532	29.868
833.557	29.814
833.582	29.854
833.606	29.782
833.631	29.854
833.655	29.894
833.680	29.859
833.704	29.850
833.729	29.777
833.753	29.823
833.778	29.786
833.802	29.845
833.827	29.863
833.851	29.809
833.876	29.854
833.900	29.795
833.925	29.818
833.949	29.886
833.974	29.841
833.998	29.872
834.023	29.859
834.047	29.912
834.072	29.850
834.096	29.832
834.121	29.827
834.145	29.827
834.170	29.854
834.194	29.805
834.219	29.832
834.243	29.886
834.268	29.872
834.292	29.854
834.317	29.850
834.341	29.899
834.366	29.886
834.390	29.881
834.414	29.832
834.439	29.850
834.463	29.886
834.488	29.863
834.512	29.872
834.537	29.850
834.561	29.786
834.585	29.818
834.610	29.877
834.634	29.827
834.659	29.832
834.683	29.805
834.707	29.809
834.732	29.795
834.756	29.881
834.781	29.903
834.805	29.854
834.829	29.845
834.854	29.854
834.878	29.872
834.903	29.795
834.927	29.886
834.951	29.818
834.976	29.841
835.000	29.886
835.024	29.881
835.049	29.886
835.073	29.832
835.097	29.863
835.122	29.800
835.146	29.912
835.170	29.996
835.195	29.859
835.219	29.805
835.243	29.908
835.268	29.809
835.292	29.917
835.316	29.894
835.341	29.827
835.365	29.800
835.389	29.872
835.414	29.832
835.438	29.903
835.462	29.791
835.487	29.863
835.511	29.814
835.535	29.805
835.560	29.872
835.584	29.850
835.608	29.786
835.632	29.868
835.657	29.786
835.681	29.805
835.705	29.800
835.729	29.877
835.754	29.832
835.778	29.850
835.802	29.823
835.826	29.854
835.851	29.827
835.875	29.894
835.899	29.868
835.923	29.899
835.948	29.832
835.972	29.881
835.996	29.956
836.020	29.854
836.045	29.832
836.069	29.859
836.093	29.899
836.117	29.868
836.141	29.832
836.166	29.881
836.190	29.827
836.214	29.890
836.238	29.917
836.262	29.809
836.287	29.917
836.311	29.863
836.335	29.814
836.359	29.814
836.383	29.881
836.408	29.823
836.432	29.836
836.456	29.805
836.480	29.832
836.504	29.823
836.528	29.805
836.552	29.850
836.577	29.912
836.601	29.877
836.625	29.818
836.649	29.890
836.673	29.818
836.697	29.795
836.721	29.827
836.746	29.836
836.770	29.809
836.794	29.782
836.818	29.899
836.842	29.877
836.866	29.836
836.890	29.754
836.914	29.809
836.939	29.836
836.963	29.832
836.987	29.836
837.011	29.868
837.035	29.912
837.059	29.886
837.083	29.854
837.107	29.836
837.131	29.809
837.155	29.827
837.179	29.921
837.203	29.917
837.228	29.859
837.252	29.850
837.276	29.827
837.300	29.886
837.324	29.854
837.348	29.814
837.372	29.809
837.396	29.809
837.420	29.832
837.444	29.903
837.468	29.832
837.492	29.814
837.516	29.823
837.540	29.894
837.564	29.863
837.588	29.845
837.612	29.809
837.636	29.850
837.660	29.805
837.684	29.791
837.708	29.845
837.732	29.832
837.756	29.854
837.780	29.845
837.804	29.868
837.828	29.786
837.852	29.854
837.876	29.782
837.900	29.818
837.924	29.841
837.948	29.791
837.972	29.877
837.996	29.841
838.020	29.912
838.044	29.845
838.068	29.872
838.092	29.903
838.116	29.872
838.140	29.850
838.163	29.795
838.187	29.814
838.211	29.827
838.235	29.917
838.259	29.836
838.283	29.777
838.307	29.877
838.331	29.859
838.355	29.863
838.379	29.832
838.403	29.827
838.427	29.827
838.450	29.930
838.474	29.850
838.498	29.773
838.522	29.823
838.546	29.845
838.570	29.872
838.594	29.881
838.618	29.881
838.642	29.795
838.665	29.890
838.689	29.795
838.713	29.841
838.737	29.859
838.761	29.818
838.785	29.791
838.809	29.791
838.832	29.809
838.856	29.854
838.880	29.877
838.904	29.841
838.928	29.805
838.952	29.805
838.975	29.881
838.999	29.863
839.023	29.823
839.047	29.850
839.071	29.881
839.094	29.890
839.118	29.814
839.142	29.809
839.166	29.850
839.190	29.859
839.213	29.805
839.237	29.877
839.261	29.859
839.285	29.899
839.309	29.809
839.332	29.773
839.356	29.894
839.380	29.903
839.404	29.773
839.427	29.814
839.451	29.863
839.475	29.823
839.499	29.881
839.522	29.786
839.546	29.818
839.570	29.886
839.594	29.764
839.617	29.845
839.641	29.832
839.665	29.863
839.689	29.854
839.712	29.934
839.736	29.863
839.760	29.868
839.784	29.841
839.807	29.881
839.831	29.903
839.855	29.841
839.878	29.800
839.902	29.800
839.926	29.836
839.949	29.786
839.973	29.841
839.997	29.859
840.021	29.899
840.044	29.841
840.068	29.890
840.091	29.863
840.115	29.899
840.139	29.854
840.163	29.827
