Current (mA)	Voltage (V)	Power (mW)
4.95000	1.97177	1.30402
5.00000	1.97523	1.31270
5.05000	1.97860	1.32088
5.10000	1.98196	1.33071
5.15000	1.98544	1.33927
5.20000	1.98875	1.34645
5.25000	1.99210	1.35595
5.30000	1.99542	1.36320
5.35000	1.99873	1.37079
5.40000	2.00205	1.37733
5.45000	2.00523	1.38365
5.50000	2.00857	1.39034
5.55000	2.01175	1.39741
5.60000	2.01502	1.40297
5.65000	2.01811	1.40787
5.70000	2.02135	1.41397
5.75000	2.02451	1.41887
5.80000	2.02769	1.42350
5.85000	2.03083	1.42814
5.90000	2.03385	1.43263
5.95000	2.03702	1.43587
6.00000	2.04004	1.44044
6.05000	2.04313	1.44317
6.10000	2.04617	1.44597
6.15000	2.04911	1.44971
6.20000	2.05220	1.45165
6.25000	2.05519	1.45319
6.30000	2.05817	1.45595
6.35000	2.06106	1.45756
6.40000	2.06398	1.45820
6.45000	2.06694	1.45946
6.50000	2.06986	1.45935
6.55000	2.07271	1.46002
6.60000	2.07549	1.46025
6.65000	2.07845	1.45891
6.70000	2.08122	1.45831
6.75000	2.08410	1.45707
6.80000	2.08692	1.45543
6.85000	2.08963	1.45390
6.90000	2.09251	1.45217
6.95000	2.09515	1.44933
7.00000	2.09796	1.44705
7.05000	2.10057	1.44372
7.10000	2.10334	1.43977
7.15000	2.10614	1.43693
7.20000	2.10876	1.43247
7.25000	2.11137	1.42750
7.30000	2.11406	1.42282
7.35000	2.11665	1.41741
7.40000	2.11929	1.41157
7.45000	2.12184	1.40601
7.50000	2.12453	1.39875
7.55000	2.12707	1.39240
7.60000	2.12958	1.38556
7.65000	2.13213	1.37796
7.70000	2.13465	1.36992
7.75000	2.13723	1.36215
7.80000	2.13961	1.35374
7.85000	2.14207	1.34422
7.90000	2.14457	1.33587
7.95000	2.14704	1.32481
8.00000	2.14945	1.31535
8.05000	2.15190	1.30481
8.10000	2.15430	1.29322
8.15000	2.15658	1.28222
8.20000	2.15908	1.27113
8.25000	2.16138	1.25849
8.30000	2.16367	1.24600
8.35000	2.16598	1.23337
8.40000	2.16830	1.21991
8.45000	2.17067	1.20630
8.50000	2.17283	1.19344
8.55000	2.17521	1.17800
8.60000	2.17737	1.16394
8.65000	2.17969	1.14851
8.70000	2.18180	1.13306
8.75000	2.18405	1.11732
8.80000	2.18596	1.08757
8.85000	2.18795	1.07067
8.90000	2.19021	1.05367
8.95000	2.19227	1.03561
9.00000	2.19444	1.01710
9.05000	2.19654	0.99939
9.10000	2.19867	0.98046
9.15000	2.20076	0.96058
9.20000	2.20278	0.94188
9.25000	2.20487	0.92136
9.30000	2.20689	0.90084
9.35000	2.20895	0.88009
9.40000	2.21097	0.85904
9.45000	2.21297	0.83702
9.50000	2.21501	0.81635
9.55000	2.21689	0.79433
9.60000	2.21890	0.77130
9.65000	2.22092	0.74947
9.70000	2.22284	0.72622
9.75000	2.22471	0.70342
9.80000	2.22672	0.67941
9.85000	2.22874	0.65553
9.90000	2.23055	0.63216
9.95000	2.23248	0.60764
10.00000	2.23427	0.58417
10.05000	2.23622	0.55860
10.10000	2.23802	0.53440
10.15000	2.23992	0.50875
10.20000	2.24182	0.48248
10.25000	2.24358	0.45729
10.30000	2.24547	0.43171
10.35000	2.24723	0.40524
10.40000	2.24914	0.37923
10.45000	2.25095	0.35260
10.50000	2.25272	0.32759
10.55000	2.25457	0.30274
10.60000	2.25633	0.27792
10.65000	2.25823	0.25168
10.70000	2.25997	0.22853
10.75000	2.26174	0.20348
10.80000	2.26361	0.17933
10.85000	2.26535	0.15519
10.90000	2.26720	0.12969
10.95000	2.26889	0.10528
11.00000	2.27066	0.08000
11.05000	2.27189	0.07825
11.10000	2.27067	0.07768
11.15000	2.27071	0.07787
11.20000	2.27081	0.07762
11.25000	2.27071	0.07858
11.30000	2.27068	0.07709
11.35000	2.27075	0.07747
11.40000	2.27076	0.07754
11.45000	2.27077	0.07839
11.50000	2.27071	0.07735
11.55000	2.27071	0.07889
11.60000	2.27073	0.07750
11.65000	2.27066	0.07664
11.70000	2.27064	0.07735
11.75000	2.27066	0.07664
11.80000	2.27078	0.07712
11.85000	2.27070	0.07695
11.90000	2.27071	0.07854
11.95000	2.27077	0.07701
12.00000	2.27062	0.07695
12.05000	2.27072	0.07754
12.10000	2.27069	0.07768
12.15000	2.27068	0.07687
12.20000	2.27063	0.07664
12.25000	2.27069	0.07676
12.30000	2.27079	0.07709
12.35000	2.27073	0.07586
12.40000	2.27071	0.07597
12.45000	2.27076	0.07616
12.50000	2.27078	0.07645
12.55000	2.27076	0.07559
12.60000	2.27070	0.07705
12.65000	2.27069	0.07630
12.70000	2.27071	0.07705
12.75000	2.27068	0.07697
12.80000	2.27073	0.07814
12.85000	2.27078	0.07691
12.90000	2.27071	0.07630
12.95000	2.27065	0.07728
13.00000	2.27073	0.07616
13.05000	2.27077	0.07534
13.10000	2.27068	0.07739
13.15000	2.27073	0.07772
13.20000	2.27071	0.07630
13.25000	2.27070	0.07762
13.30000	2.27077	0.07791
13.35000	2.27070	0.07768
13.40000	2.27068	0.07683
13.45000	2.27069	0.07747
13.50000	2.27080	0.07787
13.55000	2.27065	0.07768
13.60000	2.27068	0.07597
13.65000	2.27061	0.07716
13.70000	2.27071	0.07701
13.75000	2.27068	0.07743
13.80000	2.27073	0.07683
13.85000	2.27071	0.07731
13.90000	2.27078	0.07739
13.95000	2.27068	0.07716
14.00000	2.27071	0.07691
14.05000	2.27066	0.07766
14.10000	2.27075	0.07810
14.15000	2.27078	0.07709
14.20000	2.27072	0.07747
14.25000	2.27066	0.07649
14.30000	2.27063	0.07687
14.35000	2.27068	0.07772
14.40000	2.27073	0.07772
14.45000	2.27063	0.07720
14.50000	2.27070	0.07768
14.55000	2.27071	0.07687
14.60000	2.27070	0.07799
14.65000	2.27068	0.07720
14.70000	2.27071	0.07664
14.75000	2.27075	0.07683
14.80000	2.27070	0.07657
14.85000	2.27064	0.07821
14.90000	2.27068	0.07791
14.95000	2.27075	0.07750
15.00000	2.27073	0.07687
15.05000	2.27073	0.07843
15.10000	2.27073	0.07802
15.15000	2.27073	0.07731
15.20000	2.27073	0.07791
15.25000	2.27070	0.07833
15.30000	2.27068	0.07900
15.35000	2.27069	0.07810
15.40000	2.27068	0.07862
15.45000	2.27075	0.07904
15.50000	2.27066	0.07720
15.55000	2.27067	0.07825
15.60000	2.27075	0.07739
15.65000	2.27075	0.07747
15.70000	2.27067	0.07795
15.75000	2.27071	0.07877
15.80000	2.27073	0.07783
15.85000	2.27079	0.07776
15.90000	2.27068	0.07810
15.95000	2.27068	0.07768
16.00000	2.27074	0.07712
16.05000	2.27063	0.07724
16.10000	2.27071	0.07776
16.15000	2.27071	0.07821
16.20000	2.27065	0.07691
16.25000	2.27072	0.07735
16.30000	2.27068	0.07735
16.35000	2.27078	0.07720
16.40000	2.27059	0.07657
16.45000	2.27076	0.07754
16.50000	2.27072	0.07787
16.55000	2.27063	0.07712
16.60000	2.27063	0.07791
16.65000	2.27071	0.07683
16.70000	2.27071	0.07821
16.75000	2.27068	0.07795
16.80000	2.27070	0.07866
16.85000	2.27074	0.07776
16.90000	2.27073	0.07837
16.95000	2.27069	0.07772
17.00000	2.27068	0.07810
17.05000	2.27076	0.07687
17.10000	2.27073	0.07695
17.15000	2.27063	0.07709
17.20000	2.27071	0.07799
17.25000	2.27066	0.07701
17.30000	2.27066	0.07758
17.35000	2.27068	0.07825
17.40000	2.27064	0.07758
17.45000	2.27066	0.07810
17.50000	2.27066	0.07791
17.55000	2.27071	0.07862
17.60000	2.27061	0.07791
17.65000	2.27065	0.07896
17.70000	2.27066	0.07776
17.75000	2.27065	0.07802
17.80000	2.27068	0.07776
17.85000	2.27065	0.07768
17.90000	2.27069	0.07799
17.95000	2.27068	0.07810
18.00000	2.27064	0.07843
18.05000	2.27067	0.07866
18.10000	2.27076	0.07829
18.15000	2.27062	0.07758
18.20000	2.27067	0.07821
18.25000	2.27063	0.07904
18.30000	2.27068	0.07833
18.35000	2.27072	0.07799
18.40000	2.27068	0.07929
18.45000	2.27069	0.07814
18.50000	2.27063	0.07877
18.55000	2.27070	0.07914
18.60000	2.27063	0.07892
18.65000	2.27069	0.07944
18.70000	2.27069	0.07967
18.75000	2.27076	0.07877
18.80000	2.27061	0.07908
18.85000	2.27068	0.07843
18.90000	2.27063	0.07889
18.95000	2.27075	0.07762
19.00000	2.27070	0.07795
19.05000	2.27072	0.07691
19.10000	2.27065	0.07768
19.15000	2.27073	0.07697
19.20000	2.27063	0.07720
19.25000	2.27068	0.07664
19.30000	2.27066	0.07645
19.35000	2.27068	0.07697
19.40000	2.27068	0.07630
19.45000	2.27068	0.07810
19.50000	2.27070	0.07866
19.55000	2.27074	0.07747
19.60000	2.27077	0.07795
19.65000	2.27070	0.07806
19.70000	2.27068	0.07802
19.75000	2.27068	0.07772
19.80000	2.27072	0.07750
19.85000	2.27071	0.07791
19.90000	2.27065	0.07728
19.95000	2.27067	0.07735
20.00000	2.27073	0.07712
20.05000	2.27068	0.07712
20.10000	2.27063	0.07791
20.15000	2.27073	0.07818
20.20000	2.27077	0.07776
20.25000	2.27074	0.07795
20.30000	2.27067	0.07858
20.35000	2.27064	0.07911
20.40000	2.27067	0.07799
20.45000	2.27066	0.07802
20.50000	2.27071	0.07766
20.55000	2.27072	0.07772
20.60000	2.27069	0.07766
20.65000	2.27071	0.07754
20.70000	2.27066	0.07843
20.75000	2.27063	0.07776
20.80000	2.27063	0.07762
20.85000	2.27062	0.07747
20.90000	2.27068	0.07772
20.95000	2.27064	0.07843
21.00000	2.27074	0.07892
21.05000	2.27069	0.07854
21.10000	2.27071	0.07762
21.15000	2.27064	0.07768
21.20000	2.27061	0.07825
21.25000	2.27076	0.07762
21.30000	2.27073	0.07747
21.35000	2.27073	0.07904
21.40000	2.27073	0.07941
21.45000	2.27073	0.07866
21.50000	2.27072	0.07918
21.55000	2.27063	0.07911
21.60000	2.27063	0.07854
21.65000	2.27064	0.07900
21.70000	2.27068	0.07873
21.75000	2.27077	0.07933
21.80000	2.27061	0.07862
21.85000	2.27066	0.07896
21.90000	2.27066	0.07866
21.95000	2.27066	0.07967
22.00000	2.27064	0.07911
22.05000	2.27063	0.07889
22.10000	2.27066	0.07922
22.15000	2.27074	0.07825
22.20000	2.27067	0.07870
22.25000	2.27060	0.07956
22.30000	2.27072	0.07866
22.35000	2.27066	0.07937
22.40000	2.27064	0.07904
22.45000	2.27061	0.07889
22.50000	2.27066	0.07806
22.55000	2.27070	0.07925
22.60000	2.27069	0.07851
22.65000	2.27062	0.07847
22.70000	2.27066	0.07847
22.75000	2.27073	0.07772
22.80000	2.27064	0.07787
22.85000	2.27068	0.07814
22.90000	2.27064	0.07780
22.95000	2.27068	0.07739
23.00000	2.27063	0.07735
23.05000	2.27059	0.07795
23.10000	2.27067	0.07810
23.15000	2.27078	0.07870
23.20000	2.27074	0.07837
23.25000	2.27064	0.07739
23.30000	2.27059	0.07904
23.35000	2.27070	0.07780
23.40000	2.27071	0.07799
23.45000	2.27059	0.07825
23.50000	2.27068	0.07818
23.55000	2.27072	0.07776
23.60000	2.27066	0.07900
23.65000	2.27073	0.07892
23.70000	2.27066	0.07866
23.75000	2.27064	0.07889
23.80000	2.27071	0.07851
23.85000	2.27075	0.07873
23.90000	2.27067	0.07896
23.95000	2.27073	0.08012
24.00000	2.27073	0.07941
24.05000	2.27069	0.07922
24.10000	2.27065	0.07900
24.15000	2.27063	0.07896
24.20000	2.27066	0.07979
24.25000	2.27066	0.08004
24.30000	2.27067	0.08056
24.35000	2.27065	0.08008
24.40000	2.27068	0.07933
24.45000	2.27068	0.07922
24.50000	2.27071	0.07925
24.55000	2.27064	0.07967
24.60000	2.27067	0.07944
24.65000	2.27062	0.07993
24.70000	2.27068	0.07985
24.75000	2.27059	0.07904
24.80000	2.27068	0.07877
24.85000	2.27068	0.07825
24.90000	2.27069	0.07802
24.95000	2.27068	0.07847
25.00000	2.27060	0.07854
25.05000	2.27071	0.07933
25.10000	2.27063	0.07843
25.15000	2.27071	0.07908
25.20000	2.27069	0.08008
25.25000	2.27071	0.07971
25.30000	2.27060	0.07963
25.35000	2.27066	0.07776
25.40000	2.27066	0.07892
25.45000	2.27070	0.07762
25.50000	2.27065	0.07825
25.55000	2.27065	0.07766
25.60000	2.27063	0.07911
25.65000	2.27067	0.07904
25.70000	2.27066	0.07851
25.75000	2.27063	0.07821
25.80000	2.27071	0.07821
25.85000	2.27066	0.07833
25.90000	2.27068	0.07825
25.95000	2.27068	0.07873
26.00000	2.27065	0.07806
26.05000	2.27067	0.07885
26.10000	2.27069	0.07768
26.15000	2.27067	0.07843
26.20000	2.27063	0.07858
26.25000	2.27060	0.07914
26.30000	2.27071	0.07873
26.35000	2.27066	0.07862
26.40000	2.27064	0.07829
26.45000	2.27063	0.07839
26.50000	2.27075	0.07922
26.55000	2.27067	0.07795
26.60000	2.27068	0.07892
26.65000	2.27058	0.07918
26.70000	2.27069	0.07762
26.75000	2.27064	0.07787
26.80000	2.27066	0.07858
26.85000	2.27070	0.07944
26.90000	2.27070	0.07768
26.95000	2.27063	0.07799
27.00000	2.27073	0.07862
27.05000	2.27066	0.07806
27.10000	2.27064	0.07783
27.15000	2.27067	0.07802
27.20000	2.27068	0.07877
27.25000	2.27071	0.07818
27.30000	2.27066	0.07937
27.35000	2.27074	0.07881
27.40000	2.27068	0.07873
27.45000	2.27058	0.07873
27.50000	2.27065	0.07877
27.55000	2.27070	0.07908
27.60000	2.27068	0.07843
27.65000	2.27066	0.07780
27.70000	2.27065	0.07896
27.75000	2.27062	0.07847
27.80000	2.27063	0.07896
27.85000	2.27068	0.07818
27.90000	2.27062	0.07829
27.95000	2.27066	0.07806
28.00000	2.27069	0.07833
28.05000	2.27066	0.07885
28.10000	2.27069	0.07904
28.15000	2.27062	0.07821
28.20000	2.27066	0.07944
28.25000	2.27066	0.07922
28.30000	2.27062	0.07922
28.35000	2.27062	0.07911
28.40000	2.27071	0.07814
28.45000	2.27073	0.07821
28.50000	2.27067	0.07870
28.55000	2.27063	0.07889
28.60000	2.27068	0.07918
28.65000	2.27066	0.07862
28.70000	2.27066	0.07833
28.75000	2.27068	0.07925
28.80000	2.27065	0.07881
28.85000	2.27067	0.07843
28.90000	2.27068	0.07837
28.95000	2.27068	0.07791
29.00000	2.27063	0.07776
29.05000	2.27065	0.07724
29.10000	2.27062	0.07787
29.15000	2.27067	0.07787
29.20000	2.27068	0.07833
29.25000	2.27071	0.07870
29.30000	2.27067	0.07904
29.35000	2.27060	0.07847
29.40000	2.27061	0.07914
29.45000	2.27065	0.07904
29.50000	2.27060	0.07795
29.55000	2.27057	0.07783
29.60000	2.27069	0.07870
29.65000	2.27070	0.07768
29.70000	2.27072	0.07687
29.75000	2.27062	0.07739
29.80000	2.27066	0.07795
29.85000	2.27068	0.07772
29.90000	2.27066	0.07660
29.95000	2.27073	0.07743
30.00000	2.27074	0.07649
