Wavelength (nm)	Rel. spec. intensity (dB)
847.726	29.832
847.748	29.841
847.771	29.863
847.793	29.903
847.816	29.850
847.839	29.800
847.861	29.890
847.884	29.832
847.906	29.814
847.929	29.827
847.951	29.786
847.974	29.764
847.996	29.868
848.019	29.836
848.042	29.809
848.064	29.827
848.087	29.903
848.109	29.827
848.132	29.845
848.154	29.768
848.177	29.786
848.199	29.863
848.222	29.877
848.244	29.859
848.267	29.850
848.289	29.881
848.312	29.854
848.334	29.795
848.357	29.818
848.379	29.814
848.402	29.823
848.424	29.836
848.447	29.841
848.469	29.800
848.492	29.827
848.514	29.899
848.537	29.868
848.559	29.845
848.582	29.854
848.604	29.859
848.627	29.854
848.649	29.814
848.672	29.863
848.694	29.823
848.717	29.827
848.739	29.917
848.761	29.827
848.784	29.921
848.806	29.881
848.829	29.921
848.851	29.912
848.874	29.859
848.896	29.841
848.919	29.832
848.941	29.836
848.963	29.859
848.986	29.868
849.008	29.782
849.031	29.827
849.053	29.850
849.075	29.827
849.098	29.863
849.120	29.868
849.143	29.890
849.165	29.805
849.187	29.863
849.210	29.899
849.232	29.854
849.254	29.832
849.277	29.868
849.299	29.836
849.322	29.845
849.344	29.868
849.366	29.868
849.389	29.795
849.411	29.809
849.433	29.868
849.456	29.859
849.478	29.863
849.500	29.814
849.523	29.832
849.545	29.899
849.567	29.859
849.590	29.863
849.612	29.836
849.634	29.818
849.657	29.850
849.679	29.845
849.701	29.836
849.724	29.791
849.746	29.805
849.768	29.836
849.791	29.850
849.813	29.863
849.835	29.850
849.857	29.894
849.880	29.841
849.902	29.841
849.924	29.809
849.946	29.827
849.969	29.881
849.991	29.809
850.013	29.754
850.036	29.841
850.058	29.872
850.080	29.854
850.102	29.823
850.125	29.832
850.147	29.832
850.169	29.899
850.191	29.854
850.214	29.854
850.236	29.859
850.258	29.827
850.280	29.850
850.302	29.845
850.325	29.800
850.347	29.841
850.369	29.841
850.391	29.850
850.414	29.854
850.436	29.881
850.458	29.832
850.480	29.939
850.502	29.777
850.524	29.782
850.547	29.814
850.569	29.814
850.591	29.800
850.613	29.841
850.635	29.805
850.658	29.823
850.680	29.868
850.702	29.917
850.724	29.908
850.746	29.814
850.768	29.832
850.791	29.886
850.813	29.809
850.835	29.859
850.857	29.872
850.879	29.881
850.901	29.854
850.923	29.899
850.945	29.845
850.968	29.868
850.990	29.814
851.012	29.850
851.034	29.823
851.056	29.832
851.078	29.890
851.100	29.921
851.122	29.818
851.144	29.859
851.167	29.886
851.189	29.845
851.211	29.823
851.233	29.814
851.255	29.854
851.277	29.877
851.299	29.818
851.321	29.791
851.343	29.886
851.365	29.881
851.387	29.863
851.409	29.890
851.431	29.886
851.453	29.795
851.476	29.786
851.498	29.854
851.520	29.814
851.542	29.894
851.564	29.818
851.586	29.845
851.608	29.854
851.630	29.939
851.652	30.220
851.674	30.903
851.696	31.467
851.718	32.315
851.740	32.697
851.762	31.886
851.784	30.633
851.806	30.111
851.828	29.965
851.850	30.022
851.872	29.912
851.894	29.818
851.916	29.800
851.938	29.836
851.960	29.912
851.982	29.881
852.004	29.841
852.026	29.863
852.048	29.791
852.070	29.872
852.092	29.841
852.114	29.854
852.135	29.814
852.157	29.868
852.179	29.886
852.201	29.814
852.223	29.836
852.245	29.863
852.267	29.800
852.289	29.934
852.311	29.845
852.333	29.859
852.355	29.805
852.377	29.921
852.399	29.805
852.421	29.782
852.442	29.836
852.464	29.886
852.486	29.868
852.508	30.022
852.530	30.542
852.552	31.345
852.574	32.516
852.596	33.983
852.618	35.468
852.639	37.094
852.661	37.978
852.683	37.879
852.705	38.123
852.727	37.942
852.749	36.295
852.771	34.800
852.792	33.324
852.814	31.864
852.836	30.561
852.858	30.137
852.880	29.983
852.902	29.948
852.924	29.859
852.945	29.886
852.967	29.881
852.989	29.877
853.011	29.872
853.033	29.863
853.055	29.952
853.076	29.863
853.098	29.854
853.120	29.845
853.142	29.845
853.164	29.886
853.185	29.782
853.207	29.805
853.229	29.841
853.251	29.841
853.272	29.881
853.294	29.872
853.316	29.832
853.338	29.795
853.360	29.827
853.381	29.809
853.403	29.759
853.425	29.823
853.447	29.912
853.468	29.827
853.490	30.137
853.512	30.969
853.534	31.821
853.555	32.613
853.577	33.357
853.599	33.111
853.620	31.399
853.642	30.314
853.664	29.987
853.686	29.917
853.707	29.841
853.729	29.759
853.751	29.809
853.773	29.809
853.794	29.854
853.816	29.886
853.838	29.859
853.859	29.863
853.881	29.917
853.903	29.805
853.924	29.859
853.946	29.868
853.968	29.903
853.989	29.836
854.011	29.859
854.033	29.868
854.054	29.836
854.076	29.863
854.098	29.854
854.119	29.854
854.141	29.836
854.163	29.886
854.184	29.809
854.206	29.845
854.228	29.921
854.249	29.872
854.271	29.805
854.292	29.948
854.314	29.881
854.336	29.877
854.357	29.800
854.379	29.863
854.401	29.845
854.422	29.841
854.444	29.854
854.465	29.881
854.487	29.921
854.509	29.850
854.530	29.823
854.552	29.845
854.573	29.854
854.595	29.845
854.617	29.823
854.638	29.859
854.660	29.836
854.681	29.850
854.703	29.814
854.724	29.836
854.746	29.841
854.767	29.782
854.789	29.836
854.811	29.850
854.832	29.912
854.854	29.850
854.875	29.926
854.897	29.868
854.918	29.800
854.940	29.795
854.961	29.832
854.983	29.836
855.004	29.859
855.026	29.850
855.047	29.850
855.069	29.777
855.090	29.877
855.112	29.841
