Wavelength (nm)	Rel. spec. intensity (dB)
850.813	29.773
850.835	29.717
850.857	29.786
850.879	29.795
850.901	29.741
850.923	29.703
850.945	29.795
850.968	29.782
850.990	29.741
851.012	29.818
851.034	29.768
851.056	29.713
851.078	29.722
851.100	29.699
851.122	29.750
851.144	29.703
851.167	29.699
851.189	29.671
851.211	29.731
851.233	29.768
851.255	29.764
851.277	29.814
851.299	29.657
851.321	29.764
851.343	29.750
851.365	29.777
851.387	29.805
851.409	29.680
851.431	29.777
851.453	29.741
851.476	29.741
851.498	29.773
851.520	29.809
851.542	29.736
851.564	29.782
851.586	29.791
851.608	29.832
851.630	29.777
851.652	29.703
851.674	29.786
851.696	29.827
851.718	29.823
851.740	29.795
851.762	29.727
851.784	29.699
851.806	29.741
851.828	29.805
851.850	29.722
851.872	29.814
851.894	29.777
851.916	29.786
851.938	29.805
851.960	29.782
851.982	29.809
852.004	29.800
852.026	29.773
852.048	29.703
852.070	29.699
852.092	29.768
852.114	29.773
852.135	29.773
852.157	29.633
852.179	29.727
852.201	29.773
852.223	29.727
852.245	29.647
852.267	29.727
852.289	29.759
852.311	29.731
852.333	29.736
852.355	29.694
852.377	29.689
852.399	29.782
852.421	29.800
852.442	29.745
852.464	29.731
852.486	29.741
852.508	29.754
852.530	29.782
852.552	29.827
852.574	29.850
852.596	29.736
852.618	29.731
852.639	29.786
852.661	29.661
852.683	29.731
852.705	29.823
852.727	29.727
852.749	29.680
852.771	29.727
852.792	29.777
852.814	29.773
852.836	29.736
852.858	29.764
852.880	29.694
852.902	29.731
852.924	29.768
852.945	29.754
852.967	29.777
852.989	29.768
853.011	29.754
853.033	29.741
853.055	29.764
853.076	29.809
853.098	29.717
853.120	29.818
853.142	29.745
853.164	29.782
853.185	29.754
853.207	29.795
853.229	29.759
853.251	29.768
853.272	29.782
853.294	29.666
853.316	29.759
853.338	29.759
853.360	29.754
853.381	29.708
853.403	29.671
853.425	29.731
853.447	29.768
853.468	29.727
853.490	29.713
853.512	29.727
853.534	29.722
853.555	29.671
853.577	29.717
853.599	29.722
853.620	29.786
853.642	29.708
853.664	29.759
853.686	29.745
853.707	29.731
853.729	29.685
853.751	29.754
853.773	29.703
853.794	29.717
853.816	29.754
853.838	29.731
853.859	29.745
853.881	29.708
853.903	29.731
853.924	29.741
853.946	29.731
853.968	29.703
853.989	29.791
854.011	29.782
854.033	29.699
854.054	29.671
854.076	29.722
854.098	29.671
854.119	29.741
854.141	29.694
854.163	29.800
854.184	29.759
854.206	29.782
854.228	29.773
854.249	29.671
854.271	29.764
854.292	29.750
854.314	29.694
854.336	29.671
854.357	29.754
854.379	29.773
854.401	29.699
854.422	29.680
854.444	29.754
854.465	29.699
854.487	29.694
854.509	29.694
854.530	29.680
854.552	29.750
854.573	29.727
854.595	29.782
854.617	29.722
854.638	29.754
854.660	29.777
854.681	29.722
854.703	29.768
854.724	29.782
854.746	29.791
854.767	29.768
854.789	29.713
854.811	29.814
854.832	29.773
854.854	29.805
854.875	29.736
854.897	29.764
854.918	29.731
854.940	29.750
854.961	29.741
854.983	29.759
855.004	29.745
855.026	29.773
855.047	29.750
855.069	29.731
855.090	29.759
855.112	29.680
855.133	29.768
855.155	29.736
855.176	29.731
855.198	29.795
855.219	29.750
855.241	29.764
855.262	29.782
855.284	29.750
855.305	29.750
855.327	29.722
855.348	29.764
855.370	29.717
855.391	29.791
855.413	29.782
855.434	29.736
855.456	29.699
855.477	29.708
855.498	29.722
855.520	29.754
855.541	29.759
855.563	29.791
855.584	29.685
855.606	29.759
855.627	29.694
855.648	29.777
855.670	29.736
855.691	29.809
855.713	29.836
855.734	29.894
855.755	29.795
855.777	29.859
855.798	30.026
855.820	29.987
855.841	29.943
855.862	29.868
855.884	29.823
855.905	29.736
855.927	29.764
855.948	29.680
855.969	29.731
855.991	29.791
856.012	29.759
856.033	29.736
856.055	29.854
856.076	29.750
856.098	29.750
856.119	29.741
856.140	29.713
856.162	29.727
856.183	29.731
856.204	29.708
856.226	29.768
856.247	29.736
856.268	29.736
856.290	29.699
856.311	29.768
856.332	29.786
856.354	29.805
856.375	29.727
856.396	29.708
856.417	29.764
856.439	29.786
856.460	29.791
856.481	29.685
856.503	29.768
856.524	29.773
856.545	29.800
856.566	29.741
856.588	29.791
856.609	29.827
856.630	29.814
856.652	29.750
856.673	29.841
856.694	29.841
856.715	29.750
856.737	29.777
856.758	29.713
856.779	29.708
856.800	29.717
856.822	29.777
856.843	29.722
856.864	29.768
856.885	29.731
856.907	29.764
856.928	29.805
856.949	29.754
856.970	29.768
856.991	29.773
857.013	29.768
857.034	29.768
857.055	29.782
857.076	29.832
857.097	29.713
857.119	29.741
857.140	29.786
857.161	29.713
857.182	29.800
857.203	29.722
857.225	29.886
857.246	29.722
857.267	29.786
857.288	29.703
857.309	29.703
857.330	29.754
857.352	29.777
857.373	29.759
857.394	29.661
857.415	29.680
857.436	29.717
857.457	29.754
857.479	29.731
857.500	29.717
857.521	29.717
857.542	29.764
857.563	29.750
857.584	29.764
857.605	29.814
857.626	29.782
857.648	29.800
857.669	29.768
857.690	29.703
857.711	29.764
857.732	29.736
857.753	29.750
857.774	29.666
857.795	29.745
857.816	29.795
857.837	29.800
857.859	29.773
857.880	29.768
857.901	29.722
857.922	29.773
857.943	29.717
857.964	29.722
857.985	29.699
858.006	29.722
858.027	29.703
858.048	29.754
858.069	29.768
858.090	29.675
858.111	29.713
858.132	29.773
858.153	29.736
858.174	29.773
858.195	29.671
858.216	29.764
858.237	29.699
858.258	29.777
858.279	29.759
858.300	29.727
858.321	29.782
858.342	29.759
858.363	29.773
858.384	29.708
858.406	29.694
858.426	29.745
858.447	29.717
858.468	29.750
858.489	29.759
858.510	29.791
858.531	29.773
858.552	29.800
858.573	29.764
858.594	29.809
858.615	29.731
858.636	29.675
858.657	29.643
858.678	29.736
858.699	29.731
858.720	29.713
858.741	29.717
858.762	29.736
858.783	29.727
858.804	29.795
858.825	29.782
858.846	29.713
858.867	29.699
858.888	29.773
858.908	29.708
858.929	29.680
858.950	29.699
858.971	29.657
858.992	29.675
859.013	29.689
859.034	29.689
859.055	29.717
859.076	29.791
859.097	29.768
859.117	29.814
859.138	29.680
859.159	29.703
859.180	29.727
859.201	29.703
859.222	29.708
859.243	29.782
859.264	29.768
859.284	29.741
859.305	29.764
859.326	29.809
859.347	29.795
859.368	29.713
859.389	29.736
859.410	29.717
859.430	29.713
859.451	29.741
859.472	29.764
859.493	29.800
859.514	29.722
859.534	29.694
859.555	29.773
859.576	29.791
859.597	29.750
859.618	29.731
859.639	29.736
859.659	29.795
859.680	29.694
859.701	29.768
859.722	29.814
859.742	29.680
859.763	29.722
859.784	29.703
859.805	29.741
859.826	29.713
859.846	29.764
859.867	29.685
859.888	29.741
859.909	29.671
859.929	29.722
859.950	29.680
859.971	29.782
859.992	29.754
860.012	29.795
860.033	29.773
860.054	29.727
860.075	29.750
860.095	29.745
860.116	29.754
860.137	29.832
860.158	29.741
