Current (mA)	Voltage (V)	Power (mW)
6.05000	1.98768	0.48265
6.10000	1.99056	0.47432
6.15000	1.99309	0.46655
6.20000	1.99582	0.45858
6.25000	1.99836	0.45002
6.30000	2.00116	0.44086
6.35000	2.00365	0.43215
6.40000	2.00635	0.42322
6.45000	2.00892	0.41365
6.50000	2.01146	0.40426
6.55000	2.01400	0.39418
6.60000	2.01661	0.38457
6.65000	2.01919	0.37425
6.70000	2.02160	0.36355
6.75000	2.02418	0.35230
6.80000	2.02670	0.34143
6.85000	2.02920	0.33040
6.90000	2.03158	0.31881
6.95000	2.03404	0.30625
7.00000	2.03645	0.29399
7.05000	2.03895	0.28266
7.10000	2.04144	0.27032
7.15000	2.04376	0.25705
7.20000	2.04617	0.24471
7.25000	2.04862	0.23160
7.30000	2.05088	0.21788
7.35000	2.05330	0.20464
7.40000	2.05547	0.19129
7.45000	2.05789	0.17765
7.50000	2.06033	0.16371
7.55000	2.06252	0.15010
7.60000	2.06488	0.13473
7.65000	2.06712	0.12106
7.70000	2.06936	0.10614
7.75000	2.07165	0.09267
7.80000	2.07118	0.09488
7.85000	2.07111	0.09488
7.90000	2.07116	0.09484
7.95000	2.07108	0.09463
8.00000	2.07105	0.09447
8.05000	2.07113	0.09518
8.10000	2.07113	0.09511
8.15000	2.07105	0.09496
8.20000	2.07110	0.09444
8.25000	2.07105	0.09444
8.30000	2.07110	0.09466
8.35000	2.07110	0.09425
8.40000	2.07108	0.09455
8.45000	2.07109	0.09444
8.50000	2.07103	0.09466
8.55000	2.07112	0.09507
8.60000	2.07120	0.09484
8.65000	2.07104	0.09455
8.70000	2.07113	0.09522
8.75000	2.07120	0.09488
8.80000	2.07115	0.09496
8.85000	2.07105	0.09499
8.90000	2.07109	0.09541
8.95000	2.07116	0.09406
9.00000	2.07114	0.09421
9.05000	2.07106	0.09413
9.10000	2.07112	0.09484
9.15000	2.07105	0.09455
9.20000	2.07105	0.09515
9.25000	2.07109	0.09511
9.30000	2.07114	0.09507
9.35000	2.07116	0.09477
9.40000	2.07108	0.09466
9.45000	2.07110	0.09459
9.50000	2.07107	0.09503
9.55000	2.07109	0.09463
9.60000	2.07113	0.09488
9.65000	2.07118	0.09425
9.70000	2.07100	0.09432
9.75000	2.07100	0.09451
9.80000	2.07113	0.09530
9.85000	2.07110	0.09463
9.90000	2.07106	0.09492
9.95000	2.07110	0.09515
10.00000	2.07121	0.09488
10.05000	2.07110	0.09463
10.10000	2.07107	0.09477
10.15000	2.07110	0.09555
10.20000	2.07110	0.09492
10.25000	2.07118	0.09496
10.30000	2.07108	0.09459
10.35000	2.07108	0.09559
10.40000	2.07111	0.09444
10.45000	2.07112	0.09534
10.50000	2.07115	0.09503
10.55000	2.07113	0.09496
10.60000	2.07113	0.09499
10.65000	2.07103	0.09537
10.70000	2.07108	0.09582
10.75000	2.07104	0.09555
10.80000	2.07107	0.09593
10.85000	2.07108	0.09511
10.90000	2.07112	0.09601
10.95000	2.07108	0.09530
11.00000	2.07110	0.09548
11.05000	2.07115	0.09537
11.10000	2.07110	0.09541
11.15000	2.07110	0.09548
11.20000	2.07109	0.09589
11.25000	2.07105	0.09518
11.30000	2.07113	0.09492
11.35000	2.07112	0.09499
11.40000	2.07110	0.09518
11.45000	2.07110	0.09515
11.50000	2.07116	0.09480
11.55000	2.07115	0.09522
11.60000	2.07103	0.09515
11.65000	2.07101	0.09534
11.70000	2.07110	0.09534
11.75000	2.07108	0.09526
11.80000	2.07108	0.09507
11.85000	2.07115	0.09551
11.90000	2.07122	0.09537
11.95000	2.07110	0.09616
12.00000	2.07112	0.09518
12.05000	2.07113	0.09488
12.10000	2.07112	0.09459
12.15000	2.07110	0.09466
12.20000	2.07112	0.09484
12.25000	2.07108	0.09484
12.30000	2.07119	0.09526
12.35000	2.07109	0.09480
12.40000	2.07109	0.09522
12.45000	2.07112	0.09518
12.50000	2.07117	0.09534
12.55000	2.07115	0.09518
12.60000	2.07112	0.09522
12.65000	2.07113	0.09455
12.70000	2.07118	0.09484
12.75000	2.07117	0.09574
12.80000	2.07110	0.09534
12.85000	2.07114	0.09530
12.90000	2.07104	0.09653
12.95000	2.07120	0.09608
13.00000	2.07115	0.09601
13.05000	2.07100	0.09548
13.10000	2.07113	0.09578
13.15000	2.07110	0.09555
13.20000	2.07115	0.09597
13.25000	2.07108	0.09551
13.30000	2.07108	0.09601
13.35000	2.07121	0.09534
13.40000	2.07110	0.09559
13.45000	2.07112	0.09511
13.50000	2.07111	0.09545
13.55000	2.07109	0.09534
13.60000	2.07107	0.09537
13.65000	2.07111	0.09559
13.70000	2.07105	0.09484
13.75000	2.07108	0.09541
13.80000	2.07116	0.09578
13.85000	2.07120	0.09534
13.90000	2.07107	0.09555
13.95000	2.07105	0.09601
14.00000	2.07110	0.09545
14.05000	2.07108	0.09593
14.10000	2.07110	0.09537
14.15000	2.07107	0.09548
14.20000	2.07112	0.09484
14.25000	2.07115	0.09570
14.30000	2.07108	0.09548
14.35000	2.07109	0.09597
14.40000	2.07115	0.09605
14.45000	2.07116	0.09616
14.50000	2.07109	0.09626
14.55000	2.07113	0.09582
14.60000	2.07110	0.09545
14.65000	2.07118	0.09589
14.70000	2.07109	0.09593
14.75000	2.07107	0.09488
14.80000	2.07113	0.09567
14.85000	2.07108	0.09574
14.90000	2.07106	0.09638
14.95000	2.07115	0.09541
15.00000	2.07114	0.09555
15.05000	2.07117	0.09593
15.10000	2.07116	0.09597
15.15000	2.07112	0.09537
15.20000	2.07110	0.09545
15.25000	2.07112	0.09526
15.30000	2.07108	0.09567
15.35000	2.07110	0.09530
15.40000	2.07113	0.09619
15.45000	2.07108	0.09657
15.50000	2.07108	0.09612
15.55000	2.07109	0.09593
15.60000	2.07114	0.09559
15.65000	2.07114	0.09563
15.70000	2.07104	0.09545
15.75000	2.07117	0.09507
15.80000	2.07115	0.09537
15.85000	2.07106	0.09515
15.90000	2.07113	0.09503
15.95000	2.07120	0.09526
16.00000	2.07110	0.09492
16.05000	2.07112	0.09455
16.10000	2.07109	0.09492
16.15000	2.07110	0.09466
16.20000	2.07103	0.09425
16.25000	2.07106	0.09488
16.30000	2.07113	0.09425
16.35000	2.07111	0.09425
16.40000	2.07109	0.09484
16.45000	2.07109	0.09440
16.50000	2.07109	0.09432
16.55000	2.07113	0.09440
16.60000	2.07113	0.09518
16.65000	2.07106	0.09589
16.70000	2.07115	0.09563
16.75000	2.07106	0.09470
16.80000	2.07115	0.09477
16.85000	2.07105	0.09548
16.90000	2.07108	0.09555
16.95000	2.07114	0.09503
17.00000	2.07112	0.09574
17.05000	2.07114	0.09570
17.10000	2.07105	0.09548
17.15000	2.07114	0.09496
17.20000	2.07110	0.09522
17.25000	2.07103	0.09451
17.30000	2.07109	0.09484
17.35000	2.07106	0.09447
17.40000	2.07106	0.09436
17.45000	2.07113	0.09492
17.50000	2.07115	0.09507
17.55000	2.07110	0.09451
17.60000	2.07106	0.09488
17.65000	2.07115	0.09463
17.70000	2.07110	0.09459
17.75000	2.07108	0.09496
17.80000	2.07108	0.09373
17.85000	2.07111	0.09440
17.90000	2.07105	0.09406
17.95000	2.07105	0.09470
18.00000	2.07109	0.09417
18.05000	2.07113	0.09440
18.10000	2.07103	0.09425
18.15000	2.07108	0.09511
18.20000	2.07115	0.09466
18.25000	2.07118	0.09503
18.30000	2.07105	0.09463
18.35000	2.07103	0.09447
18.40000	2.07108	0.09459
18.45000	2.07114	0.09444
18.50000	2.07113	0.09463
18.55000	2.07108	0.09570
18.60000	2.07113	0.09534
18.65000	2.07105	0.09459
18.70000	2.07114	0.09463
18.75000	2.07117	0.09409
18.80000	2.07118	0.09413
18.85000	2.07110	0.09421
18.90000	2.07113	0.09425
18.95000	2.07119	0.09432
19.00000	2.07103	0.09474
19.05000	2.07111	0.09470
19.10000	2.07116	0.09477
19.15000	2.07108	0.09395
19.20000	2.07107	0.09440
19.25000	2.07118	0.09492
19.30000	2.07113	0.09480
19.35000	2.07108	0.09436
19.40000	2.07112	0.09444
19.45000	2.07108	0.09413
19.50000	2.07108	0.09492
19.55000	2.07115	0.09522
19.60000	2.07103	0.09526
19.65000	2.07115	0.09496
19.70000	2.07110	0.09432
19.75000	2.07111	0.09409
19.80000	2.07113	0.09436
19.85000	2.07121	0.09463
19.90000	2.07116	0.09409
19.95000	2.07117	0.09425
20.00000	2.07108	0.09463
20.05000	2.07108	0.09466
20.10000	2.07113	0.09369
20.15000	2.07111	0.09409
20.20000	2.07108	0.09392
20.25000	2.07106	0.09484
20.30000	2.07108	0.09477
20.35000	2.07109	0.09459
20.40000	2.07098	0.09440
20.45000	2.07109	0.09440
20.50000	2.07113	0.09421
20.55000	2.07114	0.09477
20.60000	2.07115	0.09444
20.65000	2.07106	0.09518
20.70000	2.07110	0.09492
20.75000	2.07110	0.09480
20.80000	2.07106	0.09530
20.85000	2.07108	0.09548
20.90000	2.07109	0.09503
20.95000	2.07116	0.09555
21.00000	2.07115	0.09534
21.05000	2.07115	0.09555
21.10000	2.07107	0.09526
21.15000	2.07110	0.09534
21.20000	2.07111	0.09548
21.25000	2.07108	0.09507
21.30000	2.07102	0.09518
21.35000	2.07106	0.09545
21.40000	2.07112	0.09507
21.45000	2.07106	0.09534
21.50000	2.07103	0.09518
21.55000	2.07105	0.09518
21.60000	2.07113	0.09484
21.65000	2.07110	0.09463
21.70000	2.07103	0.09432
21.75000	2.07108	0.09403
21.80000	2.07113	0.09455
21.85000	2.07111	0.09399
21.90000	2.07110	0.09459
21.95000	2.07107	0.09376
22.00000	2.07108	0.09403
22.05000	2.07115	0.09409
22.10000	2.07110	0.09361
22.15000	2.07104	0.09447
22.20000	2.07112	0.09376
22.25000	2.07112	0.09417
22.30000	2.07108	0.09373
22.35000	2.07114	0.09440
22.40000	2.07108	0.09480
22.45000	2.07110	0.09417
22.50000	2.07109	0.09373
22.55000	2.07105	0.09474
22.60000	2.07113	0.09428
22.65000	2.07110	0.09455
22.70000	2.07108	0.09477
22.75000	2.07109	0.09477
22.80000	2.07111	0.09409
22.85000	2.07113	0.09459
22.90000	2.07115	0.09499
22.95000	2.07101	0.09480
23.00000	2.07110	0.09541
23.05000	2.07111	0.09522
23.10000	2.07123	0.09518
23.15000	2.07115	0.09499
23.20000	2.07110	0.09534
23.25000	2.07120	0.09586
23.30000	2.07112	0.09601
23.35000	2.07109	0.09484
23.40000	2.07110	0.09503
23.45000	2.07115	0.09440
23.50000	2.07104	0.09545
23.55000	2.07108	0.09470
23.60000	2.07106	0.09589
23.65000	2.07108	0.09474
23.70000	2.07109	0.09534
23.75000	2.07107	0.09466
23.80000	2.07106	0.09537
23.85000	2.07118	0.09459
23.90000	2.07108	0.09522
23.95000	2.07116	0.09597
24.00000	2.07114	0.09511
24.05000	2.07123	0.09530
24.10000	2.07111	0.09548
24.15000	2.07115	0.09555
24.20000	2.07112	0.09548
24.25000	2.07101	0.09608
24.30000	2.07108	0.09582
24.35000	2.07108	0.09551
24.40000	2.07103	0.09518
24.45000	2.07100	0.09563
24.50000	2.07115	0.09534
24.55000	2.07107	0.09537
24.60000	2.07104	0.09511
24.65000	2.07110	0.09582
24.70000	2.07111	0.09589
24.75000	2.07113	0.09507
24.80000	2.07105	0.09526
24.85000	2.07113	0.09589
24.90000	2.07110	0.09518
24.95000	2.07110	0.09578
25.00000	2.07110	0.09589
25.05000	2.07108	0.09555
25.10000	2.07115	0.09534
25.15000	2.07105	0.09567
25.20000	2.07111	0.09582
25.25000	2.07111	0.09597
25.30000	2.07112	0.09541
25.35000	2.07108	0.09548
25.40000	2.07113	0.09526
25.45000	2.07113	0.09555
25.50000	2.07110	0.09570
25.55000	2.07111	0.09530
25.60000	2.07114	0.09563
25.65000	2.07113	0.09507
25.70000	2.07101	0.09582
25.75000	2.07113	0.09551
25.80000	2.07108	0.09545
25.85000	2.07103	0.09548
25.90000	2.07106	0.09653
25.95000	2.07119	0.09597
26.00000	2.07116	0.09626
26.05000	2.07112	0.09608
26.10000	2.07113	0.09619
26.15000	2.07111	0.09612
26.20000	2.07106	0.09645
26.25000	2.07115	0.09616
26.30000	2.07108	0.09570
26.35000	2.07113	0.09537
26.40000	2.07108	0.09522
26.45000	2.07112	0.09507
26.50000	2.07107	0.09522
26.55000	2.07105	0.09522
26.60000	2.07116	0.09526
26.65000	2.07118	0.09470
26.70000	2.07103	0.09451
26.75000	2.07111	0.09459
26.80000	2.07114	0.09507
26.85000	2.07115	0.09526
26.90000	2.07110	0.09484
26.95000	2.07107	0.09499
27.00000	2.07116	0.09455
27.05000	2.07113	0.09548
27.10000	2.07103	0.09537
27.15000	2.07105	0.09496
27.20000	2.07102	0.09597
27.25000	2.07114	0.09612
27.30000	2.07118	0.09574
27.35000	2.07113	0.09534
27.40000	2.07102	0.09551
27.45000	2.07116	0.09511
27.50000	2.07113	0.09537
27.55000	2.07109	0.09488
27.60000	2.07104	0.09484
27.65000	2.07118	0.09534
27.70000	2.07104	0.09484
27.75000	2.07109	0.09466
27.80000	2.07107	0.09496
27.85000	2.07108	0.09526
27.90000	2.07110	0.09470
27.95000	2.07103	0.09530
28.00000	2.07103	0.09507
28.05000	2.07098	0.09474
28.10000	2.07106	0.09484
28.15000	2.07105	0.09466
28.20000	2.07090	0.09515
28.25000	2.07098	0.09477
28.30000	2.07102	0.09582
28.35000	2.07096	0.09541
28.40000	2.07088	0.09503
28.45000	2.07104	0.09459
28.50000	2.07095	0.09507
28.55000	2.07095	0.09522
28.60000	2.07093	0.09567
28.65000	2.07103	0.09582
28.70000	2.07093	0.09530
28.75000	2.07099	0.09522
28.80000	2.07099	0.09511
28.85000	2.07098	0.09537
28.90000	2.07101	0.09551
28.95000	2.07096	0.09526
29.00000	2.07099	0.09612
29.05000	2.07100	0.09567
29.10000	2.07100	0.09499
29.15000	2.07103	0.09511
29.20000	2.07100	0.09555
29.25000	2.07098	0.09574
29.30000	2.07103	0.09597
29.35000	2.07107	0.09551
29.40000	2.07097	0.09541
29.45000	2.07094	0.09545
29.50000	2.07099	0.09586
29.55000	2.07095	0.09555
29.60000	2.07098	0.09518
29.65000	2.07098	0.09567
29.70000	2.07107	0.09589
29.75000	2.07097	0.09537
29.80000	2.07095	0.09518
29.85000	2.07095	0.09530
29.90000	2.07102	0.09537
29.95000	2.07101	0.09526
30.00000	2.07100	0.09477
