Wavelength (nm)	Rel. spec. intensity (dB)
846.067	29.782
846.090	29.809
846.113	29.657
846.136	29.750
846.159	29.675
846.182	29.805
846.204	29.754
846.227	29.777
846.250	29.703
846.273	29.791
846.296	29.764
846.318	29.754
846.341	29.759
846.364	29.759
846.387	29.643
846.410	29.773
846.432	29.750
846.455	29.722
846.478	29.754
846.501	29.745
846.523	29.750
846.546	29.722
846.569	29.699
846.592	29.708
846.614	29.832
846.637	29.791
846.660	29.703
846.683	29.713
846.705	29.722
846.728	29.750
846.751	29.722
846.774	29.805
846.796	29.814
846.819	29.741
846.842	29.708
846.865	29.708
846.887	29.717
846.910	29.647
846.933	29.768
846.955	29.722
846.978	29.805
847.001	29.741
847.023	29.647
847.046	29.736
847.069	29.759
847.092	29.768
847.114	29.731
847.137	29.722
847.160	29.759
847.182	29.657
847.205	29.741
847.228	29.754
847.250	29.754
847.273	29.741
847.296	29.736
847.318	29.750
847.341	29.661
847.364	29.731
847.386	29.624
847.409	29.836
847.432	29.809
847.454	29.699
847.477	29.689
847.499	29.773
847.522	29.814
847.545	29.713
847.567	29.809
847.590	29.727
847.613	29.786
847.635	29.722
847.658	29.731
847.680	29.722
847.703	29.680
847.726	29.759
847.748	29.713
847.771	29.694
847.793	29.745
847.816	29.731
847.839	29.754
847.861	29.657
847.884	29.722
847.906	29.759
847.929	29.722
847.951	29.727
847.974	29.754
847.996	29.703
848.019	29.727
848.042	29.713
848.064	29.736
848.087	29.818
848.109	29.708
848.132	29.777
848.154	29.795
848.177	29.745
848.199	29.750
848.222	29.736
848.244	29.741
848.267	29.759
848.289	29.795
848.312	29.773
848.334	29.754
848.357	29.754
848.379	29.671
848.402	29.759
848.424	29.708
848.447	29.768
848.469	29.773
848.492	29.736
848.514	29.764
848.537	29.823
848.559	29.863
848.582	29.782
848.604	29.699
848.627	29.745
848.649	29.773
848.672	29.805
848.694	29.836
848.717	29.791
848.739	29.814
848.761	29.782
848.784	29.685
848.806	29.717
848.829	29.703
848.851	29.689
848.874	29.809
848.896	29.741
848.919	29.759
848.941	29.768
848.963	29.818
848.986	29.836
849.008	29.764
849.031	29.717
849.053	29.805
849.075	29.759
849.098	29.689
849.120	29.809
849.143	29.703
849.165	29.708
849.187	29.795
849.210	29.791
849.232	29.754
849.254	29.694
849.277	29.773
849.299	29.773
849.322	29.800
849.344	29.773
849.366	29.745
849.389	29.773
849.411	29.727
849.433	29.717
849.456	29.773
849.478	29.777
849.500	29.782
849.523	29.786
849.545	29.736
849.567	29.731
849.590	29.727
849.612	29.768
849.634	29.731
849.657	29.768
849.679	29.661
849.701	29.768
849.724	29.745
849.746	29.764
849.768	29.777
849.791	29.685
849.813	29.694
849.835	29.680
849.857	29.805
849.880	29.750
849.902	29.786
849.924	29.764
849.946	29.777
849.969	29.791
849.991	29.768
850.013	29.675
850.036	29.717
850.058	29.759
850.080	29.814
850.102	29.671
850.125	29.745
850.147	29.795
850.169	29.708
850.191	29.759
850.214	29.795
850.236	29.722
850.258	29.809
850.280	29.628
850.302	29.713
850.325	29.745
850.347	29.786
850.369	29.699
850.391	29.750
850.414	29.832
850.436	29.750
850.458	29.741
850.480	29.731
850.502	29.703
850.524	29.754
850.547	29.708
850.569	29.782
850.591	29.764
850.613	29.759
850.635	29.759
850.658	29.754
850.680	29.768
850.702	29.773
850.724	29.689
850.746	29.773
850.768	29.768
850.791	29.814
850.813	29.805
850.835	29.768
850.857	29.717
850.879	29.754
850.901	29.768
850.923	29.713
850.945	29.827
850.968	31.405
850.990	32.746
851.012	34.171
851.034	35.624
851.056	36.574
851.078	35.753
851.100	34.254
851.122	33.204
851.144	31.872
851.167	30.531
851.189	29.934
851.211	29.836
851.233	29.782
851.255	29.795
851.277	29.814
851.299	29.805
851.321	29.836
851.343	29.791
851.365	29.722
851.387	29.777
851.409	29.832
851.431	29.750
851.453	29.768
851.476	29.845
851.498	29.773
851.520	29.800
851.542	29.863
851.564	29.795
851.586	29.809
851.608	29.717
851.630	29.782
851.652	29.685
851.674	29.836
851.696	29.782
851.718	29.685
851.740	29.773
851.762	29.795
851.784	29.731
851.806	29.768
851.828	29.750
851.850	29.759
851.872	29.750
851.894	29.759
851.916	29.773
851.938	29.814
851.960	29.773
851.982	29.713
852.004	29.736
852.026	29.827
852.048	29.703
852.070	29.736
852.092	29.786
852.114	29.745
852.135	29.809
852.157	29.809
852.179	29.745
852.201	29.786
852.223	29.768
852.245	29.750
852.267	29.699
852.289	29.708
852.311	29.759
852.333	29.731
852.355	29.768
852.377	29.754
852.399	29.768
852.421	29.722
852.442	29.694
852.464	29.832
852.486	29.722
852.508	29.722
852.530	29.745
852.552	29.689
852.574	29.777
852.596	29.768
852.618	29.717
852.639	29.759
852.661	29.722
852.683	29.727
852.705	29.736
852.727	29.786
852.749	29.750
852.771	29.750
852.792	29.675
852.814	29.741
852.836	29.736
852.858	29.768
852.880	29.764
852.902	29.750
852.924	29.731
852.945	29.768
852.967	29.703
852.989	29.764
853.011	29.800
853.033	29.759
853.055	29.736
853.076	29.773
853.098	29.827
853.120	29.782
853.142	29.736
853.164	29.805
853.185	29.768
853.207	29.768
853.229	29.680
853.251	29.827
853.272	29.731
853.294	29.736
853.316	29.722
853.338	29.759
853.360	29.800
853.381	29.736
853.403	29.722
853.425	29.708
853.447	29.786
853.468	29.777
853.490	29.727
853.512	29.727
853.534	29.708
853.555	29.782
853.577	29.745
853.599	29.736
853.620	29.745
853.642	29.647
853.664	29.754
853.686	29.795
853.707	29.827
853.729	29.741
853.751	29.754
853.773	29.722
853.794	29.717
853.816	29.759
853.838	29.745
853.859	29.773
853.881	29.703
853.903	29.722
853.924	29.782
853.946	29.754
853.968	29.741
853.989	29.786
854.011	29.754
854.033	29.800
854.054	29.768
854.076	29.754
854.098	29.773
854.119	29.689
854.141	29.708
854.163	29.768
854.184	29.759
854.206	29.722
854.228	29.768
854.249	29.754
854.271	29.795
854.292	29.736
854.314	29.759
854.336	29.703
854.357	29.713
854.379	29.791
854.401	29.713
854.422	29.764
854.444	29.731
854.465	29.703
854.487	29.777
854.509	29.736
854.530	29.699
854.552	29.703
854.573	29.786
854.595	29.759
854.617	29.759
854.638	29.764
854.660	29.741
854.681	29.736
854.703	29.754
854.724	29.782
854.746	29.731
854.767	29.786
854.789	29.731
854.811	29.736
854.832	29.694
854.854	29.727
854.875	29.764
854.897	29.795
854.918	29.741
854.940	29.782
854.961	29.736
