Wavelength (nm)	Rel. spec. intensity (dB)
843.652	29.863
843.675	29.814
843.698	29.814
843.721	29.841
843.745	29.845
843.768	29.800
843.791	29.795
843.814	29.872
843.837	29.786
843.860	29.872
843.883	29.850
843.907	29.818
843.930	29.859
843.953	29.863
843.976	29.818
843.999	29.890
844.022	29.877
844.045	29.872
844.069	29.777
844.092	29.805
844.115	29.741
844.138	29.827
844.161	29.827
844.184	29.827
844.207	29.877
844.230	29.832
844.253	29.786
844.276	29.823
844.300	29.890
844.323	29.863
844.346	29.832
844.369	29.823
844.392	29.823
844.415	29.850
844.438	29.782
844.461	29.809
844.484	29.832
844.507	29.881
844.530	29.863
844.553	29.868
844.576	29.894
844.599	29.809
844.622	29.845
844.645	29.859
844.668	29.872
844.692	29.868
844.715	29.836
844.738	29.827
844.761	29.854
844.784	29.832
844.807	29.786
844.830	29.890
844.853	29.773
844.876	29.791
844.899	29.800
844.922	29.827
844.945	29.859
844.968	29.786
844.991	29.786
845.014	29.750
845.037	29.877
845.060	29.795
845.083	29.903
845.105	29.921
845.128	29.832
845.151	29.827
845.174	29.809
845.197	29.868
845.220	29.841
845.243	29.859
845.266	29.827
845.289	29.836
845.312	29.903
845.335	29.881
845.358	29.809
845.381	29.823
845.404	29.845
845.427	29.791
845.450	29.841
845.473	29.786
845.496	29.841
845.518	29.890
845.541	29.823
845.564	29.832
845.587	29.863
845.610	29.832
845.633	29.823
845.656	29.768
845.679	29.877
845.702	29.899
845.724	29.818
845.747	29.745
845.770	29.773
845.793	29.800
845.816	29.845
845.839	29.845
845.862	29.791
845.885	29.841
845.907	29.832
845.930	29.800
845.953	29.832
845.976	29.899
845.999	29.782
846.022	29.912
846.045	29.809
846.067	29.850
846.090	29.791
846.113	29.841
846.136	29.795
846.159	29.827
846.182	29.795
846.204	29.805
846.227	29.917
846.250	29.773
846.273	29.917
846.296	29.868
846.318	29.786
846.341	29.805
846.364	29.795
846.387	29.845
846.410	29.881
846.432	29.908
846.455	29.814
846.478	29.809
846.501	29.827
846.523	29.795
846.546	29.809
846.569	29.863
846.592	29.814
846.614	29.845
846.637	29.736
846.660	29.832
846.683	29.881
846.705	29.903
846.728	29.827
846.751	29.845
846.774	29.854
846.796	29.917
846.819	29.777
846.842	29.786
846.865	29.809
846.887	29.809
846.910	29.836
846.933	29.800
846.955	29.777
846.978	29.759
847.001	29.791
847.023	29.818
847.046	29.791
847.069	29.827
847.092	29.791
847.114	29.859
847.137	29.836
847.160	29.886
847.182	29.850
847.205	29.868
847.228	29.850
847.250	29.894
847.273	29.850
847.296	29.890
847.318	29.872
847.341	29.805
847.364	29.863
847.386	29.818
847.409	29.805
847.432	29.827
847.454	29.836
847.477	29.786
847.499	29.809
847.522	29.800
847.545	29.805
847.567	29.863
847.590	29.809
847.613	29.805
847.635	29.782
847.658	29.881
847.680	29.809
847.703	29.836
847.726	29.845
847.748	29.850
847.771	29.773
847.793	29.795
847.816	29.859
847.839	29.832
847.861	29.836
847.884	29.899
847.906	29.868
847.929	29.768
847.951	29.827
847.974	29.868
847.996	29.850
848.019	29.750
848.042	29.773
848.064	29.908
848.087	29.818
848.109	29.786
848.132	29.818
848.154	29.827
848.177	29.800
848.199	29.786
848.222	29.827
848.244	29.795
848.267	29.841
848.289	29.877
848.312	29.800
848.334	29.845
848.357	29.908
848.379	30.191
848.402	29.987
848.424	29.903
848.447	29.841
848.469	29.845
848.492	29.903
848.514	29.832
848.537	30.052
848.559	30.896
848.582	31.775
848.604	32.529
848.627	33.642
848.649	34.487
848.672	33.389
848.694	31.931
848.717	30.592
848.739	30.039
848.761	29.886
848.784	29.899
848.806	29.881
848.829	29.881
848.851	29.827
848.874	29.809
848.896	29.926
848.919	29.886
848.941	29.850
848.963	29.850
848.986	29.782
849.008	29.836
849.031	29.841
849.053	29.786
849.075	29.881
849.098	29.850
849.120	29.795
849.143	29.818
849.165	29.814
849.187	29.786
849.210	29.773
849.232	29.800
849.254	29.805
849.277	29.773
849.299	29.777
849.322	29.917
849.344	29.832
849.366	29.827
849.389	29.836
849.411	29.859
849.433	29.872
849.456	29.800
849.478	29.823
849.500	29.836
849.523	29.868
849.545	29.894
849.567	29.814
849.590	29.863
849.612	29.845
849.634	29.800
849.657	29.845
849.679	29.809
849.701	29.823
849.724	29.795
849.746	29.823
849.768	29.877
849.791	29.805
849.813	29.773
849.835	29.854
849.857	29.881
849.880	29.795
849.902	29.903
849.924	29.836
849.946	29.782
849.969	29.850
849.991	29.890
850.013	29.841
850.036	29.814
850.058	29.773
850.080	29.836
850.102	29.805
850.125	29.827
850.147	29.850
850.169	29.863
850.191	29.868
850.214	29.814
850.236	29.823
850.258	29.850
850.280	29.750
850.302	29.791
850.325	29.722
850.347	29.850
850.369	29.823
850.391	29.850
850.414	29.881
850.436	29.823
850.458	29.791
850.480	29.841
850.502	29.823
850.524	29.872
850.547	29.841
850.569	29.805
850.591	29.827
850.613	29.859
850.635	29.823
850.658	29.863
850.680	29.899
850.702	29.814
850.724	29.814
850.746	29.868
850.768	29.881
850.791	29.899
850.813	29.863
850.835	29.863
850.857	29.827
850.879	29.773
850.901	29.859
850.923	29.908
850.945	29.832
850.968	29.886
850.990	29.868
