Current (mA)	Voltage (V)	Power (mW)
5.45000	1.84438	1.97776
5.50000	1.84689	1.99850
5.55000	1.84929	2.02019
5.60000	1.85172	2.04019
5.65000	1.85408	2.06102
5.70000	1.85664	2.08198
5.75000	1.85892	2.10198
5.80000	1.86130	2.12248
5.85000	1.86377	2.14277
5.90000	1.86604	2.16292
5.95000	1.86840	2.18360
6.00000	1.87077	2.20262
6.05000	1.87310	2.22289
6.10000	1.87556	2.24341
6.15000	1.87782	2.26206
6.20000	1.88015	2.28341
6.25000	1.88245	2.30214
6.30000	1.88476	2.32169
6.35000	1.88710	2.34147
6.40000	1.88942	2.36049
6.45000	1.89170	2.38017
6.50000	1.89391	2.39948
6.55000	1.89627	2.41814
6.60000	1.89854	2.43769
6.65000	1.90076	2.45560
6.70000	1.90295	2.47482
6.75000	1.90531	2.49366
6.80000	1.90757	2.51269
6.85000	1.90980	2.53085
6.90000	1.91206	2.54950
6.95000	1.91424	2.56749
7.00000	1.91644	2.58570
7.05000	1.91866	2.60375
7.10000	1.92092	2.62188
7.15000	1.92307	2.64012
7.20000	1.92521	2.65778
7.25000	1.92748	2.67538
7.30000	1.92954	2.69239
7.35000	1.93184	2.71066
7.40000	1.93388	2.72723
7.45000	1.93619	2.74462
7.50000	1.93828	2.76214
7.55000	1.94037	2.77949
7.60000	1.94258	2.79568
7.65000	1.94469	2.81337
7.70000	1.94681	2.82936
7.75000	1.94903	2.84615
7.80000	1.95105	2.86293
7.85000	1.95315	2.87950
7.90000	1.95528	2.89482
7.95000	1.95732	2.91172
8.00000	1.95939	2.92716
8.05000	1.96151	2.94338
8.10000	1.96364	2.95938
8.15000	1.96571	2.97441
8.20000	1.96775	2.99079
8.25000	1.96976	3.00615
8.30000	1.97185	3.02081
8.35000	1.97384	3.03620
8.40000	1.97598	3.05169
8.45000	1.97798	3.06682
8.50000	1.98001	3.08189
8.55000	1.98214	3.09603
8.60000	1.98404	3.11068
8.65000	1.98610	3.12540
8.70000	1.98803	3.13905
8.75000	1.99003	3.15389
8.80000	1.99209	3.16772
8.85000	1.99406	3.18208
8.90000	1.99615	3.19651
8.95000	1.99799	3.20828
9.00000	1.99998	3.22377
9.05000	2.00195	3.23640
9.10000	2.00398	3.24953
9.15000	2.00594	3.26391
9.20000	2.00785	3.27569
9.25000	2.00980	3.28978
9.30000	2.01176	3.30279
9.35000	2.01371	3.31472
9.40000	2.01563	3.32746
9.45000	2.01760	3.34051
9.50000	2.01949	3.35278
9.55000	2.02144	3.36583
9.60000	2.02334	3.37670
9.65000	2.02521	3.38915
9.70000	2.02722	3.40171
9.75000	2.02904	3.41274
9.80000	2.03097	3.42466
9.85000	2.03289	3.43723
9.90000	2.03474	3.44728
9.95000	2.03667	3.45969
10.00000	2.03852	3.46960
10.05000	2.04038	3.47577
10.10000	2.04223	3.48680
10.15000	2.04406	3.49791
10.20000	2.04598	3.50781
10.25000	2.04775	3.51697
10.30000	2.04969	3.52774
10.35000	2.05142	3.53772
10.40000	2.05333	3.54766
10.45000	2.05511	3.55584
10.50000	2.05697	3.56672
10.55000	2.05884	3.57607
10.60000	2.06069	3.58500
10.65000	2.06247	3.59450
10.70000	2.06429	3.60287
10.75000	2.06612	3.61256
10.80000	2.06799	3.62206
10.85000	2.06975	3.62851
10.90000	2.07155	3.63936
10.95000	2.07330	3.64657
11.00000	2.07512	3.65502
11.05000	2.07686	3.66302
11.10000	2.07864	3.67024
11.15000	2.08049	3.67903
11.20000	2.08220	3.68628
11.25000	2.08399	3.69352
11.30000	2.08578	3.70104
11.35000	2.08752	3.70834
11.40000	2.08933	3.71559
11.45000	2.09112	3.72310
11.50000	2.09281	3.72919
11.55000	2.09453	3.73611
11.60000	2.09621	3.74283
11.65000	2.09795	3.74773
11.70000	2.09975	3.76003
11.75000	2.10141	3.76542
11.80000	2.10318	3.77110
11.85000	2.10486	3.77734
11.90000	2.10658	3.78183
11.95000	2.10830	3.78755
12.00000	2.10997	3.79159
12.05000	2.11172	3.79675
12.10000	2.11337	3.80126
12.15000	2.11511	3.80542
12.20000	2.11676	3.81005
12.25000	2.11840	3.81368
12.30000	2.12015	3.81742
12.35000	2.12173	3.82074
12.40000	2.12340	3.82411
12.45000	2.12505	3.82702
12.50000	2.12672	3.83013
12.55000	2.12836	3.83274
12.60000	2.12997	3.83495
12.65000	2.13166	3.83779
12.70000	2.13327	3.83963
12.75000	2.13495	3.84101
12.80000	2.13654	3.84326
12.85000	2.13817	3.84351
12.90000	2.13979	3.84583
12.95000	2.14137	3.84624
13.00000	2.14297	3.84685
13.05000	2.14454	3.84777
13.10000	2.14619	3.84769
13.15000	2.14777	3.84763
13.20000	2.14934	3.84792
13.25000	2.15092	3.84748
13.30000	2.15245	3.84617
13.35000	2.15418	3.84556
13.40000	2.15558	3.84449
13.45000	2.15719	3.84284
13.50000	2.15881	3.84187
13.55000	2.16031	3.83959
13.60000	2.16186	3.83809
13.65000	2.16340	3.83541
13.70000	2.16491	3.83274
13.75000	2.16643	3.83043
13.80000	2.16806	3.82744
13.85000	2.16955	3.82418
13.90000	2.17110	3.82086
13.95000	2.17252	3.81686
14.00000	2.17399	3.81289
14.05000	2.17563	3.80807
14.10000	2.17704	3.80396
14.15000	2.17854	3.79909
14.20000	2.18014	3.79297
14.25000	2.18152	3.78830
14.30000	2.18312	3.78228
14.35000	2.18451	3.77633
14.40000	2.18601	3.76998
14.45000	2.18745	3.76341
14.50000	2.18894	3.75663
14.55000	2.19043	3.74934
14.60000	2.19182	3.74201
14.65000	2.19330	3.73413
14.70000	2.19466	3.72658
14.75000	2.19616	3.71768
14.80000	2.19753	3.71020
14.85000	2.19900	3.70033
14.90000	2.20044	3.69177
14.95000	2.20183	3.68216
15.00000	2.20329	3.67252
15.05000	2.20467	3.66224
15.10000	2.20607	3.65248
15.15000	2.20744	3.64227
15.20000	2.20891	3.63121
15.25000	2.21028	3.61955
15.30000	2.21163	3.60885
15.35000	2.21304	3.59705
15.40000	2.21437	3.58500
15.45000	2.21575	3.57225
15.50000	2.21719	3.55935
15.55000	2.21852	3.54680
15.60000	2.21987	3.53278
15.65000	2.22117	3.51858
15.70000	2.22257	3.50436
15.75000	2.22385	3.49023
15.80000	2.22522	3.47580
15.85000	2.22654	3.46003
15.90000	2.22782	3.44463
15.95000	2.22924	3.42934
16.00000	2.23043	3.41278
16.05000	2.23188	3.39625
16.10000	2.23308	3.37940
16.15000	2.23445	3.36205
16.20000	2.23576	3.34362
16.25000	2.23699	3.32512
16.30000	2.23828	3.30593
16.35000	2.23947	3.28736
16.40000	2.24082	3.26788
16.45000	2.24209	3.24892
16.50000	2.24338	3.22907
16.55000	2.24458	3.20903
16.60000	2.24583	3.18882
16.65000	2.24710	3.16784
16.70000	2.24838	3.14690
16.75000	2.24962	3.12522
16.80000	2.25081	3.10384
16.85000	2.25207	3.08096
16.90000	2.25335	3.05830
16.95000	2.25448	3.03524
17.00000	2.25572	3.01138
17.05000	2.25688	2.98779
17.10000	2.25813	2.96391
17.15000	2.25930	2.93950
17.20000	2.26049	2.91407
17.25000	2.26176	2.88813
17.30000	2.26294	2.86309
17.35000	2.26412	2.83606
17.40000	2.26525	2.80988
17.45000	2.26651	2.78260
17.50000	2.26756	2.75590
17.55000	2.26879	2.72786
17.60000	2.26987	2.69853
17.65000	2.27101	2.67068
17.70000	2.27221	2.64099
17.75000	2.27334	2.61152
17.80000	2.27445	2.58158
17.85000	2.27557	2.55138
17.90000	2.27671	2.52061
17.95000	2.27784	2.48875
18.00000	2.27892	2.45743
18.05000	2.28003	2.42483
18.10000	2.28111	2.39328
18.15000	2.28225	2.36030
18.20000	2.28332	2.32577
18.25000	2.28443	2.29283
18.30000	2.28562	2.25832
18.35000	2.28666	2.22396
18.40000	2.28771	2.18916
18.45000	2.28868	2.15402
18.50000	2.28980	2.11795
18.55000	2.29086	2.08142
18.60000	2.29189	2.04509
18.65000	2.29299	2.00737
18.70000	2.29402	1.97029
18.75000	2.29505	1.93257
18.80000	2.29604	1.89470
18.85000	2.29709	1.85645
18.90000	2.29824	1.81765
18.95000	2.29916	1.77911
19.00000	2.30020	1.73903
19.05000	2.30117	1.70022
19.10000	2.30219	1.65955
19.15000	2.30322	1.62008
19.20000	2.30423	1.57850
19.25000	2.30525	1.53626
19.30000	2.30621	1.49520
19.35000	2.30727	1.45259
19.40000	2.30820	1.41031
19.45000	2.30925	1.36650
19.50000	2.31014	1.32460
19.55000	2.31120	1.28074
19.60000	2.31218	1.23513
19.65000	2.31309	1.19102
19.70000	2.31401	1.14574
19.75000	2.31506	1.10108
19.80000	2.31598	1.05505
19.85000	2.31687	1.01079
19.90000	2.31784	0.96612
19.95000	2.31887	0.92230
20.00000	2.31979	0.88065
20.05000	2.32081	0.83771
20.10000	2.32164	0.79640
20.15000	2.32262	0.75463
20.20000	2.32365	0.71333
20.25000	2.32463	0.66996
20.30000	2.32557	0.62653
20.35000	2.32647	0.58382
20.40000	2.32744	0.53964
20.45000	2.32827	0.49650
20.50000	2.32921	0.45175
20.55000	2.33027	0.40734
20.60000	2.33116	0.36166
20.65000	2.33202	0.31527
20.70000	2.33294	0.27041
20.75000	2.33389	0.22344
20.80000	2.33484	0.18146
20.85000	2.33573	0.14056
20.90000	2.33677	0.10378
20.95000	2.33774	0.07597
21.00000	2.33887	0.05858
21.05000	2.34009	0.04913
21.10000	2.34131	0.04337
21.15000	2.34250	0.03929
21.20000	2.34376	0.03694
21.25000	2.34498	0.03478
21.30000	2.34622	0.03282
21.35000	2.34743	0.03119
21.40000	2.34873	0.03032
21.45000	2.34988	0.02939
21.50000	2.35119	0.02887
21.55000	2.35234	0.02741
21.60000	2.35356	0.02700
21.65000	2.35482	0.02599
21.70000	2.35608	0.02558
21.75000	2.35733	0.02493
21.80000	2.35859	0.02472
21.85000	2.35976	0.02422
21.90000	2.36106	0.02408
21.95000	2.36232	0.02348
22.00000	2.36362	0.02296
22.05000	2.36477	0.02299
22.10000	2.36600	0.02247
22.15000	2.36730	0.02217
22.20000	2.36857	0.02154
22.25000	2.36979	0.02169
22.30000	2.37099	0.02142
22.35000	2.37227	0.02109
22.40000	2.37352	0.02060
22.45000	2.37478	0.02067
22.50000	2.37599	0.02011
22.55000	2.37722	0.02023
22.60000	2.37856	0.01959
22.65000	2.37982	0.01948
22.70000	2.38103	0.01967
22.75000	2.38227	0.01929
22.80000	2.38348	0.01911
22.85000	2.38479	0.01952
22.90000	2.38606	0.01900
22.95000	2.38727	0.01911
23.00000	2.38856	0.01858
23.05000	2.38972	0.01825
23.10000	2.39107	0.01869
23.15000	2.39226	0.01847
23.20000	2.39355	0.01854
23.25000	2.39484	0.01798
23.30000	2.39602	0.01836
23.35000	2.39728	0.01810
23.40000	2.39854	0.01746
23.45000	2.39980	0.01724
23.50000	2.40102	0.01769
23.55000	2.40229	0.01746
23.60000	2.40360	0.01727
23.65000	2.40482	0.01712
23.70000	2.40607	0.01698
23.75000	2.40736	0.01712
23.80000	2.40856	0.01694
23.85000	2.40987	0.01631
23.90000	2.41113	0.01656
23.95000	2.41239	0.01668
24.00000	2.41358	0.01691
24.05000	2.41490	0.01631
24.10000	2.41608	0.01641
24.15000	2.41746	0.01634
24.20000	2.41868	0.01627
24.25000	2.41994	0.01631
24.30000	2.42126	0.01570
24.35000	2.42246	0.01589
24.40000	2.42375	0.01601
24.45000	2.42498	0.01597
24.50000	2.42633	0.01593
24.55000	2.42749	0.01589
24.60000	2.42876	0.01578
24.65000	2.43005	0.01589
24.70000	2.43131	0.01537
24.75000	2.43256	0.01549
24.80000	2.43385	0.01549
24.85000	2.43512	0.01582
24.90000	2.43634	0.01526
24.95000	2.43763	0.01522
25.00000	2.43892	0.01533
25.05000	2.44020	0.01507
25.10000	2.44152	0.01507
25.15000	2.44267	0.01518
25.20000	2.44406	0.01511
25.25000	2.44523	0.01503
25.30000	2.44657	0.01489
25.35000	2.44783	0.01436
25.40000	2.44909	0.01459
25.45000	2.45038	0.01478
25.50000	2.45164	0.01470
25.55000	2.45291	0.01418
25.60000	2.45416	0.01474
25.65000	2.45550	0.01462
25.70000	2.45683	0.01428
25.75000	2.45806	0.01407
25.80000	2.45939	0.01474
25.85000	2.46059	0.01439
25.90000	2.46192	0.01447
25.95000	2.46322	0.01410
26.00000	2.46444	0.01387
26.05000	2.46577	0.01428
26.10000	2.46701	0.01420
26.15000	2.46834	0.01407
26.20000	2.46965	0.01414
26.25000	2.47093	0.01391
26.30000	2.47220	0.01420
26.35000	2.47347	0.01361
26.40000	2.47487	0.01376
26.45000	2.47606	0.01357
26.50000	2.47739	0.01387
26.55000	2.47868	0.01361
26.60000	2.47993	0.01333
26.65000	2.48127	0.01333
26.70000	2.48253	0.01361
26.75000	2.48384	0.01357
26.80000	2.48514	0.01314
26.85000	2.48642	0.01341
26.90000	2.48772	0.01347
26.95000	2.48909	0.01344
27.00000	2.49036	0.01306
27.05000	2.49162	0.01303
27.10000	2.49300	0.01329
27.15000	2.49431	0.01349
27.20000	2.49565	0.01299
27.25000	2.49692	0.01299
27.30000	2.49826	0.01325
27.35000	2.49956	0.01337
27.40000	2.50081	0.01283
27.45000	2.50132	0.01262
27.50000	2.50053	0.01353
27.55000	2.50059	0.01344
27.60000	2.50065	0.01318
27.65000	2.50063	0.01270
27.70000	2.50064	0.01287
27.75000	2.50066	0.01310
27.80000	2.50062	0.01325
27.85000	2.50061	0.01310
27.90000	2.50060	0.01306
27.95000	2.50071	0.01318
28.00000	2.50063	0.01291
28.05000	2.50055	0.01287
28.10000	2.50056	0.01291
28.15000	2.50062	0.01287
28.20000	2.50069	0.01283
28.25000	2.50063	0.01287
28.30000	2.50063	0.01283
28.35000	2.50058	0.01318
28.40000	2.50063	0.01314
28.45000	2.50068	0.01322
28.50000	2.50064	0.01295
28.55000	2.50065	0.01322
28.60000	2.50066	0.01299
28.65000	2.50073	0.01322
28.70000	2.50061	0.01314
28.75000	2.50060	0.01283
28.80000	2.50071	0.01291
28.85000	2.50068	0.01368
28.90000	2.50065	0.01287
28.95000	2.50057	0.01318
29.00000	2.50071	0.01306
29.05000	2.50059	0.01310
29.10000	2.50063	0.01270
29.15000	2.50061	0.01314
29.20000	2.50065	0.01318
29.25000	2.50064	0.01322
29.30000	2.50068	0.01299
29.35000	2.50063	0.01273
29.40000	2.50056	0.01325
29.45000	2.50065	0.01306
29.50000	2.50061	0.01329
29.55000	2.50061	0.01299
29.60000	2.50060	0.01310
29.65000	2.50061	0.01310
29.70000	2.50066	0.01287
29.75000	2.50066	0.01273
29.80000	2.50053	0.01341
29.85000	2.50066	0.01306
29.90000	2.50065	0.01333
29.95000	2.50062	0.01262
30.00000	2.50058	0.01295
