Wavelength (nm)	Rel. spec. intensity (dB)
850.591	29.782
850.613	29.675
850.635	29.759
850.658	29.773
850.680	29.708
850.702	29.750
850.724	29.764
850.746	29.800
850.768	29.745
850.791	29.814
850.813	29.759
850.835	29.717
850.857	29.717
850.879	29.809
850.901	29.750
850.923	29.791
850.945	29.791
850.968	29.768
850.990	29.768
851.012	29.713
851.034	29.713
851.056	29.805
851.078	29.777
851.100	29.689
851.122	29.773
851.144	29.786
851.167	29.786
851.189	29.666
851.211	29.671
851.233	29.731
851.255	29.741
851.277	29.805
851.299	29.713
851.321	29.832
851.343	29.652
851.365	29.773
851.387	29.800
851.409	29.782
851.431	29.768
851.453	29.717
851.476	29.708
851.498	29.805
851.520	29.675
851.542	29.768
851.564	29.786
851.586	29.759
851.608	29.722
851.630	29.832
851.652	29.754
851.674	29.759
851.696	29.675
851.718	29.777
851.740	29.786
851.762	29.759
851.784	29.694
851.806	29.786
851.828	29.722
851.850	29.708
851.872	29.694
851.894	29.773
851.916	29.800
851.938	29.786
851.960	29.786
851.982	29.745
852.004	29.754
852.026	29.722
852.048	29.773
852.070	29.795
852.092	29.717
852.114	29.791
852.135	29.685
852.157	29.768
852.179	29.685
852.201	29.722
852.223	29.661
852.245	29.731
852.267	29.671
852.289	29.703
852.311	29.638
852.333	29.717
852.355	29.685
852.377	29.717
852.399	29.754
852.421	29.727
852.442	29.703
852.464	29.703
852.486	29.745
852.508	29.754
852.530	29.736
852.552	29.717
852.574	29.713
852.596	29.722
852.618	29.741
852.639	29.786
852.661	29.699
852.683	29.661
852.705	29.782
852.727	29.800
852.749	29.731
852.771	29.768
852.792	29.750
852.814	29.680
852.836	29.727
852.858	29.727
852.880	29.717
852.902	29.782
852.924	29.814
852.945	29.750
852.967	29.750
852.989	29.773
853.011	29.675
853.033	29.777
853.055	29.754
853.076	29.727
853.098	29.750
853.120	29.741
853.142	29.722
853.164	29.708
853.185	29.786
853.207	29.791
853.229	29.703
853.251	29.773
853.272	29.764
853.294	29.717
853.316	29.759
853.338	29.814
853.360	29.745
853.381	29.823
853.403	29.694
853.425	29.754
853.447	29.741
853.468	29.768
853.490	29.800
853.512	29.845
853.534	29.805
853.555	29.791
853.577	29.675
853.599	29.727
853.620	29.694
853.642	29.754
853.664	29.782
853.686	29.731
853.707	29.745
853.729	29.759
853.751	29.736
853.773	29.777
853.794	29.754
853.816	29.750
853.838	29.777
853.859	29.782
853.881	29.736
853.903	29.727
853.924	29.759
853.946	29.786
853.968	29.731
853.989	29.800
854.011	29.741
854.033	29.805
854.054	29.836
854.076	29.773
854.098	29.768
854.119	29.694
854.141	29.754
854.163	29.745
854.184	29.736
854.206	29.823
854.228	29.703
854.249	29.736
854.271	29.850
854.292	29.736
854.314	29.805
854.336	29.741
854.357	29.795
854.379	29.791
854.401	29.759
854.422	29.741
854.444	29.800
854.465	29.782
854.487	29.703
854.509	29.671
854.530	29.699
854.552	29.814
854.573	29.750
854.595	29.750
854.617	29.750
854.638	29.814
854.660	29.680
854.681	29.773
854.703	29.754
854.724	29.754
854.746	29.708
854.767	29.680
854.789	29.741
854.811	29.694
854.832	29.675
854.854	29.741
854.875	29.836
854.897	29.859
854.918	29.750
854.940	29.750
854.961	29.814
854.983	29.859
855.004	29.823
855.026	29.786
855.047	29.736
855.069	29.814
855.090	29.759
855.112	29.795
855.133	29.722
855.155	29.713
855.176	29.722
855.198	29.713
855.219	29.722
855.241	29.717
855.262	29.708
855.284	29.741
855.305	29.717
855.327	29.764
855.348	29.675
855.370	29.703
855.391	29.759
855.413	29.736
855.434	29.845
855.456	29.795
855.477	29.754
855.498	29.809
855.520	29.786
855.541	29.859
855.563	29.894
855.584	29.912
855.606	29.903
855.627	29.872
855.648	29.795
855.670	29.750
855.691	29.703
855.713	29.722
855.734	29.703
855.755	29.689
855.777	29.773
855.798	29.731
855.820	29.809
855.841	29.759
855.862	29.666
855.884	29.727
855.905	29.745
855.927	29.741
855.948	29.764
855.969	29.768
855.991	29.708
856.012	29.708
856.033	29.713
856.055	29.773
856.076	29.777
856.098	29.713
856.119	29.727
856.140	29.699
856.162	29.708
856.183	29.722
856.204	29.703
856.226	29.786
856.247	29.777
856.268	29.689
856.290	29.764
856.311	29.689
856.332	29.754
856.354	29.773
856.375	29.741
856.396	29.759
856.417	29.717
856.439	29.795
856.460	29.754
856.481	29.777
856.503	29.699
856.524	29.699
856.545	29.717
856.566	29.768
856.588	29.736
856.609	29.759
856.630	29.768
856.652	29.694
856.673	29.713
856.694	29.773
856.715	29.722
856.737	29.745
856.758	29.717
856.779	29.666
856.800	29.666
856.822	29.759
856.843	29.759
856.864	29.777
856.885	29.680
856.907	29.777
856.928	29.795
856.949	29.768
856.970	29.777
856.991	29.745
857.013	29.795
857.034	29.805
857.055	29.736
857.076	29.713
857.097	29.727
857.119	29.768
857.140	29.741
857.161	29.736
857.182	29.759
857.203	29.777
857.225	29.685
857.246	29.750
857.267	29.731
857.288	29.741
857.309	29.750
857.330	29.818
857.352	29.768
857.373	29.703
857.394	29.805
857.415	29.736
857.436	29.722
857.457	29.671
857.479	29.741
857.500	29.750
857.521	29.643
857.542	29.754
857.563	29.768
857.584	29.708
857.605	29.685
857.626	29.647
857.648	29.703
857.669	29.777
857.690	29.773
857.711	29.754
857.732	29.703
857.753	29.699
857.774	29.754
857.795	29.773
857.816	29.786
857.837	29.741
857.859	29.764
857.880	29.809
857.901	29.750
857.922	29.736
857.943	29.727
857.964	29.717
857.985	29.633
858.006	29.731
858.027	29.773
858.048	29.773
858.069	29.754
858.090	29.768
858.111	29.868
858.132	29.727
858.153	29.647
858.174	29.777
858.195	29.805
858.216	29.782
858.237	29.768
858.258	29.759
858.279	29.750
858.300	29.713
