Wavelength (nm)	Rel. spec. intensity (dB)
842.349	29.741
842.372	29.703
842.396	29.652
842.419	29.628
842.442	29.661
842.466	29.689
842.489	29.708
842.512	29.741
842.536	29.708
842.559	29.750
842.582	29.708
842.606	29.680
842.629	29.703
842.652	29.713
842.676	29.731
842.699	29.713
842.722	29.666
842.746	29.699
842.769	29.685
842.792	29.671
842.815	29.713
842.839	29.628
842.862	29.652
842.885	29.736
842.909	29.786
842.932	29.699
842.955	29.703
842.978	29.699
843.002	29.745
843.025	29.699
843.048	29.791
843.071	29.741
843.095	29.671
843.118	29.722
843.141	29.633
843.164	29.652
843.188	29.661
843.211	29.727
843.234	29.713
843.257	29.713
843.281	29.717
843.304	29.713
843.327	29.754
843.350	29.782
843.374	29.689
843.397	29.624
843.420	29.750
843.443	29.773
843.466	29.754
843.490	29.759
843.513	29.731
843.536	29.666
843.559	29.652
843.582	29.708
843.606	29.675
843.629	29.791
843.652	29.708
843.675	29.782
843.698	29.699
843.721	29.713
843.745	29.661
843.768	29.647
843.791	29.689
843.814	29.731
843.837	29.703
843.860	29.685
843.883	29.736
843.907	29.768
843.930	29.671
843.953	29.694
843.976	29.685
843.999	29.675
844.022	29.689
844.045	29.699
844.069	29.713
844.092	29.773
844.115	29.685
844.138	29.661
844.161	29.708
844.184	29.759
844.207	29.736
844.230	29.703
844.253	29.764
844.276	29.750
844.300	29.754
844.323	29.703
844.346	29.614
844.369	29.731
844.392	29.680
844.415	29.708
844.438	29.791
844.461	29.786
844.484	29.638
844.507	29.741
844.530	29.754
844.553	29.759
844.576	29.717
844.599	29.685
844.622	29.727
844.645	29.754
844.668	29.731
844.692	29.741
844.715	29.671
844.738	29.717
844.761	29.694
844.784	29.694
844.807	29.759
844.830	29.722
844.853	29.768
844.876	29.727
844.899	29.777
844.922	29.689
844.945	29.661
844.968	29.694
844.991	29.694
845.014	29.699
845.037	29.703
845.060	29.731
845.083	29.750
845.105	29.703
845.128	29.717
845.151	29.786
845.174	29.786
845.197	29.717
845.220	29.680
845.243	29.773
845.266	29.694
845.289	29.661
845.312	29.777
845.335	29.759
845.358	29.652
845.381	29.741
845.404	29.731
845.427	29.805
845.450	29.741
845.473	29.800
845.496	29.759
845.518	29.666
845.541	29.759
845.564	29.717
845.587	29.703
845.610	29.680
845.633	29.773
845.656	29.754
845.679	29.764
845.702	29.777
845.724	29.689
845.747	29.689
845.770	29.731
845.793	29.741
845.816	29.722
845.839	29.713
845.862	29.614
845.885	29.694
845.907	29.671
845.930	29.661
845.953	29.619
845.976	29.741
845.999	29.741
846.022	29.745
846.045	29.722
846.067	29.773
846.090	29.754
846.113	29.759
846.136	29.731
846.159	29.703
846.182	29.675
846.204	29.759
846.227	29.685
846.250	29.731
846.273	29.717
846.296	29.731
846.318	29.717
846.341	29.827
846.364	29.731
846.387	29.795
846.410	29.666
846.432	29.759
846.455	29.741
846.478	29.713
846.501	29.699
846.523	29.814
846.546	29.731
846.569	29.671
846.592	29.768
846.614	29.736
846.637	29.713
846.660	29.694
846.683	29.773
846.705	29.717
846.728	29.703
846.751	29.823
846.774	29.827
846.796	29.961
846.819	30.314
846.842	31.511
846.865	32.458
846.887	33.149
846.910	33.674
846.933	34.509
846.955	35.000
846.978	35.131
847.001	34.824
847.023	33.753
847.046	32.751
847.069	31.495
847.092	30.492
847.114	29.978
847.137	29.894
847.160	29.814
847.182	29.795
847.205	29.974
