Wavelength (nm)	Rel. spec. intensity (dB)
850.280	29.759
850.302	29.795
850.325	29.814
850.347	29.764
850.369	29.764
850.391	29.754
850.414	29.736
850.436	29.782
850.458	29.708
850.480	29.717
850.502	29.727
850.524	29.717
850.547	29.675
850.569	29.750
850.591	29.731
850.613	29.759
850.635	29.786
850.658	29.795
850.680	29.827
850.702	29.685
850.724	29.713
850.746	29.805
850.768	29.736
850.791	29.777
850.813	29.845
850.835	29.823
850.857	29.773
850.879	29.727
850.901	29.754
850.923	29.731
850.945	29.800
850.968	29.795
850.990	29.827
851.012	29.805
851.034	29.773
851.056	29.731
851.078	29.703
851.100	29.773
851.122	29.764
851.144	29.741
851.167	29.764
851.189	29.782
851.211	29.717
851.233	29.782
851.255	29.777
851.277	29.823
851.299	29.872
851.321	29.786
851.343	29.795
851.365	29.836
851.387	29.818
851.409	29.809
851.431	29.800
851.453	29.791
851.476	29.708
851.498	29.777
851.520	29.791
851.542	29.814
851.564	29.764
851.586	29.814
851.608	29.773
851.630	29.764
851.652	29.768
851.674	29.777
851.696	29.722
851.718	29.713
851.740	29.800
851.762	29.754
851.784	29.777
851.806	29.827
851.828	29.777
851.850	29.741
851.872	29.750
851.894	29.699
851.916	29.717
851.938	29.800
851.960	29.809
851.982	29.694
852.004	29.722
852.026	29.736
852.048	29.727
852.070	29.703
852.092	29.708
852.114	29.805
852.135	29.750
852.157	29.823
852.179	29.768
852.201	29.750
852.223	29.703
852.245	29.836
852.267	29.759
852.289	29.768
852.311	29.786
852.333	29.827
852.355	29.814
852.377	29.795
852.399	29.777
852.421	29.800
852.442	29.717
852.464	29.722
852.486	29.800
852.508	29.745
852.530	29.750
852.552	29.809
852.574	29.708
852.596	29.745
852.618	29.814
852.639	29.773
852.661	29.708
852.683	29.777
852.705	29.773
852.727	29.777
852.749	29.782
852.771	29.759
852.792	29.741
852.814	29.791
852.836	29.777
852.858	29.845
852.880	29.759
852.902	29.786
852.924	29.773
852.945	29.754
852.967	29.759
852.989	29.703
853.011	29.741
853.033	29.768
853.055	29.850
853.076	29.713
853.098	29.773
853.120	29.754
853.142	29.773
853.164	29.768
853.185	29.764
853.207	29.782
853.229	29.671
853.251	29.764
853.272	29.754
853.294	29.777
853.316	29.805
853.338	29.764
853.360	29.823
853.381	29.768
853.403	29.791
853.425	29.795
853.447	29.791
853.468	29.786
853.490	29.745
853.512	29.773
853.534	29.800
853.555	29.800
853.577	29.741
853.599	29.768
853.620	29.768
853.642	29.745
853.664	29.685
853.686	29.736
853.707	29.759
853.729	29.777
853.751	29.777
853.773	29.805
853.794	29.791
853.816	29.773
853.838	29.685
853.859	29.722
853.881	29.694
853.903	29.754
853.924	29.823
853.946	29.768
853.968	29.764
853.989	29.764
854.011	29.800
854.033	29.782
854.054	29.736
854.076	29.786
854.098	29.827
854.119	29.741
854.141	29.768
854.163	29.768
854.184	29.703
854.206	29.759
854.228	29.800
854.249	29.773
854.271	29.773
854.292	29.750
854.314	29.827
854.336	29.736
854.357	29.727
854.379	29.736
854.401	29.777
854.422	29.754
854.444	29.750
854.465	29.854
854.487	29.699
854.509	29.814
854.530	29.708
854.552	29.722
854.573	29.764
854.595	29.727
854.617	29.722
854.638	29.791
854.660	29.741
854.681	29.872
854.703	29.754
854.724	29.777
854.746	29.786
854.767	29.890
854.789	29.791
854.811	29.805
854.832	29.722
854.854	29.818
854.875	29.809
854.897	29.795
854.918	29.731
854.940	29.759
854.961	29.805
854.983	29.782
855.004	29.805
855.026	29.791
855.047	29.773
855.069	29.754
855.090	29.764
855.112	29.694
855.133	29.699
855.155	29.850
855.176	30.175
855.198	30.803
855.219	31.486
855.241	32.219
855.262	32.338
855.284	31.405
855.305	30.322
855.327	29.974
855.348	29.845
855.370	29.722
855.391	29.694
855.413	29.764
855.434	29.703
855.456	29.745
855.477	29.750
855.498	29.708
855.520	29.750
855.541	29.768
855.563	29.741
855.584	29.805
855.606	29.894
855.627	29.800
855.648	29.800
855.670	29.791
855.691	29.795
855.713	29.791
855.734	29.754
855.755	29.782
855.777	29.736
855.798	29.841
855.820	29.754
855.841	29.773
855.862	29.689
855.884	29.809
855.905	29.764
855.927	29.777
855.948	29.759
855.969	29.791
855.991	29.759
856.012	29.795
856.033	29.800
856.055	29.699
856.076	29.795
856.098	29.800
856.119	29.795
856.140	29.800
856.162	29.759
856.183	29.731
856.204	29.736
856.226	29.727
856.247	29.809
856.268	29.750
856.290	29.795
856.311	29.759
856.332	29.754
856.354	29.754
856.375	29.759
856.396	29.845
856.417	29.773
856.439	29.754
856.460	29.791
856.481	29.805
856.503	29.777
856.524	29.727
856.545	29.782
856.566	29.685
856.588	29.741
856.609	29.782
856.630	29.708
856.652	29.717
856.673	29.671
856.694	29.722
856.715	29.809
856.737	29.759
856.758	29.863
856.779	29.666
856.800	29.713
856.822	29.782
856.843	29.736
856.864	29.759
856.885	29.777
856.907	29.800
856.928	29.736
856.949	29.727
856.970	29.759
856.991	29.754
857.013	29.809
857.034	29.768
857.055	29.717
857.076	29.736
857.097	29.777
857.119	29.759
857.140	29.773
857.161	29.777
857.182	29.768
857.203	29.699
857.225	29.768
857.246	29.827
857.267	29.685
857.288	29.731
857.309	29.759
857.330	29.809
857.352	29.713
857.373	29.736
857.394	29.786
857.415	29.836
857.436	29.841
857.457	29.791
857.479	29.782
857.500	29.786
857.521	29.717
857.542	29.836
857.563	29.694
857.584	29.731
857.605	29.768
857.626	29.827
857.648	29.868
857.669	29.759
