Wavelength (nm)	Rel. spec. intensity (dB)
847.590	29.777
847.613	29.685
847.635	29.764
847.658	29.814
847.680	29.827
847.703	29.777
847.726	29.727
847.748	29.768
847.771	29.731
847.793	29.777
847.816	29.773
847.839	29.764
847.861	29.759
847.884	29.768
847.906	29.764
847.929	29.836
847.951	29.832
847.974	29.685
847.996	29.708
848.019	29.795
848.042	29.818
848.064	29.731
848.087	29.736
848.109	29.759
848.132	29.708
848.154	29.768
848.177	29.717
848.199	29.727
848.222	29.823
848.244	29.708
848.267	29.786
848.289	29.745
848.312	29.703
848.334	29.717
848.357	29.773
848.379	29.773
848.402	29.759
848.424	29.754
848.447	29.759
848.469	29.759
848.492	29.786
848.514	29.782
848.537	29.657
848.559	29.727
848.582	29.805
848.604	29.845
848.627	29.782
848.649	29.768
848.672	29.717
848.694	29.708
848.717	29.814
848.739	29.666
848.761	29.809
848.784	29.736
848.806	29.773
848.829	29.795
848.851	29.795
848.874	29.894
848.896	29.791
848.919	29.759
848.941	29.745
848.963	29.791
848.986	29.764
849.008	29.777
849.031	29.759
849.053	29.764
849.075	29.773
849.098	29.823
849.120	29.722
849.143	29.814
849.165	29.773
849.187	29.791
849.210	29.786
849.232	29.814
849.254	29.859
849.277	29.791
849.299	29.754
849.322	29.736
849.344	29.809
849.366	29.727
849.389	29.809
849.411	29.805
849.433	29.768
849.456	29.773
849.478	29.832
849.500	29.809
849.523	29.791
849.545	29.764
849.567	29.754
849.590	29.854
849.612	29.827
849.634	29.777
849.657	29.741
849.679	29.777
849.701	29.717
849.724	29.805
849.746	29.768
849.768	29.773
849.791	29.754
849.813	29.768
849.835	29.689
849.857	29.768
849.880	29.845
849.902	29.777
849.924	29.736
849.946	29.750
849.969	29.727
849.991	29.750
850.013	29.741
850.036	29.795
850.058	29.782
850.080	29.764
850.102	29.713
850.125	29.689
850.147	29.764
850.169	29.777
850.191	29.768
850.214	29.773
850.236	29.777
850.258	29.703
850.280	29.791
850.302	29.782
850.325	29.754
850.347	29.795
850.369	29.768
850.391	29.782
850.414	29.750
850.436	29.805
850.458	29.782
850.480	29.832
850.502	29.782
850.524	29.836
850.547	29.805
850.569	29.727
850.591	29.741
850.613	29.722
850.635	29.727
850.658	29.699
850.680	29.731
850.702	29.809
850.724	29.777
850.746	29.736
850.768	29.814
850.791	29.764
850.813	29.759
850.835	29.717
850.857	29.836
850.879	29.759
850.901	29.777
850.923	29.759
850.945	29.754
850.968	29.764
850.990	29.809
851.012	29.773
851.034	29.703
851.056	29.814
851.078	29.795
851.100	29.736
851.122	29.741
851.144	29.768
851.167	29.786
851.189	29.786
851.211	29.827
851.233	29.741
851.255	29.703
851.277	29.671
851.299	29.750
851.321	29.773
851.343	29.754
851.365	29.741
851.387	29.800
851.409	29.841
851.431	29.805
851.453	29.805
851.476	29.731
851.498	29.759
851.520	29.745
851.542	29.768
851.564	29.759
851.586	29.708
851.608	29.841
851.630	29.708
851.652	29.754
851.674	29.854
851.696	29.754
851.718	29.773
851.740	29.750
851.762	29.764
851.784	29.854
851.806	29.764
851.828	29.768
851.850	29.745
851.872	29.731
851.894	29.791
851.916	29.731
851.938	29.805
851.960	29.741
851.982	29.768
852.004	29.814
852.026	29.782
852.048	29.814
852.070	29.750
852.092	29.666
852.114	29.750
852.135	29.845
852.157	29.805
852.179	29.736
852.201	29.675
852.223	29.764
852.245	29.731
852.267	29.727
852.289	29.773
852.311	29.773
852.333	29.736
852.355	29.685
852.377	29.750
852.399	29.786
852.421	29.786
852.442	29.800
852.464	29.777
852.486	29.791
852.508	29.708
852.530	29.768
852.552	30.224
852.574	30.976
852.596	30.726
852.618	30.039
852.639	29.863
852.661	29.759
852.683	29.800
852.705	29.809
852.727	29.768
852.749	29.764
852.771	29.657
852.792	29.759
852.814	29.782
852.836	29.741
852.858	29.703
852.880	29.805
852.902	29.731
852.924	29.800
852.945	29.814
852.967	29.768
852.989	29.759
853.011	29.782
853.033	29.764
853.055	29.850
853.076	29.841
853.098	29.814
853.120	29.809
853.142	29.805
853.164	29.736
853.185	29.699
853.207	29.791
853.229	29.814
853.251	29.741
853.272	29.717
853.294	29.800
853.316	29.736
853.338	29.791
853.360	29.768
853.381	29.773
853.403	29.741
853.425	29.727
853.447	29.773
853.468	29.689
853.490	29.699
853.512	29.736
853.534	29.800
853.555	29.777
853.577	29.745
853.599	29.768
853.620	29.759
853.642	29.777
853.664	29.750
853.686	29.823
853.707	29.643
853.729	29.795
853.751	29.731
853.773	29.773
853.794	29.877
853.816	29.795
853.838	29.754
853.859	29.814
853.881	29.722
853.903	29.750
853.924	29.736
853.946	29.759
853.968	29.722
853.989	29.777
854.011	29.727
854.033	29.809
854.054	29.731
854.076	29.754
854.098	29.805
854.119	29.827
854.141	29.699
854.163	29.809
854.184	29.736
854.206	29.736
854.228	29.800
854.249	29.814
854.271	29.814
854.292	29.754
854.314	29.791
854.336	29.836
854.357	29.703
854.379	29.731
854.401	29.786
854.422	29.717
854.444	29.795
854.465	29.782
854.487	29.717
854.509	29.777
854.530	29.768
