Wavelength (nm)	Rel. spec. intensity (dB)
845.381	29.731
845.404	29.699
845.427	29.736
845.450	29.708
845.473	29.722
845.496	29.782
845.518	29.754
845.541	29.791
845.564	29.773
845.587	29.736
845.610	29.777
845.633	29.703
845.656	29.680
845.679	29.703
845.702	29.703
845.724	29.717
845.747	29.754
845.770	29.768
845.793	29.741
845.816	29.786
845.839	29.741
845.862	29.703
845.885	29.841
845.907	29.791
845.930	29.800
845.953	29.708
845.976	29.764
845.999	29.750
846.022	29.759
846.045	29.727
846.067	29.750
846.090	29.727
846.113	29.754
846.136	29.759
846.159	29.777
846.182	29.773
846.204	29.791
846.227	29.750
846.250	29.694
846.273	29.717
846.296	29.685
846.318	29.731
846.341	29.713
846.364	29.671
846.387	29.699
846.410	29.717
846.432	29.727
846.455	29.741
846.478	29.750
846.501	29.680
846.523	29.795
846.546	29.827
846.569	29.782
846.592	29.745
846.614	29.764
846.637	29.741
846.660	29.782
846.683	29.773
846.705	29.786
846.728	29.736
846.751	29.671
846.774	29.647
846.796	29.703
846.819	29.685
846.842	29.745
846.865	29.764
846.887	29.768
846.910	29.750
846.933	29.713
846.955	29.736
846.978	29.777
847.001	29.768
847.023	29.750
847.046	29.609
847.069	29.731
847.092	29.703
847.114	29.809
847.137	29.671
847.160	29.699
847.182	29.713
847.205	29.750
847.228	29.836
847.250	29.809
847.273	29.754
847.296	29.795
847.318	29.699
847.341	29.773
847.364	29.768
847.386	29.809
847.409	29.759
847.432	29.703
847.454	29.727
847.477	29.750
847.499	29.713
847.522	29.717
847.545	29.666
847.567	29.694
847.590	29.694
847.613	29.731
847.635	29.741
847.658	29.768
847.680	29.782
847.703	29.768
847.726	29.759
847.748	29.768
847.771	29.741
847.793	29.754
847.816	29.694
847.839	29.727
847.861	29.722
847.884	29.754
847.906	29.754
847.929	29.731
847.951	29.777
847.974	29.764
847.996	29.850
848.019	29.759
848.042	29.703
848.064	29.708
848.087	29.703
848.109	29.745
848.132	29.845
848.154	29.727
848.177	29.717
848.199	29.768
848.222	29.741
848.244	29.759
848.267	29.759
848.289	29.736
848.312	29.694
848.334	29.777
848.357	29.786
848.379	29.731
848.402	29.708
848.424	29.741
848.447	29.713
848.469	29.675
848.492	29.675
848.514	29.713
848.537	29.809
848.559	29.713
848.582	29.713
848.604	29.759
848.627	29.795
848.649	29.731
848.672	29.759
848.694	29.741
848.717	29.600
848.739	29.731
848.761	29.699
848.784	29.750
848.806	29.795
848.829	29.773
848.851	29.759
848.874	29.768
848.896	29.703
848.919	29.736
848.941	29.685
848.963	29.722
848.986	29.754
849.008	29.768
849.031	29.689
849.053	29.759
849.075	29.773
849.098	29.764
849.120	29.703
849.143	29.777
849.165	29.699
849.187	29.745
849.210	29.699
849.232	29.750
849.254	29.777
849.277	29.754
849.299	29.741
849.322	29.741
849.344	29.795
849.366	29.727
849.389	29.722
849.411	29.754
849.433	29.708
849.456	29.675
849.478	29.750
849.500	29.694
849.523	29.722
849.545	29.694
849.567	29.713
849.590	29.722
849.612	29.764
849.634	29.703
849.657	29.666
849.679	29.680
849.701	29.736
849.724	29.736
849.746	29.823
849.768	29.741
849.791	29.795
849.813	29.782
849.835	29.818
849.857	29.754
849.880	29.708
849.902	29.759
849.924	29.759
849.946	29.745
849.969	29.773
849.991	29.782
850.013	29.791
850.036	29.791
850.058	29.754
850.080	29.768
850.102	29.713
850.125	29.745
850.147	29.671
850.169	29.754
850.191	29.713
850.214	29.745
850.236	29.675
850.258	29.717
850.280	29.795
850.302	29.791
850.325	29.832
850.347	29.969
850.369	30.233
850.391	30.082
850.414	29.872
850.436	29.809
850.458	29.741
850.480	29.722
850.502	29.694
850.524	29.786
850.547	29.754
850.569	29.768
850.591	29.675
850.613	29.759
850.635	29.754
850.658	29.657
850.680	29.795
850.702	29.727
850.724	29.680
850.746	29.741
850.768	29.791
850.791	29.736
850.813	29.713
850.835	29.759
850.857	29.750
850.879	29.727
850.901	29.717
850.923	29.745
850.945	29.713
850.968	29.777
850.990	29.713
851.012	29.823
851.034	29.795
851.056	29.754
851.078	29.699
851.100	29.722
851.122	29.741
851.144	29.713
851.167	29.703
851.189	29.741
851.211	29.823
851.233	29.800
851.255	29.685
851.277	29.661
851.299	29.741
851.321	29.750
851.343	29.823
851.365	29.800
851.387	29.773
851.409	29.777
851.431	29.745
851.453	29.754
851.476	29.736
851.498	29.736
851.520	29.727
851.542	29.777
851.564	29.736
851.586	29.727
851.608	29.809
851.630	29.731
851.652	29.722
851.674	29.745
851.696	29.782
851.718	29.741
851.740	29.689
851.762	29.703
851.784	29.768
851.806	29.773
851.828	29.759
851.850	29.786
851.872	29.694
851.894	29.814
851.916	29.750
851.938	29.713
851.960	29.703
851.982	29.736
852.004	29.791
852.026	29.868
852.048	29.713
852.070	29.791
852.092	29.759
852.114	29.754
852.135	29.754
852.157	29.708
852.179	29.764
852.201	29.708
852.223	29.791
852.245	29.717
852.267	29.722
852.289	29.713
852.311	29.764
852.333	29.661
852.355	29.638
852.377	29.795
852.399	29.741
852.421	29.741
852.442	29.754
852.464	29.717
852.486	29.722
852.508	29.818
852.530	29.741
852.552	29.768
852.574	29.754
852.596	29.722
852.618	29.713
852.639	29.675
852.661	29.666
852.683	29.661
852.705	29.675
852.727	29.773
852.749	29.694
852.771	29.827
852.792	29.768
852.814	29.814
852.836	29.754
852.858	29.741
852.880	29.647
852.902	29.764
852.924	29.754
852.945	29.689
852.967	29.795
852.989	29.791
853.011	29.745
853.033	29.671
853.055	29.703
853.076	29.703
853.098	29.722
853.120	29.689
853.142	29.750
853.164	29.671
853.185	29.689
853.207	29.713
853.229	29.745
853.251	29.845
853.272	29.754
853.294	29.680
853.316	29.717
853.338	29.741
853.360	29.809
853.381	29.827
853.403	29.814
853.425	29.741
853.447	29.773
853.468	29.773
853.490	29.727
853.512	29.750
853.534	29.786
853.555	29.754
853.577	29.727
853.599	29.689
853.620	29.708
853.642	29.741
853.664	29.791
853.686	29.773
853.707	29.764
853.729	29.638
853.751	29.727
853.773	29.795
853.794	29.703
853.816	29.759
853.838	29.791
853.859	29.750
853.881	29.680
853.903	29.768
853.924	29.722
853.946	29.713
853.968	29.745
853.989	29.859
854.011	29.759
854.033	29.750
854.054	29.703
854.076	29.754
854.098	29.750
854.119	29.736
854.141	29.713
854.163	29.754
854.184	29.759
854.206	29.736
854.228	29.694
854.249	29.699
854.271	29.741
854.292	29.827
854.314	29.731
854.336	29.675
854.357	29.727
854.379	29.777
854.401	29.768
854.422	29.722
854.444	29.800
854.465	29.773
854.487	29.750
854.509	29.805
854.530	29.786
854.552	29.708
854.573	29.823
854.595	29.750
854.617	29.717
854.638	29.745
854.660	29.717
854.681	29.722
854.703	29.791
854.724	29.809
854.746	29.754
854.767	29.754
854.789	29.741
854.811	29.786
854.832	29.800
854.854	29.768
854.875	29.764
854.897	29.795
854.918	29.741
854.940	29.731
854.961	29.791
854.983	29.786
855.004	29.754
855.026	29.777
855.047	29.795
855.069	29.754
855.090	29.795
855.112	29.741
855.133	29.708
855.155	29.764
855.176	29.764
855.198	29.764
855.219	29.786
855.241	29.731
855.262	29.736
855.284	29.713
855.305	29.782
855.327	29.823
855.348	29.731
