Wavelength (nm)	Rel. spec. intensity (dB)
847.182	29.741
847.205	29.759
847.228	29.675
847.250	29.708
847.273	29.694
847.296	29.827
847.318	29.759
847.341	29.713
847.364	29.703
847.386	29.764
847.409	29.722
847.432	29.731
847.454	29.652
847.477	29.685
847.499	29.703
847.522	29.722
847.545	29.782
847.567	29.666
847.590	29.777
847.613	29.782
847.635	29.722
847.658	29.768
847.680	29.754
847.703	29.717
847.726	29.750
847.748	29.777
847.771	29.782
847.793	29.768
847.816	29.731
847.839	29.764
847.861	29.703
847.884	29.759
847.906	29.773
847.929	29.773
847.951	29.800
847.974	29.713
847.996	29.782
848.019	29.786
848.042	29.717
848.064	29.754
848.087	29.795
848.109	29.722
848.132	29.736
848.154	29.699
848.177	29.795
848.199	29.845
848.222	29.741
848.244	29.731
848.267	29.638
848.289	29.619
848.312	29.666
848.334	29.791
848.357	29.777
848.379	29.759
848.402	29.657
848.424	29.727
848.447	29.717
848.469	29.750
848.492	29.773
848.514	29.773
848.537	29.777
848.559	29.703
848.582	29.754
848.604	29.786
848.627	29.708
848.649	29.750
848.672	29.764
848.694	29.657
848.717	29.741
848.739	29.708
848.761	29.745
848.784	29.764
848.806	29.722
848.829	29.736
848.851	29.759
848.874	29.768
848.896	29.703
848.919	29.832
848.941	29.759
848.963	29.731
848.986	29.722
849.008	29.754
849.031	29.680
849.053	29.782
849.075	29.868
849.098	29.754
849.120	29.717
849.143	29.777
849.165	29.717
849.187	29.643
849.210	29.814
849.232	29.859
849.254	29.694
849.277	29.759
849.299	29.764
849.322	29.782
849.344	29.818
849.366	29.845
849.389	29.786
849.411	29.754
849.433	29.708
849.456	29.727
849.478	29.764
849.500	29.768
849.523	29.764
849.545	29.773
849.567	29.786
849.590	29.750
849.612	29.814
849.634	29.782
849.657	29.791
849.679	29.782
849.701	29.713
849.724	29.708
849.746	29.727
849.768	29.675
849.791	29.777
849.813	29.731
849.835	29.689
849.857	29.786
849.880	29.745
849.902	29.731
849.924	29.754
849.946	29.741
849.969	29.708
849.991	29.722
850.013	29.699
850.036	29.731
850.058	29.818
850.080	29.699
850.102	29.699
850.125	29.713
850.147	29.727
850.169	29.713
850.191	29.727
850.214	29.768
850.236	29.699
850.258	29.759
850.280	29.699
850.302	29.750
850.325	29.759
850.347	29.694
850.369	29.731
850.391	29.750
850.414	29.731
850.436	29.759
850.458	29.713
850.480	29.722
850.502	29.795
850.524	29.750
850.547	29.736
850.569	29.727
850.591	29.750
850.613	29.782
850.635	29.832
850.658	29.800
850.680	29.791
850.702	29.754
850.724	29.832
850.746	29.786
850.768	29.773
850.791	29.689
850.813	29.689
850.835	29.657
850.857	29.754
850.879	29.745
850.901	29.708
850.923	29.661
850.945	29.736
850.968	29.750
850.990	29.652
851.012	29.745
851.034	29.727
851.056	29.768
851.078	29.754
851.100	29.759
851.122	29.791
851.144	29.703
851.167	29.736
851.189	29.750
851.211	29.795
851.233	29.768
851.255	29.713
851.277	29.814
851.299	29.736
851.321	29.745
851.343	29.754
851.365	29.745
851.387	29.699
851.409	29.791
851.431	29.727
851.453	29.652
851.476	29.731
851.498	29.754
851.520	29.741
851.542	29.795
851.564	29.768
851.586	29.685
851.608	29.741
851.630	29.823
851.652	29.805
851.674	29.827
851.696	30.145
851.718	30.899
851.740	31.471
851.762	32.049
851.784	32.227
851.806	31.196
851.828	30.473
851.850	29.978
851.872	29.894
851.894	29.890
851.916	29.795
851.938	29.881
851.960	29.717
851.982	29.845
852.004	29.978
852.026	30.515
852.048	31.392
852.070	32.744
852.092	34.193
852.114	35.965
852.135	37.162
852.157	37.799
852.179	38.102
852.201	37.606
852.223	36.223
852.245	34.914
852.267	33.587
852.289	32.365
852.311	31.092
852.333	30.253
852.355	29.872
852.377	29.859
852.399	29.841
852.421	30.111
852.442	30.856
852.464	31.853
852.486	33.045
852.508	34.268
852.530	35.058
852.552	35.135
852.574	34.276
852.596	33.064
852.618	31.798
852.639	30.402
852.661	29.926
852.683	29.768
852.705	29.768
852.727	29.786
852.749	29.832
852.771	29.791
852.792	29.814
852.814	29.741
852.836	29.786
852.858	29.800
852.880	29.850
852.902	29.768
852.924	29.703
852.945	29.736
852.967	29.764
852.989	29.713
853.011	29.764
853.033	29.741
853.055	29.791
853.076	29.731
